ar;val;kod;namn;parti_kalla;parti;roster;andel
2002;rf;14800101;Domkyrko 1;M;M;291;31.2
2002;rf;14800101;Domkyrko 1;C;C;14;1.5
2002;rf;14800101;Domkyrko 1;FP;L;214;22.9
2002;rf;14800101;Domkyrko 1;KD;KD;85;9.1
2002;rf;14800101;Domkyrko 1;S;S;153;16.4
2002;rf;14800101;Domkyrko 1;V;V;87;9.3
2002;rf;14800101;Domkyrko 1;MP;MP;60;6.4
2002;rf;14800101;Domkyrko 1;SFV;SFV;10;1.0
2002;rf;14800101;Domkyrko 1;SPI;SPI;1;0.1
2002;rf;14800101;Domkyrko 1;SD;SD;2;0.2
2002;rf;14800101;Domkyrko 1;ÖVR;ÖVR;15;1.6
2002;rf;14800102;Domkyrko 2;M;M;299;32.3
2002;rf;14800102;Domkyrko 2;C;C;21;2.2
2002;rf;14800102;Domkyrko 2;FP;L;201;21.7
2002;rf;14800102;Domkyrko 2;KD;KD;58;6.2
2002;rf;14800102;Domkyrko 2;S;S;147;15.9
2002;rf;14800102;Domkyrko 2;V;V;100;10.8
2002;rf;14800102;Domkyrko 2;MP;MP;65;7.0
2002;rf;14800102;Domkyrko 2;SFV;SFV;15;1.6
2002;rf;14800102;Domkyrko 2;SPI;SPI;3;0.3
2002;rf;14800102;Domkyrko 2;SD;SD;7;0.7
2002;rf;14800102;Domkyrko 2;ÖVR;ÖVR;7;0.7
2002;rf;14800103;Domkyrko 3;M;M;246;31.4
2002;rf;14800103;Domkyrko 3;C;C;7;0.8
2002;rf;14800103;Domkyrko 3;FP;L;158;20.2
2002;rf;14800103;Domkyrko 3;KD;KD;52;6.6
2002;rf;14800103;Domkyrko 3;S;S;146;18.6
2002;rf;14800103;Domkyrko 3;V;V;79;10.1
2002;rf;14800103;Domkyrko 3;MP;MP;57;7.2
2002;rf;14800103;Domkyrko 3;SFV;SFV;21;2.6
2002;rf;14800103;Domkyrko 3;SPI;SPI;1;0.1
2002;rf;14800103;Domkyrko 3;SD;SD;8;1.0
2002;rf;14800103;Domkyrko 3;ÖVR;ÖVR;7;0.8
2002;rf;14800104;Domkyrko 4;M;M;238;24.6
2002;rf;14800104;Domkyrko 4;C;C;17;1.7
2002;rf;14800104;Domkyrko 4;FP;L;221;22.8
2002;rf;14800104;Domkyrko 4;KD;KD;56;5.7
2002;rf;14800104;Domkyrko 4;S;S;240;24.8
2002;rf;14800104;Domkyrko 4;V;V;100;10.3
2002;rf;14800104;Domkyrko 4;MP;MP;58;6.0
2002;rf;14800104;Domkyrko 4;SFV;SFV;13;1.3
2002;rf;14800104;Domkyrko 4;SPI;SPI;6;0.6
2002;rf;14800104;Domkyrko 4;SD;SD;10;1.0
2002;rf;14800104;Domkyrko 4;ÖVR;ÖVR;7;0.7
2002;rf;14800105;Domkyrko 5;M;M;195;24.9
2002;rf;14800105;Domkyrko 5;C;C;10;1.2
2002;rf;14800105;Domkyrko 5;FP;L;134;17.1
2002;rf;14800105;Domkyrko 5;KD;KD;55;7.0
2002;rf;14800105;Domkyrko 5;S;S;230;29.4
2002;rf;14800105;Domkyrko 5;V;V;73;9.3
2002;rf;14800105;Domkyrko 5;MP;MP;41;5.2
2002;rf;14800105;Domkyrko 5;SFV;SFV;19;2.4
2002;rf;14800105;Domkyrko 5;SPI;SPI;4;0.5
2002;rf;14800105;Domkyrko 5;SD;SD;14;1.7
2002;rf;14800105;Domkyrko 5;ÖVR;ÖVR;7;0.8
2002;rf;14800106;Domkyrko 6;M;M;188;23.9
2002;rf;14800106;Domkyrko 6;C;C;17;2.1
2002;rf;14800106;Domkyrko 6;FP;L;167;21.3
2002;rf;14800106;Domkyrko 6;KD;KD;42;5.3
2002;rf;14800106;Domkyrko 6;S;S;194;24.7
2002;rf;14800106;Domkyrko 6;V;V;83;10.5
2002;rf;14800106;Domkyrko 6;MP;MP;63;8.0
2002;rf;14800106;Domkyrko 6;SFV;SFV;10;1.2
2002;rf;14800106;Domkyrko 6;SPI;SPI;3;0.3
2002;rf;14800106;Domkyrko 6;SD;SD;5;0.6
2002;rf;14800106;Domkyrko 6;ÖVR;ÖVR;12;1.5
2002;rf;14800107;Domkyrko 7;M;M;209;27.7
2002;rf;14800107;Domkyrko 7;C;C;16;2.1
2002;rf;14800107;Domkyrko 7;FP;L;140;18.5
2002;rf;14800107;Domkyrko 7;KD;KD;47;6.2
2002;rf;14800107;Domkyrko 7;S;S;203;26.9
2002;rf;14800107;Domkyrko 7;V;V;79;10.4
2002;rf;14800107;Domkyrko 7;MP;MP;31;4.1
2002;rf;14800107;Domkyrko 7;SFV;SFV;9;1.1
2002;rf;14800107;Domkyrko 7;SPI;SPI;4;0.5
2002;rf;14800107;Domkyrko 7;SD;SD;7;0.9
