ar;val;kod;namn;parti_kalla;parti;roster;andel
2006;rf;14800101;Backa-Brunnsbo 1;M;M;254;25.20
2006;rf;14800101;Backa-Brunnsbo 1;C;C;40;3.97
2006;rf;14800101;Backa-Brunnsbo 1;FP;L;101;10.02
2006;rf;14800101;Backa-Brunnsbo 1;KD;KD;61;6.05
2006;rf;14800101;Backa-Brunnsbo 1;S;S;359;35.62
2006;rf;14800101;Backa-Brunnsbo 1;V;V;63;6.25
2006;rf;14800101;Backa-Brunnsbo 1;MP;MP;48;4.76
2006;rf;14800101;Backa-Brunnsbo 1;SD;SD;39;3.87
2006;rf;14800101;Backa-Brunnsbo 1;SPVG;SPVG;21;2.08
2006;rf;14800101;Backa-Brunnsbo 1;SPI;SPI;2;0.20
2006;rf;14800101;Backa-Brunnsbo 1;ÖVR;ÖVR;20;1.98
2006;rf;14800102;Backa-Brunnsbo 2;M;M;137;13.21
2006;rf;14800102;Backa-Brunnsbo 2;C;C;35;3.38
2006;rf;14800102;Backa-Brunnsbo 2;FP;L;77;7.43
2006;rf;14800102;Backa-Brunnsbo 2;KD;KD;41;3.95
2006;rf;14800102;Backa-Brunnsbo 2;S;S;492;47.44
2006;rf;14800102;Backa-Brunnsbo 2;V;V;123;11.86
2006;rf;14800102;Backa-Brunnsbo 2;MP;MP;51;4.92
2006;rf;14800102;Backa-Brunnsbo 2;SD;SD;42;4.05
2006;rf;14800102;Backa-Brunnsbo 2;SPVG;SPVG;26;2.51
2006;rf;14800102;Backa-Brunnsbo 2;SPI;SPI;0;0.00
2006;rf;14800102;Backa-Brunnsbo 2;ÖVR;ÖVR;13;1.25
2006;rf;14800103;Backa-Brunnsbo 3;M;M;213;16.90
2006;rf;14800103;Backa-Brunnsbo 3;C;C;33;2.62
2006;rf;14800103;Backa-Brunnsbo 3;FP;L;120;9.52
2006;rf;14800103;Backa-Brunnsbo 3;KD;KD;81;6.43
2006;rf;14800103;Backa-Brunnsbo 3;S;S;522;41.43
2006;rf;14800103;Backa-Brunnsbo 3;V;V;131;10.40
2006;rf;14800103;Backa-Brunnsbo 3;MP;MP;85;6.75
2006;rf;14800103;Backa-Brunnsbo 3;SD;SD;43;3.41
2006;rf;14800103;Backa-Brunnsbo 3;SPVG;SPVG;16;1.27
2006;rf;14800103;Backa-Brunnsbo 3;SPI;SPI;5;0.40
2006;rf;14800103;Backa-Brunnsbo 3;ÖVR;ÖVR;11;0.87
2006;rf;14800104;Backa-Brunnsbo 4;M;M;117;12.55
2006;rf;14800104;Backa-Brunnsbo 4;C;C;19;2.04
2006;rf;14800104;Backa-Brunnsbo 4;FP;L;46;4.94
2006;rf;14800104;Backa-Brunnsbo 4;KD;KD;34;3.65
2006;rf;14800104;Backa-Brunnsbo 4;S;S;469;50.32
2006;rf;14800104;Backa-Brunnsbo 4;V;V;102;10.94
2006;rf;14800104;Backa-Brunnsbo 4;MP;MP;72;7.73
2006;rf;14800104;Backa-Brunnsbo 4;SD;SD;38;4.08
2006;rf;14800104;Backa-Brunnsbo 4;SPVG;SPVG;21;2.25
2006;rf;14800104;Backa-Brunnsbo 4;SPI;SPI;0;0.00
2006;rf;14800104;Backa-Brunnsbo 4;ÖVR;ÖVR;14;1.50
2006;rf;14800105;Backa-Brunnsbo 5;M;M;132;12.52
2006;rf;14800105;Backa-Brunnsbo 5;C;C;20;1.90
2006;rf;14800105;Backa-Brunnsbo 5;FP;L;66;6.26
2006;rf;14800105;Backa-Brunnsbo 5;KD;KD;48;4.55
2006;rf;14800105;Backa-Brunnsbo 5;S;S;586;55.60
2006;rf;14800105;Backa-Brunnsbo 5;V;V;83;7.87
2006;rf;14800105;Backa-Brunnsbo 5;MP;MP;35;3.32
2006;rf;14800105;Backa-Brunnsbo 5;SD;SD;55;5.22
2006;rf;14800105;Backa-Brunnsbo 5;SPVG;SPVG;20;1.90
2006;rf;14800105;Backa-Brunnsbo 5;SPI;SPI;1;0.09
2006;rf;14800105;Backa-Brunnsbo 5;ÖVR;ÖVR;8;0.76
2006;rf;14800106;Backa-Brunnsbo 6;M;M;158;20.13
2006;rf;14800106;Backa-Brunnsbo 6;C;C;18;2.29
2006;rf;14800106;Backa-Brunnsbo 6;FP;L;65;8.28
2006;rf;14800106;Backa-Brunnsbo 6;KD;KD;35;4.46
2006;rf;14800106;Backa-Brunnsbo 6;S;S;379;48.28
2006;rf;14800106;Backa-Brunnsbo 6;V;V;54;6.88
2006;rf;14800106;Backa-Brunnsbo 6;MP;MP;22;2.80
2006;rf;14800106;Backa-Brunnsbo 6;SD;SD;23;2.93
2006;rf;14800106;Backa-Brunnsbo 6;SPVG;SPVG;21;2.68
2006;rf;14800106;Backa-Brunnsbo 6;SPI;SPI;4;0.51
2006;rf;14800106;Backa-Brunnsbo 6;ÖVR;ÖVR;6;0.76
2006;rf;14800107;Backa-Brunnsbo 7;M;M;224;22.31
2006;rf;14800107;Backa-Brunnsbo 7;C;C;20;1.99
2006;rf;14800107;Backa-Brunnsbo 7;FP;L;85;8.47
2006;rf;14800107;Backa-Brunnsbo 7;KD;KD;55;5.48
2006;rf;14800107;Backa-Brunnsbo 7;S;S;423;42.13
2006;rf;14800107;Backa-Brunnsbo 7;V;V;78;7.77
2006;rf;14800107;Backa-Brunnsbo 7;MP;MP;34;3.39
2006;rf;14800107;Backa-Brunnsbo 7;SD;SD;40;3.98
2006;rf;14800107;Backa-Brunnsbo 7;SPVG;SPVG;28;2.79
2006;rf;14800107;Backa-Brunnsbo 7;SPI;SPI;3;0.30
2006;rf;14800107;Backa-Brunnsbo 7;ÖVR;ÖVR;14;1.39
2006;rf;14800201;Biskopsgården 1;M;M;88;9.41
2006;rf;14800201;Biskopsgården 1;C;C;10;1.07
2006;rf;14800201;Biskopsgården 1;FP;L;40;4.28
2006;rf;14800201;Biskopsgården 1;KD;KD;15;1.60
2006;rf;14800201;Biskopsgården 1;S;S;439;46.95
2006;rf;14800201;Biskopsgården 1;V;V;135;14.44
2006;rf;14800201;Biskopsgården 1;MP;MP;118;12.62
2006;rf;14800201;Biskopsgården 1;SD;SD;23;2.46
2006;rf;14800201;Biskopsgården 1;SPVG;SPVG;17;1.82
2006;rf;14800201;Biskopsgården 1;SPI;SPI;1;0.11
2006;rf;14800201;Biskopsgården 1;ÖVR;ÖVR;49;5.24
2006;rf;14800202;Biskopsgården 2;M;M;69;7.75
2006;rf;14800202;Biskopsgården 2;C;C;16;1.80
2006;rf;14800202;Biskopsgården 2;FP;L;30;3.37
2006;rf;14800202;Biskopsgården 2;KD;KD;33;3.71
2006;rf;14800202;Biskopsgården 2;S;S;479;53.82
2006;rf;14800202;Biskopsgården 2;V;V;129;14.49
2006;rf;14800202;Biskopsgården 2;MP;MP;56;6.29
2006;rf;14800202;Biskopsgården 2;SD;SD;39;4.38
2006;rf;14800202;Biskopsgården 2;SPVG;SPVG;21;2.36
2006;rf;14800202;Biskopsgården 2;SPI;SPI;2;0.22
2006;rf;14800202;Biskopsgården 2;ÖVR;ÖVR;16;1.80
2006;rf;14800203;Biskopsgården 3;M;M;99;13.77
2006;rf;14800203;Biskopsgården 3;C;C;8;1.11
2006;rf;14800203;Biskopsgården 3;FP;L;39;5.42
2006;rf;14800203;Biskopsgården 3;KD;KD;32;4.45
2006;rf;14800203;Biskopsgården 3;S;S;358;49.79
2006;rf;14800203;Biskopsgården 3;V;V;75;10.43
2006;rf;14800203;Biskopsgården 3;MP;MP;46;6.40
2006;rf;14800203;Biskopsgården 3;SD;SD;25;3.48
2006;rf;14800203;Biskopsgården 3;SPVG;SPVG;14;1.95
2006;rf;14800203;Biskopsgården 3;SPI;SPI;1;0.14
