ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2006;kf;riket;M;M;1338995;24.25;5521566;5636103;7098097
2006;kf;riket;C;C;501377;9.08;5521566;5636103;7098097
2006;kf;riket;FP;L;449764;8.15;5521566;5636103;7098097
2006;kf;riket;KD;KD;320027;5.80;5521566;5636103;7098097
2006;kf;riket;S;S;1909302;34.58;5521566;5636103;7098097
2006;kf;riket;V;V;330098;5.98;5521566;5636103;7098097
2006;kf;riket;MP;MP;269560;4.88;5521566;5636103;7098097
2006;kf;riket;0247;0247;218;0.00;5521566;5636103;7098097
2006;kf;riket;0333;0333;55;0.00;5521566;5636103;7098097
2006;kf;riket;0339;0339;75;0.00;5521566;5636103;7098097
2006;kf;riket;0450;0450;58;0.00;5521566;5636103;7098097
2006;kf;riket;0517;0517;143;0.00;5521566;5636103;7098097
2006;kf;riket;0522;0522;14;0.00;5521566;5636103;7098097
2006;kf;riket;0550;0550;13;0.00;5521566;5636103;7098097
2006;kf;riket;0555;0555;5831;0.11;5521566;5636103;7098097
2006;kf;riket;0559;0559;496;0.01;5521566;5636103;7098097
2006;kf;riket;0560;0560;70;0.00;5521566;5636103;7098097
2006;kf;riket;0598;0598;27;0.00;5521566;5636103;7098097
2006;kf;riket;0600;0600;5;0.00;5521566;5636103;7098097
2006;kf;riket;0623;0623;15;0.00;5521566;5636103;7098097
2006;kf;riket;0624;0624;1;0.00;5521566;5636103;7098097
2006;kf;riket;0627;0627;8;0.00;5521566;5636103;7098097
2006;kf;riket;0665;0665;75;0.00;5521566;5636103;7098097
2006;kf;riket;0681;0681;14;0.00;5521566;5636103;7098097
2006;kf;riket;0682;0682;99;0.00;5521566;5636103;7098097
2006;kf;riket;A2000;A2000;1198;0.02;5521566;5636103;7098097
2006;kf;riket;ADK;ADK;1789;0.03;5521566;5636103;7098097
2006;kf;riket;AfR;AFR;685;0.01;5521566;5636103;7098097
2006;kf;riket;AIL;AIL;634;0.01;5521566;5636103;7098097
2006;kf;riket;ALP;ALP;493;0.01;5521566;5636103;7098097
2006;kf;riket;ALT;ALT;157;0.00;5521566;5636103;7098097
2006;kf;riket;ALTER;ALTER;1422;0.03;5521566;5636103;7098097
2006;kf;riket;ALV;ALV;2158;0.04;5521566;5636103;7098097
2006;kf;riket;AP;AP;967;0.02;5521566;5636103;7098097
2006;kf;riket;ASK;ASK;439;0.01;5521566;5636103;7098097
2006;kf;riket;BAP;BAP;787;0.01;5521566;5636103;7098097
2006;kf;riket;BE;BE;1256;0.02;5521566;5636103;7098097
2006;kf;riket;BJP;BJP;1638;0.03;5521566;5636103;7098097
2006;kf;riket;BLV;BLV;78;0.00;5521566;5636103;7098097
2006;kf;riket;BoA;BOA;541;0.01;5521566;5636103;7098097
2006;kf;riket;BOP;BOP;795;0.01;5521566;5636103;7098097
2006;kf;riket;BP;BP;1643;0.03;5521566;5636103;7098097
2006;kf;riket;Bus;BUS;479;0.01;5521566;5636103;7098097
2006;kf;riket;BV;BV;1290;0.02;5521566;5636103;7098097
2006;kf;riket;BÅP;BÅP;1611;0.03;5521566;5636103;7098097
2006;kf;riket;CDK;CDK;124;0.00;5521566;5636103;7098097
2006;kf;riket;DACKE;DACKE;101;0.00;5521566;5636103;7098097
2006;kf;riket;DemV;DEMV;1227;0.02;5521566;5636103;7098097
2006;kf;riket;Dex;DEX;471;0.01;5521566;5636103;7098097
2006;kf;riket;DKL;DKL;584;0.01;5521566;5636103;7098097
2006;kf;riket;DP;DP;3030;0.05;5521566;5636103;7098097
2006;kf;riket;EAP;EAP;64;0.00;5521566;5636103;7098097
2006;kf;riket;EPP;EPP;267;0.00;5521566;5636103;7098097
2006;kf;riket;FAP;FAP;3002;0.05;5521566;5636103;7098097
2006;kf;riket;FFK;FFK;135;0.00;5521566;5636103;7098097
2006;kf;riket;FHT;FHT;721;0.01;5521566;5636103;7098097
2006;kf;riket;Fi;FI;10296;0.19;5521566;5636103;7098097
2006;kf;riket;FKL;FKL;231;0.00;5521566;5636103;7098097
2006;kf;riket;Fks;FKS;373;0.01;5521566;5636103;7098097
2006;kf;riket;FNO;FNO;189;0.00;5521566;5636103;7098097
2006;kf;riket;FoE;FOE;306;0.01;5521566;5636103;7098097
2006;kf;riket;F o M;F O M;131;0.00;5521566;5636103;7098097
2006;kf;riket;FOV;FOV;2114;0.04;5521566;5636103;7098097
2006;kf;riket;FPO;FPO;351;0.01;5521566;5636103;7098097
2006;kf;riket;FRAMT;FRAMT;215;0.00;5521566;5636103;7098097
2006;kf;riket;FRK;FRK;143;0.00;5521566;5636103;7098097
2006;kf;riket;FrV;FRV;217;0.00;5521566;5636103;7098097
2006;kf;riket;FV;FV;872;0.02;5521566;5636103;7098097
2006;kf;riket;FYP;FYP;538;0.01;5521566;5636103;7098097
2006;kf;riket;FÖ;FÖ;4;0.00;5521566;5636103;7098097
2006;kf;riket;GGF;GGF;586;0.01;5521566;5636103;7098097
2006;kf;riket;GKS;GKS;656;0.01;5521566;5636103;7098097
2006;kf;riket;GM;GM;428;0.01;5521566;5636103;7098097
