ar;kod;namn;kommunvalkrets_kod;kommunvalkrets;lokal;adress1;adress2;adress3;postort;tillganglighet;status;x_rt90;y_rt90;latitud;longitud;koord_kalla;valdag;dag;oppetpass;aktiv_rd;aktiv_rf;aktiv_kf;aktiv_eu;valdag_eu;kommun_klar;lokal_klar;valnamnd;hemsida;telnr;kalla_fil
2014;14801133;Centrum, Guldheden, Centrala;148003;Göteborg, Centrum;Guldhedsskolan;Matsalen;Doktor Heymans gata 1;;;;E;6402252;1271310;57.686870;11.970018;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801134;Centrum, Guldheden, Norra;148003;Göteborg, Centrum;Guldhedsskolan;Matsalen;Doktor Heymans gata 1;;;;E;6402251;1271289;57.686851;11.969668;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801135;Centrum, Guldheden, Södra;148003;Göteborg, Centrum;Mossebergsskolan;Matsalen;Doktor Håléns gata 9;;;;E;6401686;1271442;57.681866;11.972762;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801136;Centrum, Landala Egnahem;148003;Göteborg, Centrum;Mossebergsskolan;Sal 204;Doktor Håléns gata 9;;;;E;6401686;1271442;57.681866;11.972762;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801141;Centrum, Lorensberg;148003;Göteborg, Centrum;Hvitfeldtska gymnasiet;Huvudentrén;Rektorsgatan 2;;;;E;6403251;1271627;57.695981;11.974375;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801151;Centrum, Valand;148003;Göteborg, Centrum;Göteborgs Universitet;Huvudbyggnad/ Aulan;Vasaparken;;;;E;6403592;1271435;57.698938;11.970839;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801152;Centrum, Vasastaden, Norra;148003;Göteborg, Centrum;Göteborgs Universitet;Huvudbyggnad/Aulan;Vasaparken;;;;E;6403592;1271435;57.698938;11.970839;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801153;Centrum, Vasastaden, Södra;148003;Göteborg, Centrum;Schillerska gymnasiet;Entréhallen;Vasagatan 19;;;;E;6403456;1271281;57.697642;11.968391;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801154;Centrum, Vasastaden, Östra;148003;Göteborg, Centrum;Göteborgs Universitet;Huvudbyggnad/Aulan;Vasaparken;;;;E;6403587;1271440;57.698896;11.970927;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801161;Centrum, Inom Vallgraven;148003;Göteborg, Centrum;Traktören;Entréhallen;Köpmansgatan 20;;;;E;6404552;1271135;57.707386;11.964907;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801162;Centrum, Nordstan-Otterhällan;148003;Göteborg, Centrum;Traktören;Entréhallen;Köpmansgatan 20;;;;E;6404525;1271128;57.707141;11.964816;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801171;Centrum, Friggagatan-Stampen;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Sal 208;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801172;Centrum, Gullbergsvass-Svingeln;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Sal 207;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801173;Centrum, Gårda, Norra;148003;Göteborg, Centrum;Burgårdens gymnasium;Elevmatsalen;Skånegatan 20;;;;E;6403683;1272375;57.700230;11.986482;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801174;Centrum, Odinsgatan-Stampen;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Sal 210;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801181;Centrum, Bohusgatan m fl;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Sal 202;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801182;Centrum, Gårda, Södra;148003;Göteborg, Centrum;Burgårdens gymnasium;Elevmatsalen;Skånegatan 20;;;;E;6403683;1272375;57.700230;11.986482;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801183;Centrum, Heden;148003;Göteborg, Centrum;Burgårdens gymnasium;Restaurangen;Skånegatan 20;;;;E;6403683;1272375;57.700230;11.986482;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14801184;Centrum, Hedås;148003;Göteborg, Centrum;Burgårdens gymnasium;Elevmatsalen;Skånegatan 20;;;;E;6403683;1272375;57.700230;11.986482;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802011;Örgryte-Härlanda, Gubbero;148003;Göteborg, Centrum;Riksbyggen BRF;Kvarterslokalen;Hökegatan 12;;;;E;6405473;1273280;57.716723;11.999942;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802012;Örgryte-Härlanda, Olskroken;148003;Göteborg, Centrum;Hyresgästförening Kastanjen;Fritidslokalen;Bondegatan 1;;;;E;6405324;1273127;57.715311;11.997521;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802013;Örgryte-Härlanda, Redberget;148003;Göteborg, Centrum;Ånässkolan;Matsal 117;Falkgatan 8;;;;E;6405674;1273512;57.718641;12.003637;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802014;Örgryte-Härlanda, Redbergsplatsen;148003;Göteborg, Centrum;Ånässkolan;Stora matsalen;Falkgatan 8;;;;E;6405674;1273512;57.718641;12.003637;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802021;Örgryte-Härlanda, Bagaregården;148002;Göteborg, Öster;Kulturhuset Kåken;Stora salen;Kålltorpsgatan 2;;;;E;6405404;1274165;57.716550;12.014823;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802022;Örgryte-Härlanda, Ånäs;148002;Göteborg, Öster;Bagaregårdens äldreboende;Entréplanet;Landerigatan 17;;;;E;6406060;1274014;57.722351;12.011679;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802031;Örgryte-Härlanda, Redbergslid;148002;Göteborg, Öster;Bagaregårdens äldreboende;Entréplanet;Landerigatan 17;;;;E;6406060;1274014;57.722351;12.011679;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802032;Örgryte-Härlanda, Strömmensberg;148002;Göteborg, Öster;Morängatans äldreboende;Aktivitetscentra;Morängatan;;;;E;6406060;1274014;57.722351;12.011679;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802041;Örgryte-Härlanda, Kallebäck, Västra;148002;Göteborg, Öster;Kallebäcks Träffpunkt;Samlingssal;Omvägen 13;;;;E;6401990;1273623;57.685691;12.008956;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802042;Örgryte-Härlanda, Kallebäck, Östra;148002;Göteborg, Öster;Kallebäcks äldreboende;Entréplanet;Smörkärnegatan 3 A;;;;E;6401277;1273895;57.679440;12.014174;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802051;Örgryte-Härlanda, Jakobsdal;148002;Göteborg, Öster;Skårskolan;Matsal;Snöskategatan 1;;;;E;6402420;1273558;57.689511;12.007465;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802052;Örgryte-Härlanda, Skår, Norra;148002;Göteborg, Öster;Skårsskolan;Matsalen;Snöskategatan 1;;;;E;6402420;1273558;57.689511;12.007465;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802053;Örgryte-Härlanda, Skår, Södra;148002;Göteborg, Öster;Skårsskolan;Matsalen;Snöskategatan 1;;;;E;6402420;1273558;57.689511;12.007465;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802061;Örgryte-Härlanda, Bö;148002;Göteborg, Öster;Örgryte församlingshem;Stora salen;Herrgårdsgatan 2;;;;E;6403834;1273435;57.702117;12.004078;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802062;Örgryte-Härlanda, Örgryte;148002;Göteborg, Öster;Örgryte församlingshem;Musiksalen;Herrgårdsgatan 2;;;;E;6403834;1273435;57.702117;12.004078;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802071;Örgryte-Härlanda, Torp;148002;Göteborg, Öster;Kärralundsskolan;Matsalen;Birkagatan 61;;;;E;6403929;1274548;57.703527;12.022616;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802081;Örgryte-Härlanda, Kärralund;148003;Göteborg, Centrum;Nya Lundenskolan;Matsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802082;Örgryte-Härlanda, Lunden, Gamla;148003;Göteborg, Centrum;Nya Lundenskolan;Aulan;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802083;Örgryte-Härlanda, Lunden, Nya;148003;Göteborg, Centrum;Nya Lundenskolan;Matsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802084;Örgryte-Härlanda, Nobelplatsen;148003;Göteborg, Centrum;Nya Lundenskolan;Matsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802085;Örgryte-Härlanda, Sankt Pauli;148003;Göteborg, Centrum;Nya Lundenskolan;Personalmatsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802086;Örgryte-Härlanda, Överås;148003;Göteborg, Centrum;Nya Lundenskolan;Aulan;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802091;Örgryte-Härlanda, Härlanda;148002;Göteborg, Öster;Kulturhuset Kåken;Stora salen;Kålltorpsgatan 2;;;;E;6405404;1274173;57.716554;12.014957;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802101;Örgryte-Härlanda, Kålltorp, Norra;148002;Göteborg, Öster;Kålltorpsskolan;Pionen 1;Intagsgatan 14;;;;E;6405268;1275167;57.715833;12.031726;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802102;Örgryte-Härlanda, Kålltorp, Södra;148002;Göteborg, Öster;Kålltorpsskolan;Elevcafeterian;Intagsgatan 14;;;;E;6405239;1275228;57.715604;12.032774;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802103;Örgryte-Härlanda, Kålltorp, Västra;148002;Göteborg, Öster;Kålltorpsskolan, samman-;trädesrum i matsalsbyggnad;Intagsgatan 14;;;;E;6405280;1275223;57.715969;12.032652;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802104;Örgryte-Härlanda, Kålltorp, Östra;148002;Göteborg, Öster;Kålltorpsskolan;Elevcafeterian;Intagsgatan 14;;;;E;6405239;1275228;57.715604;12.032774;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802105;Örgryte-Härlanda, Munkebäck, Norra;148002;Göteborg, Öster;Torpaskolan;Klassrum 111;Billerudgatan 1-3;;;;E;6406308;1275528;57.725331;12.036800;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802106;Örgryte-Härlanda, Munkebäck, Södra;148002;Göteborg, Öster;Kålltorpsskolan;Pionen 2;Intagsgatan 14;;;;E;6405268;1275167;57.715833;12.031726;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802111;Örgryte-Härlanda, Fräntorp;148002;Göteborg, Öster;Torpaskolan;Klassrum 112;Billerudsgatan 1-3;;;;E;6406308;1275528;57.725331;12.036800;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802112;Örgryte-Härlanda, Torpa;148002;Göteborg, Öster;Torpaskolan;Aulan;Billerudsgatan 1-3;;;;E;6406355;1275578;57.725777;12.037593;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802121;Örgryte-Härlanda, Björkekärr, Norra;148002;Göteborg, Öster;Rosendalsskolan;Björken;Sörensens gata 2;;;;E;6405037;1276117;57.714237;12.047845;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802122;Örgryte-Härlanda, Björkekärr, Södra;148002;Göteborg, Öster;Rosendalsskolan;Matsalen;Sörensens gata 2;;;;E;6405037;1276117;57.714237;12.047845;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802123;Örgryte-Härlanda, Björkekärr, Västra;148002;Göteborg, Öster;Rosendalsskolan;Matsalen;Sörensens gata 2;;;;E;6405037;1276117;57.714237;12.047845;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802124;Örgryte-Härlanda, Björkekärr, Östra;148002;Göteborg, Öster;Björkekärrs församlingshem;Kuddrummet;Sörensens gata 1;;;;E;6405027;1276073;57.714126;12.047118;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14802125;Örgryte-Härlanda, Robertshöjd m fl;148002;Göteborg, Öster;Rosendalsskolan;Granen;Sörensens gata 2;;;;E;6405037;1276117;57.714237;12.047845;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803011;Östra Göteborg, Bellevue;148002;Göteborg, Öster;Gamlestadens Medborgarhus;Sal Beda;Brahegatan 11;;;;E;6407015;1274105;57.730953;12.012306;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803012;Östra Göteborg, Gamlestaden;148002;Göteborg, Öster;Gamlestadens Medborgarhus;Sal Ada;Brahegatan 11;;;;E;6407015;1274105;57.730953;12.012306;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803013;Östra Göteborg, Kviberg, Västra;148002;Göteborg, Öster;Hyresgästför. Kvibergshuset;Samlingssal;Beväringsgatan 9;;;;E;6407972;1275050;57.740001;12.027239;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803014;Östra Göteborg, Kviberg, Östra;148002;Göteborg, Öster;Idrottsmuseet;Hall of fame;Övre Kaserngården 12;;;;E;6407522;1275339;57.736114;12.032501;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803015;Östra Göteborg, Nylöse;148002;Göteborg, Öster;Gamlestadens Medborgarhus;Sal Ada;Brahegatan 11;;;;E;6407015;1274105;57.730953;12.012306;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803021;Östra Göteborg, Fjällbo;148002;Göteborg, Öster;Fjällboskolan;Biblioteket;Sysslomansgatan;;;;E;6407829;1277072;57.739727;12.061247;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803022;Östra Göteborg, Utby;148002;Göteborg, Öster;Utbynässkolan;Gymnastiksalen;Vallareleden 3;;;;E;6407577;1276305;57.737088;12.048631;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
2014;14803023;Östra Göteborg, Utbynäs;148002;Göteborg, Öster;Utbynässkolan;Klassrum;Vallareleden 3;;;;E;6407577;1276305;57.737088;12.048631;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2014-09-14;2014-09-14;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;vallokal (1).xls
