ar;val;kod;namn;parti_kalla;parti;roster;andel
2006;kf;14800106;Backa-Brunnsbo 6;SD;SD;32;4.03
2006;kf;14800106;Backa-Brunnsbo 6;SPI;SPI;8;1.01
2006;kf;14800106;Backa-Brunnsbo 6;Fi;FI;2;0.25
2006;kf;14800106;Backa-Brunnsbo 6;ND;ND;3;0.38
2006;kf;14800106;Backa-Brunnsbo 6;SOC.P;SOC.P;1;0.13
2006;kf;14800107;Backa-Brunnsbo 7;M;M;212;20.42
2006;kf;14800107;Backa-Brunnsbo 7;C;C;22;2.12
2006;kf;14800107;Backa-Brunnsbo 7;FP;L;85;8.19
2006;kf;14800107;Backa-Brunnsbo 7;KD;KD;45;4.34
2006;kf;14800107;Backa-Brunnsbo 7;S;S;494;47.59
2006;kf;14800107;Backa-Brunnsbo 7;V;V;72;6.94
2006;kf;14800107;Backa-Brunnsbo 7;MP;MP;36;3.47
2006;kf;14800107;Backa-Brunnsbo 7;K;K;12;1.16
2006;kf;14800107;Backa-Brunnsbo 7;SD;SD;46;4.43
2006;kf;14800107;Backa-Brunnsbo 7;SPI;SPI;5;0.48
2006;kf;14800107;Backa-Brunnsbo 7;Fi;FI;5;0.48
2006;kf;14800107;Backa-Brunnsbo 7;ND;ND;2;0.19
2006;kf;14800107;Backa-Brunnsbo 7;SOC.P;SOC.P;2;0.19
2006;kf;14800201;Biskopsgården 1;M;M;79;8.37
2006;kf;14800201;Biskopsgården 1;C;C;7;0.74
2006;kf;14800201;Biskopsgården 1;FP;L;33;3.50
2006;kf;14800201;Biskopsgården 1;KD;KD;13;1.38
2006;kf;14800201;Biskopsgården 1;S;S;468;49.58
2006;kf;14800201;Biskopsgården 1;V;V;104;11.02
2006;kf;14800201;Biskopsgården 1;MP;MP;110;11.65
2006;kf;14800201;Biskopsgården 1;K;K;53;5.61
2006;kf;14800201;Biskopsgården 1;SD;SD;30;3.18
2006;kf;14800201;Biskopsgården 1;SPI;SPI;2;0.21
2006;kf;14800201;Biskopsgården 1;0450;0450;2;0.21
2006;kf;14800201;Biskopsgården 1;Fi;FI;29;3.07
2006;kf;14800201;Biskopsgården 1;ND;ND;3;0.32
2006;kf;14800201;Biskopsgården 1;RS;RS;1;0.11
2006;kf;14800201;Biskopsgården 1;SOC.P;SOC.P;7;0.74
2006;kf;14800201;Biskopsgården 1;ÖVR;ÖVR;3;0.32
2006;kf;14800202;Biskopsgården 2;M;M;76;8.32
2006;kf;14800202;Biskopsgården 2;C;C;15;1.64
2006;kf;14800202;Biskopsgården 2;FP;L;33;3.61
2006;kf;14800202;Biskopsgården 2;KD;KD;30;3.28
2006;kf;14800202;Biskopsgården 2;S;S;499;54.60
2006;kf;14800202;Biskopsgården 2;V;V;119;13.02
2006;kf;14800202;Biskopsgården 2;MP;MP;59;6.46
2006;kf;14800202;Biskopsgården 2;K;K;18;1.97
2006;kf;14800202;Biskopsgården 2;SD;SD;41;4.49
2006;kf;14800202;Biskopsgården 2;SPI;SPI;1;0.11
2006;kf;14800202;Biskopsgården 2;0450;0450;1;0.11
2006;kf;14800202;Biskopsgården 2;Fi;FI;14;1.53
2006;kf;14800202;Biskopsgården 2;SOC.P;SOC.P;8;0.88
2006;kf;14800203;Biskopsgården 3;M;M;87;12.03
2006;kf;14800203;Biskopsgården 3;C;C;9;1.24
2006;kf;14800203;Biskopsgården 3;FP;L;37;5.12
2006;kf;14800203;Biskopsgården 3;KD;KD;27;3.73
2006;kf;14800203;Biskopsgården 3;S;S;398;55.05
2006;kf;14800203;Biskopsgården 3;V;V;66;9.13
2006;kf;14800203;Biskopsgården 3;MP;MP;39;5.39
2006;kf;14800203;Biskopsgården 3;K;K;18;2.49
2006;kf;14800203;Biskopsgården 3;SD;SD;25;3.46
2006;kf;14800203;Biskopsgården 3;SPI;SPI;2;0.28
2006;kf;14800203;Biskopsgården 3;0450;0450;1;0.14
2006;kf;14800203;Biskopsgården 3;Fi;FI;11;1.52
2006;kf;14800203;Biskopsgården 3;SOC.P;SOC.P;1;0.14
2006;kf;14800203;Biskopsgården 3;ÖVR;ÖVR;2;0.28
2006;kf;14800204;Biskopsgården 4;M;M;60;9.26
2006;kf;14800204;Biskopsgården 4;C;C;15;2.31
2006;kf;14800204;Biskopsgården 4;FP;L;33;5.09
2006;kf;14800204;Biskopsgården 4;KD;KD;27;4.17
2006;kf;14800204;Biskopsgården 4;S;S;264;40.74
2006;kf;14800204;Biskopsgården 4;V;V;107;16.51
2006;kf;14800204;Biskopsgården 4;MP;MP;73;11.27
2006;kf;14800204;Biskopsgården 4;K;K;20;3.09
2006;kf;14800204;Biskopsgården 4;SD;SD;17;2.62
2006;kf;14800204;Biskopsgården 4;SPI;SPI;0;0.00
