ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2002;rf;14800505;Kortedala 5;Göteborg 2;699;;;11;710;;56.6;14L_1480_14800505.html
2002;rf;14800506;Kortedala 6;Göteborg 2;859;;;10;869;;65.4;14L_1480_14800506.html
2002;rf;14800507;Kortedala 7;Göteborg 2;747;;;18;765;;60.7;14L_1480_14800507.html
2002;rf;14800508;Kortedala 8;Göteborg 2;936;;;14;950;;70.0;14L_1480_14800508.html
2002;rf;14800509;Kortedala 9;Göteborg 2;682;;;6;688;;53.9;14L_1480_14800509.html
2002;rf;14800601;Härlanda 1;Göteborg 2;914;;;23;937;;72.6;14L_1480_14800601.html
2002;rf;14800602;Härlanda 2;Göteborg 2;743;;;10;753;;83.8;14L_1480_14800602.html
2002;rf;14800603;Härlanda 3;Göteborg 2;957;;;24;981;;73.6;14L_1480_14800603.html
2002;rf;14800604;Härlanda 4;Göteborg 2;925;;;18;943;;79.1;14L_1480_14800604.html
2002;rf;14800605;Härlanda 5;Göteborg 2;908;;;24;932;;70.9;14L_1480_14800605.html
2002;rf;14800606;Härlanda 6;Göteborg 2;945;;;23;968;;71.4;14L_1480_14800606.html
2002;rf;14800607;Härlanda 7;Göteborg 2;975;;;31;1006;;76.6;14L_1480_14800607.html
2002;rf;14800608;Härlanda 8;Göteborg 2;908;;;25;933;;77.4;14L_1480_14800608.html
2002;rf;14800609;Härlanda 9;Göteborg 2;969;;;13;982;;75.3;14L_1480_14800609.html
2002;rf;14800610;Härlanda 10;Göteborg 2;813;;;12;825;;79.0;14L_1480_14800610.html
2002;rf;14800611;Härlanda 11;Göteborg 2;1051;;;30;1081;;76.3;14L_1480_14800611.html
2002;rf;14800701;Vasa 1;Göteborg 3;948;;;13;961;;75.9;14L_1480_14800701.html
2002;rf;14800702;Vasa 2;Göteborg 3;833;;;9;842;;72.6;14L_1480_14800702.html
2002;rf;14800703;Vasa 3;Göteborg 3;865;;;12;877;;76.1;14L_1480_14800703.html
2002;rf;14800704;Vasa 4;Göteborg 3;819;;;11;830;;77.5;14L_1480_14800704.html
2002;rf;14800705;Vasa 5;Göteborg 3;750;;;10;760;;76.6;14L_1480_14800705.html
2002;rf;14800706;Vasa 6;Göteborg 3;990;;;28;1018;;78.7;14L_1480_14800706.html
2002;rf;14800707;Vasa 7;Göteborg 3;941;;;21;962;;79.7;14L_1480_14800707.html
2002;rf;14800708;Vasa 8;Göteborg 3;885;;;19;904;;78.4;14L_1480_14800708.html
2002;rf;14800709;Vasa 9;Göteborg 3;824;;;20;844;;81.5;14L_1480_14800709.html
2002;rf;14800710;Vasa 10;Göteborg 3;832;;;17;849;;78.9;14L_1480_14800710.html
2002;rf;14800801;Johanneberg 1;Göteborg 3;945;;;21;966;;74.2;14L_1480_14800801.html
2002;rf;14800802;Johanneberg 2;Göteborg 3;1141;;;21;1162;;81.8;14L_1480_14800802.html
2002;rf;14800803;Johanneberg 3;Göteborg 3;843;;;29;872;;77.7;14L_1480_14800803.html
2002;rf;14800804;Johanneberg 4;Göteborg 3;1059;;;26;1085;;75.3;14L_1480_14800804.html
2002;rf;14800805;Johanneberg 5;Göteborg 3;948;;;27;975;;78.1;14L_1480_14800805.html
2002;rf;14800806;Johanneberg 6;Göteborg 3;925;;;24;949;;73.7;14L_1480_14800806.html
2002;rf;14800807;Johanneberg 7;Göteborg 3;961;;;34;995;;73.2;14L_1480_14800807.html
2002;rf;14800808;Johanneberg 8;Göteborg 3;1035;;;36;1071;;76.7;14L_1480_14800808.html
2002;rf;14800809;Johanneberg 9;Göteborg 3;946;;;20;966;;71.2;14L_1480_14800809.html
2002;rf;14800810;Johanneberg 10;Göteborg 3;947;;;19;966;;74.3;14L_1480_14800810.html
2002;rf;14800811;Johanneberg 11;Göteborg 3;988;;;17;1005;;77.1;14L_1480_14800811.html
2002;rf;14800812;Johanneberg 12;Göteborg 3;899;;;27;926;;72.2;14L_1480_14800812.html
2002;rf;14800813;Johanneberg 13;Göteborg 3;754;;;23;777;;66.8;14L_1480_14800813.html
2002;rf;14800901;Annedal 1;Göteborg 3;1110;;;28;1138;;77.7;14L_1480_14800901.html
2002;rf;14800902;Annedal 2;Göteborg 3;1169;;;20;1189;;82.2;14L_1480_14800902.html
2002;rf;14800903;Annedal 3;Göteborg 3;1011;;;22;1033;;72.3;14L_1480_14800903.html
2002;rf;14800904;Annedal 4;Göteborg 3;885;;;28;913;;80.3;14L_1480_14800904.html
2002;rf;14800905;Annedal 5;Göteborg 3;872;;;9;881;;72.5;14L_1480_14800905.html
2002;rf;14800906;Annedal 6;Göteborg 3;982;;;18;1000;;78.1;14L_1480_14800906.html
2002;rf;14800907;Annedal 7;Göteborg 3;962;;;20;982;;79.0;14L_1480_14800907.html
2002;rf;14800908;Annedal 8;Göteborg 3;1094;;;16;1110;;77.6;14L_1480_14800908.html
2002;rf;14800909;Annedal 9;Göteborg 3;1059;;;11;1070;;80.4;14L_1480_14800909.html
2002;rf;14800910;Annedal 10;Göteborg 3;1057;;;22;1079;;75.6;14L_1480_14800910.html
2002;rf;14800911;Annedal 11;Göteborg 3;928;;;9;937;;80.2;14L_1480_14800911.html
2002;rf;14801001;Haga 1;Göteborg 3;1217;;;22;1239;;79.3;14L_1480_14801001.html
2002;rf;14801002;Haga 2;Göteborg 3;1146;;;23;1169;;79.4;14L_1480_14801002.html
2002;rf;14801003;Haga 3;Göteborg 3;1283;;;23;1306;;77.5;14L_1480_14801003.html
2002;rf;14801101;Oskar Fredrik 1;Göteborg 3;1091;;;17;1108;;70.7;14L_1480_14801101.html
2002;rf;14801102;Oskar Fredrik 2;Göteborg 3;1156;;;30;1186;;77.3;14L_1480_14801102.html
2002;rf;14801103;Oskar Fredrik 3;Göteborg 3;1127;;;28;1155;;75.8;14L_1480_14801103.html
2002;rf;14801104;Oskar Fredrik 4;Göteborg 3;1124;;;19;1143;;79.9;14L_1480_14801104.html
2002;rf;14801105;Oskar Fredrik 5;Göteborg 3;1197;;;19;1216;;76.0;14L_1480_14801105.html
2002;rf;14801106;Oskar Fredrik 6;Göteborg 3;1177;;;23;1200;;78.4;14L_1480_14801106.html
2002;rf;14801107;Oskar Fredrik 7;Göteborg 3;1133;;;11;1144;;78.1;14L_1480_14801107.html
2002;rf;14801201;Masthugg 1;Göteborg 3;875;;;26;901;;70.1;14L_1480_14801201.html
2002;rf;14801202;Masthugg 2;Göteborg 3;1121;;;26;1147;;80.6;14L_1480_14801202.html
2002;rf;14801203;Masthugg 3;Göteborg 3;1143;;;37;1180;;74.2;14L_1480_14801203.html
2002;rf;14801204;Masthugg 4;Göteborg 3;1003;;;31;1034;;76.7;14L_1480_14801204.html
2002;rf;14801205;Masthugg 5;Göteborg 3;1070;;;28;1098;;78.0;14L_1480_14801205.html
2002;rf;14801206;Masthugg 6;Göteborg 3;976;;;27;1003;;74.8;14L_1480_14801206.html
2002;rf;14801207;Masthugg 7;Göteborg 3;1089;;;29;1118;;75.9;14L_1480_14801207.html
2002;rf;14801208;Masthugg 8;Göteborg 3;1105;;;24;1129;;77.1;14L_1480_14801208.html
2002;rf;14801301;Karl Johan 1;Göteborg 4;808;;;20;828;;65.1;14L_1480_14801301.html
2002;rf;14801302;Karl Johan 2;Göteborg 4;875;;;14;889;;72.3;14L_1480_14801302.html
2002;rf;14801303;Karl Johan 3;Göteborg 4;809;;;20;829;;76.0;14L_1480_14801303.html
2002;rf;14801304;Karl Johan 4;Göteborg 4;1085;;;13;1098;;79.5;14L_1480_14801304.html
2002;rf;14801305;Karl Johan 5;Göteborg 4;1100;;;24;1124;;75.0;14L_1480_14801305.html
2002;rf;14801306;Karl Johan 6;Göteborg 4;1120;;;24;1144;;76.1;14L_1480_14801306.html
2002;rf;14801307;Karl Johan 7;Göteborg 4;710;;;25;735;;72.9;14L_1480_14801307.html
2002;rf;14801308;Karl Johan 8;Göteborg 4;982;;;23;1005;;74.6;14L_1480_14801308.html
2002;rf;14801309;Karl Johan 9;Göteborg 4;864;;;16;880;;69.0;14L_1480_14801309.html
2002;rf;14801310;Karl Johan 10;Göteborg 4;1092;;;21;1113;;74.7;14L_1480_14801310.html
2002;rf;14801311;Karl Johan 11;Göteborg 4;885;;;23;908;;72.8;14L_1480_14801311.html
2002;rf;14801312;Karl Johan 12;Göteborg 4;942;;;24;966;;71.7;14L_1480_14801312.html
2002;rf;14801601;Örgryte 1;Göteborg 2;1078;;;22;1100;;78.6;14L_1480_14801601.html
2002;rf;14801602;Örgryte 2;Göteborg 2;846;;;22;868;;79.6;14L_1480_14801602.html
2002;rf;14801603;Örgryte 3;Göteborg 2;1006;;;9;1015;;81.9;14L_1480_14801603.html
2002;rf;14801604;Örgryte 4;Göteborg 2;1099;;;21;1120;;76.0;14L_1480_14801604.html
2002;rf;14801605;Örgryte 5;Göteborg 2;1164;;;21;1185;;82.0;14L_1480_14801605.html
2002;rf;14801606;Örgryte 6;Göteborg 2;1255;;;11;1266;;87.4;14L_1480_14801606.html
2002;rf;14801607;Örgryte 7;Göteborg 2;1260;;;10;1270;;88.3;14L_1480_14801607.html
2002;rf;14801608;Örgryte 8;Göteborg 2;819;;;25;844;;73.0;14L_1480_14801608.html
2002;rf;14801609;Örgryte 9;Göteborg 2;1027;;;34;1061;;69.0;14L_1480_14801609.html
2002;rf;14801701;Lundby 1;Göteborg 1;852;;;21;873;;64.7;14L_1480_14801701.html
2002;rf;14801702;Lundby 2;Göteborg 1;847;;;26;873;;65.0;14L_1480_14801702.html
2002;rf;14801703;Lundby 3;Göteborg 1;926;;;18;944;;71.9;14L_1480_14801703.html
2002;rf;14801704;Lundby 4;Göteborg 1;974;;;19;993;;77.8;14L_1480_14801704.html
2002;rf;14801705;Lundby 5;Göteborg 1;715;;;27;742;;52.6;14L_1480_14801705.html
2002;rf;14801706;Lundby 6;Göteborg 1;695;;;17;712;;60.9;14L_1480_14801706.html
2002;rf;14801707;Lundby 7;Göteborg 1;770;;;18;788;;65.3;14L_1480_14801707.html
2002;rf;14801708;Lundby 8;Göteborg 1;873;;;15;888;;56.8;14L_1480_14801708.html
2002;rf;14801709;Lundby 9;Göteborg 1;1227;;;12;1239;;77.0;14L_1480_14801709.html
2002;rf;14801710;Lundby 10;Göteborg 1;820;;;14;834;;77.7;14L_1480_14801710.html
2002;rf;14801711;Lundby 11;Göteborg 1;976;;;15;991;;68.1;14L_1480_14801711.html
2002;rf;14801712;Lundby 12;Göteborg 1;645;;;29;674;;67.2;14L_1480_14801712.html
2002;rf;14801713;Lundby 13;Göteborg 1;736;;;15;751;;72.4;14L_1480_14801713.html
2002;rf;14801714;Lundby 14;Göteborg 1;970;;;24;994;;80.6;14L_1480_14801714.html
2002;rf;14801801;Biskopsgården 1;Göteborg 1;816;;;13;829;;60.2;14L_1480_14801801.html
2002;rf;14801802;Biskopsgården 2;Göteborg 1;686;;;9;695;;55.6;14L_1480_14801802.html
2002;rf;14801803;Biskopsgården 3;Göteborg 1;704;;;10;714;;58.8;14L_1480_14801803.html
2002;rf;14801804;Biskopsgården 4;Göteborg 1;677;;;11;688;;48.2;14L_1480_14801804.html
2002;rf;14801805;Biskopsgården 5;Göteborg 1;741;;;14;755;;57.5;14L_1480_14801805.html
2002;rf;14801806;Biskopsgården 6;Göteborg 1;720;;;5;725;;61.1;14L_1480_14801806.html
2002;rf;14801807;Biskopsgården 7;Göteborg 1;856;;;23;879;;57.7;14L_1480_14801807.html
2002;rf;14801808;Biskopsgården 8;Göteborg 1;851;;;16;867;;60.2;14L_1480_14801808.html
2002;rf;14801809;Biskopsgården 9;Göteborg 1;727;;;18;745;;53.4;14L_1480_14801809.html
2002;rf;14801810;Biskopsgården 10;Göteborg 1;839;;;8;847;;63.7;14L_1480_14801810.html
2002;rf;14801811;Biskopsgården 11;Göteborg 1;779;;;12;791;;49.3;14L_1480_14801811.html
2002;rf;14801812;Biskopsgården 12;Göteborg 1;601;;;13;614;;51.8;14L_1480_14801812.html
2002;rf;14801813;Biskopsgården 13;Göteborg 1;721;;;12;733;;50.4;14L_1480_14801813.html
2002;rf;14801901;Brämaregården 1;Göteborg 1;802;;;33;835;;76.8;14L_1480_14801901.html
2002;rf;14801902;Brämaregården 2;Göteborg 1;817;;;18;835;;66.3;14L_1480_14801902.html
2002;rf;14801903;Brämaregården 3;Göteborg 1;706;;;28;734;;56.1;14L_1480_14801903.html
2002;rf;14801904;Brämaregården 4;Göteborg 1;1006;;;21;1027;;68.7;14L_1480_14801904.html
2002;rf;14801905;Brämaregården 5;Göteborg 1;1019;;;30;1049;;65.6;14L_1480_14801905.html
2002;rf;14801906;Brämaregården 6;Göteborg 1;938;;;29;967;;64.2;14L_1480_14801906.html
2002;rf;14801907;Brämaregården 7;Göteborg 1;930;;;18;948;;62.1;14L_1480_14801907.html
2002;rf;14801908;Brämaregården 8;Göteborg 1;807;;;12;819;;68.5;14L_1480_14801908.html
2002;rf;14802001;Backa 1;Göteborg 1;764;;;5;769;;80.6;14L_1480_14802001.html
2002;rf;14802002;Backa 2;Göteborg 1;820;;;7;827;;83.1;14L_1480_14802002.html
2002;rf;14802003;Backa 3;Göteborg 1;1112;;;26;1138;;74.2;14L_1480_14802003.html
2002;rf;14802004;Backa 4;Göteborg 1;670;;;10;680;;58.6;14L_1480_14802004.html
2002;rf;14802005;Backa 5;Göteborg 1;888;;;14;902;;57.0;14L_1480_14802005.html
2002;rf;14802101;Högsbo 1;Göteborg 4;1037;;;14;1051;;70.7;14L_1480_14802101.html
2002;rf;14802102;Högsbo 2;Göteborg 4;462;;;14;476;;67.5;14L_1480_14802102.html
2002;rf;14802103;Högsbo 3;Göteborg 4;837;;;25;862;;73.2;14L_1480_14802103.html
2002;rf;14802104;Högsbo 4;Göteborg 4;805;;;19;824;;73.0;14L_1480_14802104.html
2002;rf;14802105;Högsbo 5;Göteborg 4;874;;;12;886;;80.4;14L_1480_14802105.html
2002;rf;14802106;Högsbo 6;Göteborg 4;1069;;;22;1091;;73.0;14L_1480_14802106.html
2002;rf;14802107;Högsbo 7;Göteborg 4;961;;;26;987;;68.9;14L_1480_14802107.html
2002;rf;14802108;Högsbo 8;Göteborg 4;742;;;26;768;;71.1;14L_1480_14802108.html
2002;rf;14802109;Högsbo 9;Göteborg 4;876;;;27;903;;74.4;14L_1480_14802109.html
2002;rf;14802110;Högsbo 10;Göteborg 4;1052;;;27;1079;;78.2;14L_1480_14802110.html
2002;rf;14802111;Högsbo 11;Göteborg 4;997;;;20;1017;;78.0;14L_1480_14802111.html
2002;rf;14802112;Högsbo 12;Göteborg 4;935;;;19;954;;70.2;14L_1480_14802112.html
2002;rf;14802201;Västra Frölunda 1;Göteborg 4;722;;;9;731;;76.3;14L_1480_14802201.html
2002;rf;14802202;Västra Frölunda 2;Göteborg 4;1015;;;19;1034;;74.8;14L_1480_14802202.html
2002;rf;14802203;Västra Frölunda 3;Göteborg 4;1083;;;36;1119;;78.9;14L_1480_14802203.html
2002;rf;14802204;Västra Frölunda 4;Göteborg 4;894;;;11;905;;72.5;14L_1480_14802204.html
2002;rf;14802205;Västra Frölunda 5;Göteborg 4;675;;;7;682;;74.1;14L_1480_14802205.html
2002;rf;14802206;Västra Frölunda 6;Göteborg 4;735;;;14;749;;72.2;14L_1480_14802206.html
2002;rf;14802207;Västra Frölunda 7;Göteborg 4;527;;;6;533;;69.1;14L_1480_14802207.html
2002;rf;14802208;Västra Frölunda 8;Göteborg 4;604;;;7;611;;66.9;14L_1480_14802208.html
2002;rf;14802209;Västra Frölunda 9;Göteborg 4;721;;;10;731;;59.3;14L_1480_14802209.html
2002;rf;14802210;Västra Frölunda 10;Göteborg 4;415;;;8;423;;52.0;14L_1480_14802210.html
2002;rf;14802301;Älvsborg 1;Göteborg 4;1173;;;11;1184;;86.8;14L_1480_14802301.html
2002;rf;14802302;Älvsborg 2;Göteborg 4;1284;;;7;1291;;88.9;14L_1480_14802302.html
2002;rf;14802303;Älvsborg 3;Göteborg 4;1336;;;10;1346;;85.0;14L_1480_14802303.html
2002;rf;14802304;Älvsborg 4;Göteborg 4;1169;;;16;1185;;86.3;14L_1480_14802304.html
2002;rf;14802305;Älvsborg 5;Göteborg 4;1255;;;11;1266;;88.8;14L_1480_14802305.html
2002;rf;14802306;Älvsborg 6;Göteborg 4;1177;;;26;1203;;81.2;14L_1480_14802306.html
2002;rf;14802307;Älvsborg 7;Göteborg 4;1161;;;18;1179;;83.9;14L_1480_14802307.html
2002;rf;14802308;Älvsborg 8;Göteborg 4;907;;;19;926;;86.9;14L_1480_14802308.html
2002;rf;14802309;Älvsborg 9;Göteborg 4;1373;;;15;1388;;87.8;14L_1480_14802309.html
2002;rf;14802310;Älvsborg 10;Göteborg 4;1090;;;7;1097;;88.2;14L_1480_14802310.html
2002;rf;14802401;Tynnered 1;Göteborg 4;930;;;21;951;;59.8;14L_1480_14802401.html
2002;rf;14802402;Tynnered 2;Göteborg 4;925;;;19;944;;58.7;14L_1480_14802402.html
2002;rf;14802403;Tynnered 3;Göteborg 4;941;;;24;965;;67.7;14L_1480_14802403.html
2002;rf;14802404;Tynnered 4;Göteborg 4;980;;;15;995;;84.2;14L_1480_14802404.html
2002;rf;14802405;Tynnered 5;Göteborg 4;1167;;;27;1194;;71.7;14L_1480_14802405.html
2002;rf;14802406;Tynnered 6;Göteborg 4;1201;;;13;1214;;81.4;14L_1480_14802406.html
2002;rf;14802407;Tynnered 7;Göteborg 4;1003;;;9;1012;;80.1;14L_1480_14802407.html
2002;rf;14802408;Tynnered 8;Göteborg 4;839;;;12;851;;70.0;14L_1480_14802408.html
2002;rf;14802409;Tynnered 9;Göteborg 4;873;;;20;893;;74.6;14L_1480_14802409.html
2002;rf;14802410;Tynnered 10;Göteborg 4;1264;;;14;1278;;84.6;14L_1480_14802410.html
2002;rf;14802601;Angered 1;Göteborg 2;753;;;18;771;;67.4;14L_1480_14802601.html
2002;rf;14802602;Angered 2;Göteborg 2;987;;;11;998;;75.8;14L_1480_14802602.html
2002;rf;14802603;Angered 3;Göteborg 2;645;;;2;647;;45.0;14L_1480_14802603.html
2002;rf;14802604;Angered 4;Göteborg 2;1044;;;17;1061;;66.0;14L_1480_14802604.html
2002;rf;14802605;Angered 5;Göteborg 2;862;;;24;886;;58.8;14L_1480_14802605.html
2002;rf;14802606;Angered 6;Göteborg 2;613;;;7;620;;48.5;14L_1480_14802606.html
2002;rf;14802607;Angered 7;Göteborg 2;720;;;6;726;;47.2;14L_1480_14802607.html
2002;rf;14802608;Angered 8;Göteborg 2;782;;;10;792;;50.2;14L_1480_14802608.html
2002;rf;14802609;Angered 9;Göteborg 2;636;;;4;640;;45.8;14L_1480_14802609.html
2002;rf;14802701;Bergum 1;Göteborg 2;1019;;;18;1037;;76.1;14L_1480_14802701.html
2002;rf;14802702;Bergum 2;Göteborg 2;796;;;18;814;;77.0;14L_1480_14802702.html
2002;rf;14802801;Torslanda 1;Göteborg 1;1122;;;22;1144;;78.3;14L_1480_14802801.html
2002;rf;14802802;Torslanda 2;Göteborg 1;1223;;;40;1263;;85.8;14L_1480_14802802.html
2002;rf;14802803;Torslanda 3;Göteborg 1;1156;;;29;1185;;80.9;14L_1480_14802803.html
2002;rf;14802804;Torslanda 4;Göteborg 1;1147;;;13;1160;;82.9;14L_1480_14802804.html
2002;rf;14802805;Torslanda 5;Göteborg 1;1134;;;21;1155;;84.7;14L_1480_14802805.html
2002;rf;14802806;Torslanda 6;Göteborg 1;1118;;;11;1129;;86.7;14L_1480_14802806.html
2002;rf;14802807;Torslanda 7;Göteborg 1;1116;;;19;1135;;85.9;14L_1480_14802807.html
2002;rf;14802901;Björlanda 1;Göteborg 1;955;;;22;977;;84.2;14L_1480_14802901.html
2002;rf;14802902;Björlanda 2;Göteborg 1;1125;;;21;1146;;80.4;14L_1480_14802902.html
2002;rf;14802903;Björlanda 3;Göteborg 1;1208;;;25;1233;;82.8;14L_1480_14802903.html
2002;rf;14803001;Tuve 1;Göteborg 1;894;;;16;910;;80.3;14L_1480_14803001.html
2002;rf;14803002;Tuve 2;Göteborg 1;1138;;;21;1159;;86.0;14L_1480_14803002.html
2002;rf;14803003;Tuve 3;Göteborg 1;758;;;9;767;;66.5;14L_1480_14803003.html
2002;rf;14803004;Tuve 4;Göteborg 1;721;;;13;734;;55.9;14L_1480_14803004.html
2002;rf;14803005;Tuve 5;Göteborg 1;1233;;;25;1258;;79.2;14L_1480_14803005.html
2002;rf;14803006;Tuve 6;Göteborg 1;1060;;;18;1078;;79.6;14L_1480_14803006.html
2002;rf;14803101;Säve 1;Göteborg 1;577;;;13;590;;75.3;14L_1480_14803101.html
2002;rf;14803102;Säve 2;Göteborg 1;1150;;;18;1168;;82.6;14L_1480_14803102.html
2002;rf;14803103;Säve 3;Göteborg 1;672;;;16;688;;72.7;14L_1480_14803103.html
2002;rf;14803104;Säve 4;Göteborg 1;894;;;17;911;;81.7;14L_1480_14803104.html
2002;rf;14803105;Säve 5;Göteborg 1;904;;;19;923;;74.7;14L_1480_14803105.html
2002;rf;14803106;Säve 6;Göteborg 1;988;;;18;1006;;78.2;14L_1480_14803106.html
2002;rf;14803107;Säve 7;Göteborg 1;969;;;19;988;;74.0;14L_1480_14803107.html
2002;rf;14803108;Säve 8;Göteborg 1;893;;;19;912;;77.0;14L_1480_14803108.html
2002;rf;14803201;Bergsjön 1;Göteborg 2;526;;;8;534;;39.6;14L_1480_14803201.html
2002;rf;14803202;Bergsjön 2;Göteborg 2;956;;;28;984;;58.6;14L_1480_14803202.html
2002;rf;14803203;Bergsjön 3;Göteborg 2;755;;;19;774;;61.2;14L_1480_14803203.html
2002;rf;14803204;Bergsjön 4;Göteborg 2;704;;;7;711;;55.1;14L_1480_14803204.html
2002;rf;14803205;Bergsjön 5;Göteborg 2;624;;;5;629;;47.2;14L_1480_14803205.html
2002;rf;14803206;Bergsjön 6;Göteborg 2;723;;;11;734;;50.7;14L_1480_14803206.html
2002;rf;14803207;Bergsjön 7;Göteborg 2;551;;;6;557;;74.8;14L_1480_14803207.html
2002;rf;14803208;Bergsjön 8;Göteborg 2;506;;;5;511;;49.5;14L_1480_14803208.html
2002;rf;14803301;S:t Pauli 1;Göteborg 3;1087;;;26;1113;;77.1;14L_1480_14803301.html
2002;rf;14803302;S:t Pauli 2;Göteborg 3;1005;;;23;1028;;79.0;14L_1480_14803302.html
2002;rf;14803303;S:t Pauli 3;Göteborg 3;944;;;19;963;;73.9;14L_1480_14803303.html
2002;rf;14803304;S:t Pauli 4;Göteborg 3;945;;;19;964;;73.5;14L_1480_14803304.html
2002;rf;14803305;S:t Pauli 5;Göteborg 3;906;;;25;931;;72.2;14L_1480_14803305.html
2002;rf;14803306;S:t Pauli 6;Göteborg 3;1083;;;30;1113;;74.1;14L_1480_14803306.html
2002;rf;14803307;S:t Pauli 7;Göteborg 3;971;;;29;1000;;69.2;14L_1480_14803307.html
2002;rf;14803308;S:t Pauli 8;Göteborg 3;898;;;23;921;;75.6;14L_1480_14803308.html
2002;rf;14803309;S:t Pauli 9;Göteborg 3;1034;;;38;1072;;75.7;14L_1480_14803309.html
2002;rf;14803310;S:t Pauli 10;Göteborg 3;779;;;26;805;;68.3;14L_1480_14803310.html
2002;rf;14803401;Gunnared 1;Göteborg 2;647;;;5;652;;41.2;14L_1480_14803401.html
2002;rf;14803402;Gunnared 2;Göteborg 2;649;;;4;653;;50.6;14L_1480_14803402.html
2002;rf;14803403;Gunnared 3;Göteborg 2;830;;;18;848;;52.3;14L_1480_14803403.html
2002;rf;14803404;Gunnared 4;Göteborg 2;849;;;16;865;;78.7;14L_1480_14803404.html
2002;rf;14803405;Gunnared 5;Göteborg 2;688;;;15;703;;61.9;14L_1480_14803405.html
2002;rf;14803406;Gunnared 6;Göteborg 2;744;;;15;759;;49.2;14L_1480_14803406.html
2002;rf;14803407;Gunnared 7;Göteborg 2;648;;;8;656;;45.3;14L_1480_14803407.html
2002;rf;14803408;Gunnared 8;Göteborg 2;779;;;9;788;;51.1;14L_1480_14803408.html
2002;rf;14803409;Gunnared 9;Göteborg 2;731;;;11;742;;63.3;14L_1480_14803409.html
2002;rf;14803410;Gunnared 10;Göteborg 2;684;;;7;691;;60.9;14L_1480_14803410.html
2002;rf;14803411;Gunnared 11;Göteborg 2;606;;;6;612;;57.5;14L_1480_14803411.html
2002;rf;14803501;Rödbo 1;Göteborg 1;403;;;12;415;;77.1;14L_1480_14803501.html
2002;rf;14803601;Askim 1;Göteborg 4;1268;;;19;1287;;87.0;14L_1480_14803601.html
2002;rf;14803602;Askim 2;Göteborg 4;1237;;;30;1267;;69.6;14L_1480_14803602.html
2002;rf;14803603;Askim 3;Göteborg 4;1195;;;17;1212;;87.7;14L_1480_14803603.html
2002;rf;14803604;Askim 4;Göteborg 4;880;;;5;885;;84.7;14L_1480_14803604.html
2002;rf;14803605;Askim 5;Göteborg 4;1123;;;5;1128;;88.5;14L_1480_14803605.html
2002;rf;14803606;Askim 6;Göteborg 4;1197;;;18;1215;;84.7;14L_1480_14803606.html
2002;rf;14803607;Askim 7;Göteborg 4;1212;;;7;1219;;88.8;14L_1480_14803607.html
2002;rf;14803608;Askim 8;Göteborg 4;1137;;;21;1158;;90.6;14L_1480_14803608.html
2002;rf;14803609;Askim 9;Göteborg 4;1084;;;11;1095;;81.4;14L_1480_14803609.html
2002;rf;14803610;Askim 10;Göteborg 4;1129;;;9;1138;;84.9;14L_1480_14803610.html
2002;rf;14803611;Askim 11;Göteborg 4;982;;;16;998;;82.9;14L_1480_14803611.html
2002;rf;14803612;Askim 12;Göteborg 4;1071;;;11;1082;;84.7;14L_1480_14803612.html
