ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2014;rf;14804122;Norra Hisingen, Backa Röd;Göteborg, Hisingen;761;10;0;10;771;1250;61.68;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804123;Norra Hisingen, Bällskär;Göteborg, Hisingen;1320;14;0;14;1334;1645;81.09;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804124;Norra Hisingen, Wadköpingsgatan;Göteborg, Hisingen;846;18;0;18;864;1496;57.75;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804131;Norra Hisingen, Backadalen;Göteborg, Hisingen;943;12;0;12;955;1441;66.27;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804132;Norra Hisingen, Bäckebol;Göteborg, Hisingen;698;11;0;11;709;1020;69.51;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804133;Norra Hisingen, Selma Lagerlöfs torg;Göteborg, Hisingen;734;14;0;14;748;1250;59.84;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804134;Norra Hisingen, Skälltorp;Göteborg, Hisingen;1223;25;1;26;1249;1705;73.26;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804135;Norra Hisingen, Åketorp;Göteborg, Hisingen;1415;29;0;29;1444;1642;87.94;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804141;Lundby, Bräcke, Norra;Göteborg, Hisingen;1098;16;0;16;1114;1365;81.61;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804142;Lundby, Bräcke, Södra;Göteborg, Hisingen;886;12;0;12;898;1188;75.59;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804143;Lundby, Kyrkbyn;Göteborg, Hisingen;1052;13;0;13;1065;1438;74.06;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804144;Lundby, Lundby, Norra;Göteborg, Hisingen;877;19;1;20;897;1221;73.46;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804145;Lundby, Lundby, Södra;Göteborg, Hisingen;794;14;0;14;808;1098;73.59;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804151;Lundby, Brämaregården, Norra;Göteborg, Hisingen;907;11;0;11;918;1218;75.37;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804152;Lundby, Brämaregården, Östra;Göteborg, Hisingen;968;21;1;22;990;1384;71.53;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804153;Lundby, Brämaregården-Rambergsstaden;Göteborg, Hisingen;1086;15;0;15;1101;1488;73.99;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804154;Lundby, Porslinsfabriken;Göteborg, Hisingen;973;17;0;17;990;1285;77.04;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804155;Lundby, Rambergsstaden, Norra;Göteborg, Hisingen;934;15;0;15;949;1247;76.10;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804156;Lundby, Rambergsstaden, Västra;Göteborg, Hisingen;833;9;0;9;842;1367;61.59;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804161;Lundby, Eriksberg Sjöporten;Göteborg, Hisingen;1207;15;0;15;1222;1453;84.10;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804162;Lundby, Eriksberg, Västra;Göteborg, Hisingen;1008;10;1;11;1019;1148;88.76;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804163;Lundby, Eriksberg, Östra;Göteborg, Hisingen;1095;11;0;11;1106;1281;86.34;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804164;Lundby, Pölsebo-Bratterås;Göteborg, Hisingen;1186;18;0;18;1204;1379;87.31;2014_landstingsval_per_valdistrikt.xls
