ar_fg;val;kod_2018;namn_2018;giltiga_2018;giltiga_fgval;rostande_2018;rostande_fgval;rostberattigade_2018;rostberattigade_fgval;valdeltagande_2018;valdeltagande_fgval;indelning
2014;rd;14801114;Centrum, Johanneberg, Västra;897;;901;;1009;;89.30;;Modifierad
2014;rd;14801115;Centrum, Johanneberg, Östra;936;;942;;1098;;85.79;;Modifierad
2014;rd;14801116;Centrum, Johanneberg, Övre;880;;888;;1074;;82.68;;Modifierad
2014;rd;14801121;Centrum, Landala;1219;1132;1223;1134;1449;1360;84.40;83.38;
2014;rd;14801122;Centrum, Landalabergen m fl;1212;1214;1232;1224;1491;1504;82.63;81.38;
2014;rd;14801123;Centrum, Landalagången m fl;995;892;1003;900;1239;1134;80.95;79.37;
2014;rd;14801131;Centrum, Doktor Forselius Backe m fl;1007;;1014;;1234;;82.17;;Modifierad
2014;rd;14801132;Centrum, Guldheden Vattentornet;1138;;1149;;1380;;83.26;;Modifierad
2014;rd;14801133;Centrum, Guldheden Östra;921;;933;;1084;;86.07;;Modifierad
2014;rd;14801134;Centrum, Guldheden, Centrala;1001;978;1011;984;1202;1189;84.11;82.76;
2014;rd;14801135;Centrum, Guldheden, Norra;1001;;1006;;1128;;89.18;;Modifierad
2014;rd;14801136;Centrum, Guldheden, Södra;1100;1093;1110;1097;1343;1292;82.65;84.91;
2014;rd;14801137;Centrum, Landala Egnahem;1050;;1055;;1158;;91.11;;Modifierad
2014;rd;14801141;Centrum, Lorensberg;1167;;1176;;1395;;84.30;;Modifierad
2014;rd;14801151;Centrum, Fogelbergsparken;968;;980;;1114;;87.97;;Modifierad
2014;rd;14801152;Centrum, Valand;932;967;940;974;1221;1179;76.99;82.61;
2014;rd;14801153;Centrum, Vasastaden, Norra;1031;;1038;;1264;;82.12;;Modifierad
2014;rd;14801154;Centrum, Vasastaden, Södra;1042;;1047;;1223;;85.61;;Modifierad
2014;rd;14801155;Centrum, Vasastaden, Östra;1025;;1027;;1225;;83.84;;Modifierad
2014;rd;14801161;Centrum, Inom Vallgraven;1109;;1120;;1408;;79.55;;Modifierad
2014;rd;14801162;Centrum, Nordstan;934;;942;;1196;;78.76;;Modifierad
2014;rd;14801163;Centrum, Otterhällan;877;;886;;1018;;87.03;;Modifierad
2014;rd;14801171;Centrum, Friggagatan m fl;956;;964;;1174;;82.11;;Modifierad
2014;rd;14801172;Centrum, Gårda, Norra;925;973;932;975;1094;1110;85.19;87.84;
2014;rd;14801173;Centrum, Odinsgatan m fl;967;;972;;1151;;84.45;;Modifierad
2014;rd;14801174;Centrum, Stampen;1181;;1188;;1397;;85.04;;Modifierad
2014;rd;14801175;Centrum, Svingeln;970;;981;;1162;;84.42;;Modifierad
2014;rd;14801181;Centrum, Bohusgatan m fl;676;;683;;775;;88.13;;Modifierad
2014;rd;14801182;Centrum, Gårda, Södra;805;;812;;1023;;79.37;;Modifierad
2014;rd;14801183;Centrum, Heden;1076;;1077;;1273;;84.60;;Modifierad
2014;rd;14801184;Centrum, Hedås;1194;;1201;;1439;;83.46;;Modifierad
2014;rd;14801185;Centrum, Sten Sturegatan m fl;760;;768;;938;;81.88;;Modifierad
2014;rd;14802011;Örgryte-Härlanda, Gubbero;1039;998;1044;1002;1251;1219;83.45;82.20;
2014;rd;14802012;Örgryte-Härlanda, Olskroken;1071;1059;1075;1068;1333;1327;80.65;80.48;
2014;rd;14802013;Örgryte-Härlanda, Redberget;979;978;989;987;1143;1157;86.53;85.31;
2014;rd;14802014;Örgryte-Härlanda, Redbergsplatsen;980;965;986;976;1183;1171;83.35;83.35;
2014;rd;14802021;Örgryte-Härlanda, Bagaregården;1040;;1044;;1192;;87.58;;Modifierad
2014;rd;14802022;Örgryte-Härlanda, Ånäs;1162;;1170;;1347;;86.86;;Modifierad
2014;rd;14802031;Örgryte-Härlanda, Strömmensberg, V;1090;;1099;;1274;;86.26;;Modifierad
2014;rd;14802032;Örgryte-Härlanda, Strömmensberg, Ö;1170;1095;1187;1109;1409;1380;84.24;80.36;
2014;rd;14802041;Örgryte-Härlanda, Kallebäck, Norra;794;;801;;999;;80.18;;Modifierad
2014;rd;14802042;Örgryte-Härlanda, Kallebäck, Västra;644;;648;;790;;82.03;;Modifierad
2014;rd;14802043;Örgryte-Härlanda, Kallebäck, Östra;887;;895;;1095;;81.74;;Modifierad
2014;rd;14802051;Örgryte-Härlanda, Jakobsdal;1210;1171;1213;1182;1364;1392;88.93;84.91;
2014;rd;14802052;Örgryte-Härlanda, Skår, Norra;970;956;970;956;1079;1067;89.90;89.60;
2014;rd;14802053;Örgryte-Härlanda, Skår, Södra;1095;1041;1098;1048;1190;1182;92.27;88.66;
2014;rd;14802061;Örgryte-Härlanda, Bö;864;861;871;866;987;982;88.25;88.19;
2014;rd;14802062;Örgryte-Härlanda, Örgryte;823;823;828;824;976;971;84.84;84.86;
2014;rd;14802071;Örgryte-Härlanda, Stora Torp;888;;890;;969;;91.85;;Modifierad
2014;rd;14802072;Örgryte-Härlanda, Lilla Torp;1377;;1387;;1544;;89.83;;Modifierad
2014;rd;14802081;Örgryte-Härlanda, Danska vägen m fl;1031;;1041;;1224;;85.05;;Modifierad
2014;rd;14802082;Örgryte-Härlanda, Kärralund, Norra;1010;;1016;;1177;;86.32;;Modifierad
2014;rd;14802083;Örgryte-Härlanda, Kärralund, Södra;1099;;1109;;1331;;83.32;;Modifierad
2014;rd;14802084;Örgryte-Härlanda, Lunden, Gamla;1052;;1062;;1240;;85.65;;Modifierad
2014;rd;14802085;Örgryte-Härlanda, Lunden, Nya;973;;983;;1194;;82.33;;Modifierad
2014;rd;14802086;Örgryte-Härlanda, Nobelplatsen;981;;989;;1169;;84.60;;Modifierad
2014;rd;14802087;Örgryte-Härlanda, Sankt Pauli;1118;;1127;;1291;;87.30;;Modifierad
2014;rd;14802088;Örgryte-Härlanda, Överås;903;;910;;1077;;84.49;;Modifierad
2014;rd;14802091;Örgryte-Härlanda, Härlanda;1114;1095;1120;1103;1250;1256;89.60;87.82;
2014;rd;14802101;Örgryte-Härlanda, Kålltorp, Norra;954;;968;;1162;;83.30;;Modifierad
2014;rd;14802102;Örgryte-Härlanda, Kålltorp, Södra;1055;1016;1058;1029;1216;1209;87.01;85.11;
2014;rd;14802103;Örgryte-Härlanda, Kålltorp, Västra;1134;;1139;;1320;;86.29;;Modifierad
2014;rd;14802104;Örgryte-Härlanda, Kålltorp, Östra;1118;;1131;;1327;;85.23;;Modifierad
2014;rd;14802105;Örgryte-Härlanda, Munkebäck, Norra;930;924;942;931;1097;1145;85.87;81.31;
2014;rd;14802106;Örgryte-Härlanda, Munkebäck, Södra;766;;771;;893;;86.34;;Modifierad
2014;rd;14802111;Örgryte-Härlanda, Fräntorp;1253;;1263;;1412;;89.45;;Modifierad
2014;rd;14802112;Örgryte-Härlanda, Torpa;1263;;1276;;1611;;79.21;;Modifierad
2014;rd;14802121;Örgryte-Härlanda, Björkekärr, Norra;808;746;815;758;929;892;87.73;84.98;
2014;rd;14802122;Örgryte-Härlanda, Björkekärr, Södra;1302;1245;1309;1250;1492;1387;87.73;90.12;
2014;rd;14802123;Örgryte-Härlanda, Björkekärr, Västra;970;992;979;995;1219;1235;80.31;80.57;
2014;rd;14802124;Örgryte-Härlanda, Björkekärr, Östra;988;;997;;1261;;79.06;;Modifierad
2014;rd;14802125;Örgryte-Härlanda, Robertshöjd m fl;1165;;1173;;1458;;80.45;;Modifierad
2014;rd;14803011;Östra Göteborg, Bellevue;892;;899;;1196;;75.17;;Modifierad
2014;rd;14803012;Östra Göteborg, Bellevue Park;934;;942;;1043;;90.32;;Modifierad
2014;rd;14803013;Östra Göteborg, Gamlestaden, Norra;1042;;1053;;1342;;78.46;;Modifierad
2014;rd;14803014;Östra Göteborg, Gamlestaden, Södra;702;;708;;896;;79.02;;Modifierad
2014;rd;14803015;Östra Göteborg, Kviberg, Västra;853;;868;;1154;;75.22;;Modifierad
2014;rd;14803016;Östra Göteborg, Kviberg, Östra;848;;851;;956;;89.02;;Modifierad
2014;rd;14803017;Östra Göteborg, Nylöse;653;;657;;963;;68.22;;Modifierad
2014;rd;14803021;Östra Göteborg, Fjällbo;1267;1220;1283;1232;1565;1526;81.98;80.73;
2014;rd;14803022;Östra Göteborg, Utby;1322;1284;1331;1295;1459;1444;91.23;89.68;
2014;rd;14803023;Östra Göteborg, Utbynäs;972;933;987;947;1125;1091;87.73;86.80;
2014;rd;14803031;Östra Göteborg, Förstamajgatan m fl;724;;729;;1098;;66.39;;Modifierad
2014;rd;14803032;Östra Göteborg, Gregorianska g. m fl;861;838;868;842;1298;1392;66.87;60.49;
2014;rd;14803033;Östra Göteborg, Kortedala Centrum;709;;719;;1085;;66.27;;Modifierad
2014;rd;14803034;Östra Göteborg, Kortedala, Södra;947;966;955;970;1232;1248;77.52;77.72;
2014;rd;14803035;Östra Göteborg, Kortedala, Västra;916;;923;;1233;;74.86;;Modifierad
2014;rd;14803036;Östra Göteborg, Kortedala, Östra;768;;776;;1159;;66.95;;Modifierad
2014;rd;14803041;Östra Göteborg, Adventsparken, V;847;;859;;1219;;70.47;;Modifierad
2014;rd;14803042;Östra Göteborg, Adventsparken, Ö;647;;652;;1015;;64.24;;Modifierad
2014;rd;14803043;Östra Göteborg, Kortedala, Norra;745;;758;;1040;;72.88;;Modifierad
2014;rd;14803044;Östra Göteborg, Månadsgatorna m fl;846;;862;;1204;;71.59;;Modifierad
2014;rd;14803051;Östra Göteborg, Bergsjön, Norra;698;716;709;724;1010;1023;70.20;70.77;
2014;rd;14803052;Östra Göteborg, Gärdsmosse;682;622;689;626;1173;1152;58.74;54.34;
2014;rd;14803053;Östra Göteborg, Gärdsås;669;725;674;730;934;987;72.16;73.96;
2014;rd;14803054;Östra Göteborg, Siriusgatan;975;858;982;862;1661;1475;59.12;58.44;
2014;rd;14803061;Östra Göteborg, Bergsjön, Södra;797;745;798;746;1328;1371;60.09;54.41;
2014;rd;14803062;Östra Göteborg, Bergsjön, Östra;740;681;740;684;1313;1252;56.36;54.63;
2014;rd;14803063;Östra Göteborg, Komettorget;596;;599;;983;;60.94;;Modifierad
2014;rd;14803064;Östra Göteborg, Rymdtorget;677;;682;;1229;;55.49;;Modifierad
2014;rd;14804021;Lundby, Bjurslätt, Södra;942;;951;;1321;;71.99;;Modifierad
2014;rd;14804022;Lundby, Flunsås;1036;1085;1050;1094;1379;1467;76.14;74.57;
2014;rd;14804023;Lundby, Kvillebäcken, Norra;1041;1044;1057;1052;1396;1411;75.72;74.56;
2014;rd;14804024;Lundby, Kvillebäcken, Södra;997;;1009;;1291;;78.16;;Modifierad
2014;rd;14804025;Lundby, Kvillebäcken, Östra;921;;929;;1099;;84.53;;Modifierad
2014;rd;14804026;Lundby, Penselgatan m fl;1000;;1021;;1217;;83.89;;Modifierad
2014;rd;14804027;Lundby, Wieselgrensplatsen;1124;;1135;;1570;;72.29;;Modifierad
2014;rd;14804028;Lundby, Vågmästarplatsen;369;;372;;425;;87.53;;Ny
2014;rd;14804031;Lundby, Bjurslätt, Norra;852;;862;;1110;;77.66;;Modifierad
2014;rd;14804032;Lundby, Hilldedal;1041;;1052;;1212;;86.80;;Modifierad
2014;rd;14804033;Lundby, Slätta Damm;753;;759;;927;;81.88;;Modifierad
2014;rd;14804041;Lundby, Kärrdalen;1262;1197;1271;1201;1421;1361;89.44;88.24;
2014;rd;14804042;Lundby, Tolered, Norra;971;944;979;949;1138;1148;86.03;82.67;
2014;rd;14804043;Lundby, Tolered, Södra;991;963;998;973;1122;1132;88.95;85.95;
2014;rd;14804051;Norra Hisingen, Glöstorp;1068;979;1082;986;1306;1205;82.85;81.83;
2014;rd;14804052;Norra Hisingen, Gunnestorp;1010;;1023;;1169;;87.51;;Modifierad
2014;rd;14804053;Norra Hisingen, Norumshöjd;896;;911;;1314;;69.33;;Modifierad
2014;rd;14804054;Norra Hisingen, Tuve, Norra;624;;633;;761;;83.18;;Modifierad
2014;rd;14804055;Norra Hisingen, Tuve, Södra;1128;;1143;;1343;;85.11;;Modifierad
2014;rd;14804056;Norra Hisingen, Tången;1077;1102;1091;1113;1256;1236;86.86;90.05;
2014;rd;14804061;Norra Hisingen, Säve;1166;;1176;;1310;;89.77;;Modifierad
2014;rd;14804071;Norra Hisingen, Gerrebacka-Ingebäck;1258;1215;1265;1229;1413;1385;89.53;88.74;
2014;rd;14804072;Norra Hisingen, Kärra, Norra;899;946;908;952;1073;1115;84.62;85.38;
2014;rd;14804073;Norra Hisingen, Kärra, Södra;1119;1081;1132;1093;1318;1284;85.89;85.12;
2014;rd;14804074;Norra Hisingen, Kärra, Västra;1041;1009;1051;1023;1230;1211;85.45;84.48;
2014;rd;14804075;Norra Hisingen, Kärra, Östra;1067;1067;1085;1082;1321;1313;82.13;82.41;
2014;rd;14804076;Norra Hisingen, Mysterna-Svankälla;1293;1205;1302;1220;1416;1337;91.95;91.25;
2014;rd;14804081;Norra Hisingen, Rödbo;886;;892;;1078;;82.75;;Modifierad
2014;rd;14804091;Norra Hisingen, Sankt Jörgen;927;;931;;1063;;87.58;;Modifierad
2014;rd;14804092;Norra Hisingen, Skogome;733;;741;;905;;81.88;;Modifierad
2014;rd;14804101;Norra Hisingen, Aröd;956;;961;;1148;;83.71;;Modifierad
2014;rd;14804102;Norra Hisingen, Brunnsbo, Norra;1025;;1037;;1273;;81.46;;Modifierad
2014;rd;14804103;Norra Hisingen, Brunnsbo, Södra;1038;;1050;;1443;;72.77;;Modifierad
2014;rd;14804104;Norra Hisingen, Tingstad;907;;912;;1214;;75.12;;Modifierad
2014;rd;14804121;Norra Hisingen, Backa Röd;787;768;803;777;1164;1203;68.99;64.59;
2014;rd;14804122;Norra Hisingen, Backa, Norra;903;;912;;1172;;77.82;;Modifierad
2014;rd;14804123;Norra Hisingen, Backa, Södra;752;;766;;1030;;74.37;;Modifierad
2014;rd;14804124;Norra Hisingen, Bällskär;1026;;1042;;1247;;83.56;;Modifierad
2014;rd;14804125;Norra Hisingen, Wadköpingsgatan m fl;760;;768;;1155;;66.49;;Modifierad
2014;rd;14804131;Norra Hisingen, Backadalen;850;;862;;1271;;67.82;;Modifierad
2014;rd;14804132;Norra Hisingen, Bäckebol;1001;;1017;;1499;;67.85;;Modifierad
2014;rd;14804133;Norra Hisingen, Selma Lagerlöfs torg;889;;900;;1163;;77.39;;Modifierad
2014;rd;14804134;Norra Hisingen, Skälltorp;1129;;1143;;1434;;79.71;;Modifierad
2014;rd;14804135;Norra Hisingen, Åketorp;1122;;1133;;1265;;89.57;;Modifierad
2014;rd;14804141;Lundby, Bräcke, Norra;1114;1106;1126;1114;1311;1305;85.89;85.36;
2014;rd;14804142;Lundby, Bräcke, Södra;939;906;950;918;1146;1133;82.90;81.02;
2014;rd;14804143;Lundby, Kyrkbyn;1150;1064;1168;1072;1468;1337;79.56;80.18;
2014;rd;14804144;Lundby, Lundby, Norra;921;887;936;900;1198;1158;78.13;77.72;
2014;rd;14804145;Lundby, Lundby, Södra;818;804;832;816;1059;1062;78.56;76.84;
2014;rd;14804151;Lundby, Brämaregården, Norra;1181;;1193;;1539;;77.52;;Modifierad
2014;rd;14804152;Lundby, Brämaregården, Södra;794;;802;;1055;;76.02;;Modifierad
2014;rd;14804153;Lundby, Porslinsfabriken;963;980;971;989;1208;1241;80.38;79.69;
2014;rd;14804154;Lundby, Rambergsstaden, Norra;907;942;924;948;1151;1206;80.28;78.61;
2014;rd;14804155;Lundby, Rambergsstaden, Södra;784;836;797;840;1197;1225;66.58;68.57;
2014;rd;14804156;Lundby, Rambergsstaden, Östra;1109;1090;1130;1103;1427;1412;79.19;78.12;
2014;rd;14804161;Lundby, Eriksberg, Västra;1208;;1217;;1399;;86.99;;Modifierad
2014;rd;14804162;Lundby, Eriksberg, Östra;1253;;1259;;1400;;89.93;;Modifierad
2014;rd;14804163;Lundby, Färjenäs;651;;653;;703;;92.89;;Modifierad
2014;rd;14804164;Lundby, Pölsebo-Bratterås;1308;;1317;;1459;;90.27;;Modifierad
2014;rd;14804165;Lundby, Sannegården, Västra;1290;1267;1295;1275;1441;1399;89.87;91.14;
2014;rd;14804166;Lundby, Södhallsberget;1096;1103;1103;1110;1274;1265;86.58;87.75;
2014;rd;14804171;Lundby, Lindholmen;943;;956;;1090;;87.71;;Modifierad
2014;rd;14804172;Lundby, Lundbyvassen;791;;799;;894;;89.37;;Modifierad
2014;rd;14804173;Lundby, Sannegården, Östra;947;;954;;1047;;91.12;;Modifierad
2014;rd;14805011;Västra Göteborg, Björnekulla;966;;973;;1047;;92.93;;Modifierad
2014;rd;14805012;Västra Göteborg, Fiskebäck,;1033;;1036;;1163;;89.08;;Modifierad
2014;rd;14805013;Västra Göteborg, Källängen;1181;;1185;;1269;;93.38;;Modifierad
2014;rd;14805014;Västra Göteborg, Osberget;985;;994;;1076;;92.38;;Modifierad
2014;rd;14805015;Västra Göteborg, Påvelund;1021;;1024;;1135;;90.22;;Modifierad
2014;rd;14805021;Västra Göteborg, Långedrag;1409;1363;1412;1367;1557;1509;90.69;90.59;
2014;rd;14805031;Västra Göteborg, Hagen;1335;1334;1341;1338;1508;1526;88.93;87.68;
2014;rd;14805032;Västra Göteborg, Nya Varvet;1363;;1375;;1537;;89.46;;Modifierad
2014;rd;14805033;Västra Göteborg, Tångudden;1188;1201;1194;1208;1303;1326;91.63;91.10;
2014;rd;14805041;Västra Göteborg, Ekebäck;1108;;1113;;1214;;91.68;;Modifierad
2014;rd;14805042;Västra Göteborg, Grimmered;1004;;1010;;1096;;92.15;;Modifierad
2014;rd;14805043;Västra Göteborg, Kungsten;952;;958;;1073;;89.28;;Modifierad
2014;rd;14805051;Västra Göteborg, Brännö-Asperö;605;879;606;880;1086;992;55.80;88.71;
2014;rd;14805052;Västra Göteborg, Donsö-Vrångö;898;1182;902;1198;1475;1351;61.15;88.68;
2014;rd;14805053;Västra Göteborg, Styrsö-Köpstadsö;553;950;558;955;1150;1135;48.52;84.14;
2014;rd;14805061;Västra Göteborg, Bratthammar;1236;;1244;;1366;;91.07;;Modifierad
2014;rd;14805071;Västra Göteborg, Guldringen m fl;969;;985;;1157;;85.13;;Modifierad
2014;rd;14805072;Västra Göteborg, Tynnered, Norra;893;;909;;1061;;85.67;;Modifierad
2014;rd;14805081;Västra Göteborg, Tynnered Södra;610;;620;;736;;84.24;;Modifierad
2014;rd;14805082;Västra Göteborg, Tynnered, Östra;1051;;1068;;1357;;78.70;;Modifierad
2014;rd;14805091;Askim-Frölunda-Högsbo, Kaverös, N;974;963;980;971;1178;1149;83.19;84.51;
2014;rd;14805092;Askim-Frölunda-Högsbo, Kaverös, S;935;895;948;905;1154;1129;82.15;80.16;
2014;rd;14805093;Askim-Frölunda-Högsbo, Kavås;1050;1051;1066;1064;1209;1198;88.17;88.81;
2014;rd;14805101;Askim-Frölunda-Högsbo, Flatås, S;974;;989;;1170;;84.53;;Modifierad
2014;rd;14805102;Askim-Frölunda-Högsbo, Flatås, V;496;;501;;601;;83.36;;Modifierad
2014;rd;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;892;;907;;1110;;81.71;;Modifierad
2014;rd;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;1001;;1016;;1273;;79.81;;Modifierad
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;1172;;1186;;1425;;83.23;;Modifierad
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;790;;796;;1076;;73.98;;Modifierad
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;892;;903;;1150;;78.52;;Modifierad
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;871;;879;;1051;;83.63;;Modifierad
2014;rd;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;1166;;1177;;1389;;84.74;;Modifierad
2014;rd;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;933;;937;;1122;;83.51;;Modifierad
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;630;680;640;686;878;914;72.89;75.05;
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;946;;955;;1207;;79.12;;Modifierad
2014;rd;14805141;Askim-Frölunda-Högsbo, Altplatsen;725;;728;;870;;83.68;;Modifierad
2014;rd;14805142;Askim-Frölunda-Högsbo, Ruddalen;765;;776;;975;;79.59;;Modifierad
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, S;1027;;1033;;1174;;87.99;;Modifierad
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, V;806;;812;;949;;85.56;;Modifierad
2014;rd;14805153;Askim-Frölunda-Högsbo, Järnbrott, Ö;860;;867;;1087;;79.76;;Modifierad
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;589;509;594;514;918;867;64.71;59.28;
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;952;795;957;803;1401;1266;68.31;63.43;
2014;rd;14805173;Askim-Frölunda-Högsbo, Gånglåten;768;681;779;692;1084;972;71.86;71.19;
2014;rd;14805174;Askim-Frölunda-Högsbo, Mandolingatan;796;789;804;797;1058;1043;75.99;76.41;
2014;rd;14805181;Västra Göteborg, Korsåsen;1138;1077;1147;1083;1459;1441;78.62;75.16;
2014;rd;14805182;Västra Göteborg, Ängås;922;868;937;880;1333;1320;70.29;66.67;
2014;rd;14805191;Västra Göteborg, Önnered, Västra;1214;1242;1224;1247;1389;1403;88.12;88.88;
2014;rd;14805192;Västra Göteborg, Önnered, Östra;1333;1382;1339;1387;1496;1514;89.51;91.61;
2014;rd;14805201;Västra Göteborg, Grevegården;830;848;845;860;1223;1217;69.09;70.67;
2014;rd;14805202;Västra Göteborg, Skattegården;1027;1000;1038;1002;1471;1468;70.56;68.26;
2014;rd;14805211;Västra Göteborg, Näset, Norra;1182;;1184;;1298;;91.22;;Modifierad
