kod_2014;namn_2014;kod_2022;namn_2022;overlapp_m2;andel_av_2014;andel_av_2022
14801015;Majorna-Linné, Skytteskogen;14800530;Västra Centrum, Mariaplan;5695.0;0.0149;0.0602
14801015;Majorna-Linné, Skytteskogen;14800533;Västra Centrum, Sandarne;39.3;0.0001;0.0000
14801015;Majorna-Linné, Skytteskogen;14800532;Västra Centrum, Sannaplan;5.0;0.0000;0.0000
14801015;Majorna-Linné, Skytteskogen;14800526;Västra Centrum, Svalebo;1.3;0.0000;0.0000
14801015;Majorna-Linné, Skytteskogen;14800525;Västra Centrum, Änggården;0.4;0.0000;0.0000
14801016;Majorna-Linné, Svalebo;14800526;Västra Centrum, Svalebo;229841.6;0.8144;0.6633
14801016;Majorna-Linné, Svalebo;14800527;Västra Centrum, Skytteskogen;52387.5;0.1856;0.1511
14801016;Majorna-Linné, Svalebo;14800607;Sydvästra Göteborg, Högsbotorp Östra;5.4;0.0000;0.0000
14801016;Majorna-Linné, Svalebo;14800608;Sydvästra Göteborg, Marklandsgatan;0.0;0.0000;0.0000
14801021;Majorna-Linné, Sandarne;14800533;Västra Centrum, Sandarne;1207701.4;0.8538;0.9999
14801021;Majorna-Linné, Sandarne;14800526;Västra Centrum, Svalebo;116626.7;0.0825;0.3366
14801021;Majorna-Linné, Sandarne;14800532;Västra Centrum, Sannaplan;80073.8;0.0566;0.6532
14801021;Majorna-Linné, Sandarne;14800534;Västra Centrum, Klippan;9861.4;0.0070;0.0218
14801021;Majorna-Linné, Sandarne;14800705;Västra Göteborg, Nya Varvet;77.2;0.0001;0.0001
14801021;Majorna-Linné, Sandarne;14800706;Västra Göteborg, Kungsten;61.3;0.0000;0.0001
14801021;Majorna-Linné, Sandarne;14800601;Sydvästra Göteborg, Högsbohöjd Norra;17.7;0.0000;0.0001
14801021;Majorna-Linné, Sandarne;14800603;Sydvästra Göteborg, Högsbohöjd Östra;2.7;0.0000;0.0000
14801021;Majorna-Linné, Sandarne;14800529;Västra Centrum, Kungsladugård Västra;1.5;0.0000;0.0000
14801021;Majorna-Linné, Sandarne;14800820;Västra Hisingen, Amhult-Arendal;0.8;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14800541;Västra Centrum, Godhem;92866.7;0.9444;0.9535
14801031;Majorna-Linné, Godhem;14800538;Västra Centrum, Slottsskogsgat. m fl;5139.9;0.0523;0.0373
14801031;Majorna-Linné, Godhem;14800528;Västra Centrum, Kungsladugård Östra;315.1;0.0032;0.0024
14801031;Majorna-Linné, Godhem;14800540;Västra Centrum, Gråberget Östra;16.8;0.0002;0.0001
14801031;Majorna-Linné, Godhem;14800544;Västra Centrum, Karl Johan;0.3;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14800545;Västra Centrum, Söderlingska Ängen;0.1;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14800543;Västra Centrum, Klareborgsgatan m fl;0.0;0.0000;0.0000
14801032;Majorna-Linné, Gråberget;14800540;Västra Centrum, Gråberget Östra;102786.4;0.5014;0.6111
14801032;Majorna-Linné, Gråberget;14800539;Västra Centrum, Gråberget Västra;98601.1;0.4810;0.9200
14801032;Majorna-Linné, Gråberget;14800538;Västra Centrum, Slottsskogsgat. m fl;3588.7;0.0175;0.0260
14801032;Majorna-Linné, Gråberget;14800537;Västra Centrum, Chapmans Torg;2.5;0.0000;0.0000
14801032;Majorna-Linné, Gråberget;14800536;Västra Centrum, Kusttorget;0.6;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14800547;Västra Centrum, Hängmattan;81709.1;0.7103;0.9998
14801033;Majorna-Linné, Hängmattan;14800536;Västra Centrum, Kusttorget;33324.4;0.2897;0.0713
14801033;Majorna-Linné, Hängmattan;14800537;Västra Centrum, Chapmans Torg;5.8;0.0001;0.0001
14801033;Majorna-Linné, Hängmattan;14800548;Västra Centrum, Gatenhielmska;1.1;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14800539;Västra Centrum, Gråberget Västra;0.5;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14800542;Västra Centrum, Marieberg;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14800540;Västra Centrum, Gråberget Östra;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14800536;Västra Centrum, Kusttorget;434235.4;0.8934;0.9287
14801034;Majorna-Linné, Majorna;14800537;Västra Centrum, Chapmans Torg;51779.3;0.1065;0.7147
14801034;Majorna-Linné, Majorna;14800936;Centrala Hisingen, Sörhallsberget S;16.4;0.0000;0.0001
14801034;Majorna-Linné, Majorna;14800534;Västra Centrum, Klippan;12.9;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14800934;Centrala Hisingen, Eriksberg Västra;11.6;0.0000;0.0001
14801034;Majorna-Linné, Majorna;14800935;Centrala Hisingen, Eriksberg Östra;8.3;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14800933;Centrala Hisingen, Färjenäs;6.3;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14800940;Centrala Hisingen, Lindholmen Södra;0.9;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14800548;Västra Centrum, Gatenhielmska;0.8;0.0000;0.0000
14801035;Majorna-Linné, Marieberg;14800542;Västra Centrum, Marieberg;69526.7;0.5152;0.9481
14801035;Majorna-Linné, Marieberg;14800540;Västra Centrum, Gråberget Östra;65378.8;0.4845;0.3887
14801035;Majorna-Linné, Marieberg;14800536;Västra Centrum, Kusttorget;20.7;0.0002;0.0000
14801035;Majorna-Linné, Marieberg;14800543;Västra Centrum, Klareborgsgatan m fl;11.8;0.0001;0.0001
14801035;Majorna-Linné, Marieberg;14800547;Västra Centrum, Hängmattan;5.8;0.0000;0.0001
14801035;Majorna-Linné, Marieberg;14800539;Västra Centrum, Gråberget Västra;4.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800538;Västra Centrum, Slottsskogsgat. m fl;126848.4;0.8127;0.9197
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800537;Västra Centrum, Chapmans Torg;20661.5;0.1324;0.2852
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800539;Västra Centrum, Gråberget Västra;8563.8;0.0549;0.0799
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800540;Västra Centrum, Gråberget Östra;6.9;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800530;Västra Centrum, Mariaplan;4.5;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800534;Västra Centrum, Klippan;2.4;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800535;Västra Centrum, Gröna Vallen;2.3;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800536;Västra Centrum, Kusttorget;0.3;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800528;Västra Centrum, Kungsladugård Östra;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14800529;Västra Centrum, Kungsladugård Västra;0.0;0.0000;0.0000
14801041;Majorna-Linné, Djurgårdsgatan m fl;14800546;Västra Centrum, Kommendörsgatan m fl;58790.4;0.6123;0.9521
14801041;Majorna-Linné, Djurgårdsgatan m fl;14800545;Västra Centrum, Söderlingska Ängen;37216.0;0.3876;0.4089
14801041;Majorna-Linné, Djurgårdsgatan m fl;14800544;Västra Centrum, Karl Johan;9.6;0.0001;0.0001
14801041;Majorna-Linné, Djurgårdsgatan m fl;14800547;Västra Centrum, Hängmattan;5.0;0.0001;0.0001
14801041;Majorna-Linné, Djurgårdsgatan m fl;14800548;Västra Centrum, Gatenhielmska;1.4;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14800548;Västra Centrum, Gatenhielmska;181873.3;0.9999;0.9999
14801042;Majorna-Linné, Gatenhielmska;14800940;Centrala Hisingen, Lindholmen Södra;17.5;0.0001;0.0001
14801042;Majorna-Linné, Gatenhielmska;14800502;Västra Centrum, Masthuggstorget;1.2;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14800536;Västra Centrum, Kusttorget;1.1;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14800545;Västra Centrum, Söderlingska Ängen;0.5;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14800546;Västra Centrum, Kommendörsgatan m fl;0.4;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14800503;Västra Centrum, Stigberget;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14800917;Centrala Hisingen, Lundbyvassen;0.0;0.0000;0.0000
14801043;Majorna-Linné, Karl Johans torg;14800543;Västra Centrum, Klareborgsgatan m fl;84744.4;0.6790;0.9998
14801043;Majorna-Linné, Karl Johans torg;14800544;Västra Centrum, Karl Johan;30244.9;0.2423;0.2650
14801043;Majorna-Linné, Karl Johans torg;14800541;Västra Centrum, Godhem;4391.3;0.0352;0.0451
14801043;Majorna-Linné, Karl Johans torg;14800542;Västra Centrum, Marieberg;3809.6;0.0305;0.0519
14801043;Majorna-Linné, Karl Johans torg;14800546;Västra Centrum, Kommendörsgatan m fl;1608.9;0.0129;0.0261
14801043;Majorna-Linné, Karl Johans torg;14800540;Västra Centrum, Gråberget Östra;5.2;0.0000;0.0000
14801043;Majorna-Linné, Karl Johans torg;14800547;Västra Centrum, Hängmattan;2.5;0.0000;0.0000
14801044;Majorna-Linné, Söderlingska ängen;14800544;Västra Centrum, Karl Johan;83872.5;0.6092;0.7349
14801044;Majorna-Linné, Söderlingska ängen;14800545;Västra Centrum, Söderlingska Ängen;52338.0;0.3801;0.5751
14801044;Majorna-Linné, Söderlingska ängen;14800546;Västra Centrum, Kommendörsgatan m fl;1348.1;0.0098;0.0218
14801044;Majorna-Linné, Söderlingska ängen;14800541;Västra Centrum, Godhem;120.9;0.0009;0.0012
14801044;Majorna-Linné, Söderlingska ängen;14800543;Västra Centrum, Klareborgsgatan m fl;7.7;0.0001;0.0001
14801051;Majorna-Linné, Masthugget, Nedre;14800505;Västra Centrum, Masthugget Nedre;63405.4;0.7348;0.9117
14801051;Majorna-Linné, Masthugget, Nedre;14800506;Västra Centrum, Oscar Fredrik;22870.1;0.2650;0.3161
14801051;Majorna-Linné, Masthugget, Nedre;14800503;Västra Centrum, Stigberget;6.7;0.0001;0.0001
14801051;Majorna-Linné, Masthugget, Nedre;14800502;Västra Centrum, Masthuggstorget;6.3;0.0001;0.0000
14801051;Majorna-Linné, Masthugget, Nedre;14800507;Västra Centrum, Sjömansgatan m fl;4.5;0.0001;0.0001
14801052;Majorna-Linné, Masthugget, Övre;14800504;Västra Centrum, Masthugget Övre;57756.8;0.6329;0.6339
14801052;Majorna-Linné, Masthugget, Övre;14800507;Västra Centrum, Sjömansgatan m fl;27362.6;0.2998;0.5255
14801052;Majorna-Linné, Masthugget, Övre;14800505;Västra Centrum, Masthugget Nedre;6139.5;0.0673;0.0883
14801052;Majorna-Linné, Masthugget, Övre;14800506;Västra Centrum, Oscar Fredrik;0.9;0.0000;0.0000
14801052;Majorna-Linné, Masthugget, Övre;14800503;Västra Centrum, Stigberget;0.3;0.0000;0.0000
14801052;Majorna-Linné, Masthugget, Övre;14800508;Västra Centrum, Vegastaden;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14800502;Västra Centrum, Masthuggstorget;218509.1;0.9828;0.9999
14801053;Majorna-Linné, Masthuggstorget;14800506;Västra Centrum, Oscar Fredrik;3801.9;0.0171;0.0526
14801053;Majorna-Linné, Masthuggstorget;14800917;Centrala Hisingen, Lundbyvassen;19.6;0.0001;0.0000
14801053;Majorna-Linné, Masthuggstorget;14800548;Västra Centrum, Gatenhielmska;2.8;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14800501;Västra Centrum, Långgatorna;2.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14800503;Västra Centrum, Stigberget;0.9;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14800940;Centrala Hisingen, Lindholmen Södra;0.0;0.0000;0.0000
14801054;Majorna-Linné, Oscar Fredrik;14800506;Västra Centrum, Oscar Fredrik;45665.0;0.6489;0.6313
14801054;Majorna-Linné, Oscar Fredrik;14800507;Västra Centrum, Sjömansgatan m fl;24697.3;0.3510;0.4743
14801054;Majorna-Linné, Oscar Fredrik;14800502;Västra Centrum, Masthuggstorget;3.6;0.0001;0.0000
14801054;Majorna-Linné, Oscar Fredrik;14800505;Västra Centrum, Masthugget Nedre;2.2;0.0000;0.0000
14801054;Majorna-Linné, Oscar Fredrik;14800508;Västra Centrum, Vegastaden;1.1;0.0000;0.0000
14801055;Majorna-Linné, Slottsskogen;14800509;Västra Centrum, Slottsskogen;55040.6;0.9998;0.9999
14801055;Majorna-Linné, Slottsskogen;14800525;Västra Centrum, Änggården;7.8;0.0001;0.0000
14801055;Majorna-Linné, Slottsskogen;14800508;Västra Centrum, Vegastaden;3.6;0.0001;0.0001
14801056;Majorna-Linné, Stigberget;14800503;Västra Centrum, Stigberget;118795.2;0.7807;0.9999
14801056;Majorna-Linné, Stigberget;14800504;Västra Centrum, Masthugget Övre;33343.0;0.2191;0.3660
14801056;Majorna-Linné, Stigberget;14800548;Västra Centrum, Gatenhielmska;11.3;0.0001;0.0001
14801056;Majorna-Linné, Stigberget;14800545;Västra Centrum, Söderlingska Ängen;4.4;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14800502;Västra Centrum, Masthuggstorget;4.0;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14800505;Västra Centrum, Masthugget Nedre;1.3;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14800506;Västra Centrum, Oscar Fredrik;0.1;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14800508;Västra Centrum, Vegastaden;54915.7;0.8779;0.9999
14801057;Majorna-Linné, Vegastaden;14800516;Västra Centrum, Olivedal;7603.4;0.1216;0.1845
14801057;Majorna-Linné, Vegastaden;14800514;Västra Centrum, Nordhem;23.5;0.0004;0.0005
14801057;Majorna-Linné, Vegastaden;14800507;Västra Centrum, Sjömansgatan m fl;5.0;0.0001;0.0001
14801057;Majorna-Linné, Vegastaden;14800517;Västra Centrum, Plantagegatan m fl;2.5;0.0000;0.0001
14801057;Majorna-Linné, Vegastaden;14800506;Västra Centrum, Oscar Fredrik;1.7;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14800502;Västra Centrum, Masthuggstorget;0.7;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14800501;Västra Centrum, Långgatorna;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14800525;Västra Centrum, Änggården;4504198.0;0.9377;1.0000
14801061;Majorna-Linné, Änggården;14800524;Västra Centrum, Annedal Västra;297367.6;0.0619;0.7211
14801061;Majorna-Linné, Änggården;14800545;Västra Centrum, Söderlingska Ängen;1446.9;0.0003;0.0159
14801061;Majorna-Linné, Änggården;14800608;Sydvästra Göteborg, Marklandsgatan;46.2;0.0000;0.0002
14801061;Majorna-Linné, Änggården;14800435;Centrum, Guldheden Vattentornet;35.7;0.0000;0.0002
14801061;Majorna-Linné, Änggården;14800527;Västra Centrum, Skytteskogen;32.9;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800526;Västra Centrum, Svalebo;25.7;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800438;Centrum, Guldheden Norra;19.3;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800528;Västra Centrum, Kungsladugård Östra;15.9;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800541;Västra Centrum, Godhem;14.4;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800627;Sydvästra Göteborg, Flatås Östra;11.6;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14800504;Västra Centrum, Masthugget Övre;9.8;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800510;Västra Centrum, Linnéplatsen;6.2;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800437;Centrum, Guldheden Västra;5.4;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14800509;Västra Centrum, Slottsskogen;5.0;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800507;Västra Centrum, Sjömansgatan m fl;4.4;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800511;Västra Centrum, Sveaplan;2.7;0.0000;0.0001
14801061;Majorna-Linné, Änggården;14800508;Västra Centrum, Vegastaden;2.5;0.0000;0.0000
14801071;Majorna-Linné, Haga;14800519;Västra Centrum, Haga Västra;74467.6;0.7820;0.6366
14801071;Majorna-Linné, Haga;14800518;Västra Centrum, Skansberget;15991.5;0.1679;0.1776
14801071;Majorna-Linné, Haga;14800520;Västra Centrum, Haga Östra;4761.3;0.0500;0.0351
14801071;Majorna-Linné, Haga;14800501;Västra Centrum, Långgatorna;2.9;0.0000;0.0000
14801071;Majorna-Linné, Haga;14800517;Västra Centrum, Plantagegatan m fl;0.4;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14800520;Västra Centrum, Haga Östra;130930.4;0.5291;0.9645
14801072;Majorna-Linné, Skansberget;14800518;Västra Centrum, Skansberget;74014.8;0.2991;0.8222
14801072;Majorna-Linné, Skansberget;14800519;Västra Centrum, Haga Västra;42508.3;0.1718;0.3634
14801072;Majorna-Linné, Skansberget;14800402;Centrum, Inom Vallgraven;12.2;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14800451;Centrum, Vasastaden Norra;4.6;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14800501;Västra Centrum, Långgatorna;2.8;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14800401;Centrum, Otterhällan;0.0;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14800524;Västra Centrum, Annedal Västra;115027.5;0.7052;0.2789
14801081;Majorna-Linné, Annedal;14800523;Västra Centrum, Annedal Östra;47738.1;0.2927;1.0000
14801081;Majorna-Linné, Annedal;14800522;Västra Centrum, Nilssonsberg Östra;323.2;0.0020;0.0050
14801081;Majorna-Linné, Annedal;14800511;Västra Centrum, Sveaplan;6.6;0.0000;0.0002
14801081;Majorna-Linné, Annedal;14800521;Västra Centrum, Nilssonsberg Västra;3.8;0.0000;0.0001
14801081;Majorna-Linné, Annedal;14800512;Västra Centrum, Kommendantsängen;2.7;0.0000;0.0001
14801081;Majorna-Linné, Annedal;14800525;Västra Centrum, Änggården;2.4;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14800438;Centrum, Guldheden Norra;1.2;0.0000;0.0000
14801082;Majorna-Linné, Nilssonsberg;14800522;Västra Centrum, Nilssonsberg Östra;64500.1;0.6684;0.9950
14801082;Majorna-Linné, Nilssonsberg;14800521;Västra Centrum, Nilssonsberg Västra;31843.2;0.3300;0.7482
14801082;Majorna-Linné, Nilssonsberg;14800447;Centrum, Fogelbergsparken;104.3;0.0011;0.0011
14801082;Majorna-Linné, Nilssonsberg;14800520;Västra Centrum, Haga Östra;56.1;0.0006;0.0004
14801091;Majorna-Linné, Kommendantsängen;14800515;Västra Centrum, Risåsen;23888.1;0.6684;0.4312
14801091;Majorna-Linné, Kommendantsängen;14800512;Västra Centrum, Kommendantsängen;11814.9;0.3306;0.3662
14801091;Majorna-Linné, Kommendantsängen;14800514;Västra Centrum, Nordhem;36.5;0.0010;0.0008
14801091;Majorna-Linné, Kommendantsängen;14800511;Västra Centrum, Sveaplan;0.9;0.0000;0.0000
14801092;Majorna-Linné, Linné;14800517;Västra Centrum, Plantagegatan m fl;19519.7;0.3429;0.5284
14801092;Majorna-Linné, Linné;14800513;Västra Centrum, Linné;16045.1;0.2819;0.5197
14801092;Majorna-Linné, Linné;14800514;Västra Centrum, Nordhem;12332.5;0.2166;0.2540
14801092;Majorna-Linné, Linné;14800516;Västra Centrum, Olivedal;9027.5;0.1586;0.2191
14801092;Majorna-Linné, Linné;14800518;Västra Centrum, Skansberget;1.5;0.0000;0.0000
14801092;Majorna-Linné, Linné;14800515;Västra Centrum, Risåsen;0.7;0.0000;0.0000
14801093;Majorna-Linné, Linnéplatsen;14800510;Västra Centrum, Linnéplatsen;32793.4;0.7504;0.7763
14801093;Majorna-Linné, Linnéplatsen;14800513;Västra Centrum, Linné;10749.7;0.2460;0.3482
14801093;Majorna-Linné, Linnéplatsen;14800511;Västra Centrum, Sveaplan;156.6;0.0036;0.0053
14801093;Majorna-Linné, Linnéplatsen;14800509;Västra Centrum, Slottsskogen;1.4;0.0000;0.0000
14801093;Majorna-Linné, Linnéplatsen;14800514;Västra Centrum, Nordhem;0.0;0.0000;0.0000
14801094;Majorna-Linné, Långgatorna;14800501;Västra Centrum, Långgatorna;243126.3;0.9331;0.9999
14801094;Majorna-Linné, Långgatorna;14800517;Västra Centrum, Plantagegatan m fl;17413.0;0.0668;0.4714
14801094;Majorna-Linné, Långgatorna;14800401;Centrum, Otterhällan;13.1;0.0001;0.0001
14801094;Majorna-Linné, Långgatorna;14800917;Centrala Hisingen, Lundbyvassen;8.5;0.0000;0.0000
14801094;Majorna-Linné, Långgatorna;14800502;Västra Centrum, Masthuggstorget;3.6;0.0000;0.0000
14801095;Majorna-Linné, Olivedal;14800514;Västra Centrum, Nordhem;36158.9;0.5153;0.7448
14801095;Majorna-Linné, Olivedal;14800516;Västra Centrum, Olivedal;24570.4;0.3501;0.5963
14801095;Majorna-Linné, Olivedal;14800510;Västra Centrum, Linnéplatsen;9440.5;0.1345;0.2235
14801095;Majorna-Linné, Olivedal;14800517;Västra Centrum, Plantagegatan m fl;3.8;0.0001;0.0001
14801095;Majorna-Linné, Olivedal;14800509;Västra Centrum, Slottsskogen;1.6;0.0000;0.0000
14801095;Majorna-Linné, Olivedal;14800508;Västra Centrum, Vegastaden;0.3;0.0000;0.0000
14801096;Majorna-Linné, Risåsen;14800515;Västra Centrum, Risåsen;30502.8;0.5667;0.5506
14801096;Majorna-Linné, Risåsen;14800512;Västra Centrum, Kommendantsängen;12601.9;0.2341;0.3906
14801096;Majorna-Linné, Risåsen;14800521;Västra Centrum, Nilssonsberg Västra;10711.4;0.1990;0.2517
14801096;Majorna-Linné, Risåsen;14800518;Västra Centrum, Skansberget;9.6;0.0002;0.0001
14801096;Majorna-Linné, Risåsen;14800520;Västra Centrum, Haga Östra;2.6;0.0000;0.0000
14801097;Majorna-Linné, Sveaplan;14800511;Västra Centrum, Sveaplan;29168.3;0.6927;0.9943
14801097;Majorna-Linné, Sveaplan;14800512;Västra Centrum, Kommendantsängen;7843.3;0.1863;0.2431
14801097;Majorna-Linné, Sveaplan;14800513;Västra Centrum, Linné;4081.1;0.0969;0.1322
14801097;Majorna-Linné, Sveaplan;14800515;Västra Centrum, Risåsen;1012.0;0.0240;0.0183
14801097;Majorna-Linné, Sveaplan;14800510;Västra Centrum, Linnéplatsen;1.0;0.0000;0.0000
14801101;Centrum, Framnäs;14800429;Centrum, Framnäs;99176.1;0.3680;0.5382
14801101;Centrum, Framnäs;14800426;Centrum, Krokslätt Norra;92563.6;0.3434;0.6041
14801101;Centrum, Framnäs;14800425;Centrum, Getebergsäng;65297.1;0.2423;0.6906
14801101;Centrum, Framnäs;14800431;Centrum, Fridkullagatan m fl;12475.5;0.0463;0.0378
14801101;Centrum, Framnäs;14800424;Centrum, Kristinehöjd Östra;10.2;0.0000;0.0000
14801101;Centrum, Framnäs;14800422;Centrum, Kristinehöjd Västra;3.6;0.0000;0.0000
14801101;Centrum, Framnäs;14800423;Centrum, Olofshöjd;1.6;0.0000;0.0000
14801101;Centrum, Framnäs;14800427;Centrum, Krokslätt Södra;0.5;0.0000;0.0000
14801102;Centrum, Fredriksdal;14800427;Centrum, Krokslätt Södra;260438.1;0.4939;0.9999
14801102;Centrum, Fredriksdal;14800428;Centrum, Fredriksdal;204674.2;0.3881;0.9072
14801102;Centrum, Fredriksdal;14800426;Centrum, Krokslätt Norra;60663.7;0.1150;0.3959
14801102;Centrum, Fredriksdal;14800429;Centrum, Framnäs;13.8;0.0000;0.0001
14801102;Centrum, Fredriksdal;14800424;Centrum, Kristinehöjd Östra;12.2;0.0000;0.0000
14801102;Centrum, Fredriksdal;14800430;Centrum, Mossen;2.0;0.0000;0.0001
14801102;Centrum, Fredriksdal;14800318;Östra Centrum, Kallebäck Västra;1.3;0.0000;0.0000
14801102;Centrum, Fredriksdal;14800432;Centrum, Guldheden Östra;1.2;0.0000;0.0000
14801102;Centrum, Fredriksdal;14800433;Centrum, Doktor Forselius Backe m fl;0.1;0.0000;0.0000
14801103;Centrum, Fridkullagatan m fl;14800431;Centrum, Fridkullagatan m fl;150465.7;0.6228;0.4564
