kod_2006;namn_2006;kod_2010;namn_2010;overlapp_m2;andel_av_2006;andel_av_2010
14800105;Backa-Brunnsbo 5;14802033;Backa, Selma Lagerlöfs torg;11.0;0.0000;0.0000
14800105;Backa-Brunnsbo 5;14802034;Backa, Skälltorp;8.3;0.0000;0.0000
14800105;Backa-Brunnsbo 5;14802021;Backa, Södra Backa;2.5;0.0000;0.0000
14800105;Backa-Brunnsbo 5;14802024;Backa, Bällskär;0.2;0.0000;0.0000
14800106;Backa-Brunnsbo 6;14802024;Backa, Bällskär;1347349.1;0.9999;0.9999
14800106;Backa-Brunnsbo 6;14802032;Backa, Backadalen;42.9;0.0000;0.0000
14800106;Backa-Brunnsbo 6;14802023;Backa, Norra Backa;24.8;0.0000;0.0001
14800106;Backa-Brunnsbo 6;14802021;Backa, Södra Backa;24.7;0.0000;0.0000
14800106;Backa-Brunnsbo 6;14802033;Backa, Selma Lagerlöfs torg;9.7;0.0000;0.0000
14800106;Backa-Brunnsbo 6;14802011;Backa, Tingstad;0.2;0.0000;0.0000
14800107;Backa-Brunnsbo 7;14802021;Backa, Södra Backa;514025.1;0.9998;0.9998
14800107;Backa-Brunnsbo 7;14802011;Backa, Tingstad;48.3;0.0001;0.0000
14800107;Backa-Brunnsbo 7;14802023;Backa, Norra Backa;21.4;0.0000;0.0001
14800107;Backa-Brunnsbo 7;14802022;Backa, Backa Röd;19.6;0.0000;0.0000
14800107;Backa-Brunnsbo 7;14802024;Backa, Bällskär;11.9;0.0000;0.0000
14800201;Biskopsgården 1;14801743;Biskopsgården, Treröset;232596.5;0.9998;0.9998
14800201;Biskopsgården 1;14801712;Biskopsgården, Norra Biskopsgården;21.1;0.0001;0.0001
14800201;Biskopsgården 1;14801742;Biskopsgården, Väderlekstorget;15.3;0.0001;0.0000
14800201;Biskopsgården 1;14801741;Biskopsgården, Södra Biskopsgården;7.9;0.0000;0.0000
14800201;Biskopsgården 1;14801751;Biskopsgården, Jättesten;0.9;0.0000;0.0000
14800202;Biskopsgården 2;14801744;Biskopsgården, Vårväderstorget;158971.1;0.9998;0.9998
14800202;Biskopsgården 2;14801741;Biskopsgården, Södra Biskopsgården;28.3;0.0002;0.0000
14800202;Biskopsgården 2;14801743;Biskopsgården, Treröset;6.6;0.0000;0.0000
14800203;Biskopsgården 3;14801741;Biskopsgården, Södra Biskopsgården;2025744.8;0.9999;0.9999
14800203;Biskopsgården 3;14801625;Torslanda, Amhult-Arendal;41.5;0.0000;0.0000
14800203;Biskopsgården 3;14801711;Biskopsgården, Svarte Mosse;37.6;0.0000;0.0000
14800203;Biskopsgården 3;14801742;Biskopsgården, Väderlekstorget;27.0;0.0000;0.0001
14800203;Biskopsgården 3;14801744;Biskopsgården, Vårväderstorget;12.6;0.0000;0.0001
14800203;Biskopsgården 3;14801743;Biskopsgården, Treröset;0.3;0.0000;0.0000
14800204;Biskopsgården 4;14801742;Biskopsgården, Väderlekstorget;478166.2;0.9999;0.9999
14800204;Biskopsgården 4;14801741;Biskopsgården, Södra Biskopsgården;28.3;0.0001;0.0000
14800204;Biskopsgården 4;14801711;Biskopsgården, Svarte Mosse;12.6;0.0000;0.0000
14800204;Biskopsgården 4;14801712;Biskopsgården, Norra Biskopsgården;6.7;0.0000;0.0000
14800205;Biskopsgården 5;14801711;Biskopsgården, Svarte Mosse;1335230.4;0.9999;0.9999
14800205;Biskopsgården 5;14801625;Torslanda, Amhult-Arendal;73.4;0.0001;0.0000
14800205;Biskopsgården 5;14801722;Biskopsgården, Länsmansgårdens Centr;16.7;0.0000;0.0000
14800205;Biskopsgården 5;14801721;Biskopsgården, Södra Länsmansgården;14.6;0.0000;0.0000
14800205;Biskopsgården 5;14801712;Biskopsgården, Norra Biskopsgården;4.6;0.0000;0.0000
14800206;Biskopsgården 6;14801712;Biskopsgården, Norra Biskopsgården;223480.7;0.9997;0.9997
14800206;Biskopsgården 6;14801711;Biskopsgården, Svarte Mosse;52.9;0.0002;0.0000
14800206;Biskopsgården 6;14801721;Biskopsgården, Södra Länsmansgården;14.8;0.0001;0.0000
14800206;Biskopsgården 6;14801742;Biskopsgården, Väderlekstorget;2.9;0.0000;0.0000
14800206;Biskopsgården 6;14801732;Biskopsgården, Badvädersgatan m fl;0.1;0.0000;0.0000
14800301;Björlanda 1;14801633;Torslanda, Kvisljungeby;7114911.8;0.9999;0.9999
14800301;Björlanda 1;14801632;Torslanda, Björlanda;167.8;0.0000;0.0000
14800301;Björlanda 1;14801631;Torslanda, Lilleby;122.9;0.0000;0.0000
14800301;Björlanda 1;14801625;Torslanda, Amhult-Arendal;90.1;0.0000;0.0000
14800302;Björlanda 2;14801631;Torslanda, Lilleby;13281282.4;0.9996;1.0000
14800302;Björlanda 2;14801632;Torslanda, Björlanda;3359.5;0.0003;0.0001
14800302;Björlanda 2;14801623;Torslanda, Torslanda;44.2;0.0000;0.0000
14800302;Björlanda 2;14801633;Torslanda, Kvisljungeby;5.8;0.0000;0.0000
14800302;Björlanda 2;14801622;Torslanda, Domarringen m fl;5.1;0.0000;0.0000
14800302;Björlanda 2;14801621;Torslanda, Tumlehed;3.8;0.0000;0.0000
14800303;Björlanda 3;14801632;Torslanda, Björlanda;25830994.9;0.9998;0.9963
14800303;Björlanda 3;14801631;Torslanda, Lilleby;55.9;0.0000;0.0000
14800303;Björlanda 3;14801921;Tuve-Säve, Säve;36.3;0.0000;0.0000
14800303;Björlanda 3;14801633;Torslanda, Kvisljungeby;22.6;0.0000;0.0000
14800401;Brämaregården 1;14801816;Lundby, Lundbyvassen;420860.5;0.8045;0.9998
14800401;Brämaregården 1;14801815;Lundby, Östra Brämaregården;102218.5;0.1954;1.0000
14800401;Brämaregården 1;14801814;Lundby, Västra Brämaregården;51.8;0.0001;0.0002
14800401;Brämaregården 1;14801811;Lundby, Lindholmen;10.9;0.0000;0.0000
14800401;Brämaregården 1;14801825;Lundby, Södra Kvillebäcken;10.9;0.0000;0.0000
14800401;Brämaregården 1;14801812;Lundby, Västra Rambergsstaden;2.5;0.0000;0.0000
14800402;Brämaregården 2;14801811;Lundby, Lindholmen;1844473.2;0.9999;0.9999
14800402;Brämaregården 2;14801812;Lundby, Västra Rambergsstaden;41.9;0.0000;0.0000
14800402;Brämaregården 2;14801816;Lundby, Lundbyvassen;40.4;0.0000;0.0001
14800402;Brämaregården 2;14801858;Lundby, Sannegården;21.6;0.0000;0.0002
14800402;Brämaregården 2;14801857;Lundby, Östra Eriksberg;14.8;0.0000;0.0000
14800402;Brämaregården 2;14801825;Lundby, Södra Kvillebäcken;1.7;0.0000;0.0000
14800403;Brämaregården 3;14801812;Lundby, Västra Rambergsstaden;1123678.9;0.9999;0.9999
14800403;Brämaregården 3;14801855;Lundby, Norra Lundby;46.0;0.0000;0.0001
14800403;Brämaregården 3;14801821;Lundby, Flunsås;43.4;0.0000;0.0001
14800403;Brämaregården 3;14801813;Lundby, Östra Rambergsstaden;12.3;0.0000;0.0001
14800403;Brämaregården 3;14801814;Lundby, Västra Brämaregården;5.6;0.0000;0.0000
14800403;Brämaregården 3;14801824;Lundby, Wieselgrensplatsen;0.3;0.0000;0.0000
14800403;Brämaregården 3;14801753;Biskopsgården, Kärrsmossen;0.0;0.0000;0.0000
14800404;Brämaregården 4;14801813;Lundby, Östra Rambergsstaden;107238.1;0.9997;0.9997
14800404;Brämaregården 4;14801812;Lundby, Västra Rambergsstaden;15.1;0.0001;0.0000
14800404;Brämaregården 4;14801824;Lundby, Wieselgrensplatsen;13.9;0.0001;0.0001
14800404;Brämaregården 4;14801825;Lundby, Södra Kvillebäcken;1.7;0.0000;0.0000
14800405;Brämaregården 5;14801814;Lundby, Västra Brämaregården;280511.2;0.9998;0.9998
14800405;Brämaregården 5;14801825;Lundby, Södra Kvillebäcken;22.9;0.0001;0.0000
14800405;Brämaregården 5;14801812;Lundby, Västra Rambergsstaden;21.0;0.0001;0.0000
14800405;Brämaregården 5;14801813;Lundby, Östra Rambergsstaden;17.6;0.0001;0.0002
14800405;Brämaregården 5;14801815;Lundby, Östra Brämaregården;0.3;0.0000;0.0000
14800501;Hjuvik 1;14801613;Torslanda, Andalen;17500705.6;1.0000;1.0000
14800501;Hjuvik 1;14801611;Torslanda, Hjuvik;193.0;0.0000;0.0000
14800501;Hjuvik 1;14801612;Torslanda, Hällsvik;90.5;0.0000;0.0000
14800501;Hjuvik 1;14801624;Torslanda, Nolered;71.8;0.0000;0.0000
14800501;Hjuvik 1;14801625;Torslanda, Amhult-Arendal;25.2;0.0000;0.0000
14800502;Hjuvik 2;14801611;Torslanda, Hjuvik;9281954.7;1.0000;1.0000
14800502;Hjuvik 2;14801621;Torslanda, Tumlehed;68.4;0.0000;0.0000
14800502;Hjuvik 2;14801612;Torslanda, Hällsvik;25.5;0.0000;0.0000
14800503;Hjuvik 3;14801612;Torslanda, Hällsvik;1990902.1;0.9999;0.9999
14800503;Hjuvik 3;14801611;Torslanda, Hjuvik;120.3;0.0001;0.0000
14800503;Hjuvik 3;14801624;Torslanda, Nolered;7.4;0.0000;0.0000
14800503;Hjuvik 3;14801613;Torslanda, Andalen;2.4;0.0000;0.0000
14800601;Jättesten-Svartedalen 1;14801753;Biskopsgården, Kärrsmossen;746829.3;0.9999;0.9999
14800601;Jättesten-Svartedalen 1;14801752;Biskopsgården, Svartedalen;39.1;0.0001;0.0001
14800601;Jättesten-Svartedalen 1;14801841;Lundby, Södra Tolered;33.4;0.0000;0.0001
14800601;Jättesten-Svartedalen 1;14801732;Biskopsgården, Badvädersgatan m fl;11.3;0.0000;0.0000
14800602;Jättesten-Svartedalen 2;14801752;Biskopsgården, Svartedalen;422360.0;0.9998;0.9998
14800602;Jättesten-Svartedalen 2;14801751;Biskopsgården, Jättesten;46.4;0.0001;0.0001
14800602;Jättesten-Svartedalen 2;14801732;Biskopsgården, Badvädersgatan m fl;32.3;0.0001;0.0001
14800602;Jättesten-Svartedalen 2;14801753;Biskopsgården, Kärrsmossen;1.4;0.0000;0.0000
14800603;Jättesten-Svartedalen 3;14801751;Biskopsgården, Jättesten;412578.5;0.9998;0.9998
14800603;Jättesten-Svartedalen 3;14801743;Biskopsgården, Treröset;35.6;0.0001;0.0002
14800603;Jättesten-Svartedalen 3;14801752;Biskopsgården, Svartedalen;19.6;0.0000;0.0000
14800603;Jättesten-Svartedalen 3;14801712;Biskopsgården, Norra Biskopsgården;8.8;0.0000;0.0000
14800603;Jättesten-Svartedalen 3;14801732;Biskopsgården, Badvädersgatan m fl;8.3;0.0000;0.0000
14800604;Jättesten-Svartedalen 4;14801732;Biskopsgården, Badvädersgatan m fl;479560.9;0.9998;0.9998
14800604;Jättesten-Svartedalen 4;14801731;Biskopsgården, Stackmolnsgatan m fl;70.4;0.0001;0.0003
14800604;Jättesten-Svartedalen 4;14801723;Biskopsgården, Norra Länsmansgården;20.6;0.0000;0.0001
14800604;Jättesten-Svartedalen 4;14801712;Biskopsgården, Norra Biskopsgården;12.6;0.0000;0.0001
14800604;Jättesten-Svartedalen 4;14801842;Lundby, Norra Tolered;8.3;0.0000;0.0000
14800604;Jättesten-Svartedalen 4;14801752;Biskopsgården, Svartedalen;0.0;0.0000;0.0000
14800605;Jättesten-Svartedalen 5;14801731;Biskopsgården, Stackmolnsgatan m fl;248034.3;0.9997;0.9997
14800605;Jättesten-Svartedalen 5;14801722;Biskopsgården, Länsmansgårdens Centr;34.0;0.0001;0.0000
14800605;Jättesten-Svartedalen 5;14801721;Biskopsgården, Södra Länsmansgården;19.5;0.0001;0.0001
14800605;Jättesten-Svartedalen 5;14801712;Biskopsgården, Norra Biskopsgården;13.2;0.0001;0.0001
14800605;Jättesten-Svartedalen 5;14801732;Biskopsgården, Badvädersgatan m fl;8.1;0.0000;0.0000
14800605;Jättesten-Svartedalen 5;14801723;Biskopsgården, Norra Länsmansgården;0.0;0.0000;0.0000
14800701;Kvillebäcken 1;14801825;Lundby, Södra Kvillebäcken;2872303.6;0.9999;0.9999
14800701;Kvillebäcken 1;14801823;Lundby, Norra Kvillebäcken;40.5;0.0000;0.0001
14800701;Kvillebäcken 1;14802011;Backa, Tingstad;30.2;0.0000;0.0000
14800701;Kvillebäcken 1;14801811;Lundby, Lindholmen;29.1;0.0000;0.0000
14800701;Kvillebäcken 1;14801816;Lundby, Lundbyvassen;25.3;0.0000;0.0001
14800701;Kvillebäcken 1;14802013;Backa, Aröd;21.3;0.0000;0.0000
14800701;Kvillebäcken 1;14801831;Lundby, Hilldedal;15.6;0.0000;0.0000
14800701;Kvillebäcken 1;14801824;Lundby, Wieselgrensplatsen;14.4;0.0000;0.0001
14800701;Kvillebäcken 1;14801912;Tuve-Säve, Tuve;10.0;0.0000;0.0000
14800701;Kvillebäcken 1;14801814;Lundby, Västra Brämaregården;2.1;0.0000;0.0000
14800702;Kvillebäcken 2;14801824;Lundby, Wieselgrensplatsen;132319.4;0.9997;0.9997
14800702;Kvillebäcken 2;14801821;Lundby, Flunsås;21.4;0.0002;0.0001
14800702;Kvillebäcken 2;14801823;Lundby, Norra Kvillebäcken;8.1;0.0001;0.0000
14800702;Kvillebäcken 2;14801812;Lundby, Västra Rambergsstaden;7.4;0.0001;0.0000
14800702;Kvillebäcken 2;14801822;Lundby, Bjurslätt;3.3;0.0000;0.0000
14800703;Kvillebäcken 3;14801821;Lundby, Flunsås;392302.6;0.9998;0.9998
14800703;Kvillebäcken 3;14801822;Lundby, Bjurslätt;32.9;0.0001;0.0001
14800703;Kvillebäcken 3;14801841;Lundby, Södra Tolered;25.0;0.0001;0.0000
14800703;Kvillebäcken 3;14801824;Lundby, Wieselgrensplatsen;10.6;0.0000;0.0001
14800703;Kvillebäcken 3;14801753;Biskopsgården, Kärrsmossen;1.1;0.0000;0.0000
14800704;Kvillebäcken 4;14801822;Lundby, Bjurslätt;504341.0;0.9999;0.9999
14800704;Kvillebäcken 4;14801841;Lundby, Södra Tolered;34.3;0.0001;0.0001
14800704;Kvillebäcken 4;14801831;Lundby, Hilldedal;18.3;0.0000;0.0000
14800704;Kvillebäcken 4;14801832;Lundby, Slätta Damm;4.6;0.0000;0.0000
14800704;Kvillebäcken 4;14801842;Lundby, Norra Tolered;4.2;0.0000;0.0000
14800704;Kvillebäcken 4;14801821;Lundby, Flunsås;1.5;0.0000;0.0000
14800705;Kvillebäcken 5;14801823;Lundby, Norra Kvillebäcken;320005.0;0.9999;0.9998
14800705;Kvillebäcken 5;14801831;Lundby, Hilldedal;20.5;0.0001;0.0000
14800705;Kvillebäcken 5;14801822;Lundby, Bjurslätt;20.2;0.0001;0.0000
14800705;Kvillebäcken 5;14801825;Lundby, Södra Kvillebäcken;6.7;0.0000;0.0000
14800705;Kvillebäcken 5;14801824;Lundby, Wieselgrensplatsen;0.2;0.0000;0.0000
14800801;Kärra-Rödbo 1;14802113;Kärra-Rödbo, Västra Kärra;5950301.8;1.0000;1.0000
14800801;Kärra-Rödbo 1;14801921;Tuve-Säve, Säve;98.7;0.0000;0.0000
14800801;Kärra-Rödbo 1;14802112;Kärra-Rödbo, Gerrebacka-Ingebäck;74.7;0.0000;0.0000
14800801;Kärra-Rödbo 1;14802116;Kärra-Rödbo, Södra Kärra;49.0;0.0000;0.0001
14800801;Kärra-Rödbo 1;14802041;Backa, Skogome-Sankt Jörgen;42.1;0.0000;0.0000
14800801;Kärra-Rödbo 1;14802115;Kärra-Rödbo, Östra Kärra;27.4;0.0000;0.0000
14800801;Kärra-Rödbo 1;14802031;Backa, Bäckebol;2.3;0.0000;0.0000
14800801;Kärra-Rödbo 1;14802114;Kärra-Rödbo, Norra Kärra;1.3;0.0000;0.0000
14800802;Kärra-Rödbo 2;14802116;Kärra-Rödbo, Södra Kärra;447068.2;0.9998;0.9998
14800802;Kärra-Rödbo 2;14802113;Kärra-Rödbo, Västra Kärra;41.9;0.0001;0.0000
14800802;Kärra-Rödbo 2;14802115;Kärra-Rödbo, Östra Kärra;37.7;0.0001;0.0000
14800803;Kärra-Rödbo 3;14802115;Kärra-Rödbo, Östra Kärra;1295277.0;0.9999;0.9999
14800803;Kärra-Rödbo 3;14802112;Kärra-Rödbo, Gerrebacka-Ingebäck;48.6;0.0000;0.0000
14800803;Kärra-Rödbo 3;14802114;Kärra-Rödbo, Norra Kärra;48.2;0.0000;0.0002
14800803;Kärra-Rödbo 3;14802113;Kärra-Rödbo, Västra Kärra;32.8;0.0000;0.0000
14800803;Kärra-Rödbo 3;14802116;Kärra-Rödbo, Södra Kärra;28.5;0.0000;0.0001
14800804;Kärra-Rödbo 4;14802114;Kärra-Rödbo, Norra Kärra;288715.5;0.9998;0.9998
14800804;Kärra-Rödbo 4;14802112;Kärra-Rödbo, Gerrebacka-Ingebäck;21.5;0.0001;0.0000
14800804;Kärra-Rödbo 4;14802113;Kärra-Rödbo, Västra Kärra;16.1;0.0001;0.0000
14800804;Kärra-Rödbo 4;14802115;Kärra-Rödbo, Östra Kärra;9.1;0.0000;0.0000
14800805;Kärra-Rödbo 5;14802112;Kärra-Rödbo, Gerrebacka-Ingebäck;3840397.1;0.9999;0.9999
14800805;Kärra-Rödbo 5;14802111;Kärra-Rödbo, Mysterna-Svankällan;158.9;0.0000;0.0001
14800805;Kärra-Rödbo 5;14801921;Tuve-Säve, Säve;49.6;0.0000;0.0000
14800805;Kärra-Rödbo 5;14802121;Kärra-Rödbo, Rödbo;39.2;0.0000;0.0000
14800806;Kärra-Rödbo 6;14802111;Kärra-Rödbo, Mysterna-Svankällan;2195915.1;0.9999;0.9999
14800806;Kärra-Rödbo 6;14802121;Kärra-Rödbo, Rödbo;80.8;0.0000;0.0000
14800806;Kärra-Rödbo 6;14801921;Tuve-Säve, Säve;76.2;0.0000;0.0000
14800806;Kärra-Rödbo 6;14802112;Kärra-Rödbo, Gerrebacka-Ingebäck;1.5;0.0000;0.0000
14800807;Kärra-Rödbo 7;14802121;Kärra-Rödbo, Rödbo;20769264.3;0.9983;0.9992
14800807;Kärra-Rödbo 7;14801921;Tuve-Säve, Säve;6.3;0.0000;0.0000
14800807;Kärra-Rödbo 7;14802111;Kärra-Rödbo, Mysterna-Svankällan;0.3;0.0000;0.0000
14800901;Kärrdalen-Slätta Damm 1;14801841;Lundby, Södra Tolered;600028.8;0.9998;0.9998
14800901;Kärrdalen-Slätta Damm 1;14801753;Biskopsgården, Kärrsmossen;50.0;0.0001;0.0001
14800901;Kärrdalen-Slätta Damm 1;14801732;Biskopsgården, Badvädersgatan m fl;20.5;0.0000;0.0000
14800901;Kärrdalen-Slätta Damm 1;14801842;Lundby, Norra Tolered;16.9;0.0000;0.0000
14800901;Kärrdalen-Slätta Damm 1;14801821;Lundby, Flunsås;2.6;0.0000;0.0000
14800901;Kärrdalen-Slätta Damm 1;14801822;Lundby, Bjurslätt;2.2;0.0000;0.0000
14800902;Kärrdalen-Slätta Damm 2;14801842;Lundby, Norra Tolered;668232.5;0.9999;0.9999
14800902;Kärrdalen-Slätta Damm 2;14801732;Biskopsgården, Badvädersgatan m fl;29.7;0.0000;0.0001
14800902;Kärrdalen-Slätta Damm 2;14801843;Lundby, Kärrdalen;26.0;0.0000;0.0000
14800902;Kärrdalen-Slätta Damm 2;14801832;Lundby, Slätta Damm;9.0;0.0000;0.0000
14800902;Kärrdalen-Slätta Damm 2;14801841;Lundby, Södra Tolered;0.5;0.0000;0.0000
14800902;Kärrdalen-Slätta Damm 2;14801723;Biskopsgården, Norra Länsmansgården;0.0;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801843;Lundby, Kärrdalen;3645914.0;0.9999;1.0000
14800903;Kärrdalen-Slätta Damm 3;14801722;Biskopsgården, Länsmansgårdens Centr;57.0;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801921;Tuve-Säve, Säve;50.8;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801632;Torslanda, Björlanda;40.2;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801913;Tuve-Säve, Gunnestorp;17.5;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801912;Tuve-Säve, Tuve;12.3;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801723;Biskopsgården, Norra Länsmansgården;6.1;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801842;Lundby, Norra Tolered;0.2;0.0000;0.0000
14800903;Kärrdalen-Slätta Damm 3;14801633;Torslanda, Kvisljungeby;0.0;0.0000;0.0000
14800904;Kärrdalen-Slätta Damm 4;14801832;Lundby, Slätta Damm;680197.9;0.9999;0.9999
14800904;Kärrdalen-Slätta Damm 4;14801842;Lundby, Norra Tolered;34.1;0.0001;0.0001
14800904;Kärrdalen-Slätta Damm 4;14801843;Lundby, Kärrdalen;16.9;0.0000;0.0000
14800904;Kärrdalen-Slätta Damm 4;14801912;Tuve-Säve, Tuve;15.9;0.0000;0.0000
14800904;Kärrdalen-Slätta Damm 4;14801822;Lundby, Bjurslätt;0.6;0.0000;0.0000
14800905;Kärrdalen-Slätta Damm 5;14801831;Lundby, Hilldedal;464501.6;0.9998;0.9998
14800905;Kärrdalen-Slätta Damm 5;14801832;Lundby, Slätta Damm;54.5;0.0001;0.0001
14800905;Kärrdalen-Slätta Damm 5;14801912;Tuve-Säve, Tuve;18.8;0.0000;0.0000
14801001;Länsmansgården 1;14801721;Biskopsgården, Södra Länsmansgården;365394.3;0.9998;0.9998
14801001;Länsmansgården 1;14801722;Biskopsgården, Länsmansgårdens Centr;49.6;0.0001;0.0000
14801001;Länsmansgården 1;14801712;Biskopsgården, Norra Biskopsgården;4.6;0.0000;0.0000
14801001;Länsmansgården 1;14801711;Biskopsgården, Svarte Mosse;1.7;0.0000;0.0000
14801002;Länsmansgården 2;14801722;Biskopsgården, Länsmansgårdens Centr;1700269.8;0.9999;0.9999
14801002;Länsmansgården 2;14801625;Torslanda, Amhult-Arendal;55.2;0.0000;0.0000
14801002;Länsmansgården 2;14801633;Torslanda, Kvisljungeby;51.9;0.0000;0.0000
14801002;Länsmansgården 2;14801843;Lundby, Kärrdalen;45.5;0.0000;0.0000
14801002;Länsmansgården 2;14801723;Biskopsgården, Norra Länsmansgården;20.4;0.0000;0.0001
14801002;Länsmansgården 2;14801721;Biskopsgården, Södra Länsmansgården;6.6;0.0000;0.0000
14801002;Länsmansgården 2;14801731;Biskopsgården, Stackmolnsgatan m fl;0.0;0.0000;0.0000
14801002;Länsmansgården 2;14801632;Torslanda, Björlanda;0.0;0.0000;0.0000
14801003;Länsmansgården 3;14801723;Biskopsgården, Norra Länsmansgården;293814.6;0.9998;0.9998
14801003;Länsmansgården 3;14801722;Biskopsgården, Länsmansgårdens Centr;28.2;0.0001;0.0000
14801003;Länsmansgården 3;14801843;Lundby, Kärrdalen;20.9;0.0001;0.0000
14801101;Nolered-Torslanda 1;14801625;Torslanda, Amhult-Arendal;32083313.5;1.0000;1.0000
14801101;Nolered-Torslanda 1;14801633;Torslanda, Kvisljungeby;280.8;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801613;Torslanda, Andalen;209.3;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801624;Torslanda, Nolered;108.9;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801623;Torslanda, Torslanda;43.6;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801631;Torslanda, Lilleby;26.0;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801741;Biskopsgården, Södra Biskopsgården;25.5;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801121;Älvsborg, Långedrag;13.2;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801851;Lundby, Västra Eriksberg;0.3;0.0000;0.0000
14801101;Nolered-Torslanda 1;14801852;Lundby, Södra Bräcke;0.0;0.0000;0.0000
14801102;Nolered-Torslanda 2;14801624;Torslanda, Nolered;2969493.2;0.9999;0.9999
14801102;Nolered-Torslanda 2;14801621;Torslanda, Tumlehed;140.0;0.0000;0.0000
14801102;Nolered-Torslanda 2;14801623;Torslanda, Torslanda;78.0;0.0000;0.0000
14801102;Nolered-Torslanda 2;14801625;Torslanda, Amhult-Arendal;15.6;0.0000;0.0000
14801102;Nolered-Torslanda 2;14801613;Torslanda, Andalen;15.3;0.0000;0.0000
14801102;Nolered-Torslanda 2;14801612;Torslanda, Hällsvik;12.1;0.0000;0.0000
14801102;Nolered-Torslanda 2;14801611;Torslanda, Hjuvik;1.4;0.0000;0.0000
14801103;Nolered-Torslanda 3;14801621;Torslanda, Tumlehed;5332503.2;1.0000;0.9999
14801103;Nolered-Torslanda 3;14801611;Torslanda, Hjuvik;112.4;0.0000;0.0000
14801103;Nolered-Torslanda 3;14801622;Torslanda, Domarringen m fl;48.1;0.0000;0.0000
14801103;Nolered-Torslanda 3;14801631;Torslanda, Lilleby;19.9;0.0000;0.0000
14801103;Nolered-Torslanda 3;14801624;Torslanda, Nolered;14.4;0.0000;0.0000
14801104;Nolered-Torslanda 4;14801622;Torslanda, Domarringen m fl;1869771.7;0.9999;0.9999
14801104;Nolered-Torslanda 4;14801621;Torslanda, Tumlehed;76.3;0.0000;0.0000
14801104;Nolered-Torslanda 4;14801631;Torslanda, Lilleby;72.2;0.0000;0.0000
14801104;Nolered-Torslanda 4;14801623;Torslanda, Torslanda;3.5;0.0000;0.0000
