ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2014;rd;riket;M;M;1453517;23.33;6231573;6290016;7330432
2014;rd;riket;C;C;380937;6.11;6231573;6290016;7330432
2014;rd;riket;FP;L;337773;5.42;6231573;6290016;7330432
2014;rd;riket;KD;KD;284806;4.57;6231573;6290016;7330432
2014;rd;riket;S;S;1932711;31.01;6231573;6290016;7330432
2014;rd;riket;V;V;356331;5.72;6231573;6290016;7330432
2014;rd;riket;MP;MP;429275;6.89;6231573;6290016;7330432
2014;rd;riket;SD;SD;801178;12.86;6231573;6290016;7330432
2014;rd;riket;FI;FI;194719;3.12;6231573;6290016;7330432
2014;rd;riket;PP;PP;26515;0.43;6231573;6290016;7330432
2014;rd;riket;ENH;ENH;6277;0.10;6231573;6290016;7330432
2014;rd;riket;SVP;SVP;4189;0.07;6231573;6290016;7330432
2014;rd;riket;DjuP;DJUP;4093;0.07;6231573;6290016;7330432
2014;rd;riket;KrVP;KRVP;3553;0.06;6231573;6290016;7330432
2014;rd;riket;LBPO;LBPO;3450;0.06;6231573;6290016;7330432
2014;rd;riket;SPI;SPI;3369;0.05;6231573;6290016;7330432
2014;rd;riket;1170;1170;1417;0.02;6231573;6290016;7330432
2014;rd;riket;KLP;KLP;1210;0.02;6231573;6290016;7330432
2014;rd;riket;VägV;VÄGV;1037;0.02;6231573;6290016;7330432
2014;rd;riket;RS;RS;791;0.01;6231573;6290016;7330432
2014;rd;riket;SKP;SKP;558;0.01;6231573;6290016;7330432
2014;rd;riket;1146;1146;196;0.00;6231573;6290016;7330432
2014;rd;riket;EAP;EAP;140;0.00;6231573;6290016;7330432
2014;rd;riket;1270;1270;131;0.00;6231573;6290016;7330432
2014;rd;riket;1177;1177;56;0.00;6231573;6290016;7330432
2014;rd;riket;Gup;GUP;35;0.00;6231573;6290016;7330432
2014;rd;riket;1195;1195;32;0.00;6231573;6290016;7330432
2014;rd;riket;0675;0675;32;0.00;6231573;6290016;7330432
2014;rd;riket;SKÅ;SKÅ;28;0.00;6231573;6290016;7330432
2014;rd;riket;DPNS;DPNS;18;0.00;6231573;6290016;7330432
2014;rd;riket;RNP;RNP;11;0.00;6231573;6290016;7330432
2014;rd;riket;0020;0020;9;0.00;6231573;6290016;7330432
2014;rd;riket;Däp;DÄP;3;0.00;6231573;6290016;7330432
2014;rd;riket;HumDe;HUMDE;2;0.00;6231573;6290016;7330432
2014;rd;riket;HANDSKRIVNA;HANDSKRIVNA;3174;0.05;6231573;6290016;7330432
2014;rd;vgregion;M;M;240250;22.93;1047629;1057929;1238237
2014;rd;vgregion;C;C;62840;6.00;1047629;1057929;1238237
2014;rd;vgregion;FP;L;63279;6.04;1047629;1057929;1238237
2014;rd;vgregion;KD;KD;53269;5.08;1047629;1057929;1238237
2014;rd;vgregion;S;S;300223;28.66;1047629;1057929;1238237
2014;rd;vgregion;V;V;67677;6.46;1047629;1057929;1238237
2014;rd;vgregion;MP;MP;76299;7.28;1047629;1057929;1238237
2014;rd;vgregion;SD;SD;135206;12.91;1047629;1057929;1238237
2014;rd;vgregion;FI;FI;37363;3.57;1047629;1057929;1238237
2014;rd;vgregion;PP;PP;4830;0.46;1047629;1057929;1238237
2014;rd;vgregion;ENH;ENH;1146;0.11;1047629;1057929;1238237
2014;rd;vgregion;VägV;VÄGV;1021;0.10;1047629;1057929;1238237
2014;rd;vgregion;SVP;SVP;809;0.08;1047629;1057929;1238237
2014;rd;vgregion;DjuP;DJUP;738;0.07;1047629;1057929;1238237
2014;rd;vgregion;KrVP;KRVP;710;0.07;1047629;1057929;1238237
2014;rd;vgregion;RS;RS;342;0.03;1047629;1057929;1238237
2014;rd;vgregion;LBPO;LBPO;312;0.03;1047629;1057929;1238237
2014;rd;vgregion;1170;1170;272;0.03;1047629;1057929;1238237
2014;rd;vgregion;KLP;KLP;229;0.02;1047629;1057929;1238237
2014;rd;vgregion;SKP;SKP;76;0.01;1047629;1057929;1238237
2014;rd;vgregion;SPI;SPI;51;0.00;1047629;1057929;1238237
2014;rd;vgregion;1270;1270;45;0.00;1047629;1057929;1238237
2014;rd;vgregion;1177;1177;39;0.00;1047629;1057929;1238237
2014;rd;vgregion;1146;1146;27;0.00;1047629;1057929;1238237
2014;rd;vgregion;EAP;EAP;13;0.00;1047629;1057929;1238237
2014;rd;vgregion;1195;1195;4;0.00;1047629;1057929;1238237
2014;rd;vgregion;HANDSKRIVNA;HANDSKRIVNA;559;0.05;1047629;1057929;1238237
2014;rd;goteborg;M;M;79768;23.86;334294;336956;406851
2014;rd;goteborg;C;C;12696;3.80;334294;336956;406851
2014;rd;goteborg;FP;L;24136;7.22;334294;336956;406851
2014;rd;goteborg;KD;KD;15389;4.60;334294;336956;406851
2014;rd;goteborg;S;S;79167;23.68;334294;336956;406851
2014;rd;goteborg;V;V;31272;9.35;334294;336956;406851
2014;rd;goteborg;MP;MP;32868;9.83;334294;336956;406851
2014;rd;goteborg;SD;SD;32240;9.64;334294;336956;406851
2014;rd;goteborg;FI;FI;21661;6.48;334294;336956;406851
2014;rd;goteborg;PP;PP;1935;0.58;334294;336956;406851
2014;rd;goteborg;VägV;VÄGV;966;0.29;334294;336956;406851
2014;rd;goteborg;DjuP;DJUP;423;0.13;334294;336956;406851
2014;rd;goteborg;ENH;ENH;373;0.11;334294;336956;406851
2014;rd;goteborg;RS;RS;329;0.10;334294;336956;406851
2014;rd;goteborg;KrVP;KRVP;256;0.08;334294;336956;406851
2014;rd;goteborg;SVP;SVP;256;0.08;334294;336956;406851
2014;rd;goteborg;KLP;KLP;126;0.04;334294;336956;406851
2014;rd;goteborg;1170;1170;115;0.03;334294;336956;406851
2014;rd;goteborg;SKP;SKP;40;0.01;334294;336956;406851
2014;rd;goteborg;1270;1270;22;0.01;334294;336956;406851
2014;rd;goteborg;1177;1177;21;0.01;334294;336956;406851
2014;rd;goteborg;LBPO;LBPO;11;0.00;334294;336956;406851
2014;rd;goteborg;SPI;SPI;8;0.00;334294;336956;406851
2014;rd;goteborg;1146;1146;5;0.00;334294;336956;406851
2014;rd;goteborg;EAP;EAP;2;0.00;334294;336956;406851
2014;rd;goteborg;HANDSKRIVNA;HANDSKRIVNA;209;0.06;334294;336956;406851
2014;rd;Göteborg, Hisingen;M;M;20211;22.78;88737;89553;109630
2014;rd;Göteborg, Hisingen;C;C;3047;3.43;88737;89553;109630
2014;rd;Göteborg, Hisingen;FP;L;5294;5.97;88737;89553;109630
2014;rd;Göteborg, Hisingen;KD;KD;3336;3.76;88737;89553;109630
2014;rd;Göteborg, Hisingen;S;S;25730;29.00;88737;89553;109630
2014;rd;Göteborg, Hisingen;V;V;7644;8.61;88737;89553;109630
2014;rd;Göteborg, Hisingen;MP;MP;7228;8.15;88737;89553;109630
2014;rd;Göteborg, Hisingen;SD;SD;10856;12.23;88737;89553;109630
2014;rd;Göteborg, Hisingen;FI;FI;3932;4.43;88737;89553;109630
2014;rd;Göteborg, Hisingen;PP;PP;547;0.62;88737;89553;109630
