ar;val;kod;namn;parti_kalla;parti;roster;andel
2010;rd;14800711;Centrum, Burås;M;M;396;33.00
2010;rd;14800711;Centrum, Burås;C;C;81;6.75
2010;rd;14800711;Centrum, Burås;FP;L;127;10.58
2010;rd;14800711;Centrum, Burås;KD;KD;86;7.17
2010;rd;14800711;Centrum, Burås;S;S;208;17.33
2010;rd;14800711;Centrum, Burås;V;V;78;6.50
2010;rd;14800711;Centrum, Burås;MP;MP;154;12.83
2010;rd;14800711;Centrum, Burås;SD;SD;43;3.58
2010;rd;14800711;Centrum, Burås;FI;FI;14;1.17
2010;rd;14800711;Centrum, Burås;PP;PP;9;0.75
2010;rd;14800711;Centrum, Burås;EAP;EAP;1;0.08
2010;rd;14800711;Centrum, Burås;ND;ND;1;0.08
2010;rd;14800711;Centrum, Burås;RS;RS;1;0.08
2010;rd;14800711;Centrum, Burås;ENH;ENH;0;0.00
2010;rd;14800711;Centrum, Burås;Sjvåp;SJVÅP;0;0.00
2010;rd;14800711;Centrum, Burås;SPI;SPI;0;0.00
2010;rd;14800711;Centrum, Burås;HANDSKRIVNA;HANDSKRIVNA;1;0.08
2010;rd;14800742;Centrum, Centrala Guldheden;M;M;227;23.77
2010;rd;14800742;Centrum, Centrala Guldheden;C;C;27;2.83
2010;rd;14800742;Centrum, Centrala Guldheden;FP;L;78;8.17
2010;rd;14800742;Centrum, Centrala Guldheden;KD;KD;46;4.82
2010;rd;14800742;Centrum, Centrala Guldheden;S;S;206;21.57
2010;rd;14800742;Centrum, Centrala Guldheden;V;V;129;13.51
2010;rd;14800742;Centrum, Centrala Guldheden;MP;MP;165;17.28
2010;rd;14800742;Centrum, Centrala Guldheden;SD;SD;47;4.92
2010;rd;14800742;Centrum, Centrala Guldheden;PP;PP;15;1.57
2010;rd;14800742;Centrum, Centrala Guldheden;FI;FI;12;1.26
2010;rd;14800742;Centrum, Centrala Guldheden;ENH;ENH;1;0.10
2010;rd;14800742;Centrum, Centrala Guldheden;KLP;KLP;1;0.10
2010;rd;14800742;Centrum, Centrala Guldheden;Sjvåp;SJVÅP;0;0.00
2010;rd;14800742;Centrum, Centrala Guldheden;SPI;SPI;0;0.00
2010;rd;14800742;Centrum, Centrala Guldheden;HANDSKRIVNA;HANDSKRIVNA;1;0.10
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;M;M;282;28.37
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;C;C;58;5.84
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;FP;L;103;10.36
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;KD;KD;71;7.14
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;S;S;192;19.32
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;V;V;91;9.15
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;MP;MP;144;14.49
2010;rd;14800746;Centrum, Doktor Forselius gata m fl;SD;SD;27;2.72
