ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2018;rf;vgregion;S;S;291160;26.95;1080529;1101512;1317413
2018;rf;vgregion;V;V;104090;9.63;1080529;1101512;1317413
2018;rf;vgregion;MP;MP;50042;4.63;1080529;1101512;1317413
2018;rf;vgregion;SD;SD;138559;12.82;1080529;1101512;1317413
2018;rf;vgregion;FI;FI;8655;0.80;1080529;1101512;1317413
2018;rf;vgregion;DEM;D;37163;3.44;1080529;1101512;1317413
2018;rf;vgregion;KrVP;KRVP;931;0.09;1080529;1101512;1317413
2018;rf;vgregion;MED;MED;2498;0.23;1080529;1101512;1317413
2018;rf;vgregion;NMR;NMR;633;0.06;1080529;1101512;1317413
2018;rf;vgregion;Rf;RF;2013;0.19;1080529;1101512;1317413
2018;rf;vgregion;RS;RS;837;0.08;1080529;1101512;1317413
2018;rf;vgregion;SPVG;SPVG;4052;0.38;1080529;1101512;1317413
2018;rf;vgregion;ÖVR;ÖVR;1133;0.10;1080529;1101512;1317413
2018;rf;goteborg;M;M;59191;16.87;350850;355311;441183
2018;rf;goteborg;C;C;17935;5.11;350850;355311;441183
2018;rf;goteborg;L;L;27061;7.71;350850;355311;441183
2018;rf;goteborg;KD;KD;19750;5.63;350850;355311;441183
2018;rf;goteborg;S;S;79808;22.75;350850;355311;441183
2018;rf;goteborg;V;V;52902;15.08;350850;355311;441183
2018;rf;goteborg;MP;MP;22917;6.53;350850;355311;441183
2018;rf;goteborg;SD;SD;33001;9.41;350850;355311;441183
2018;rf;goteborg;FI;FI;4955;1.41;350850;355311;441183
2018;rf;goteborg;DEM;D;29893;8.52;350850;355311;441183
2018;rf;goteborg;KrVP;KRVP;329;0.09;350850;355311;441183
2018;rf;goteborg;MED;MED;822;0.23;350850;355311;441183
2018;rf;goteborg;NMR;NMR;226;0.06;350850;355311;441183
2018;rf;goteborg;Rf;RF;90;0.03;350850;355311;441183
2018;rf;goteborg;RS;RS;818;0.23;350850;355311;441183
2018;rf;goteborg;SPVG;SPVG;659;0.19;350850;355311;441183
2018;rf;goteborg;ÖVR;ÖVR;493;0.14;350850;355311;441183
