ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2014;rf;riket;M;M;1321172;21.51;6141985;6246590;7576890
2014;rf;riket;C;C;387555;6.31;6141985;6246590;7576890
2014;rf;riket;FP;L;385999;6.28;6141985;6246590;7576890
2014;rf;riket;KD;KD;317270;5.17;6141985;6246590;7576890
2014;rf;riket;S;S;2020476;32.90;6141985;6246590;7576890
2014;rf;riket;V;V;434992;7.08;6141985;6246590;7576890
2014;rf;riket;MP;MP;442760;7.21;6141985;6246590;7576890
2014;rf;riket;SD;SD;561611;9.14;6141985;6246590;7576890
2014;rf;riket;FI;FI;66600;1.08;6141985;6246590;7576890
2014;rf;riket;NS;NS;41702;0.68;6141985;6246590;7576890
2014;rf;riket;PP;PP;21322;0.35;6141985;6246590;7576890
2014;rf;riket;VåfP;VÅFP;20243;0.33;6141985;6246590;7576890
2014;rf;riket;1119;1119;16285;0.27;6141985;6246590;7576890
2014;rf;riket;SJPG;SJPG;14327;0.23;6141985;6246590;7576890
2014;rf;riket;VägV;VÄGV;11453;0.19;6141985;6246590;7576890
2014;rf;riket;SjvV;SJVV;11381;0.19;6141985;6246590;7576890
2014;rf;riket;SPI;SPI;9849;0.16;6141985;6246590;7576890
2014;rf;riket;dsp;DSP;8265;0.13;6141985;6246590;7576890
2014;rf;riket;SPVG;SPVG;7006;0.11;6141985;6246590;7576890
2014;rf;riket;DjuP;DJUP;3325;0.05;6141985;6246590;7576890
2014;rf;riket;SjvU;SJVU;3119;0.05;6141985;6246590;7576890
2014;rf;riket;VINI;VINI;2969;0.05;6141985;6246590;7576890
2014;rf;riket;SKÅ;SKÅ;2645;0.04;6141985;6246590;7576890
2014;rf;riket;SVP;SVP;2531;0.04;6141985;6246590;7576890
2014;rf;riket;KrVP;KRVP;2366;0.04;6141985;6246590;7576890
2014;rf;riket;RS;RS;2283;0.04;6141985;6246590;7576890
2014;rf;riket;LBPO;LBPO;1941;0.03;6141985;6246590;7576890
2014;rf;riket;ArP;ARP;1452;0.02;6141985;6246590;7576890
2014;rf;riket;Blp;BLP;1175;0.02;6141985;6246590;7576890
2014;rf;riket;K;K;1011;0.02;6141985;6246590;7576890
2014;rf;riket;Kbabo;KBABO;967;0.02;6141985;6246590;7576890
2014;rf;riket;ÖrP;ÖRP;846;0.01;6141985;6246590;7576890
2014;rf;riket;SoL;SOL;529;0.01;6141985;6246590;7576890
2014;rf;riket;1190;1190;452;0.01;6141985;6246590;7576890
2014;rf;riket;S-V;S-V;392;0.01;6141985;6246590;7576890
2014;rf;riket;Kap;KAP;387;0.01;6141985;6246590;7576890
2014;rf;riket;1217;1217;355;0.01;6141985;6246590;7576890
2014;rf;riket;1209;1209;328;0.01;6141985;6246590;7576890
2014;rf;riket;1161;1161;307;0.00;6141985;6246590;7576890
2014;rf;riket;KNEG;KNEG;226;0.00;6141985;6246590;7576890
2014;rf;riket;1229;1229;222;0.00;6141985;6246590;7576890
2014;rf;riket;SvKP;SVKP;122;0.00;6141985;6246590;7576890
2014;rf;riket;1234;1234;84;0.00;6141985;6246590;7576890
2014;rf;riket;Fram;FRAM;28;0.00;6141985;6246590;7576890
2014;rf;riket;1260;1260;25;0.00;6141985;6246590;7576890
2014;rf;riket;1242;1242;23;0.00;6141985;6246590;7576890
2014;rf;riket;1155;1155;21;0.00;6141985;6246590;7576890
2014;rf;riket;FSP;FSP;13;0.00;6141985;6246590;7576890
2014;rf;riket;FRASP;FRASP;7;0.00;6141985;6246590;7576890
2014;rf;riket;fpart;FPART;6;0.00;6141985;6246590;7576890
2014;rf;riket;1048;1048;4;0.00;6141985;6246590;7576890
2014;rf;riket;Ref;REF;4;0.00;6141985;6246590;7576890
2014;rf;riket;1237;1237;3;0.00;6141985;6246590;7576890
2014;rf;riket;ffs;FFS;0;0.00;6141985;6246590;7576890
2014;rf;riket;RHV;RHV;0;0.00;6141985;6246590;7576890
2014;rf;riket;Samv;SAMV;0;0.00;6141985;6246590;7576890
2014;rf;riket;sjuk;SJUK;0;0.00;6141985;6246590;7576890
