ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2010;rf;14800411;Bergsjön, Gärdsås;Göteborg, Öster;704;2;1;3;707;997;70.91;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800424;Bergsjön, Komettorget;Göteborg, Öster;795;3;0;3;798;1437;55.53;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800414;Bergsjön, Norra Bergsjön;Göteborg, Öster;637;7;0;7;644;1001;64.34;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800423;Bergsjön, Rymdtorget;Göteborg, Öster;488;2;0;2;490;979;50.05;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800412;Bergsjön, Siriusgatan;Göteborg, Öster;996;16;0;16;1012;1776;56.98;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800421;Bergsjön, Södra Bergsjön;Göteborg, Öster;804;9;0;9;813;1446;56.22;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800422;Bergsjön, Östra Bergsjön;Göteborg, Öster;854;1;1;2;856;1550;55.23;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801732;Biskopsgården, Badvädersgatan m fl;Göteborg, Hisingen;781;9;0;9;790;1295;61;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801751;Biskopsgården, Jättesten;Göteborg, Hisingen;1177;16;0;16;1193;1780;67.02;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801753;Biskopsgården, Kärrsmossen;Göteborg, Hisingen;1223;10;0;10;1233;1780;69.27;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801722;Biskopsgården, Länsmansgårdens Centr;Göteborg, Hisingen;756;8;1;9;765;1284;59.58;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801712;Biskopsgården, Norra Biskopsgården;Göteborg, Hisingen;705;5;1;6;711;1310;54.27;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801723;Biskopsgården, Norra Länsmansgården;Göteborg, Hisingen;764;10;0;10;774;1159;66.78;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801731;Biskopsgården, Stackmolnsgatan m fl;Göteborg, Hisingen;1020;12;0;12;1032;1604;64.34;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801711;Biskopsgården, Svarte Mosse;Göteborg, Hisingen;888;3;0;3;891;1625;54.83;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801752;Biskopsgården, Svartedalen;Göteborg, Hisingen;961;17;0;17;978;1526;64.09;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801741;Biskopsgården, Södra Biskopsgården;Göteborg, Hisingen;762;7;1;8;770;1183;65.09;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801721;Biskopsgården, Södra Länsmansgården;Göteborg, Hisingen;627;3;1;4;631;1026;61.5;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801743;Biskopsgården, Treröset;Göteborg, Hisingen;985;9;0;9;994;1556;63.88;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801744;Biskopsgården, Vårväderstorget;Göteborg, Hisingen;1039;8;0;8;1047;1704;61.44;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801742;Biskopsgården, Väderlekstorget;Göteborg, Hisingen;627;5;0;5;632;992;63.71;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800711;Centrum, Burås;Göteborg, Centrum;1160;14;0;14;1174;1469;79.92;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800742;Centrum, Centrala Guldheden;Göteborg, Centrum;910;19;1;20;930;1176;79.08;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800746;Centrum, Doktor Forselius gata m fl;Göteborg, Centrum;962;13;0;13;975;1219;79.98;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800723;Centrum, Eklanda;Göteborg, Centrum;1243;11;0;11;1254;1652;75.91;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800713;Centrum, Framnäs;Göteborg, Centrum;1391;26;1;27;1418;1851;76.61;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800783;Centrum, Friggagatan-Stampen;Göteborg, Centrum;1105;15;3;18;1123;1491;75.32;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800717;Centrum, Getebergsäng;Göteborg, Centrum;898;8;0;8;906;1082;83.73;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800741;Centrum, Guldheden vattentornet;Göteborg, Centrum;1207;27;0;27;1234;1545;79.87;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800782;Centrum, Gullbergsvass-Svingeln;Göteborg, Centrum;1433;27;0;27;1460;1859;78.54;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800791;Centrum, Hedås-Gårda;Göteborg, Centrum;1375;13;0;13;1388;1772;78.33;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800771;Centrum, Inom Vallgraven;Göteborg, Centrum;1313;15;0;15;1328;1678;79.14;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800716;Centrum, Kristinehöjd;Göteborg, Centrum;999;18;0;18;1017;1354;75.11;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800715;Centrum, Krokslätt;Göteborg, Centrum;1367;29;0;29;1396;1759;79.36;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800732;Centrum, Landala;Göteborg, Centrum;1044;18;0;18;1062;1321;80.39;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800744;Centrum, Landala Egnahem;Göteborg, Centrum;1033;12;1;13;1046;1273;82.17;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800731;Centrum, Landalabergen m fl;Göteborg, Centrum;1355;23;0;23;1378;1747;78.88;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800733;Centrum, Landalagången m fl;Göteborg, Centrum;707;7;0;7;714;1004;71.12;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800751;Centrum, Lorensberg;Göteborg, Centrum;1268;7;1;8;1276;1568;81.38;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800712;Centrum, Mossen;Göteborg, Centrum;1027;23;0;23;1050;1516;69.26;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800721;Centrum, Nedre Johanneberg;Göteborg, Centrum;1518;34;0;34;1552;1900;81.68;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800772;Centrum, Nordstan-Otterhällan;Göteborg, Centrum;1298;23;0;23;1321;1663;79.43;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800743;Centrum, Norra Guldheden;Göteborg, Centrum;1177;21;0;21;1198;1415;84.66;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800793;Centrum, Norra Heden-Gårda;Göteborg, Centrum;1564;15;1;16;1580;1913;82.59;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800762;Centrum, Norra Vasastaden;Göteborg, Centrum;1188;15;0;15;1203;1554;77.41;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800781;Centrum, Odinsgatan-Stampen;Göteborg, Centrum;1229;31;0;31;1260;1589;79.3;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800714;Centrum, Olofshöjd;Göteborg, Centrum;658;38;1;39;697;1177;59.22;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800745;Centrum, Södra Guldheden;Göteborg, Centrum;1036;19;0;19;1055;1296;81.4;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800792;Centrum, Södra Heden;Göteborg, Centrum;1158;17;1;18;1176;1452;80.99;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800724;Centrum, Södra Johanneberg;Göteborg, Centrum;1128;23;0;23;1151;1426;80.72;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800761;Centrum, Södra Vasastaden;Göteborg, Centrum;1326;14;0;14;1340;1648;81.31;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800763;Centrum, Valand;Göteborg, Centrum;867;9;0;9;876;1107;79.13;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800764;Centrum, Östra Vasastaden;Göteborg, Centrum;1189;8;0;8;1197;1497;79.96;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800722;Centrum, Övre Johanneberg;Göteborg, Centrum;1107;21;0;21;1128;1514;74.5;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801243;Frölunda, Frölunda;Göteborg, Väster;748;8;0;8;756;1039;72.76;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801241;Frölunda, Frölunda torg;Göteborg, Väster;740;3;1;4;744;1261;59;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801242;Frölunda, Gånglåten m fl;Göteborg, Väster;1232;14;0;14;1246;1939;64.26;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801221;Frölunda, Ruddalen;Göteborg, Väster;1354;10;0;10;1364;1871;72.9;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801212;Frölunda, Spinetten;Göteborg, Väster;666;4;0;4;670;903;74.2;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801211;Frölunda, Tofta;Göteborg, Väster;742;8;1;9;751;1105;67.96;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801231;Frölunda, Västra Järnbrott;Göteborg, Väster;1111;15;2;17;1128;1402;80.46;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801232;Frölunda, Östra Järnbrott;Göteborg, Väster;1053;15;0;15;1068;1369;78.01;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800141;Gunnared, Angereds Centrum;Göteborg, Öster;1041;10;0;10;1051;1493;70.4;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800111;Gunnared, Lövgärdets Centrum;Göteborg, Öster;687;5;0;5;692;1242;55.72;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800113;Gunnared, Nedre Lövgärdet;Göteborg, Öster;1161;8;2;10;1171;2043;57.32;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800132;Gunnared, Norra Gårdsten;Göteborg, Öster;905;2;0;2;907;1894;47.89;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800122;Gunnared, Norra Rannebergen;Göteborg, Öster;1238;11;0;11;1249;1709;73.08;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800134;Gunnared, Södra Gårdsten;Göteborg, Öster;514;5;0;5;519;958;54.18;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800121;Gunnared, Södra Rannebergen;Göteborg, Öster;981;12;1;13;994;1609;61.78;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800142;Gunnared, Trädgårdsgärdet;Göteborg, Öster;840;8;0;8;848;1212;69.97;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800131;Gunnared, Västra Gårdsten;Göteborg, Öster;562;3;0;3;565;1200;47.08;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800133;Gunnared, Östra Gårdsten;Göteborg, Öster;807;9;1;10;817;1503;54.36;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800112;Gunnared, Övre Lövgärdet;Göteborg, Öster;971;5;6;11;982;1638;59.95;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800532;Härlanda, Fräntorp;Göteborg, Öster;908;14;0;14;922;1087;84.82;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800511;Härlanda, Härlanda;Göteborg, Öster;980;15;1;16;996;1223;81.44;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800525;Härlanda, Munkebäck;Göteborg, Öster;1286;20;0;20;1306;1701;76.78;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800543;Härlanda, Norra Björkekärr;Göteborg, Öster;710;12;0;12;722;859;84.05;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800544;Härlanda, Robertshöjd;Göteborg, Öster;1217;18;0;18;1235;1750;70.57;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800541;Härlanda, Södra Björkekärr;Göteborg, Öster;1577;17;0;17;1594;1842;86.54;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800521;Härlanda, Södra Kålltorp;Göteborg, Öster;1284;17;0;17;1301;1640;79.33;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800531;Härlanda, Torpa;Göteborg, Öster;1363;26;0;26;1389;1783;77.9;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800524;Härlanda, Vidkärr;Göteborg, Öster;1064;32;0;32;1096;1391;78.79;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800542;Härlanda, Västra Björkekärr;Göteborg, Öster;1296;22;0;22;1318;1774;74.3;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800522;Härlanda, Västra Kålltorp;Göteborg, Öster;857;18;0;18;875;1065;82.16;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800523;Härlanda, Östra Kålltorp;Göteborg, Öster;826;14;1;15;841;1074;78.31;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801041;Högsbo, Högsbo;Göteborg, Väster;963;7;1;8;971;1353;71.77;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801043;Högsbo, Marklandsgatan m fl;Göteborg, Väster;1101;11;0;11;1112;1477;75.29;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801032;Högsbo, Norra Högsbohöjd;Göteborg, Väster;1100;12;0;12;1112;1476;75.34;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801012;Högsbo, Norra Kaverös;Göteborg, Väster;1441;18;0;18;1459;1831;79.68;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801031;Högsbo, Södra Högsbohöjd;Göteborg, Väster;1138;18;1;19;1157;1513;76.47;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801011;Högsbo, Södra Kaverös;Göteborg, Väster;1243;14;2;16;1259;1621;77.67;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801022;Högsbo, Västra Flatås;Göteborg, Väster;1168;30;2;32;1200;1550;77.42;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801042;Högsbo, Västra Högsbotorp;Göteborg, Väster;1078;18;0;18;1096;1396;78.51;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801021;Högsbo, Östra Flatås;Göteborg, Väster;901;23;0;23;924;1265;73.04;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801044;Högsbo, Östra Högsbotorp;Göteborg, Väster;1075;16;0;16;1091;1348;80.93;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800341;Kortedala, Adventsparken;Göteborg, Öster;960;10;1;11;971;1500;64.73;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800314;Kortedala, Bellevue;Göteborg, Öster;823;15;2;17;840;1209;69.48;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800323;Kortedala, Fjällbo;Göteborg, Öster;1191;10;1;11;1202;1498;80.24;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800311;Kortedala, Gamlestaden;Göteborg, Öster;1245;30;0;30;1275;1824;69.9;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800331;Kortedala, Gregorianska gatan m fl;Göteborg, Öster;830;8;1;9;839;1363;61.56;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800334;Kortedala, Kortedala Centrum;Göteborg, Öster;895;7;0;7;902;1478;61.03;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800313;Kortedala, Kviberg;Göteborg, Öster;1253;17;0;17;1270;1728;73.5;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800343;Kortedala, Månadsgatorna m fl;Göteborg, Öster;1138;7;0;7;1145;1672;68.48;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800342;Kortedala, Norra Kortedala;Göteborg, Öster;1134;13;0;13;1147;1769;64.84;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800312;Kortedala, Nylöse;Göteborg, Öster;990;22;0;22;1012;1607;62.97;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800335;Kortedala, Södra Kortedala;Göteborg, Öster;977;9;0;9;986;1305;75.56;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800322;Kortedala, Utby;Göteborg, Öster;1247;17;1;18;1265;1463;86.47;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800321;Kortedala, Utbynäs;Göteborg, Öster;919;18;0;18;937;1092;85.81;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800332;Kortedala, Västra Kortedala;Göteborg, Öster;1031;12;0;12;1043;1471;70.9;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800333;Kortedala, Östra Kortedala;Göteborg, Öster;1029;9;0;9;1038;1679;61.82;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14802112;Kärra-Rödbo, Gerrebacka-Ingebäck;Göteborg, Hisingen;1115;11;0;11;1126;1368;82.31;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14802111;Kärra-Rödbo, Mysterna-Svankällan;Göteborg, Hisingen;1123;16;0;16;1139;1316;86.55;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14802114;Kärra-Rödbo, Norra Kärra;Göteborg, Hisingen;911;11;0;11;922;1153;79.97;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14802121;Kärra-Rödbo, Rödbo;Göteborg, Hisingen;520;4;0;4;524;673;77.86;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14802116;Kärra-Rödbo, Södra Kärra;Göteborg, Hisingen;1030;12;0;12;1042;1293;80.59;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14802113;Kärra-Rödbo, Västra Kärra;Göteborg, Hisingen;951;15;0;15;966;1231;78.47;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14802115;Kärra-Rödbo, Östra Kärra;Göteborg, Hisingen;980;14;3;17;997;1339;74.46;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800841;Linnéstaden, Annedal;Göteborg, Centrum;1330;16;0;16;1346;1773;75.92;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800832;Linnéstaden, Haga;Göteborg, Centrum;1405;19;0;19;1424;1778;80.09;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800856;Linnéstaden, Kommendantsängen;Göteborg, Centrum;1013;9;0;9;1022;1250;81.76;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800854;Linnéstaden, Linné;Göteborg, Centrum;1225;14;0;14;1239;1507;82.22;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800851;Linnéstaden, Linnéplatsen;Göteborg, Centrum;870;5;1;6;876;1046;83.75;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800853;Linnéstaden, Långgatorna;Göteborg, Centrum;1323;21;0;21;1344;1665;80.72;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800813;Linnéstaden, Masthuggstorget;Göteborg, Centrum;1055;19;0;19;1074;1371;78.34;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800814;Linnéstaden, Nedre Masthugget;Göteborg, Centrum;1138;9;0;9;1147;1323;86.7;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800842;Linnéstaden, Nilssonsberg;Göteborg, Centrum;1428;19;0;19;1447;1765;81.98;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800852;Linnéstaden, Olivedal;Göteborg, Centrum;1333;14;0;14;1347;1635;82.39;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800815;Linnéstaden, Oscar Fredrik;Göteborg, Centrum;1037;13;0;13;1050;1295;81.08;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800855;Linnéstaden, Risåsen;Göteborg, Centrum;961;18;0;18;979;1207;81.11;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800831;Linnéstaden, Skansberget;Göteborg, Centrum;1291;16;0;16;1307;1597;81.84;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800817;Linnéstaden, Slottsskogen;Göteborg, Centrum;877;15;0;15;892;1115;80;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800812;Linnéstaden, Stigberget;Göteborg, Centrum;1186;16;0;16;1202;1525;78.82;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800857;Linnéstaden, Sveaplan;Göteborg, Centrum;1136;5;0;5;1141;1351;84.46;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800816;Linnéstaden, Vegastaden;Göteborg, Centrum;957;6;0;6;963;1206;79.85;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800821;Linnéstaden, Änggården;Göteborg, Centrum;914;12;0;12;926;1228;75.41;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14800811;Linnéstaden, Övre Masthugget;Göteborg, Centrum;1267;12;0;12;1279;1492;85.72;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801822;Lundby, Bjurslätt;Göteborg, Hisingen;1043;6;0;6;1049;1574;66.65;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801821;Lundby, Flunsås;Göteborg, Hisingen;994;24;2;26;1020;1485;68.69;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801831;Lundby, Hilldedal;Göteborg, Hisingen;1160;15;0;15;1175;1634;71.91;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801854;Lundby, Kyrkbyn;Göteborg, Hisingen;825;14;0;14;839;1140;73.6;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801843;Lundby, Kärrdalen;Göteborg, Hisingen;1131;9;0;9;1140;1391;81.96;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801811;Lundby, Lindholmen;Göteborg, Hisingen;1729;34;1;35;1764;2114;83.44;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801816;Lundby, Lundbyvassen;Göteborg, Hisingen;479;12;4;16;495;701;70.61;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801853;Lundby, Norra Bräcke;Göteborg, Hisingen;1028;21;0;21;1049;1333;78.69;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801823;Lundby, Norra Kvillebäcken;Göteborg, Hisingen;1015;18;0;18;1033;1414;73.06;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801855;Lundby, Norra Lundby;Göteborg, Hisingen;667;16;0;16;683;1076;63.48;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801842;Lundby, Norra Tolered;Göteborg, Hisingen;902;13;0;13;915;1114;82.14;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801858;Lundby, Sannegården;Göteborg, Hisingen;1057;9;0;9;1066;1255;84.94;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801832;Lundby, Slätta Damm;Göteborg, Hisingen;1007;14;1;15;1022;1439;71.02;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801852;Lundby, Södra Bräcke;Göteborg, Hisingen;849;12;0;12;861;1152;74.74;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801825;Lundby, Södra Kvillebäcken;Göteborg, Hisingen;966;20;0;20;986;1504;65.56;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801856;Lundby, Södra Lundby;Göteborg, Hisingen;768;13;1;14;782;1137;68.78;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801841;Lundby, Södra Tolered;Göteborg, Hisingen;925;16;0;16;941;1131;83.2;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801814;Lundby, Västra Brämaregården;Göteborg, Hisingen;1110;13;0;13;1123;1584;70.9;slutligt_valresultat_valdistrikt_L.xls
2010;rf;14801851;Lundby, Västra Eriksberg;Göteborg, Hisingen;1638;24;0;24;1662;1971;84.32;slutligt_valresultat_valdistrikt_L.xls
