ar;val;riksdagsvalkrets_id;riksdagsvalkrets_namn;kommun_id;kommun_namn;valdistrikt_id;valdistrikt_namn;Män/Svenska medborgare/18-29 förstagångsväljare;Kvinnor/Svenska medborgare/18-29 förstagångsväljare;Män/Ej svenska medborgare/18-29 förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 förstagångsväljare;Män/Svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Svenska medborgare/18-29 ej förstagångsväljare;Män/Ej svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 ej förstagångsväljare;Män/Svenska medborgare/30-49;Kvinnor/Svenska medborgare/30-49;Män/Ej svenska medborgare/30-49;Kvinnor/Ej svenska medborgare/30-49;Män/Svenska medborgare/50-64;Kvinnor/Svenska medborgare/50-64;Män/Ej svenska medborgare/50-64;Kvinnor/Ej svenska medborgare/50-64;Män/Svenska medborgare/65-;Kvinnor/Svenska medborgare/65-;Män/Ej svenska medborgare/65-;Kvinnor/Ej svenska medborgare/65-;totalt
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804043;Lundby, Tolered, Södra;52;38;0;0;46;51;0;0;219;247;0;0;145;135;0;0;101;98;0;0;1132
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804051;Norra Hisingen, Glöstorp;18;31;0;0;130;110;0;0;201;124;0;0;75;108;0;0;169;239;0;0;1205
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804052;Norra Hisingen, Gunnestorp;64;70;0;0;89;92;0;0;263;275;0;0;166;165;0;0;172;200;0;0;1556
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804053;Norra Hisingen, Norumshöjd;56;51;0;0;141;141;0;0;243;279;0;0;111;124;0;0;81;133;0;0;1360
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804054;Norra Hisingen, Tuve;56;42;0;0;65;83;0;0;243;251;0;0;162;173;0;0;209;269;0;0;1553
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804055;Norra Hisingen, Tången;36;51;0;0;45;34;0;0;194;195;0;0;143;133;0;0;198;207;0;0;1236
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804061;Norra Hisingen, Säve;70;53;0;0;79;69;0;0;270;297;0;0;265;199;0;0;185;168;0;0;1655
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804071;Norra Hisingen, Gerrebacka-Ingebäck;31;47;0;0;84;103;0;0;395;404;0;0;105;97;0;0;60;59;0;0;1385
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804072;Norra Hisingen, Kärra, Norra;28;17;0;0;53;53;0;0;146;135;0;0;112;134;0;0;182;255;0;0;1115
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804073;Norra Hisingen, Kärra, Södra;52;42;0;0;77;58;0;0;214;204;0;0;135;157;0;0;162;183;0;0;1284
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804074;Norra Hisingen, Kärra, Västra;40;38;0;0;80;61;0;0;204;219;0;0;143;139;0;0;121;166;0;0;1211
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804075;Norra Hisingen, Kärra, Östra;49;49;0;0;82;62;0;0;199;224;0;0;126;135;0;0;170;217;0;0;1313
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804076;Norra Hisingen, Mysterna-Svankälla;60;52;0;0;37;27;0;0;372;402;0;0;139;127;0;0;71;50;0;0;1337
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804081;Norra Hisingen, Rödbo;21;16;0;0;36;41;0;0;137;120;0;0;104;85;0;0;77;63;0;0;700
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804091;Norra Hisingen, Skogome-Sankt Jörgen;37;41;0;0;86;83;0;0;362;366;0;0;207;190;0;0;211;290;0;0;1873
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804101;Norra Hisingen, Aröd;40;56;0;0;147;156;0;0;284;277;0;0;191;177;0;0;148;170;0;0;1646
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804102;Norra Hisingen, Backa-Tingstad;61;53;0;0;97;97;0;0;267;279;0;0;214;204;0;0;178;186;0;0;1636
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804103;Norra Hisingen, Brunnsbo;40;54;0;0;140;169;0;0;245;279;0;0;141;154;0;0;133;226;0;0;1581
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804121;Norra Hisingen, Backa;38;33;0;0;109;91;0;0;214;196;0;0;150;163;0;0;205;286;0;0;1485
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804122;Norra Hisingen, Backa Röd;48;44;0;0;75;98;0;0;226;231;0;0;149;134;0;0;91;107;0;0;1203
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804123;Norra Hisingen, Bällskär;69;67;0;0;79;68;0;0;237;259;0;0;212;194;0;0;203;219;0;0;1607
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804124;Norra Hisingen, Wadköpingsgatan;55;64;0;0;160;211;0;0;211;217;0;0;109;109;0;0;60;94;0;0;1290
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804131;Norra Hisingen, Backadalen;20;34;0;0;104;92;0;0;169;158;0;0;133;157;0;0;189;304;0;0;1360
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804132;Norra Hisingen, Bäckebol;33;25;0;0;65;69;0;0;122;136;0;0;98;114;0;0;125;178;0;0;965
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804133;Norra Hisingen, Selma Lagerlöfs torg;65;54;0;0;130;122;0;0;194;136;0;0;105;73;0;0;88;107;0;0;1074
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804134;Norra Hisingen, Skälltorp;30;28;0;0;123;101;0;0;227;214;0;0;186;193;0;0;218;294;0;0;1614
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804135;Norra Hisingen, Åketorp;70;47;0;0;55;50;0;0;259;275;0;0;232;240;0;0;209;174;0;0;1611
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804141;Lundby, Bräcke, Norra;35;44;0;0;94;103;0;0;264;246;0;0;174;135;0;0;108;102;0;0;1305
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804142;Lundby, Bräcke, Södra;35;46;0;0;103;96;0;0;237;215;0;0;117;114;0;0;94;76;0;0;1133
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804143;Lundby, Kyrkbyn;23;19;0;0;126;148;0;0;250;188;0;0;130;126;0;0;113;214;0;0;1337
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804144;Lundby, Lundby, Norra;19;25;0;0;139;151;0;0;187;166;0;0;100;95;0;0;115;161;0;0;1158
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804145;Lundby, Lundby, Södra;25;21;0;0;131;159;0;0;230;178;0;0;100;90;0;0;73;55;0;0;1062
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804151;Lundby, Brämaregården, Norra;17;18;0;0;122;135;0;0;252;192;0;0;118;116;0;0;94;160;0;0;1224
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804152;Lundby, Brämaregården, Östra;26;28;0;0;243;269;0;0;287;207;0;0;107;82;0;0;47;40;0;0;1336
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804153;Lundby, Brämaregården-Rambergsstaden;37;37;0;0;176;181;0;0;224;209;0;0;119;131;0;0;140;158;0;0;1412
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804154;Lundby, Porslinsfabriken;20;27;0;0;222;215;0;0;262;189;0;0;113;102;0;0;53;38;0;0;1241
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804155;Lundby, Rambergsstaden, Norra;25;24;0;0;93;106;0;0;168;149;0;0;110;133;0;0;155;243;0;0;1206
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804156;Lundby, Rambergsstaden, Västra;14;32;0;0;235;215;0;0;314;167;0;0;112;62;0;0;56;18;0;0;1225
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804161;Lundby, Eriksberg Sjöporten;14;23;0;0;114;120;0;0;244;204;0;0;152;164;0;0;181;214;0;0;1430
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804162;Lundby, Eriksberg, Västra;21;19;0;0;85;82;0;0;191;163;0;0;159;179;0;0;107;100;0;0;1106
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804163;Lundby, Eriksberg, Östra;22;16;0;0;56;59;0;0;225;177;0;0;185;192;0;0;148;185;0;0;1265
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804164;Lundby, Pölsebo-Bratterås;21;34;0;0;164;168;0;0;334;277;0;0;110;137;0;0;45;53;0;0;1343
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804165;Lundby, Sannegården;28;33;0;0;87;101;0;0;274;249;0;0;195;225;0;0;97;110;0;0;1399
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804171;Lundby, Lindholmen;36;27;0;0;124;133;0;0;248;251;0;0;211;232;0;0;139;147;0;0;1548
2014;rd;16;Göteborgs kommun;1480;Göteborg;14804172;Lundby, Lundbyvassen;65;56;0;0;339;309;0;0;145;109;0;0;78;83;0;0;40;37;0;0;1261
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805011;Västra Göteborg, Björnekulla;44;38;0;0;51;34;0;0;190;210;0;0;175;165;0;0;254;282;0;0;1443
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805012;Västra Göteborg, Fiskebäck, Norra;45;52;0;0;42;45;0;0;248;279;0;0;179;179;0;0;164;171;0;0;1404
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805013;Västra Göteborg, Fiskebäck, Södra;24;40;0;0;28;53;0;0;168;170;0;0;122;146;0;0;184;196;0;0;1131
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805014;Västra Göteborg, Påvelund;59;69;0;0;65;43;0;0;246;295;0;0;194;178;0;0;208;238;0;0;1595
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805021;Västra Göteborg, Långedrag;60;49;0;0;53;59;0;0;210;254;0;0;219;202;0;0;207;196;0;0;1509
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805031;Västra Göteborg, Hagen;51;60;0;0;44;65;0;0;254;264;0;0;208;207;0;0;185;188;0;0;1526
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805032;Västra Göteborg, Nya Varvet;44;52;0;0;56;58;0;0;217;265;0;0;194;192;0;0;164;254;0;0;1496
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805033;Västra Göteborg, Tångudden;62;55;0;0;40;47;0;0;225;232;0;0;170;187;0;0;151;157;0;0;1326
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805041;Västra Göteborg, Ekebäck;48;48;0;0;62;70;0;0;250;270;0;0;206;196;0;0;147;127;0;0;1424
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805042;Västra Göteborg, Grimmered;69;68;0;0;65;54;0;0;264;304;0;0;238;229;0;0;204;171;0;0;1666
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805051;Västra Göteborg, Brännö-Asperö;35;25;0;0;35;22;0;0;128;142;0;0;163;174;0;0;127;141;0;0;992
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805052;Västra Göteborg, Donsö-Vrångö;49;43;0;0;54;57;0;0;204;198;0;0;176;171;0;0;185;214;0;0;1351
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805053;Västra Göteborg, Styrsö-Köpstadsö;28;27;0;0;35;41;0;0;153;151;0;0;148;157;0;0;190;205;0;0;1135
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805061;Västra Göteborg, Bratthammar;80;66;0;0;81;64;0;0;312;323;0;0;243;222;0;0;303;296;0;0;1990
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805071;Västra Göteborg, Beryllg.-Guldringen;55;59;0;0;161;151;0;0;265;256;0;0;161;200;0;0;209;303;0;0;1820
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805081;Västra Göteborg, Tynnered;74;56;0;0;182;173;0;0;299;306;0;0;204;225;0;0;177;252;0;0;1948
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805091;Askim-Frölunda-Högsbo, Kavås;25;32;0;0;85;83;0;0;185;176;0;0;114;136;0;0;143;219;0;0;1198
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805092;Askim-Frölunda-Högsbo, Kaverös, N;36;39;0;0;124;138;0;0;197;206;0;0;109;125;0;0;73;102;0;0;1149
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805093;Askim-Frölunda-Högsbo, Kaverös, S;4;12;0;0;154;107;0;0;135;120;0;0;94;91;0;0;142;270;0;0;1129
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805101;Askim-Frölunda-Högsbo, Flatås, V;28;47;0;0;127;119;0;0;239;223;0;0;148;159;0;0;178;251;0;0;1519
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;38;49;0;0;179;140;0;0;255;275;0;0;118;112;0;0;60;64;0;0;1290
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;33;32;0;0;138;166;0;0;267;287;0;0;120;113;0;0;103;205;0;0;1464
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805121;Askim-Frölunda-Högsbo, Högsbo;10;14;0;0;97;110;0;0;240;187;0;0;156;148;0;0;157;301;0;0;1420
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;19;20;0;0;160;173;0;0;277;245;0;0;118;136;0;0;104;173;0;0;1425
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;30;26;0;0;149;164;0;0;228;199;0;0;103;116;0;0;124;212;0;0;1351
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805124;Askim-Frölunda-Högsbo, Marklandsg.;22;31;0;0;157;193;0;0;241;208;0;0;94;117;0;0;159;322;0;0;1544
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805131;Askim-Frölunda-Högsbo, Spinetten;11;15;0;0;57;69;0;0;138;147;0;0;90;114;0;0;105;168;0;0;914
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805132;Askim-Frölunda-Högsbo, Tofta;22;21;0;0;76;99;0;0;140;157;0;0;124;149;0;0;217;323;0;0;1328
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805141;Askim-Frölunda-Högsbo, Ruddalen;33;26;0;0;149;140;0;0;198;149;0;0;155;160;0;0;303;535;0;0;1848
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;50;55;0;0;111;123;0;0;275;296;0;0;202;228;0;0;186;243;0;0;1769
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;24;19;0;0;116;111;0;0;192;171;0;0;144;161;0;0;134;278;0;0;1350
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;27;43;0;0;105;135;0;0;245;247;0;0;125;96;0;0;90;130;0;0;1243
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805171;Askim-Frölunda-Högsbo, Frölunda;29;30;0;0;75;76;0;0;138;164;0;0;108;101;0;0;63;83;0;0;867
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;34;44;0;0;86;89;0;0;162;161;0;0;123;170;0;0;152;245;0;0;1266
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805173;Askim-Frölunda-Högsbo, Gånglåten;27;37;0;0;97;77;0;0;187;193;0;0;108;97;0;0;63;86;0;0;972
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805174;Askim-Frölunda-Högsbo, Mandolingatan;21;31;0;0;61;73;0;0;86;97;0;0;95;118;0;0;165;296;0;0;1043
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805181;Västra Göteborg, Korsåsen;51;37;0;0;86;90;0;0;201;225;0;0;157;177;0;0;190;227;0;0;1441
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805182;Västra Göteborg, Ängås;73;41;0;0;107;117;0;0;257;234;0;0;141;170;0;0;80;100;0;0;1320
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805191;Västra Göteborg, Önnered, Västra;74;47;0;0;49;59;0;0;205;226;0;0;144;146;0;0;195;258;0;0;1403
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805192;Västra Göteborg, Önnered, Östra;47;47;0;0;60;63;0;0;256;269;0;0;161;176;0;0;220;215;0;0;1514
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805201;Västra Göteborg, Grevegården;56;54;0;0;140;144;0;0;189;219;0;0;112;109;0;0;68;126;0;0;1217
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805202;Västra Göteborg, Skattegården;73;47;0;0;126;120;0;0;239;246;0;0;140;174;0;0;130;173;0;0;1468
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805211;Västra Göteborg, Näset, Norra;67;66;0;0;56;38;0;0;245;275;0;0;222;204;0;0;259;244;0;0;1676
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805212;Västra Göteborg, Näset, Södra;49;56;0;0;51;48;0;0;210;243;0;0;224;198;0;0;149;158;0;0;1386
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805213;Västra Göteborg, Åkered;51;51;0;0;63;34;0;0;254;277;0;0;191;182;0;0;174;188;0;0;1465
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805221;Västra Göteborg, Opaltorget, Norra;39;35;0;0;120;106;0;0;219;184;0;0;138;146;0;0;129;182;0;0;1298
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805222;Västra Göteborg, Opaltorget, Södra;42;36;0;0;61;78;0;0;164;193;0;0;92;81;0;0;88;100;0;0;935
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805231;Askim-Frölunda-Högsbo, Askim;31;38;0;0;82;59;0;0;164;187;0;0;143;150;0;0;191;289;0;0;1334
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;40;36;0;0;39;33;0;0;154;192;0;0;167;147;0;0;141;140;0;0;1089
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805233;Askim-Frölunda-Högsbo, Hult;47;30;0;0;52;34;0;0;166;199;0;0;163;146;0;0;192;187;0;0;1216
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805234;Askim-Frölunda-Högsbo, Pilegården;30;36;0;0;114;137;0;0;228;229;0;0;100;139;0;0;81;110;0;0;1204
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805235;Askim-Frölunda-Högsbo, Sisjön, Norra;40;58;0;0;77;73;0;0;236;260;0;0;184;197;0;0;178;187;0;0;1490
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805236;Askim-Frölunda-Högsbo, Sisjön, Södra;70;70;0;0;66;57;0;0;261;271;0;0;188;186;0;0;165;148;0;0;1482
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;38;36;0;0;55;32;0;0;134;160;0;0;129;132;0;0;160;185;0;0;1061
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805242;Askim-Frölunda-Högsbo, Trollåsen;59;49;0;0;52;37;0;0;241;280;0;0;172;153;0;0;164;153;0;0;1360
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805251;Askim-Frölunda-Högsbo, Billdal;67;64;0;0;75;53;0;0;325;377;0;0;223;219;0;0;196;205;0;0;1804
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805252;Askim-Frölunda-Högsbo, Brottkärr;34;32;0;0;30;32;0;0;145;175;0;0;130;125;0;0;128;115;0;0;946
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805253;Askim-Frölunda-Högsbo, Lindås;59;53;0;0;39;45;0;0;272;294;0;0;168;164;0;0;193;200;0;0;1487
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805254;Askim-Frölunda-Högsbo, Lyckhem;31;26;0;0;36;33;0;0;186;212;0;0;139;139;0;0;174;193;0;0;1169
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805255;Askim-Frölunda-Högsbo, Nygård;52;28;0;0;34;36;0;0;213;248;0;0;130;146;0;0;165;193;0;0;1245
2014;rd;16;Göteborgs kommun;1480;Göteborg;14805256;Askim-Frölunda-Högsbo, Skintebo;34;45;0;0;51;47;0;0;242;278;0;0;116;142;0;0;97;159;0;0;1211
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806011;Angered, Lövgärdet, Nedre;101;75;0;0;163;144;0;0;363;314;0;0;240;219;0;0;174;159;0;0;1952
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806012;Angered, Lövgärdet, Övre;53;48;0;0;120;142;0;0;282;282;0;0;181;147;0;0;96;119;0;0;1470
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806013;Angered, Lövgärdets Centrum;42;35;0;0;79;77;0;0;181;167;0;0;126;132;0;0;106;106;0;0;1051
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806021;Angered, Rannebergen, Norra;50;54;0;0;116;105;0;0;262;236;0;0;230;236;0;0;154;138;0;0;1581
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806022;Angered, Rannebergen, Södra;49;51;0;0;82;100;0;0;240;232;0;0;159;167;0;0;133;163;0;0;1376
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806031;Angered, Gårdsten, Norra;42;37;0;0;96;94;0;0;278;230;0;0;175;142;0;0;108;91;0;0;1293
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806032;Angered, Gårdsten, Södra;43;38;0;0;73;69;0;0;170;160;0;0;96;81;0;0;53;48;0;0;831
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806033;Angered, Gårdsten, Västra;39;45;0;0;63;50;0;0;160;186;0;0;128;113;0;0;81;96;0;0;961
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806034;Angered, Gårdsten, Östra;55;65;0;0;95;82;0;0;201;206;0;0;144;144;0;0;121;127;0;0;1240
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806041;Angered, Angereds Centrum;70;78;0;0;103;96;0;0;204;216;0;0;192;215;0;0;129;152;0;0;1455
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806042;Angered, Trägårdsgärdet;45;30;0;0;66;91;0;0;167;221;0;0;149;181;0;0;99;102;0;0;1151
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806051;Angered, Agnesberg;21;23;0;0;42;52;0;0;97;102;0;0;101;89;0;0;79;92;0;0;698
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806061;Angered, Hammarkullen, Västra;93;103;0;0;141;138;0;0;244;309;0;0;190;190;0;0;98;103;0;0;1609
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806062;Angered, Hammarkullen, Östra;59;62;0;0;107;120;0;0;248;274;0;0;152;137;0;0;122;138;0;0;1419
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806063;Angered, Sandeslätt;79;73;0;0;111;106;0;0;257;271;0;0;190;181;0;0;147;148;0;0;1563
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806101;Angered, Gunnilse-Linnarhult;58;55;0;0;62;59;0;0;230;245;0;0;228;199;0;0;177;135;0;0;1448
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806111;Angered, Björsared-Knipared;46;54;0;0;73;75;0;0;295;321;0;0;220;171;0;0;107;86;0;0;1448
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806112;Angered, Olofstorp;72;66;0;0;81;74;0;0;408;408;0;0;197;155;0;0;136;145;0;0;1742
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806121;Angered, Bläsebo;48;60;0;0;120;111;0;0;255;255;0;0;162;149;0;0;87;81;0;0;1328
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806122;Angered, Hjällbo, Norra;94;92;0;0;96;120;0;0;210;266;0;0;129;136;0;0;76;97;0;0;1316
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806123;Angered, Hjällbo, Södra;72;74;0;0;85;90;0;0;132;170;0;0;79;82;0;0;37;53;0;0;874
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806124;Angered, Skolspåret;57;46;0;0;94;99;0;0;182;191;0;0;92;128;0;0;56;84;0;0;1029
2014;rd;16;Göteborgs kommun;1480;Göteborg;14806131;Angered, Eriksbo;61;67;0;0;136;162;0;0;318;328;0;0;204;171;0;0;95;117;0;0;1659
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807011;Västra Hisingen, Biskopsgården, N;68;52;0;0;151;125;0;0;245;231;0;0;161;117;0;0;94;86;0;0;1330
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807012;Västra Hisingen, Svarte Mosse;54;51;0;0;123;115;0;0;248;224;0;0;133;111;0;0;55;57;0;0;1171
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807021;Västra Hisingen, Länsmansgården, C;35;39;0;0;139;116;0;0;193;198;0;0;109;121;0;0;95;110;0;0;1155
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807022;Västra Hisingen, Länsmansgården, N;41;27;0;0;98;77;0;0;200;208;0;0;147;142;0;0;102;135;0;0;1177
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807023;Västra Hisingen, Länsmansgården, S;19;39;0;0;68;79;0;0;151;163;0;0;85;95;0;0;58;96;0;0;853
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807031;Västra Hisingen, Badvädersgatan m fl;19;22;0;0;101;80;0;0;146;106;0;0;115;134;0;0;185;247;0;0;1155
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807032;Västra Hisingen, Stackmolnsg. m fl;44;40;0;0;120;108;0;0;244;229;0;0;151;137;0;0;142;194;0;0;1409
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807041;Västra Hisingen, Andalen;76;66;0;0;49;46;0;0;400;445;0;0;215;210;0;0;140;131;0;0;1778
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807042;Västra Hisingen, Hjuvik;57;66;0;0;67;56;0;0;314;343;0;0;218;208;0;0;156;142;0;0;1627
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807043;Västra Hisingen, Hällsvik;57;62;0;0;57;37;0;0;264;293;0;0;223;207;0;0;144;125;0;0;1469
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807051;Västra Hisingen, Amhult-Arendal;30;26;0;0;62;67;0;0;283;287;0;0;101;94;0;0;132;203;0;0;1285
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807052;Västra Hisingen, Domarringen m fl;61;45;0;0;48;67;0;0;273;304;0;0;186;178;0;0;163;143;0;0;1468
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807053;Västra Hisingen, Nolered;35;51;0;0;56;52;0;0;235;235;0;0;169;173;0;0;187;263;0;0;1456
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807054;Västra Hisingen, Torslanda;74;57;0;0;79;76;0;0;350;375;0;0;193;190;0;0;176;227;0;0;1797
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807055;Västra Hisingen, Tumlehed;45;34;0;0;67;66;0;0;261;260;0;0;202;200;0;0;177;220;0;0;1532
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807061;Västra Hisingen, Björlanda;65;56;0;0;48;49;0;0;356;378;0;0;238;200;0;0;137;89;0;0;1616
2014;rd;16;Göteborgs kommun;1480;Göteborg;14807062;Västra Hisingen, Kvisljungeby;35;34;0;0;42;39;0;0;271;296;0;0;163;139;0;0;86;63;0;0;1168
