ar_fg;val;kod_2010;namn_2010;parti;roster_2010;roster_fgval
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;M;271;241
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;C;35;34
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;L;92;99
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;KD;48;72
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;S;236;292
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;V;83;76
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;MP;123;99
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;VÄGV;35;
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;SD;19;22
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;FI;14;21
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;SOC.P;6;5
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;K;3;7
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;PP;3;
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;1016;2;
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;RS;1;
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;SPI;0;4
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;HANDSKRIVNA;0;4
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;BLANK;9;10
2006;kf;14800746;Centrum, Doktor Forselius gata m fl;OG;0;
2006;kf;14800723;Centrum, Eklanda;M;463;428
2006;kf;14800723;Centrum, Eklanda;C;55;82
2006;kf;14800723;Centrum, Eklanda;L;138;187
2006;kf;14800723;Centrum, Eklanda;KD;44;62
2006;kf;14800723;Centrum, Eklanda;S;230;287
2006;kf;14800723;Centrum, Eklanda;V;47;64
2006;kf;14800723;Centrum, Eklanda;MP;173;125
2006;kf;14800723;Centrum, Eklanda;VÄGV;54;
2006;kf;14800723;Centrum, Eklanda;SD;37;17
2006;kf;14800723;Centrum, Eklanda;FI;12;19
2006;kf;14800723;Centrum, Eklanda;PP;10;
2006;kf;14800723;Centrum, Eklanda;K;3;2
2006;kf;14800723;Centrum, Eklanda;1016;1;
2006;kf;14800723;Centrum, Eklanda;SOC.P;0;3
2006;kf;14800723;Centrum, Eklanda;HANDSKRIVNA;0;3
2006;kf;14800723;Centrum, Eklanda;BLANK;8;19
2006;kf;14800723;Centrum, Eklanda;OG;0;
2006;kf;14800713;Centrum, Framnäs;M;433;380
2006;kf;14800713;Centrum, Framnäs;C;61;40
2006;kf;14800713;Centrum, Framnäs;L;141;141
2006;kf;14800713;Centrum, Framnäs;KD;65;65
2006;kf;14800713;Centrum, Framnäs;S;294;335
2006;kf;14800713;Centrum, Framnäs;V;107;88
2006;kf;14800713;Centrum, Framnäs;MP;182;139
2006;kf;14800713;Centrum, Framnäs;VÄGV;65;
2006;kf;14800713;Centrum, Framnäs;SD;39;26
2006;kf;14800713;Centrum, Framnäs;FI;18;14
2006;kf;14800713;Centrum, Framnäs;PP;9;
2006;kf;14800713;Centrum, Framnäs;K;7;3
2006;kf;14800713;Centrum, Framnäs;RS;1;
2006;kf;14800713;Centrum, Framnäs;SOC.P;1;6
2006;kf;14800713;Centrum, Framnäs;SPI;0;1
2006;kf;14800713;Centrum, Framnäs;HANDSKRIVNA;0;2
2006;kf;14800713;Centrum, Framnäs;BLANK;21;22
2006;kf;14800713;Centrum, Framnäs;OG;0;
2006;kf;14800783;Centrum, Friggagatan-Stampen;M;367;309
2006;kf;14800783;Centrum, Friggagatan-Stampen;C;29;28
2006;kf;14800783;Centrum, Friggagatan-Stampen;L;128;129
2006;kf;14800783;Centrum, Friggagatan-Stampen;KD;34;38
2006;kf;14800783;Centrum, Friggagatan-Stampen;S;279;375
2006;kf;14800783;Centrum, Friggagatan-Stampen;V;57;63
2006;kf;14800783;Centrum, Friggagatan-Stampen;MP;111;93
2006;kf;14800783;Centrum, Friggagatan-Stampen;VÄGV;43;
2006;kf;14800783;Centrum, Friggagatan-Stampen;SD;50;32
2006;kf;14800783;Centrum, Friggagatan-Stampen;FI;8;13
2006;kf;14800783;Centrum, Friggagatan-Stampen;K;8;6
2006;kf;14800783;Centrum, Friggagatan-Stampen;PP;6;
2006;kf;14800783;Centrum, Friggagatan-Stampen;0450;1;1
2006;kf;14800783;Centrum, Friggagatan-Stampen;RS;1;
2006;kf;14800783;Centrum, Friggagatan-Stampen;SOC.P;1;1
2006;kf;14800783;Centrum, Friggagatan-Stampen;ND;0;2
2006;kf;14800783;Centrum, Friggagatan-Stampen;SPI;0;3
2006;kf;14800783;Centrum, Friggagatan-Stampen;HANDSKRIVNA;1;2
2006;kf;14800783;Centrum, Friggagatan-Stampen;BLANK;13;14
2006;kf;14800783;Centrum, Friggagatan-Stampen;OG;3;
2006;kf;14800717;Centrum, Getebergsäng;M;382;339
2006;kf;14800717;Centrum, Getebergsäng;C;27;28
2006;kf;14800717;Centrum, Getebergsäng;L;118;115
2006;kf;14800717;Centrum, Getebergsäng;KD;34;44
2006;kf;14800717;Centrum, Getebergsäng;S;139;211
2006;kf;14800717;Centrum, Getebergsäng;V;32;35
2006;kf;14800717;Centrum, Getebergsäng;MP;101;79
2006;kf;14800717;Centrum, Getebergsäng;VÄGV;30;
2006;kf;14800717;Centrum, Getebergsäng;SD;31;13
2006;kf;14800717;Centrum, Getebergsäng;FI;13;11
2006;kf;14800717;Centrum, Getebergsäng;1016;3;
2006;kf;14800717;Centrum, Getebergsäng;PP;2;
2006;kf;14800717;Centrum, Getebergsäng;K;1;1
2006;kf;14800717;Centrum, Getebergsäng;RS;1;
2006;kf;14800717;Centrum, Getebergsäng;SOC.P;0;1
2006;kf;14800717;Centrum, Getebergsäng;SPI;0;2
2006;kf;14800717;Centrum, Getebergsäng;HANDSKRIVNA;1;
2006;kf;14800717;Centrum, Getebergsäng;BLANK;5;14
2006;kf;14800717;Centrum, Getebergsäng;OG;0;
2006;kf;14800741;Centrum, Guldheden vattentornet;M;258;244
2006;kf;14800741;Centrum, Guldheden vattentornet;C;38;43
2006;kf;14800741;Centrum, Guldheden vattentornet;L;108;117
2006;kf;14800741;Centrum, Guldheden vattentornet;KD;28;69
2006;kf;14800741;Centrum, Guldheden vattentornet;S;300;373
2006;kf;14800741;Centrum, Guldheden vattentornet;V;126;118
2006;kf;14800741;Centrum, Guldheden vattentornet;MP;216;172
2006;kf;14800741;Centrum, Guldheden vattentornet;VÄGV;47;
2006;kf;14800741;Centrum, Guldheden vattentornet;SD;67;39
2006;kf;14800741;Centrum, Guldheden vattentornet;FI;11;20
2006;kf;14800741;Centrum, Guldheden vattentornet;PP;11;
2006;kf;14800741;Centrum, Guldheden vattentornet;K;7;12
2006;kf;14800741;Centrum, Guldheden vattentornet;SOC.P;6;5
2006;kf;14800741;Centrum, Guldheden vattentornet;0450;3;2
2006;kf;14800741;Centrum, Guldheden vattentornet;1016;2;
2006;kf;14800741;Centrum, Guldheden vattentornet;RS;1;
2006;kf;14800741;Centrum, Guldheden vattentornet;ND;0;1
2006;kf;14800741;Centrum, Guldheden vattentornet;SPI;0;3
2006;kf;14800741;Centrum, Guldheden vattentornet;HANDSKRIVNA;3;3
2006;kf;14800741;Centrum, Guldheden vattentornet;BLANK;20;14
2006;kf;14800741;Centrum, Guldheden vattentornet;OG;1;1
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;M;450;241
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;C;54;30
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;L;158;108
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;KD;36;30
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;S;358;250
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;V;76;60
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;MP;167;98
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;VÄGV;65;
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;SD;49;16
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;FI;14;18
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;PP;10;
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;K;6;2
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;0450;5;1
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;RS;3;
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;SOC.P;3;2
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;1016;2;
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;HANDSKRIVNA;1;
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;BLANK;18;14
2006;kf;14800782;Centrum, Gullbergsvass-Svingeln;OG;0;
2006;kf;14800791;Centrum, Hedås-Gårda;M;642;569
2006;kf;14800791;Centrum, Hedås-Gårda;C;27;31
2006;kf;14800791;Centrum, Hedås-Gårda;L;159;172
2006;kf;14800791;Centrum, Hedås-Gårda;KD;40;61
2006;kf;14800791;Centrum, Hedås-Gårda;S;200;271
2006;kf;14800791;Centrum, Hedås-Gårda;V;74;57
2006;kf;14800791;Centrum, Hedås-Gårda;MP;124;104
2006;kf;14800791;Centrum, Hedås-Gårda;VÄGV;49;
2006;kf;14800791;Centrum, Hedås-Gårda;SD;38;29
2006;kf;14800791;Centrum, Hedås-Gårda;FI;19;28
2006;kf;14800791;Centrum, Hedås-Gårda;PP;7;
2006;kf;14800791;Centrum, Hedås-Gårda;K;4;6
2006;kf;14800791;Centrum, Hedås-Gårda;SOC.P;2;1
2006;kf;14800791;Centrum, Hedås-Gårda;1016;1;
2006;kf;14800791;Centrum, Hedås-Gårda;SPI;0;2
2006;kf;14800791;Centrum, Hedås-Gårda;HANDSKRIVNA;0;3
2006;kf;14800791;Centrum, Hedås-Gårda;BLANK;12;25
2006;kf;14800791;Centrum, Hedås-Gårda;OG;0;
2006;kf;14800771;Centrum, Inom Vallgraven;M;555;513
2006;kf;14800771;Centrum, Inom Vallgraven;C;44;54
2006;kf;14800771;Centrum, Inom Vallgraven;L;148;152
2006;kf;14800771;Centrum, Inom Vallgraven;KD;42;38
2006;kf;14800771;Centrum, Inom Vallgraven;S;223;281
2006;kf;14800771;Centrum, Inom Vallgraven;V;65;51
2006;kf;14800771;Centrum, Inom Vallgraven;MP;156;108
2006;kf;14800771;Centrum, Inom Vallgraven;VÄGV;51;
2006;kf;14800771;Centrum, Inom Vallgraven;SD;28;20
2006;kf;14800771;Centrum, Inom Vallgraven;PP;9;
2006;kf;14800771;Centrum, Inom Vallgraven;FI;8;15
2006;kf;14800771;Centrum, Inom Vallgraven;K;7;19
2006;kf;14800771;Centrum, Inom Vallgraven;1016;2;
2006;kf;14800771;Centrum, Inom Vallgraven;SOC.P;2;3
2006;kf;14800771;Centrum, Inom Vallgraven;SPI;0;2
2006;kf;14800771;Centrum, Inom Vallgraven;BLANK;12;18
2006;kf;14800771;Centrum, Inom Vallgraven;OG;0;
2006;kf;14800716;Centrum, Kristinehöjd;M;372;358
2006;kf;14800716;Centrum, Kristinehöjd;C;30;27
2006;kf;14800716;Centrum, Kristinehöjd;L;92;107
2006;kf;14800716;Centrum, Kristinehöjd;KD;39;52
2006;kf;14800716;Centrum, Kristinehöjd;S;204;242
2006;kf;14800716;Centrum, Kristinehöjd;V;49;52
2006;kf;14800716;Centrum, Kristinehöjd;MP;144;83
2006;kf;14800716;Centrum, Kristinehöjd;VÄGV;40;
2006;kf;14800716;Centrum, Kristinehöjd;SD;30;16
2006;kf;14800716;Centrum, Kristinehöjd;FI;12;12
2006;kf;14800716;Centrum, Kristinehöjd;K;8;4
2006;kf;14800716;Centrum, Kristinehöjd;PP;8;
2006;kf;14800716;Centrum, Kristinehöjd;0450;2;1
2006;kf;14800716;Centrum, Kristinehöjd;SOC.P;2;2
2006;kf;14800716;Centrum, Kristinehöjd;SPI;0;5
2006;kf;14800716;Centrum, Kristinehöjd;HANDSKRIVNA;0;3
2006;kf;14800716;Centrum, Kristinehöjd;BLANK;8;24
2006;kf;14800716;Centrum, Kristinehöjd;OG;0;1
2006;kf;14800715;Centrum, Krokslätt;M;460;385
2006;kf;14800715;Centrum, Krokslätt;C;44;46
2006;kf;14800715;Centrum, Krokslätt;L;155;170
2006;kf;14800715;Centrum, Krokslätt;KD;43;64
2006;kf;14800715;Centrum, Krokslätt;S;312;355
2006;kf;14800715;Centrum, Krokslätt;V;80;51
2006;kf;14800715;Centrum, Krokslätt;MP;148;127
2006;kf;14800715;Centrum, Krokslätt;VÄGV;53;
2006;kf;14800715;Centrum, Krokslätt;SD;48;24
2006;kf;14800715;Centrum, Krokslätt;FI;19;30
2006;kf;14800715;Centrum, Krokslätt;K;8;8
2006;kf;14800715;Centrum, Krokslätt;PP;8;
2006;kf;14800715;Centrum, Krokslätt;SOC.P;5;3
2006;kf;14800715;Centrum, Krokslätt;1016;2;
2006;kf;14800715;Centrum, Krokslätt;SPI;0;3
2006;kf;14800715;Centrum, Krokslätt;HANDSKRIVNA;1;2
2006;kf;14800715;Centrum, Krokslätt;BLANK;26;20
2006;kf;14800715;Centrum, Krokslätt;OG;0;
2006;kf;14800732;Centrum, Landala;M;423;388
2006;kf;14800732;Centrum, Landala;C;38;40
2006;kf;14800732;Centrum, Landala;L;138;159
2006;kf;14800732;Centrum, Landala;KD;33;60
2006;kf;14800732;Centrum, Landala;S;184;222
2006;kf;14800732;Centrum, Landala;V;38;45
2006;kf;14800732;Centrum, Landala;MP;135;86
2006;kf;14800732;Centrum, Landala;VÄGV;27;
2006;kf;14800732;Centrum, Landala;SD;29;16
2006;kf;14800732;Centrum, Landala;FI;10;12
2006;kf;14800732;Centrum, Landala;PP;4;
2006;kf;14800732;Centrum, Landala;1016;3;
2006;kf;14800732;Centrum, Landala;K;3;6
2006;kf;14800732;Centrum, Landala;RS;1;
2006;kf;14800732;Centrum, Landala;SOC.P;0;2
2006;kf;14800732;Centrum, Landala;HANDSKRIVNA;0;4
2006;kf;14800732;Centrum, Landala;BLANK;16;10
2006;kf;14800732;Centrum, Landala;OG;0;
2006;kf;14800744;Centrum, Landala Egnahem;M;276;286
2006;kf;14800744;Centrum, Landala Egnahem;C;47;54
2006;kf;14800744;Centrum, Landala Egnahem;L;156;136
2006;kf;14800744;Centrum, Landala Egnahem;KD;35;45
2006;kf;14800744;Centrum, Landala Egnahem;S;196;211
2006;kf;14800744;Centrum, Landala Egnahem;V;79;81
2006;kf;14800744;Centrum, Landala Egnahem;MP;139;135
2006;kf;14800744;Centrum, Landala Egnahem;VÄGV;41;
2006;kf;14800744;Centrum, Landala Egnahem;SD;35;20
2006;kf;14800744;Centrum, Landala Egnahem;FI;17;17
2006;kf;14800744;Centrum, Landala Egnahem;K;10;11
2006;kf;14800744;Centrum, Landala Egnahem;PP;9;
2006;kf;14800744;Centrum, Landala Egnahem;1016;2;
2006;kf;14800744;Centrum, Landala Egnahem;SOC.P;1;2
2006;kf;14800744;Centrum, Landala Egnahem;0450;0;1
2006;kf;14800744;Centrum, Landala Egnahem;SPI;0;4
2006;kf;14800744;Centrum, Landala Egnahem;BLANK;13;12
2006;kf;14800744;Centrum, Landala Egnahem;OG;0;
2006;kf;14800731;Centrum, Landalabergen m fl;M;391;355
2006;kf;14800731;Centrum, Landalabergen m fl;C;37;47
2006;kf;14800731;Centrum, Landalabergen m fl;L;130;166
2006;kf;14800731;Centrum, Landalabergen m fl;KD;40;65
2006;kf;14800731;Centrum, Landalabergen m fl;S;334;423
2006;kf;14800731;Centrum, Landalabergen m fl;V;108;99
2006;kf;14800731;Centrum, Landalabergen m fl;MP;181;131
2006;kf;14800731;Centrum, Landalabergen m fl;VÄGV;51;
2006;kf;14800731;Centrum, Landalabergen m fl;SD;55;27
2006;kf;14800731;Centrum, Landalabergen m fl;FI;29;23
2006;kf;14800731;Centrum, Landalabergen m fl;PP;11;
2006;kf;14800731;Centrum, Landalabergen m fl;K;4;17
2006;kf;14800731;Centrum, Landalabergen m fl;SOC.P;3;4
2006;kf;14800731;Centrum, Landalabergen m fl;1016;1;
2006;kf;14800731;Centrum, Landalabergen m fl;SPI;0;1
2006;kf;14800731;Centrum, Landalabergen m fl;HANDSKRIVNA;2;4
2006;kf;14800731;Centrum, Landalabergen m fl;BLANK;16;26
2006;kf;14800731;Centrum, Landalabergen m fl;OG;1;4
2006;kf;14800733;Centrum, Landalagången m fl;M;149;139
2006;kf;14800733;Centrum, Landalagången m fl;C;26;22
2006;kf;14800733;Centrum, Landalagången m fl;L;56;70
2006;kf;14800733;Centrum, Landalagången m fl;KD;16;27
2006;kf;14800733;Centrum, Landalagången m fl;S;212;210
2006;kf;14800733;Centrum, Landalagången m fl;V;69;64
2006;kf;14800733;Centrum, Landalagången m fl;MP;113;65
2006;kf;14800733;Centrum, Landalagången m fl;VÄGV;22;
2006;kf;14800733;Centrum, Landalagången m fl;SD;33;24
2006;kf;14800733;Centrum, Landalagången m fl;FI;13;10
2006;kf;14800733;Centrum, Landalagången m fl;PP;5;
2006;kf;14800733;Centrum, Landalagången m fl;1016;3;
2006;kf;14800733;Centrum, Landalagången m fl;K;2;6
2006;kf;14800733;Centrum, Landalagången m fl;SOC.P;2;3
2006;kf;14800733;Centrum, Landalagången m fl;ND;0;1
2006;kf;14800733;Centrum, Landalagången m fl;RS;0;2
2006;kf;14800733;Centrum, Landalagången m fl;HANDSKRIVNA;0;1
2006;kf;14800733;Centrum, Landalagången m fl;BLANK;8;14
2006;kf;14800733;Centrum, Landalagången m fl;OG;1;
2006;kf;14800751;Centrum, Lorensberg;M;678;609
2006;kf;14800751;Centrum, Lorensberg;C;30;27
2006;kf;14800751;Centrum, Lorensberg;L;175;160
2006;kf;14800751;Centrum, Lorensberg;KD;44;58
2006;kf;14800751;Centrum, Lorensberg;S;140;187
2006;kf;14800751;Centrum, Lorensberg;V;45;36
2006;kf;14800751;Centrum, Lorensberg;MP;83;66
2006;kf;14800751;Centrum, Lorensberg;VÄGV;52;
2006;kf;14800751;Centrum, Lorensberg;SD;25;17
2006;kf;14800751;Centrum, Lorensberg;FI;8;6
2006;kf;14800751;Centrum, Lorensberg;K;3;4
2006;kf;14800751;Centrum, Lorensberg;1016;1;
2006;kf;14800751;Centrum, Lorensberg;PP;1;
2006;kf;14800751;Centrum, Lorensberg;ND;0;1
2006;kf;14800751;Centrum, Lorensberg;HANDSKRIVNA;1;1
2006;kf;14800751;Centrum, Lorensberg;BLANK;6;13
2006;kf;14800751;Centrum, Lorensberg;OG;1;
2006;kf;14800712;Centrum, Mossen;M;277;251
2006;kf;14800712;Centrum, Mossen;C;39;40
2006;kf;14800712;Centrum, Mossen;L;146;132
2006;kf;14800712;Centrum, Mossen;KD;26;34
2006;kf;14800712;Centrum, Mossen;S;212;244
2006;kf;14800712;Centrum, Mossen;V;63;53
2006;kf;14800712;Centrum, Mossen;MP;185;109
2006;kf;14800712;Centrum, Mossen;VÄGV;37;
2006;kf;14800712;Centrum, Mossen;SD;23;15
2006;kf;14800712;Centrum, Mossen;PP;20;
2006;kf;14800712;Centrum, Mossen;FI;13;11
2006;kf;14800712;Centrum, Mossen;K;4;2
2006;kf;14800712;Centrum, Mossen;RS;1;
2006;kf;14800712;Centrum, Mossen;ND;0;1
2006;kf;14800712;Centrum, Mossen;SOC.P;0;2
2006;kf;14800712;Centrum, Mossen;HANDSKRIVNA;2;1
2006;kf;14800712;Centrum, Mossen;BLANK;14;17
2006;kf;14800712;Centrum, Mossen;OG;0;
2006;kf;14800721;Centrum, Nedre Johanneberg;M;701;572
2006;kf;14800721;Centrum, Nedre Johanneberg;C;51;41
2006;kf;14800721;Centrum, Nedre Johanneberg;L;218;177
2006;kf;14800721;Centrum, Nedre Johanneberg;KD;41;60
2006;kf;14800721;Centrum, Nedre Johanneberg;S;177;184
2006;kf;14800721;Centrum, Nedre Johanneberg;V;55;31
2006;kf;14800721;Centrum, Nedre Johanneberg;MP;177;78
2006;kf;14800721;Centrum, Nedre Johanneberg;VÄGV;42;
2006;kf;14800721;Centrum, Nedre Johanneberg;SD;38;20
2006;kf;14800721;Centrum, Nedre Johanneberg;FI;18;13
2006;kf;14800721;Centrum, Nedre Johanneberg;PP;14;
2006;kf;14800721;Centrum, Nedre Johanneberg;K;5;3
2006;kf;14800721;Centrum, Nedre Johanneberg;RS;3;
2006;kf;14800721;Centrum, Nedre Johanneberg;SOC.P;1;1
2006;kf;14800721;Centrum, Nedre Johanneberg;HANDSKRIVNA;1;
2006;kf;14800721;Centrum, Nedre Johanneberg;BLANK;31;15
2006;kf;14800721;Centrum, Nedre Johanneberg;OG;0;2
2006;kf;14800772;Centrum, Nordstan-Otterhällan;M;447;417
2006;kf;14800772;Centrum, Nordstan-Otterhällan;C;27;33
2006;kf;14800772;Centrum, Nordstan-Otterhällan;L;135;137
2006;kf;14800772;Centrum, Nordstan-Otterhällan;KD;38;46
2006;kf;14800772;Centrum, Nordstan-Otterhällan;S;273;334
2006;kf;14800772;Centrum, Nordstan-Otterhällan;V;99;77
2006;kf;14800772;Centrum, Nordstan-Otterhällan;MP;153;112
2006;kf;14800772;Centrum, Nordstan-Otterhällan;VÄGV;52;
2006;kf;14800772;Centrum, Nordstan-Otterhällan;SD;65;22
2006;kf;14800772;Centrum, Nordstan-Otterhällan;FI;12;29
2006;kf;14800772;Centrum, Nordstan-Otterhällan;PP;11;
2006;kf;14800772;Centrum, Nordstan-Otterhällan;K;5;9
2006;kf;14800772;Centrum, Nordstan-Otterhällan;1016;2;
2006;kf;14800772;Centrum, Nordstan-Otterhällan;RS;1;1
2006;kf;14800772;Centrum, Nordstan-Otterhällan;SOC.P;0;5
2006;kf;14800772;Centrum, Nordstan-Otterhällan;SPI;0;1
2006;kf;14800772;Centrum, Nordstan-Otterhällan;HANDSKRIVNA;1;4
2006;kf;14800772;Centrum, Nordstan-Otterhällan;BLANK;17;13
2006;kf;14800772;Centrum, Nordstan-Otterhällan;OG;0;
2006;kf;14800743;Centrum, Norra Guldheden;M;393;356
2006;kf;14800743;Centrum, Norra Guldheden;C;61;59
2006;kf;14800743;Centrum, Norra Guldheden;L;194;191
2006;kf;14800743;Centrum, Norra Guldheden;KD;45;61
2006;kf;14800743;Centrum, Norra Guldheden;S;175;226
2006;kf;14800743;Centrum, Norra Guldheden;V;61;55
2006;kf;14800743;Centrum, Norra Guldheden;MP;174;129
2006;kf;14800743;Centrum, Norra Guldheden;VÄGV;36;
2006;kf;14800743;Centrum, Norra Guldheden;SD;28;15
2006;kf;14800743;Centrum, Norra Guldheden;FI;12;18
2006;kf;14800743;Centrum, Norra Guldheden;K;6;6
2006;kf;14800743;Centrum, Norra Guldheden;PP;5;
2006;kf;14800743;Centrum, Norra Guldheden;1016;2;
2006;kf;14800743;Centrum, Norra Guldheden;RS;1;1
2006;kf;14800743;Centrum, Norra Guldheden;SOC.P;1;3
2006;kf;14800743;Centrum, Norra Guldheden;ND;0;2
2006;kf;14800743;Centrum, Norra Guldheden;SPI;0;1
2006;kf;14800743;Centrum, Norra Guldheden;HANDSKRIVNA;2;
2006;kf;14800743;Centrum, Norra Guldheden;BLANK;17;13
2006;kf;14800743;Centrum, Norra Guldheden;OG;1;1
2006;kf;14800793;Centrum, Norra Heden-Gårda;M;616;573
2006;kf;14800793;Centrum, Norra Heden-Gårda;C;28;33
2006;kf;14800793;Centrum, Norra Heden-Gårda;L;194;151
2006;kf;14800793;Centrum, Norra Heden-Gårda;KD;46;57
2006;kf;14800793;Centrum, Norra Heden-Gårda;S;359;388
2006;kf;14800793;Centrum, Norra Heden-Gårda;V;74;66
2006;kf;14800793;Centrum, Norra Heden-Gårda;MP;133;91
2006;kf;14800793;Centrum, Norra Heden-Gårda;VÄGV;62;
2006;kf;14800793;Centrum, Norra Heden-Gårda;SD;46;17
2006;kf;14800793;Centrum, Norra Heden-Gårda;FI;7;27
2006;kf;14800793;Centrum, Norra Heden-Gårda;PP;6;
2006;kf;14800793;Centrum, Norra Heden-Gårda;K;5;6
2006;kf;14800793;Centrum, Norra Heden-Gårda;SOC.P;3;1
2006;kf;14800793;Centrum, Norra Heden-Gårda;RS;1;
2006;kf;14800793;Centrum, Norra Heden-Gårda;SPI;0;7
2006;kf;14800793;Centrum, Norra Heden-Gårda;HANDSKRIVNA;2;3
2006;kf;14800793;Centrum, Norra Heden-Gårda;BLANK;13;11
2006;kf;14800793;Centrum, Norra Heden-Gårda;OG;1;
2006;kf;14800762;Centrum, Norra Vasastaden;M;492;477
2006;kf;14800762;Centrum, Norra Vasastaden;C;33;38
2006;kf;14800762;Centrum, Norra Vasastaden;L;126;135
2006;kf;14800762;Centrum, Norra Vasastaden;KD;76;101
2006;kf;14800762;Centrum, Norra Vasastaden;S;168;226
2006;kf;14800762;Centrum, Norra Vasastaden;V;57;45
2006;kf;14800762;Centrum, Norra Vasastaden;MP;126;89
2006;kf;14800762;Centrum, Norra Vasastaden;VÄGV;38;
2006;kf;14800762;Centrum, Norra Vasastaden;SD;38;18
2006;kf;14800762;Centrum, Norra Vasastaden;FI;27;20
2006;kf;14800762;Centrum, Norra Vasastaden;PP;8;
2006;kf;14800762;Centrum, Norra Vasastaden;K;7;10
2006;kf;14800762;Centrum, Norra Vasastaden;1016;2;
2006;kf;14800762;Centrum, Norra Vasastaden;RS;1;
2006;kf;14800762;Centrum, Norra Vasastaden;SOC.P;0;3
2006;kf;14800762;Centrum, Norra Vasastaden;SPI;0;1
2006;kf;14800762;Centrum, Norra Vasastaden;HANDSKRIVNA;1;
