ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2006;rf;riket;M;M;1331290;24.58;5415740;5559749;7052595
2006;rf;riket;C;C;427108;7.89;5415740;5559749;7052595
2006;rf;riket;FP;L;440526;8.13;5415740;5559749;7052595
2006;rf;riket;KD;KD;360183;6.65;5415740;5559749;7052595
2006;rf;riket;S;S;1888256;34.87;5415740;5559749;7052595
2006;rf;riket;V;V;332791;6.14;5415740;5559749;7052595
2006;rf;riket;MP;MP;256547;4.74;5415740;5559749;7052595
2006;rf;riket;0467;0467;3479;0.06;5415740;5559749;7052595
2006;rf;riket;0477;0477;4623;0.09;5415740;5559749;7052595
2006;rf;riket;0555;0555;2990;0.06;5415740;5559749;7052595
2006;rf;riket;0559;0559;572;0.01;5415740;5559749;7052595
2006;rf;riket;0560;0560;94;0.00;5415740;5559749;7052595
2006;rf;riket;0597;0597;26;0.00;5415740;5559749;7052595
2006;rf;riket;0622;0622;14;0.00;5415740;5559749;7052595
2006;rf;riket;0628;0628;4;0.00;5415740;5559749;7052595
2006;rf;riket;ALP;ALP;210;0.00;5415740;5559749;7052595
2006;rf;riket;BRP;BRP;7;0.00;5415740;5559749;7052595
2006;rf;riket;dsp;DSP;6318;0.12;5415740;5559749;7052595
2006;rf;riket;ENH;ENH;1;0.00;5415740;5559749;7052595
2006;rf;riket;Fi;FI;9539;0.18;5415740;5559749;7052595
2006;rf;riket;INVS;INVS;77;0.00;5415740;5559749;7052595
2006;rf;riket;K;K;5077;0.09;5415740;5559749;7052595
2006;rf;riket;Kirp;KIRP;4363;0.08;5415740;5559749;7052595
2006;rf;riket;Ko;KO;389;0.01;5415740;5559749;7052595
2006;rf;riket;ND;ND;3595;0.07;5415740;5559749;7052595
2006;rf;riket;NS;NS;23722;0.44;5415740;5559749;7052595
2006;rf;riket;Ofa;OFA;1152;0.02;5415740;5559749;7052595
2006;rf;riket;RS;RS;4746;0.09;5415740;5559749;7052595
2006;rf;riket;SD;SD;149891;2.77;5415740;5559749;7052595
2006;rf;riket;Senp;SENP;57;0.00;5415740;5559749;7052595
2006;rf;riket;SJPG;SJPG;11031;0.20;5415740;5559749;7052595
2006;rf;riket;sjuk;SJUK;1398;0.03;5415740;5559749;7052595
2006;rf;riket;SJVP;SJVP;10772;0.20;5415740;5559749;7052595
2006;rf;riket;SjvU;SJVU;6465;0.12;5415740;5559749;7052595
2006;rf;riket;SjvV;SJVV;11688;0.22;5415740;5559749;7052595
2006;rf;riket;Skåfe;SKÅFE;79;0.00;5415740;5559749;7052595
2006;rf;riket;SLS;SLS;2469;0.05;5415740;5559749;7052595
2006;rf;riket;SOC.P;SOC.P;457;0.01;5415740;5559749;7052595
2006;rf;riket;SPI;SPI;42544;0.79;5415740;5559749;7052595
2006;rf;riket;SPVG;SPVG;33067;0.61;5415740;5559749;7052595
2006;rf;riket;USP;USP;2586;0.05;5415740;5559749;7052595
2006;rf;riket;VL;VL;28677;0.53;5415740;5559749;7052595
2006;rf;riket;Väp;VÄP;1992;0.04;5415740;5559749;7052595
2006;rf;riket;ÖVR;ÖVR;4868;0.09;5415740;5559749;7052595
2006;rf;riket;BLANK;BLANK;141637;2.55;5415740;5559749;7052595
2006;rf;riket;OG;OG;2372;0.04;5415740;5559749;7052595
2006;rf;vgregion;M;M;210317;23.12;909776;935598;1198343
2006;rf;vgregion;C;C;67297;7.40;909776;935598;1198343
2006;rf;vgregion;FP;L;80256;8.82;909776;935598;1198343
2006;rf;vgregion;KD;KD;68718;7.55;909776;935598;1198343
2006;rf;vgregion;S;S;307585;33.81;909776;935598;1198343
2006;rf;vgregion;V;V;58046;6.38;909776;935598;1198343
2006;rf;vgregion;MP;MP;47297;5.20;909776;935598;1198343
2006;rf;vgregion;SPVG;SPVG;33067;3.63;909776;935598;1198343
2006;rf;vgregion;SPI;SPI;4927;0.54;909776;935598;1198343
2006;rf;vgregion;SD;SD;24369;2.68;909776;935598;1198343
2006;rf;vgregion;K;K;4299;0.47;909776;935598;1198343
2006;rf;vgregion;ND;ND;372;0.04;909776;935598;1198343
2006;rf;vgregion;RS;RS;198;0.02;909776;935598;1198343
2006;rf;vgregion;Väp;VÄP;1992;0.22;909776;935598;1198343
2006;rf;vgregion;ÖVR;ÖVR;1036;0.11;909776;935598;1198343
2006;rf;vgregion;BLANK;BLANK;25356;2.71;909776;935598;1198343
2006;rf;vgregion;OG;OG;466;0.05;909776;935598;1198343
2006;rf;goteborg;M;M;71493;25.19;283850;289880;387939
2006;rf;goteborg;C;C;9847;3.47;283850;289880;387939
2006;rf;goteborg;FP;L;30107;10.61;283850;289880;387939
2006;rf;goteborg;KD;KD;18501;6.52;283850;289880;387939
2006;rf;goteborg;S;S;88501;31.18;283850;289880;387939
2006;rf;goteborg;V;V;25080;8.84;283850;289880;387939
2006;rf;goteborg;MP;MP;22573;7.95;283850;289880;387939
2006;rf;goteborg;SPVG;SPVG;5449;1.92;283850;289880;387939
2006;rf;goteborg;SPI;SPI;665;0.23;283850;289880;387939
2006;rf;goteborg;SD;SD;7717;2.72;283850;289880;387939
2006;rf;goteborg;K;K;2842;1.00;283850;289880;387939
2006;rf;goteborg;ND;ND;188;0.07;283850;289880;387939
2006;rf;goteborg;RS;RS;172;0.06;283850;289880;387939
2006;rf;goteborg;Väp;VÄP;174;0.06;283850;289880;387939
2006;rf;goteborg;ÖVR;ÖVR;541;0.19;283850;289880;387939
2006;rf;goteborg;BLANK;BLANK;5874;2.03;283850;289880;387939
2006;rf;goteborg;OG;OG;156;0.05;283850;289880;387939
2006;rf;Göteborg 1;M;M;15045;21.06;71439;73051;100382
2006;rf;Göteborg 1;C;C;2442;3.42;71439;73051;100382
2006;rf;Göteborg 1;FP;L;6296;8.81;71439;73051;100382
2006;rf;Göteborg 1;KD;KD;4027;5.64;71439;73051;100382
2006;rf;Göteborg 1;S;S;28315;39.64;71439;73051;100382
2006;rf;Göteborg 1;V;V;5902;8.26;71439;73051;100382
2006;rf;Göteborg 1;MP;MP;4150;5.81;71439;73051;100382
2006;rf;Göteborg 1;SPVG;SPVG;1529;2.14;71439;73051;100382
2006;rf;Göteborg 1;SPI;SPI;180;0.25;71439;73051;100382
