ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2022;kf;riket;Alternativ för Sverige;AFS;8307;0.13;6498692;6597690;8196484
2022;kf;riket;Aktiv samling - Bodenalternativet;AKTIVSAM;1074;0.02;6498692;6597690;8196484
2022;kf;riket;Ale - demokraterna;ALEDEMOK;5;0.00;6498692;6597690;8196484
2022;kf;riket;Allt för Ragunda;ALLTFORR;288;0.00;6498692;6597690;8196484
2022;kf;riket;Älska Svedala;ALSKASVE;857;0.01;6498692;6597690;8196484
2022;kf;riket;Alternativet;ALTERNAT;1140;0.02;6498692;6597690;8196484
2022;kf;riket;Alvesta Alternativet;ALVESTAA;1321;0.02;6498692;6597690;8196484
2022;kf;riket;Alvestademokraterna;ALVESTAD;113;0.00;6498692;6597690;8196484
2022;kf;riket;ANARKISTERNA;ANARK;12;0.00;6498692;6597690;8196484
2022;kf;riket;ANDOPARTIET;ANDOPART;3;0.00;6498692;6597690;8196484
2022;kf;riket;Ändrings partiet revolution;ANDRINGS;3;0.00;6498692;6597690;8196484
2022;kf;riket;Arvikapartiet;ARVIKAPA;1181;0.02;6498692;6597690;8196484
2022;kf;riket;Åselepartiet;ASELEPAR;316;0.00;6498692;6597690;8196484
2022;kf;riket;Bålstapartiet;BALSTAPA;1142;0.02;6498692;6597690;8196484
2022;kf;riket;BARAPARTIET;BARAPART;494;0.01;6498692;6597690;8196484
2022;kf;riket;Basinkomstpartiet;BASIP;40;0.00;6498692;6597690;8196484
2022;kf;riket;Bästa Alternativet;BASTAALT;82;0.00;6498692;6597690;8196484
2022;kf;riket;Bergspartiet;BERGSPAR;158;0.00;6498692;6597690;8196484
2022;kf;riket;Bjärepartiet;BJAREPAR;1243;0.02;6498692;6597690;8196484
2022;kf;riket;Bjornpartiet;BJORNPAR;3;0.00;6498692;6597690;8196484
2022;kf;riket;BOHUSLÄNPARTIET;BOHUS;62;0.00;6498692;6597690;8196484
2022;kf;riket;Bollnäspartiet;BOLLNASP;1701;0.03;6498692;6597690;8196484
2022;kf;riket;Brobyggarpartiet;BROBYGGA;295;0.00;6498692;6597690;8196484
2022;kf;riket;Bygdepartiet;BYGDEPAR;2074;0.03;6498692;6597690;8196484
2022;kf;riket;Centerpartiet;C;499666;7.69;6498692;6597690;8196484
2022;kf;riket;Common sense in Sweden;COMMONSE;2;0.00;6498692;6597690;8196484
2022;kf;riket;Demokraterna;D;21535;0.33;6498692;6597690;8196484
2022;kf;riket;Dalademokraterna;DALADEMO;448;0.01;6498692;6597690;8196484
