ar;val;kod;namn;parti_kalla;parti;roster;andel
2018;kf;14800000;Uppsamlingsdistrikt;M;M;1424;16.35
2018;kf;14800000;Uppsamlingsdistrikt;C;C;505;5.80
2018;kf;14800000;Uppsamlingsdistrikt;L;L;581;6.67
2018;kf;14800000;Uppsamlingsdistrikt;KD;KD;404;4.64
2018;kf;14800000;Uppsamlingsdistrikt;S;S;1859;21.35
2018;kf;14800000;Uppsamlingsdistrikt;V;V;1235;14.18
2018;kf;14800000;Uppsamlingsdistrikt;MP;MP;785;9.02
2018;kf;14800000;Uppsamlingsdistrikt;SD;SD;649;7.45
2018;kf;14800000;Uppsamlingsdistrikt;FI;FI;265;3.04
2018;kf;14800000;Uppsamlingsdistrikt;1397;1397;1;0.01
2018;kf;14800000;Uppsamlingsdistrikt;470;470;1;0.01
2018;kf;14800000;Uppsamlingsdistrikt;DEM;D;829;9.52
2018;kf;14800000;Uppsamlingsdistrikt;DjuP;DJUP;12;0.14
2018;kf;14800000;Uppsamlingsdistrikt;K;K;27;0.31
2018;kf;14800000;Uppsamlingsdistrikt;KrVP;KRVP;3;0.03
2018;kf;14800000;Uppsamlingsdistrikt;MED;MED;14;0.16
2018;kf;14800000;Uppsamlingsdistrikt;PP;PP;14;0.16
2018;kf;14800000;Uppsamlingsdistrikt;RS;RS;15;0.17
2018;kf;14800000;Uppsamlingsdistrikt;VägV;VÄGV;63;0.72
2018;kf;14800000;Uppsamlingsdistrikt;ÖVR;ÖVR;21;0.24
2018;kf;14801011;Majorna-Linné, Gröna Vallen;M;M;61;5.48
2018;kf;14801011;Majorna-Linné, Gröna Vallen;C;C;38;3.41
2018;kf;14801011;Majorna-Linné, Gröna Vallen;L;L;39;3.50
2018;kf;14801011;Majorna-Linné, Gröna Vallen;KD;KD;13;1.17
2018;kf;14801011;Majorna-Linné, Gröna Vallen;S;S;183;16.43
2018;kf;14801011;Majorna-Linné, Gröna Vallen;V;V;362;32.50
2018;kf;14801011;Majorna-Linné, Gröna Vallen;MP;MP;114;10.23
2018;kf;14801011;Majorna-Linné, Gröna Vallen;SD;SD;76;6.82
2018;kf;14801011;Majorna-Linné, Gröna Vallen;FI;FI;61;5.48
2018;kf;14801011;Majorna-Linné, Gröna Vallen;1397;1397;0;0.00
2018;kf;14801011;Majorna-Linné, Gröna Vallen;470;470;0;0.00
2018;kf;14801011;Majorna-Linné, Gröna Vallen;DEM;D;126;11.31
2018;kf;14801011;Majorna-Linné, Gröna Vallen;DjuP;DJUP;2;0.18
2018;kf;14801011;Majorna-Linné, Gröna Vallen;K;K;19;1.71
2018;kf;14801011;Majorna-Linné, Gröna Vallen;KrVP;KRVP;0;0.00
2018;kf;14801011;Majorna-Linné, Gröna Vallen;MED;MED;2;0.18
2018;kf;14801011;Majorna-Linné, Gröna Vallen;PP;PP;4;0.36
2018;kf;14801011;Majorna-Linné, Gröna Vallen;RS;RS;0;0.00
2018;kf;14801011;Majorna-Linné, Gröna Vallen;VägV;VÄGV;14;1.26
2018;kf;14801011;Majorna-Linné, Gröna Vallen;ÖVR;ÖVR;0;0.00
2018;kf;14801012;Majorna-Linné, Klippan;M;M;97;9.70
2018;kf;14801012;Majorna-Linné, Klippan;C;C;34;3.40
2018;kf;14801012;Majorna-Linné, Klippan;L;L;56;5.60
2018;kf;14801012;Majorna-Linné, Klippan;KD;KD;23;2.30
2018;kf;14801012;Majorna-Linné, Klippan;S;S;167;16.70
2018;kf;14801012;Majorna-Linné, Klippan;V;V;255;25.50
2018;kf;14801012;Majorna-Linné, Klippan;MP;MP;99;9.90
2018;kf;14801012;Majorna-Linné, Klippan;SD;SD;74;7.40
2018;kf;14801012;Majorna-Linné, Klippan;FI;FI;43;4.30
2018;kf;14801012;Majorna-Linné, Klippan;1397;1397;0;0.00
2018;kf;14801012;Majorna-Linné, Klippan;470;470;0;0.00
2018;kf;14801012;Majorna-Linné, Klippan;DEM;D;113;11.30
2018;kf;14801012;Majorna-Linné, Klippan;DjuP;DJUP;5;0.50
2018;kf;14801012;Majorna-Linné, Klippan;K;K;18;1.80
2018;kf;14801012;Majorna-Linné, Klippan;KrVP;KRVP;0;0.00
2018;kf;14801012;Majorna-Linné, Klippan;MED;MED;0;0.00
2018;kf;14801012;Majorna-Linné, Klippan;PP;PP;1;0.10
2018;kf;14801012;Majorna-Linné, Klippan;RS;RS;0;0.00
2018;kf;14801012;Majorna-Linné, Klippan;VägV;VÄGV;14;1.40
2018;kf;14801012;Majorna-Linné, Klippan;ÖVR;ÖVR;1;0.10
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;M;M;46;4.24
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;C;C;36;3.32
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;L;L;65;6.00
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;KD;KD;15;1.38
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;S;S;166;15.31
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;V;V;360;33.21
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;MP;MP;126;11.62
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;SD;SD;62;5.72
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;FI;FI;80;7.38
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;1397;1397;0;0.00
2018;kf;14801013;Majorna-Linné, Kungsladugård, Västra;470;470;0;0.00
