kod_2014;namn_2014;kod_2018;namn_2018;overlapp_m2;andel_av_2014;andel_av_2018
14801021;Majorna-Linné, Sandarne;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;0.0;0.0000;0.0000
14801021;Majorna-Linné, Sandarne;14801016;Majorna-Linné, Skytteskogen;0.0;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14801032;Majorna-Linné, Godhem;98338.9;1.0000;1.0000
14801031;Majorna-Linné, Godhem;14801033;Majorna-Linné, Gråberget, Västra;0.0;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14801044;Majorna-Linné, Klareborgsgatan m fl;0.0;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14801038;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14801045;Majorna-Linné, Söderlingska ängen;0.0;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14801043;Majorna-Linné, Karl Johans torg;0.0;0.0000;0.0000
14801031;Majorna-Linné, Godhem;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801032;Majorna-Linné, Gråberget;14801034;Majorna-Linné, Gråberget, Östra;119779.1;0.5843;0.9333
14801032;Majorna-Linné, Gråberget;14801033;Majorna-Linné, Gråberget, Västra;85200.2;0.4157;0.5810
14801032;Majorna-Linné, Gråberget;14801038;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14801032;Majorna-Linné, Gråberget;14801036;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14801032;Majorna-Linné, Gråberget;14801031;Majorna-Linné, Chapmans Torg;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14801035;Majorna-Linné, Hängmattan;81727.0;0.7104;1.0000
14801033;Majorna-Linné, Hängmattan;14801036;Majorna-Linné, Majorna;33313.9;0.2896;0.0712
14801033;Majorna-Linné, Hängmattan;14801037;Majorna-Linné, Marieberg;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14801043;Majorna-Linné, Karl Johans torg;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14801031;Majorna-Linné, Chapmans Torg;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14801042;Majorna-Linné, Gatenhielmska;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14801033;Majorna-Linné, Gråberget, Västra;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14801041;Majorna-Linné, Djurgårdsgatan m fl;0.0;0.0000;0.0000
14801033;Majorna-Linné, Hängmattan;14801034;Majorna-Linné, Gråberget, Östra;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14801036;Majorna-Linné, Majorna;434288.5;0.8935;0.9288
14801034;Majorna-Linné, Majorna;14801031;Majorna-Linné, Chapmans Torg;51783.6;0.1065;0.7148
14801034;Majorna-Linné, Majorna;14804166;Lundby, Södhallsberget;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14801035;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14804161;Lundby, Eriksberg, Västra;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14801042;Majorna-Linné, Gatenhielmska;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14801012;Majorna-Linné, Klippan;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14804162;Lundby, Eriksberg, Östra;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14801034;Majorna-Linné, Gråberget, Östra;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14804171;Lundby, Lindholmen;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14804163;Lundby, Färjenäs;0.0;0.0000;0.0000
14801034;Majorna-Linné, Majorna;14801038;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14801035;Majorna-Linné, Marieberg;14801037;Majorna-Linné, Marieberg;73498.8;0.5446;1.0000
14801035;Majorna-Linné, Marieberg;14801033;Majorna-Linné, Gråberget, Västra;61448.9;0.4554;0.4190
14801035;Majorna-Linné, Marieberg;14801043;Majorna-Linné, Karl Johans torg;0.0;0.0000;0.0000
14801035;Majorna-Linné, Marieberg;14801032;Majorna-Linné, Godhem;0.0;0.0000;0.0000
14801035;Majorna-Linné, Marieberg;14801044;Majorna-Linné, Klareborgsgatan m fl;0.0;0.0000;0.0000
14801035;Majorna-Linné, Marieberg;14801036;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14801035;Majorna-Linné, Marieberg;14801038;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14801035;Majorna-Linné, Marieberg;14801035;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801038;Majorna-Linné, Slottsskogsgatan m fl;126864.3;0.8128;1.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801031;Majorna-Linné, Chapmans Torg;20662.6;0.1324;0.2852
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801034;Majorna-Linné, Gråberget, Östra;8563.2;0.0549;0.0667
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801011;Majorna-Linné, Gröna Vallen;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801013;Majorna-Linné, Kungsladugård, Västra;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801033;Majorna-Linné, Gråberget, Västra;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801015;Majorna-Linné, Mariaplan;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801014;Majorna-Linné, Kungsladugård, Östra;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801032;Majorna-Linné, Godhem;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801012;Majorna-Linné, Klippan;0.0;0.0000;0.0000
14801036;Majorna-Linné, Slottsskogsgatan m fl;14801036;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14801041;Majorna-Linné, Djurgårdsgatan m fl;14801041;Majorna-Linné, Djurgårdsgatan m fl;58801.6;0.6124;1.0000
14801041;Majorna-Linné, Djurgårdsgatan m fl;14801045;Majorna-Linné, Söderlingska ängen;37220.7;0.3876;0.4156
14801041;Majorna-Linné, Djurgårdsgatan m fl;14801043;Majorna-Linné, Karl Johans torg;0.0;0.0000;0.0000
14801041;Majorna-Linné, Djurgårdsgatan m fl;14801035;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14801041;Majorna-Linné, Djurgårdsgatan m fl;14801042;Majorna-Linné, Gatenhielmska;0.0;0.0000;0.0000
14801041;Majorna-Linné, Djurgårdsgatan m fl;14801052;Majorna-Linné, Masthugget, Övre;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801042;Majorna-Linné, Gatenhielmska;181894.0;1.0000;1.0000
14801042;Majorna-Linné, Gatenhielmska;14804171;Lundby, Lindholmen;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801053;Majorna-Linné, Masthuggstorget;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801045;Majorna-Linné, Söderlingska ängen;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801036;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801041;Majorna-Linné, Djurgårdsgatan m fl;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801057;Majorna-Linné, Stigberget;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801052;Majorna-Linné, Masthugget, Övre;0.0;0.0000;0.0000
14801042;Majorna-Linné, Gatenhielmska;14801035;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14801043;Majorna-Linné, Karl Johans torg;14801044;Majorna-Linné, Klareborgsgatan m fl;66593.2;0.5336;1.0000
14801043;Majorna-Linné, Karl Johans torg;14801043;Majorna-Linné, Karl Johans torg;58213.7;0.4664;0.4055
14801043;Majorna-Linné, Karl Johans torg;14801037;Majorna-Linné, Marieberg;0.0;0.0000;0.0000
14801043;Majorna-Linné, Karl Johans torg;14801033;Majorna-Linné, Gråberget, Västra;0.0;0.0000;0.0000
14801043;Majorna-Linné, Karl Johans torg;14801041;Majorna-Linné, Djurgårdsgatan m fl;0.0;0.0000;0.0000
14801043;Majorna-Linné, Karl Johans torg;14801032;Majorna-Linné, Godhem;0.0;0.0000;0.0000
14801043;Majorna-Linné, Karl Johans torg;14801035;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14801044;Majorna-Linné, Söderlingska ängen;14801043;Majorna-Linné, Karl Johans torg;85349.1;0.6199;0.5945
14801044;Majorna-Linné, Söderlingska ängen;14801045;Majorna-Linné, Söderlingska ängen;52338.2;0.3801;0.5844
14801044;Majorna-Linné, Söderlingska ängen;14801044;Majorna-Linné, Klareborgsgatan m fl;0.0;0.0000;0.0000
14801044;Majorna-Linné, Söderlingska ängen;14801032;Majorna-Linné, Godhem;0.0;0.0000;0.0000
14801044;Majorna-Linné, Söderlingska ängen;14801041;Majorna-Linné, Djurgårdsgatan m fl;0.0;0.0000;0.0000
14801044;Majorna-Linné, Söderlingska ängen;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801044;Majorna-Linné, Söderlingska ängen;14801052;Majorna-Linné, Masthugget, Övre;0.0;0.0000;0.0000
14801051;Majorna-Linné, Masthugget, Nedre;14801051;Majorna-Linné, Masthugget, Nedre;63429.0;0.7350;1.0000
14801051;Majorna-Linné, Masthugget, Nedre;14801054;Majorna-Linné, Oscar Fredrik;22864.0;0.2650;0.3336
14801051;Majorna-Linné, Masthugget, Nedre;14801057;Majorna-Linné, Stigberget;0.0;0.0000;0.0000
14801051;Majorna-Linné, Masthugget, Nedre;14801053;Majorna-Linné, Masthuggstorget;0.0;0.0000;0.0000
14801051;Majorna-Linné, Masthugget, Nedre;14801052;Majorna-Linné, Masthugget, Övre;0.0;0.0000;0.0000
14801051;Majorna-Linné, Masthugget, Nedre;14801055;Majorna-Linné, Sjömansgatan m fl;0.0;0.0000;0.0000
14801052;Majorna-Linné, Masthugget, Övre;14801052;Majorna-Linné, Masthugget, Övre;63926.4;0.7005;0.6572
14801052;Majorna-Linné, Masthugget, Övre;14801055;Majorna-Linné, Sjömansgatan m fl;27333.7;0.2995;0.5253
14801052;Majorna-Linné, Masthugget, Övre;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801052;Majorna-Linné, Masthugget, Övre;14801051;Majorna-Linné, Masthugget, Nedre;0.0;0.0000;0.0000
14801052;Majorna-Linné, Masthugget, Övre;14801058;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14801052;Majorna-Linné, Masthugget, Övre;14801054;Majorna-Linné, Oscar Fredrik;0.0;0.0000;0.0000
14801052;Majorna-Linné, Masthugget, Övre;14801057;Majorna-Linné, Stigberget;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14801053;Majorna-Linné, Masthuggstorget;222336.3;1.0000;1.0000
14801053;Majorna-Linné, Masthuggstorget;14801054;Majorna-Linné, Oscar Fredrik;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14804171;Lundby, Lindholmen;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14804172;Lundby, Lundbyvassen;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14801042;Majorna-Linné, Gatenhielmska;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14801057;Majorna-Linné, Stigberget;0.0;0.0000;0.0000
14801053;Majorna-Linné, Masthuggstorget;14801058;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14801054;Majorna-Linné, Oscar Fredrik;14801054;Majorna-Linné, Oscar Fredrik;45670.2;0.6490;0.6664
14801054;Majorna-Linné, Oscar Fredrik;14801055;Majorna-Linné, Sjömansgatan m fl;24699.0;0.3510;0.4747
14801054;Majorna-Linné, Oscar Fredrik;14801053;Majorna-Linné, Masthuggstorget;0.0;0.0000;0.0000
14801054;Majorna-Linné, Oscar Fredrik;14801058;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14801054;Majorna-Linné, Oscar Fredrik;14801051;Majorna-Linné, Masthugget, Nedre;0.0;0.0000;0.0000
14801055;Majorna-Linné, Slottsskogen;14801056;Majorna-Linné, Slottsskogen;55051.9;1.0000;1.0000
14801055;Majorna-Linné, Slottsskogen;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801055;Majorna-Linné, Slottsskogen;14801058;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14801055;Majorna-Linné, Slottsskogen;14801093;Majorna-Linné, Linnéplatsen;0.0;0.0000;0.0000
14801055;Majorna-Linné, Slottsskogen;14801095;Majorna-Linné, Olivedal;0.0;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14801057;Majorna-Linné, Stigberget;118810.3;0.7808;1.0000
14801056;Majorna-Linné, Stigberget;14801052;Majorna-Linné, Masthugget, Övre;33348.9;0.2192;0.3428
14801056;Majorna-Linné, Stigberget;14801042;Majorna-Linné, Gatenhielmska;0.0;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14801051;Majorna-Linné, Masthugget, Nedre;0.0;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14801053;Majorna-Linné, Masthuggstorget;0.0;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801056;Majorna-Linné, Stigberget;14801054;Majorna-Linné, Oscar Fredrik;0.0;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14801058;Majorna-Linné, Vegastaden;62552.6;1.0000;1.0000
14801057;Majorna-Linné, Vegastaden;14801095;Majorna-Linné, Olivedal;0.0;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14801055;Majorna-Linné, Sjömansgatan m fl;0.0;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14801096;Majorna-Linné, Plantagegatan, m fl;0.0;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14801054;Majorna-Linné, Oscar Fredrik;0.0;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14801053;Majorna-Linné, Masthuggstorget;0.0;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14801056;Majorna-Linné, Slottsskogen;0.0;0.0000;0.0000
14801057;Majorna-Linné, Vegastaden;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801061;Majorna-Linné, Änggården;4803250.0;1.0000;1.0000
14801061;Majorna-Linné, Änggården;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;0.1;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801016;Majorna-Linné, Skytteskogen;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801045;Majorna-Linné, Söderlingska ängen;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801017;Majorna-Linné, Svalebo;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801032;Majorna-Linné, Godhem;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801052;Majorna-Linné, Masthugget, Övre;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801014;Majorna-Linné, Kungsladugård, Östra;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801132;Centrum, Guldheden Vattentornet;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801082;Majorna-Linné, Annedal, Södra;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801055;Majorna-Linné, Sjömansgatan m fl;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801056;Majorna-Linné, Slottsskogen;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801058;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801098;Majorna-Linné, Sveaplan;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801093;Majorna-Linné, Linnéplatsen;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14801135;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14801061;Majorna-Linné, Änggården;14805102;Askim-Frölunda-Högsbo, Flatås, V;0.0;0.0000;0.0000
14801071;Majorna-Linné, Haga;14801071;Majorna-Linné, Haga Västra;74469.6;0.7820;0.6366
14801071;Majorna-Linné, Haga;14801073;Majorna-Linné, Skansberget;15993.0;0.1680;0.1777
14801071;Majorna-Linné, Haga;14801072;Majorna-Linné, Haga Östra;4761.1;0.0500;0.0351
14801071;Majorna-Linné, Haga;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14801071;Majorna-Linné, Haga;14801096;Majorna-Linné, Plantagegatan, m fl;0.0;0.0000;0.0000
14801071;Majorna-Linné, Haga;14801097;Majorna-Linné, Risåsen;0.0;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14801072;Majorna-Linné, Haga Östra;130940.6;0.5291;0.9649
14801072;Majorna-Linné, Skansberget;14801073;Majorna-Linné, Skansberget;74021.7;0.2991;0.8223
14801072;Majorna-Linné, Skansberget;14801071;Majorna-Linné, Haga Västra;42510.8;0.1718;0.3634
14801072;Majorna-Linné, Skansberget;14801153;Centrum, Vasastaden, Norra;0.0;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14801161;Centrum, Inom Vallgraven;0.0;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14801151;Centrum, Fogelbergsparken;0.0;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14801097;Majorna-Linné, Risåsen;0.0;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14801072;Majorna-Linné, Skansberget;14801083;Majorna-Linné, Nilssonsberg;0.0;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14801082;Majorna-Linné, Annedal, Södra;128711.7;0.7891;1.0000
14801081;Majorna-Linné, Annedal;14801081;Majorna-Linné, Annedal, Norra;34393.7;0.2109;0.4324
14801081;Majorna-Linné, Annedal;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14801097;Majorna-Linné, Risåsen;0.0;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14801135;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14801098;Majorna-Linné, Sveaplan;0.0;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14801083;Majorna-Linné, Nilssonsberg;0.0;0.0000;0.0000
14801081;Majorna-Linné, Annedal;14801091;Majorna-Linné, Kommendantsängen;0.0;0.0000;0.0000
14801082;Majorna-Linné, Nilssonsberg;14801083;Majorna-Linné, Nilssonsberg;51353.4;0.5321;1.0000
14801082;Majorna-Linné, Nilssonsberg;14801081;Majorna-Linné, Annedal, Norra;45150.3;0.4679;0.5676
14801082;Majorna-Linné, Nilssonsberg;14801072;Majorna-Linné, Haga Östra;0.0;0.0000;0.0000
14801082;Majorna-Linné, Nilssonsberg;14801151;Centrum, Fogelbergsparken;0.0;0.0000;0.0000
14801082;Majorna-Linné, Nilssonsberg;14801122;Centrum, Landalabergen m fl;0.0;0.0000;0.0000
14801082;Majorna-Linné, Nilssonsberg;14801135;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14801082;Majorna-Linné, Nilssonsberg;14801097;Majorna-Linné, Risåsen;0.0;0.0000;0.0000
14801082;Majorna-Linné, Nilssonsberg;14801082;Majorna-Linné, Annedal, Södra;0.0;0.0000;0.0000
14801091;Majorna-Linné, Kommendantsängen;14801091;Majorna-Linné, Kommendantsängen;35740.4;1.0000;1.0000
14801091;Majorna-Linné, Kommendantsängen;14801098;Majorna-Linné, Sveaplan;0.0;0.0000;0.0000
14801091;Majorna-Linné, Kommendantsängen;14801082;Majorna-Linné, Annedal, Södra;0.0;0.0000;0.0000
14801091;Majorna-Linné, Kommendantsängen;14801097;Majorna-Linné, Risåsen;0.0;0.0000;0.0000
14801091;Majorna-Linné, Kommendantsängen;14801092;Majorna-Linné, Linné;0.0;0.0000;0.0000
14801092;Majorna-Linné, Linné;14801092;Majorna-Linné, Linné;28378.6;0.4985;0.6259
14801092;Majorna-Linné, Linné;14801096;Majorna-Linné, Plantagegatan, m fl;19520.3;0.3429;0.5285
14801092;Majorna-Linné, Linné;14801095;Majorna-Linné, Olivedal;9028.1;0.1586;0.1710
14801092;Majorna-Linné, Linné;14801091;Majorna-Linné, Kommendantsängen;0.0;0.0000;0.0000
14801092;Majorna-Linné, Linné;14801073;Majorna-Linné, Skansberget;0.0;0.0000;0.0000
14801092;Majorna-Linné, Linné;14801097;Majorna-Linné, Risåsen;0.0;0.0000;0.0000
14801092;Majorna-Linné, Linné;14801098;Majorna-Linné, Sveaplan;0.0;0.0000;0.0000
14801092;Majorna-Linné, Linné;14801058;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14801093;Majorna-Linné, Linnéplatsen;14801093;Majorna-Linné, Linnéplatsen;43701.2;1.0000;0.8223
14801093;Majorna-Linné, Linnéplatsen;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801093;Majorna-Linné, Linnéplatsen;14801092;Majorna-Linné, Linné;0.0;0.0000;0.0000
14801093;Majorna-Linné, Linnéplatsen;14801098;Majorna-Linné, Sveaplan;0.0;0.0000;0.0000
14801093;Majorna-Linné, Linnéplatsen;14801056;Majorna-Linné, Slottsskogen;0.0;0.0000;0.0000
14801094;Majorna-Linné, Långgatorna;14801094;Majorna-Linné, Långgatorna;243151.5;0.9332;1.0000
14801094;Majorna-Linné, Långgatorna;14801096;Majorna-Linné, Plantagegatan, m fl;17413.0;0.0668;0.4715
14801094;Majorna-Linné, Långgatorna;14801053;Majorna-Linné, Masthuggstorget;0.0;0.0000;0.0000
14801094;Majorna-Linné, Långgatorna;14801058;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
