ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2022;kf;14800110;Nordöstra Göteborg, Hammarkullen Ö;Göteborg;631;4;1;6;637;1221;52.17;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800111;Nordöstra Göteborg, Sandeslätt;Göteborg;580;7;0;7;587;1006;58.35;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800112;Nordöstra Göteborg, Hammarkullen V;Göteborg;577;3;1;4;581;1071;54.25;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800113;Nordöstra Göteborg, Eriksbo Västra;Göteborg;618;5;2;7;625;1202;52.00;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800114;Nordöstra Göteborg, Bläsebo;Göteborg;647;4;1;5;652;1285;50.74;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800115;Nordöstra Göteborg, Hjällbo Norra;Göteborg;730;5;1;6;736;1436;51.25;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800116;Nordöstra Göteborg, Skolspåret;Göteborg;595;3;0;4;599;1152;52.00;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800117;Nordöstra Göteborg, Hjällbo Södra;Göteborg;551;2;2;4;555;1080;51.39;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800118;Nordöstra Göteborg, Agnesberg;Göteborg;665;4;0;5;670;1069;62.68;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800119;Nordöstra Göteborg, Gårdsten Västra;Göteborg;525;5;0;5;530;1098;48.27;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800120;Nordöstra Göteborg, Gårdsten Södra;Göteborg;381;1;0;1;382;918;41.61;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
