ar_fg;val;kod_2018;namn_2018;parti;roster_2018;roster_fgval
2014;kf;14806034;Angered, Gårdsten, Östra;SD;77;60
2014;kf;14806034;Angered, Gårdsten, Östra;FI;5;11
2014;kf;14806034;Angered, Gårdsten, Östra;VÄGV;7;14
2014;kf;14806034;Angered, Gårdsten, Östra;RS;11;6
2014;kf;14806034;Angered, Gårdsten, Östra;K;7;8
2014;kf;14806034;Angered, Gårdsten, Östra;KRVP;2;1
2014;kf;14806034;Angered, Gårdsten, Östra;PP;1;6
2014;kf;14806034;Angered, Gårdsten, Östra;DJUP;0;4
2014;kf;14806034;Angered, Gårdsten, Östra;HANDSKRIVNA;0;1
2014;kf;14806034;Angered, Gårdsten, Östra;ÖVRIGA_FGVAL;0;15
2014;kf;14806034;Angered, Gårdsten, Östra;BLANK;5;2
2014;kf;14806034;Angered, Gårdsten, Östra;OG;0;1
2014;kf;14806041;Angered, Angereds Centrum;M;104;78
2014;kf;14806041;Angered, Angereds Centrum;C;17;15
2014;kf;14806041;Angered, Angereds Centrum;L;23;22
2014;kf;14806041;Angered, Angereds Centrum;KD;34;30
2014;kf;14806041;Angered, Angereds Centrum;S;452;526
2014;kf;14806041;Angered, Angereds Centrum;V;201;108
2014;kf;14806041;Angered, Angereds Centrum;MP;43;83
2014;kf;14806041;Angered, Angereds Centrum;SD;123;77
2014;kf;14806041;Angered, Angereds Centrum;FI;8;23
2014;kf;14806041;Angered, Angereds Centrum;VÄGV;14;30
2014;kf;14806041;Angered, Angereds Centrum;RS;21;31
2014;kf;14806041;Angered, Angereds Centrum;K;6;7
2014;kf;14806041;Angered, Angereds Centrum;KRVP;1;8
2014;kf;14806041;Angered, Angereds Centrum;DJUP;0;7
2014;kf;14806041;Angered, Angereds Centrum;ENH;0;1
2014;kf;14806041;Angered, Angereds Centrum;PP;0;1
2014;kf;14806041;Angered, Angereds Centrum;HANDSKRIVNA;0;1
2014;kf;14806041;Angered, Angereds Centrum;ÖVRIGA_FGVAL;0;16
2014;kf;14806041;Angered, Angereds Centrum;BLANK;6;10
2014;kf;14806041;Angered, Angereds Centrum;OG;1;2
2014;kf;14806042;Angered, Trägårdsgärdet;M;84;74
2014;kf;14806042;Angered, Trägårdsgärdet;C;22;6
2014;kf;14806042;Angered, Trägårdsgärdet;L;21;27
2014;kf;14806042;Angered, Trägårdsgärdet;KD;28;23
2014;kf;14806042;Angered, Trägårdsgärdet;S;341;391
2014;kf;14806042;Angered, Trägårdsgärdet;V;135;99
2014;kf;14806042;Angered, Trägårdsgärdet;MP;32;74
2014;kf;14806042;Angered, Trägårdsgärdet;SD;87;58
2014;kf;14806042;Angered, Trägårdsgärdet;FI;7;12
2014;kf;14806042;Angered, Trägårdsgärdet;VÄGV;7;25
2014;kf;14806042;Angered, Trägårdsgärdet;RS;7;10
2014;kf;14806042;Angered, Trägårdsgärdet;K;6;10
2014;kf;14806042;Angered, Trägårdsgärdet;DJUP;2;3
2014;kf;14806042;Angered, Trägårdsgärdet;PP;1;3
2014;kf;14806042;Angered, Trägårdsgärdet;KRVP;0;1
2014;kf;14806042;Angered, Trägårdsgärdet;HANDSKRIVNA;0;2
2014;kf;14806042;Angered, Trägårdsgärdet;ÖVRIGA_FGVAL;0;15
2014;kf;14806042;Angered, Trägårdsgärdet;BLANK;4;10
2014;kf;14806042;Angered, Trägårdsgärdet;OG;0;1
2014;kf;14806051;Angered, Agnesberg;M;70;94
2014;kf;14806051;Angered, Agnesberg;C;13;7
2014;kf;14806051;Angered, Agnesberg;L;15;22
2014;kf;14806051;Angered, Agnesberg;KD;22;18
2014;kf;14806051;Angered, Agnesberg;S;150;161
2014;kf;14806051;Angered, Agnesberg;V;48;47
2014;kf;14806051;Angered, Agnesberg;MP;24;31
2014;kf;14806051;Angered, Agnesberg;SD;83;62
2014;kf;14806051;Angered, Agnesberg;FI;6;12
2014;kf;14806051;Angered, Agnesberg;VÄGV;19;35
2014;kf;14806051;Angered, Agnesberg;RS;4;6
2014;kf;14806051;Angered, Agnesberg;K;3;1
2014;kf;14806051;Angered, Agnesberg;PP;2;5
2014;kf;14806051;Angered, Agnesberg;HANDSKRIVNA;0;1
2014;kf;14806051;Angered, Agnesberg;ÖVRIGA_FGVAL;0;7
2014;kf;14806051;Angered, Agnesberg;BLANK;8;8
2014;kf;14806051;Angered, Agnesberg;OG;0;0
2014;kf;14806101;Angered, Gunnilse-Linnarhult;M;195;252
2014;kf;14806101;Angered, Gunnilse-Linnarhult;C;56;28
2014;kf;14806101;Angered, Gunnilse-Linnarhult;L;79;101
2014;kf;14806101;Angered, Gunnilse-Linnarhult;KD;82;70
2014;kf;14806101;Angered, Gunnilse-Linnarhult;S;275;285
2014;kf;14806101;Angered, Gunnilse-Linnarhult;V;118;81
2014;kf;14806101;Angered, Gunnilse-Linnarhult;MP;48;79
2014;kf;14806101;Angered, Gunnilse-Linnarhult;SD;187;146
2014;kf;14806101;Angered, Gunnilse-Linnarhult;FI;13;26
2014;kf;14806101;Angered, Gunnilse-Linnarhult;VÄGV;27;83
2014;kf;14806101;Angered, Gunnilse-Linnarhult;DJUP;4;1
2014;kf;14806101;Angered, Gunnilse-Linnarhult;K;4;5
2014;kf;14806101;Angered, Gunnilse-Linnarhult;KRVP;3;2
2014;kf;14806101;Angered, Gunnilse-Linnarhult;PP;2;6
2014;kf;14806101;Angered, Gunnilse-Linnarhult;RS;2;3
2014;kf;14806101;Angered, Gunnilse-Linnarhult;ENH;0;1
2014;kf;14806101;Angered, Gunnilse-Linnarhult;HANDSKRIVNA;0;5
2014;kf;14806101;Angered, Gunnilse-Linnarhult;ÖVRIGA_FGVAL;0;18
2014;kf;14806101;Angered, Gunnilse-Linnarhult;BLANK;6;9
2014;kf;14806101;Angered, Gunnilse-Linnarhult;OG;1;1
2014;kf;14806121;Angered, Bläsebo;M;49;61
2014;kf;14806121;Angered, Bläsebo;C;17;6
2014;kf;14806121;Angered, Bläsebo;L;22;18
2014;kf;14806121;Angered, Bläsebo;KD;23;19
2014;kf;14806121;Angered, Bläsebo;S;388;392
2014;kf;14806121;Angered, Bläsebo;V;136;115
2014;kf;14806121;Angered, Bläsebo;MP;33;70
2014;kf;14806121;Angered, Bläsebo;SD;79;49
2014;kf;14806121;Angered, Bläsebo;FI;11;20
2014;kf;14806121;Angered, Bläsebo;VÄGV;8;21
2014;kf;14806121;Angered, Bläsebo;RS;18;17
2014;kf;14806121;Angered, Bläsebo;K;11;9
2014;kf;14806121;Angered, Bläsebo;DJUP;3;3
2014;kf;14806121;Angered, Bläsebo;KRVP;2;4
2014;kf;14806121;Angered, Bläsebo;PP;0;4
2014;kf;14806121;Angered, Bläsebo;HANDSKRIVNA;0;3
2014;kf;14806121;Angered, Bläsebo;ÖVRIGA_FGVAL;0;18
2014;kf;14806121;Angered, Bläsebo;BLANK;2;5
2014;kf;14806121;Angered, Bläsebo;OG;1;2
2014;kf;14806122;Angered, Hjällbo, Norra;M;66;59
2014;kf;14806122;Angered, Hjällbo, Norra;C;16;5
2014;kf;14806122;Angered, Hjällbo, Norra;L;13;14
2014;kf;14806122;Angered, Hjällbo, Norra;KD;24;12
2014;kf;14806122;Angered, Hjällbo, Norra;S;448;348
2014;kf;14806122;Angered, Hjällbo, Norra;V;149;103
2014;kf;14806122;Angered, Hjällbo, Norra;MP;89;145
2014;kf;14806122;Angered, Hjällbo, Norra;SD;36;20
2014;kf;14806122;Angered, Hjällbo, Norra;FI;10;21
2014;kf;14806122;Angered, Hjällbo, Norra;VÄGV;7;10
2014;kf;14806122;Angered, Hjällbo, Norra;RS;28;22
2014;kf;14806122;Angered, Hjällbo, Norra;K;4;4
2014;kf;14806122;Angered, Hjällbo, Norra;PP;3;5
2014;kf;14806122;Angered, Hjällbo, Norra;DJUP;2;1
2014;kf;14806122;Angered, Hjällbo, Norra;KRVP;0;1
2014;kf;14806122;Angered, Hjällbo, Norra;HANDSKRIVNA;0;1
2014;kf;14806122;Angered, Hjällbo, Norra;ÖVRIGA_FGVAL;0;14
2014;kf;14806122;Angered, Hjällbo, Norra;BLANK;9;4
2014;kf;14806122;Angered, Hjällbo, Norra;OG;0;0
2014;kf;14806123;Angered, Hjällbo, Södra;M;31;43
2014;kf;14806123;Angered, Hjällbo, Södra;C;21;2
2014;kf;14806123;Angered, Hjällbo, Södra;L;7;14
2014;kf;14806123;Angered, Hjällbo, Södra;KD;13;11
2014;kf;14806123;Angered, Hjällbo, Södra;S;303;256
2014;kf;14806123;Angered, Hjällbo, Södra;V;90;59
2014;kf;14806123;Angered, Hjällbo, Södra;MP;91;77
2014;kf;14806123;Angered, Hjällbo, Södra;SD;14;10
2014;kf;14806123;Angered, Hjällbo, Södra;FI;8;9
2014;kf;14806123;Angered, Hjällbo, Södra;VÄGV;1;8
2014;kf;14806123;Angered, Hjällbo, Södra;RS;17;13
2014;kf;14806123;Angered, Hjällbo, Södra;K;6;7
2014;kf;14806123;Angered, Hjällbo, Södra;KRVP;3;1
2014;kf;14806123;Angered, Hjällbo, Södra;DJUP;1;3
2014;kf;14806123;Angered, Hjällbo, Södra;ENH;0;2
2014;kf;14806123;Angered, Hjällbo, Södra;ÖVRIGA_FGVAL;0;7
2014;kf;14806123;Angered, Hjällbo, Södra;BLANK;2;0
2014;kf;14806123;Angered, Hjällbo, Södra;OG;1;0
2014;kf;14806124;Angered, Skolspåret;M;49;38
2014;kf;14806124;Angered, Skolspåret;C;8;1
2014;kf;14806124;Angered, Skolspåret;L;7;6
2014;kf;14806124;Angered, Skolspåret;KD;15;16
2014;kf;14806124;Angered, Skolspåret;S;319;322
2014;kf;14806124;Angered, Skolspåret;V;128;97
2014;kf;14806124;Angered, Skolspåret;MP;66;58
2014;kf;14806124;Angered, Skolspåret;SD;24;17
2014;kf;14806124;Angered, Skolspåret;FI;4;9
2014;kf;14806124;Angered, Skolspåret;VÄGV;6;5
2014;kf;14806124;Angered, Skolspåret;RS;14;22
2014;kf;14806124;Angered, Skolspåret;K;8;9
2014;kf;14806124;Angered, Skolspåret;KRVP;1;1
2014;kf;14806124;Angered, Skolspåret;PP;1;4
2014;kf;14806124;Angered, Skolspåret;DJUP;0;1
2014;kf;14806124;Angered, Skolspåret;HANDSKRIVNA;0;1
2014;kf;14806124;Angered, Skolspåret;ÖVRIGA_FGVAL;0;19
2014;kf;14806124;Angered, Skolspåret;BLANK;5;2
2014;kf;14806124;Angered, Skolspåret;OG;0;0
2014;kf;14806131;Angered, Eriksbo;M;72;67
2014;kf;14806131;Angered, Eriksbo;C;15;5
2014;kf;14806131;Angered, Eriksbo;L;23;15
2014;kf;14806131;Angered, Eriksbo;KD;19;19
2014;kf;14806131;Angered, Eriksbo;S;457;467
2014;kf;14806131;Angered, Eriksbo;V;184;121
2014;kf;14806131;Angered, Eriksbo;MP;74;95
2014;kf;14806131;Angered, Eriksbo;SD;112;105
2014;kf;14806131;Angered, Eriksbo;FI;10;16
2014;kf;14806131;Angered, Eriksbo;VÄGV;16;27
2014;kf;14806131;Angered, Eriksbo;RS;18;31
2014;kf;14806131;Angered, Eriksbo;K;9;15
2014;kf;14806131;Angered, Eriksbo;DJUP;2;1
2014;kf;14806131;Angered, Eriksbo;ENH;0;1
2014;kf;14806131;Angered, Eriksbo;HANDSKRIVNA;3;4
2014;kf;14806131;Angered, Eriksbo;ÖVRIGA_FGVAL;0;34
2014;kf;14806131;Angered, Eriksbo;BLANK;13;9
2014;kf;14806131;Angered, Eriksbo;OG;3;0
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;M;80;45
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;C;17;13
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;L;18;27
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;KD;9;20
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;S;305;352
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;V;145;105
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;MP;42;70
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;SD;122;101
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;FI;18;25
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;VÄGV;22;42
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;K;10;7
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;DJUP;2;2
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;PP;2;5
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;RS;1;2
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;HANDSKRIVNA;2;1
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;ÖVRIGA_FGVAL;0;9
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;BLANK;8;8
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;OG;1;0
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;M;86;126
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;C;26;8
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;L;20;30
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;KD;21;18
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;S;307;314
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;V;117;91
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;MP;37;45
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;SD;130;104
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;FI;7;9
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;VÄGV;31;65
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;K;9;8
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;DJUP;4;6
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;PP;1;7
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;ENH;0;1
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;HANDSKRIVNA;0;1
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;ÖVRIGA_FGVAL;0;18
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;BLANK;5;7
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;OG;2;2
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;M;36;41
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;C;14;1
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;L;5;9
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;KD;6;11
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;S;363;339
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;V;77;62
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;MP;68;34
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;SD;75;64
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;FI;4;8
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;VÄGV;11;27
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;K;10;7
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;RS;6;1
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;DJUP;2;3
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;PP;1;1
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;HANDSKRIVNA;0;2
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;ÖVRIGA_FGVAL;0;12
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;BLANK;9;5
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;OG;0;0
