ar_fg;val;kod_2018;namn_2018;giltiga_2018;giltiga_fgval;rostande_2018;rostande_fgval;rostberattigade_2018;rostberattigade_fgval;valdeltagande_2018;valdeltagande_fgval;indelning
2014;rf;14805181;Västra Göteborg, Korsåsen;1147;1062;1162;1072;1530;1492;75.95;71.85;
2014;rf;14805182;Västra Göteborg, Ängås;953;842;967;856;1444;1397;66.97;61.27;
2014;rf;14805191;Västra Göteborg, Önnered, Västra;1204;1218;1216;1229;1388;1396;87.61;88.04;
2014;rf;14805192;Västra Göteborg, Önnered, Östra;1336;1331;1349;1339;1504;1523;89.69;87.92;
2014;rf;14805201;Västra Göteborg, Grevegården;866;866;885;875;1357;1362;65.22;64.24;
2014;rf;14805202;Västra Göteborg, Skattegården;1059;998;1077;1000;1604;1578;67.14;63.37;
2014;rf;14805211;Västra Göteborg, Näset, Norra;1172;;1180;;1308;;90.21;;Modifierad
2014;rf;14805212;Västra Göteborg, Näset, Södra;1006;;1013;;1120;;90.45;;Modifierad
2014;rf;14805213;Västra Göteborg, Välen;896;;905;;1018;;88.90;;Modifierad
2014;rf;14805214;Västra Göteborg, Åkered;986;;992;;1084;;91.51;;Modifierad
2014;rf;14805221;Västra Göteborg, Opaltorget, Norra;1018;972;1040;992;1370;1386;75.91;71.57;
2014;rf;14805222;Västra Göteborg, Opaltorget, Södra;781;769;796;777;1010;1000;78.81;77.70;
2014;rf;14805231;Askim-Frölunda-Högsbo, Askim;1027;1046;1036;1054;1191;1241;86.99;84.93;
2014;rf;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;1000;946;1004;956;1147;1131;87.53;84.53;
2014;rf;14805233;Askim-Frölunda-Högsbo, Hult;1086;1096;1099;1108;1185;1218;92.74;90.97;
2014;rf;14805234;Askim-Frölunda-Högsbo, Pilegården;968;928;990;944;1252;1226;79.07;77.00;
2014;rf;14805235;Askim-Frölunda-Högsbo, Sisjön, N;233;;237;;282;;84.04;;Modifierad
2014;rf;14805236;Askim-Frölunda-Högsbo, Sisjön, S;1101;;1111;;1190;;93.36;;Modifierad
2014;rf;14805237;Askim-Frölunda-Högsbo, Sisjön, V;1272;;1285;;1495;;85.95;;Modifierad
2014;rf;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;972;905;975;906;1108;1062;88.00;85.31;
2014;rf;14805242;Askim-Frölunda-Högsbo, Trollåsen;1289;1192;1295;1199;1440;1380;89.93;86.88;
2014;rf;14805251;Askim-Frölunda-Högsbo, Billdal, N;1143;;1151;;1271;;90.56;;Modifierad
2014;rf;14805252;Askim-Frölunda-Högsbo, Billdal, S;947;;953;;1053;;90.50;;Modifierad
2014;rf;14805253;Askim-Frölunda-Högsbo, Brottkärr;1117;839;1126;845;1220;949;92.30;89.04;
2014;rf;14805254;Askim-Frölunda-Högsbo, Lindås;1116;;1122;;1214;;92.42;;Modifierad
2014;rf;14805255;Askim-Frölunda-Högsbo, Lyckhem;1147;1071;1162;1079;1267;1178;91.71;91.60;
2014;rf;14805256;Askim-Frölunda-Högsbo, Nygård;1120;1092;1129;1103;1230;1250;91.79;88.24;
2014;rf;14805257;Askim-Frölunda-Högsbo, Skintebo;1100;1065;1108;1075;1196;1212;92.64;88.70;
2014;rf;14805258;Askim-Frölunda-Högsbo, Uggleberget;406;;409;;455;;89.89;;Ny
2014;rf;14806011;Angered, Lövgärdet, Nedre;1173;1188;1183;1197;2195;2278;53.90;52.55;
2014;rf;14806012;Angered, Lövgärdet, Övre;1046;908;1049;915;1814;1739;57.83;52.62;
2014;rf;14806013;Angered, Lövgärdets Centrum;757;661;766;668;1352;1296;56.66;51.54;
2014;rf;14806021;Angered, Rannebergen, Norra;1184;1196;1203;1209;1780;1753;67.58;68.97;
2014;rf;14806022;Angered, Rannebergen, Södra;1057;970;1064;981;1721;1675;61.82;58.57;
2014;rf;14806031;Angered, Gårdsten, Norra;670;;674;;1642;;41.05;;Modifierad
2014;rf;14806032;Angered, Gårdsten, Södra;579;498;582;503;1021;985;57.00;51.07;
2014;rf;14806033;Angered, Gårdsten, Västra;1043;;1052;;2171;;48.46;;Modifierad
2014;rf;14806034;Angered, Gårdsten, Östra;875;777;881;780;1606;1521;54.86;51.28;
2014;rf;14806041;Angered, Angereds Centrum;1118;1056;1122;1067;1643;1550;68.29;68.84;
2014;rf;14806042;Angered, Trägårdsgärdet;847;825;852;839;1285;1218;66.30;68.88;
2014;rf;14806051;Angered, Agnesberg;520;506;532;514;783;761;67.94;67.54;
2014;rf;14806061;Angered, Hammarkullen, Centrum;813;;820;;1422;;57.67;;Modifierad
2014;rf;14806062;Angered, Hammarkullen, Västra;968;;977;;1418;;68.90;;Modifierad
2014;rf;14806063;Angered, Hammarkullen, Östra;720;;724;;1260;;57.46;;Modifierad
2014;rf;14806064;Angered, Sandeslätt;901;;912;;1345;;67.81;;Modifierad
2014;rf;14806101;Angered, Gunnilse-Linnarhult;1312;1180;1322;1188;1674;1534;78.97;77.44;
2014;rf;14806111;Angered, Bergum;1037;;1056;;1275;;82.82;;Modifierad
2014;rf;14806112;Angered, Björsared;851;;862;;1074;;80.26;;Modifierad
2014;rf;14806113;Angered, Olofstorp;1026;;1041;;1279;;81.39;;Modifierad
2014;rf;14806121;Angered, Bläsebo;831;824;835;828;1440;1421;57.99;58.27;
2014;rf;14806122;Angered, Hjällbo, Norra;922;781;932;786;1532;1441;60.84;54.55;
2014;rf;14806123;Angered, Hjällbo, Södra;622;521;626;521;1093;1006;57.27;51.79;
2014;rf;14806124;Angered, Skolspåret;666;616;676;618;1123;1115;60.20;55.43;
2014;rf;14806131;Angered, Eriksbo;1086;1018;1103;1024;1917;1860;57.54;55.05;
2014;rf;14807011;Västra Hisingen, Biskopsgården, N;1207;;1214;;2318;;52.37;;Modifierad
2014;rf;14807012;Västra Hisingen, Svarte Mosse;655;;662;;1118;;59.21;;Modifierad
2014;rf;14807021;Västra Hisingen, Länsmansgården, C;879;815;888;825;1460;1332;60.82;61.94;
2014;rf;14807022;Västra Hisingen, Länsmansgården, N;891;839;897;848;1349;1315;66.49;64.49;
2014;rf;14807023;Västra Hisingen, Länsmansgården, S;715;611;725;621;1185;1065;61.18;58.31;
2014;rf;14807031;Västra Hisingen, Länsmansgården, Ö;858;;872;;1513;;57.63;;Modifierad
2014;rf;14807032;Västra Hisingen, Svartedalen, Norra;859;;869;;1538;;56.50;;Modifierad
2014;rf;14807041;Västra Hisingen, Andalen;1127;;1142;;1231;;92.77;;Modifierad
2014;rf;14807042;Västra Hisingen, Gossbydal-Trånget;1152;;1164;;1280;;90.94;;Modifierad
2014;rf;14807043;Västra Hisingen, Hjuvik;1375;;1387;;1498;;92.59;;Modifierad
2014;rf;14807044;Västra Hisingen, Hällsvik;1128;;1135;;1210;;93.80;;Modifierad
2014;rf;14807051;Västra Hisingen, Amhult-Arendal;1135;;1154;;1362;;84.73;;Modifierad
2014;rf;14807052;Västra Hisingen, Domarringen m fl;1103;;1112;;1220;;91.15;;Modifierad
2014;rf;14807053;Västra Hisingen, Nolered;1273;;1284;;1386;;92.64;;Modifierad
2014;rf;14807054;Västra Hisingen, Torslanda;1272;;1287;;1388;;92.72;;Modifierad
2014;rf;14807055;Västra Hisingen, Torslanda Torg;1009;;1024;;1248;;82.05;;Modifierad
2014;rf;14807056;Västra Hisingen, Tumlehed;1182;;1195;;1320;;90.53;;Modifierad
2014;rf;14807061;Västra Hisingen, Björlanda;1046;;1058;;1198;;88.31;;Modifierad
2014;rf;14807062;Västra Hisingen, Kvisljungeby;1046;;1057;;1163;;90.89;;Modifierad
2014;rf;14807063;Västra Hisingen, Lilleby;1197;;1209;;1354;;89.29;;Modifierad
2014;rf;14807064;Västra Hisingen, Nolvik;983;;991;;1114;;88.96;;Modifierad
2014;rf;14807065;Västra Hisingen, Älvegården m fl;980;;986;;1089;;90.54;;Modifierad
2014;rf;14807081;Västra Hisingen, Biskopsgården, S;865;;878;;1382;;63.53;;Modifierad
2014;rf;14807082;Västra Hisingen, Treröset;680;;688;;1183;;58.16;;Modifierad
2014;rf;14807083;Västra Hisingen, Vårväderstorget;973;;981;;1718;;57.10;;Modifierad
2014;rf;14807084;Västra Hisingen, Väderlekstorget;945;;954;;1639;;58.21;;Modifierad
2014;rf;14807091;Västra Hisingen, Jättesten;967;;991;;1308;;75.76;;Modifierad
2014;rf;14807092;Västra Hisingen, Kärrmossen;1052;;1061;;1323;;80.20;;Modifierad
2014;rf;14807093;Västra Hisingen, Svartedalen, Södra;592;;602;;1128;;53.37;;Modifierad
2014;rf;14807094;Västra Hisingen, Önskevädersg. m fl;678;;685;;1150;;59.57;;Modifierad
