ar_fg;val;kod_2014;namn_2014;parti;roster_2014;roster_fgval
2010;kf;14801041;Majorna-Linné, Djurgårdsgatan m fl;SOC.P;1;7
2010;kf;14801041;Majorna-Linné, Djurgårdsgatan m fl;HANDSKRIVNA;1;1
2010;kf;14801041;Majorna-Linné, Djurgårdsgatan m fl;GILTIGA;1317;1278
2010;kf;14801041;Majorna-Linné, Djurgårdsgatan m fl;BLANK;10;13
2010;kf;14801041;Majorna-Linné, Djurgårdsgatan m fl;OG;0;0
2010;kf;14801041;Majorna-Linné, Djurgårdsgatan m fl;SUMMA_RÖSTER;1327;1291
2010;kf;14801041;Majorna-Linné, Djurgårdsgatan m fl;RÖSTBERÄTTIGADE;1613;1538
2010;kf;14801042;Majorna-Linné, Gatenhielmska;M;108;143
2010;kf;14801042;Majorna-Linné, Gatenhielmska;C;29;25
2010;kf;14801042;Majorna-Linné, Gatenhielmska;L;59;62
2010;kf;14801042;Majorna-Linné, Gatenhielmska;KD;19;21
2010;kf;14801042;Majorna-Linné, Gatenhielmska;S;180;287
2010;kf;14801042;Majorna-Linné, Gatenhielmska;V;206;144
2010;kf;14801042;Majorna-Linné, Gatenhielmska;MP;191;184
2010;kf;14801042;Majorna-Linné, Gatenhielmska;SD;49;25
2010;kf;14801042;Majorna-Linné, Gatenhielmska;FI;125;41
2010;kf;14801042;Majorna-Linné, Gatenhielmska;VÄGV;35;32
2010;kf;14801042;Majorna-Linné, Gatenhielmska;K;19;20
2010;kf;14801042;Majorna-Linné, Gatenhielmska;PP;6;7
2010;kf;14801042;Majorna-Linné, Gatenhielmska;RS;4;2
2010;kf;14801042;Majorna-Linné, Gatenhielmska;SOC.P;1;3
2010;kf;14801042;Majorna-Linné, Gatenhielmska;1016;0;2
2010;kf;14801042;Majorna-Linné, Gatenhielmska;HANDSKRIVNA;1;0
2010;kf;14801042;Majorna-Linné, Gatenhielmska;GILTIGA;1067;998
2010;kf;14801042;Majorna-Linné, Gatenhielmska;BLANK;9;11
2010;kf;14801042;Majorna-Linné, Gatenhielmska;OG;0;0
2010;kf;14801042;Majorna-Linné, Gatenhielmska;SUMMA_RÖSTER;1076;1009
2010;kf;14801042;Majorna-Linné, Gatenhielmska;RÖSTBERÄTTIGADE;1297;1239
2010;kf;14801043;Majorna-Linné, Karl Johans torg;M;127;160
2010;kf;14801043;Majorna-Linné, Karl Johans torg;C;37;29
2010;kf;14801043;Majorna-Linné, Karl Johans torg;L;66;70
2010;kf;14801043;Majorna-Linné, Karl Johans torg;KD;22;20
2010;kf;14801043;Majorna-Linné, Karl Johans torg;S;211;359
2010;kf;14801043;Majorna-Linné, Karl Johans torg;V;384;300
2010;kf;14801043;Majorna-Linné, Karl Johans torg;MP;253;295
2010;kf;14801043;Majorna-Linné, Karl Johans torg;SD;60;28
2010;kf;14801043;Majorna-Linné, Karl Johans torg;FI;194;52
2010;kf;14801043;Majorna-Linné, Karl Johans torg;VÄGV;42;75
2010;kf;14801043;Majorna-Linné, Karl Johans torg;K;16;39
2010;kf;14801043;Majorna-Linné, Karl Johans torg;PP;9;14
2010;kf;14801043;Majorna-Linné, Karl Johans torg;RS;1;7
2010;kf;14801043;Majorna-Linné, Karl Johans torg;1016;0;10
2010;kf;14801043;Majorna-Linné, Karl Johans torg;SOC.P;0;10
2010;kf;14801043;Majorna-Linné, Karl Johans torg;HANDSKRIVNA;3;1
2010;kf;14801043;Majorna-Linné, Karl Johans torg;GILTIGA;1476;1469
2010;kf;14801043;Majorna-Linné, Karl Johans torg;BLANK;13;18
2010;kf;14801043;Majorna-Linné, Karl Johans torg;OG;1;0
2010;kf;14801043;Majorna-Linné, Karl Johans torg;SUMMA_RÖSTER;1490;1487
2010;kf;14801043;Majorna-Linné, Karl Johans torg;RÖSTBERÄTTIGADE;1778;1765
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;M;117;145
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;C;21;19
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;L;64;66
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;KD;11;17
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;S;173;291
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;V;244;189
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;MP;204;208
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;SD;55;35
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;FI;128;40
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;VÄGV;34;32
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;K;20;20
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;SOC.P;3;6
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;PP;1;10
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;1016;0;3
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;RS;0;4
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;GILTIGA;1102;1085
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;BLANK;9;8
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;OG;1;0
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;SUMMA_RÖSTER;1112;1093
2010;kf;14801044;Majorna-Linné, Söderlingska ängen;RÖSTBERÄTTIGADE;1406;1373
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;M;172;208
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;C;28;28
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;L;99;111
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;KD;29;18
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;S;146;272
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;V;230;157
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;MP;212;193
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;SD;29;26
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;FI;75;27
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;VÄGV;70;50
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;K;26;46
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;PP;1;3
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;SOC.P;1;1
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;1016;0;7
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;RS;0;4
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;HANDSKRIVNA;1;1
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;GILTIGA;1156;1152
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;BLANK;4;5
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;OG;1;2
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;SUMMA_RÖSTER;1161;1159
2010;kf;14801051;Majorna-Linné, Masthugget, Nedre;RÖSTBERÄTTIGADE;1336;1323
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;M;208;232
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;C;37;25
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;L;108;100
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;KD;26;28
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;S;155;272
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;V;241;194
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;MP;285;283
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;SD;37;26
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;FI;167;44
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;VÄGV;33;39
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;K;20;21
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;PP;3;4
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;SOC.P;3;4
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;1016;1;7
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;RS;0;2
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;HANDSKRIVNA;0;4
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;GILTIGA;1370;1285
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;BLANK;5;9
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;OG;0;1
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;SUMMA_RÖSTER;1375;1295
2010;kf;14801052;Majorna-Linné, Masthugget, Övre;RÖSTBERÄTTIGADE;1555;1492
2010;kf;14801053;Majorna-Linné, Masthuggstorget;M;264;309
2010;kf;14801053;Majorna-Linné, Masthuggstorget;C;39;34
2010;kf;14801053;Majorna-Linné, Masthuggstorget;L;92;82
2010;kf;14801053;Majorna-Linné, Masthuggstorget;KD;30;20
2010;kf;14801053;Majorna-Linné, Masthuggstorget;S;196;257
2010;kf;14801053;Majorna-Linné, Masthuggstorget;V;106;97
2010;kf;14801053;Majorna-Linné, Masthuggstorget;MP;140;147
2010;kf;14801053;Majorna-Linné, Masthuggstorget;SD;53;35
2010;kf;14801053;Majorna-Linné, Masthuggstorget;FI;54;19
2010;kf;14801053;Majorna-Linné, Masthuggstorget;VÄGV;35;44
2010;kf;14801053;Majorna-Linné, Masthuggstorget;K;15;12
2010;kf;14801053;Majorna-Linné, Masthuggstorget;PP;6;6
2010;kf;14801053;Majorna-Linné, Masthuggstorget;SOC.P;2;2
2010;kf;14801053;Majorna-Linné, Masthuggstorget;1016;0;3
2010;kf;14801053;Majorna-Linné, Masthuggstorget;HANDSKRIVNA;2;2
2010;kf;14801053;Majorna-Linné, Masthuggstorget;GILTIGA;1051;1069
2010;kf;14801053;Majorna-Linné, Masthuggstorget;BLANK;9;14
2010;kf;14801053;Majorna-Linné, Masthuggstorget;OG;0;0
2010;kf;14801053;Majorna-Linné, Masthuggstorget;SUMMA_RÖSTER;1060;1083
2010;kf;14801053;Majorna-Linné, Masthuggstorget;RÖSTBERÄTTIGADE;1320;1371
2010;kf;14801054;Majorna-Linné, Oscar Fredrik;M;209;216
2010;kf;14801054;Majorna-Linné, Oscar Fredrik;C;39;33
2010;kf;14801054;Majorna-Linné, Oscar Fredrik;L;76;83
2010;kf;14801054;Majorna-Linné, Oscar Fredrik;KD;16;22
