ar;val;riksdagsvalkrets_id;riksdagsvalkrets_namn;kommun_id;kommun_namn;valdistrikt_id;valdistrikt_namn;Män/Svenska medborgare/18-29 förstagångsväljare;Kvinnor/Svenska medborgare/18-29 förstagångsväljare;Män/Ej svenska medborgare/18-29 förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 förstagångsväljare;Män/Svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Svenska medborgare/18-29 ej förstagångsväljare;Män/Ej svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 ej förstagångsväljare;Män/Svenska medborgare/30-49;Kvinnor/Svenska medborgare/30-49;Män/Ej svenska medborgare/30-49;Kvinnor/Ej svenska medborgare/30-49;Män/Svenska medborgare/50-64;Kvinnor/Svenska medborgare/50-64;Män/Ej svenska medborgare/50-64;Kvinnor/Ej svenska medborgare/50-64;Män/Svenska medborgare/65-;Kvinnor/Svenska medborgare/65-;Män/Ej svenska medborgare/65-;Kvinnor/Ej svenska medborgare/65-;totalt
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801052;Majorna-Linné, Masthugget, Övre;16;28;0;0;105;164;0;0;269;272;0;0;125;134;0;0;85;109;0;0;1307
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801053;Majorna-Linné, Masthuggstorget;11;14;0;0;100;118;0;0;299;196;0;0;126;143;0;0;111;120;0;0;1238
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801054;Majorna-Linné, Oscar Fredrik;19;21;0;0;110;124;0;0;205;179;0;0;111;118;0;0;98;112;0;0;1097
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801055;Majorna-Linné, Sjömansgatan m fl;17;10;0;0;78;112;0;0;210;209;0;0;123;153;0;0;89;120;0;0;1121
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801056;Majorna-Linné, Slottsskogen;19;15;0;0;90;110;0;0;174;187;0;0;107;90;0;0;110;203;0;0;1105
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801057;Majorna-Linné, Stigberget;24;32;0;0;133;141;0;0;201;185;0;0;122;107;0;0;67;97;0;0;1109
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801058;Majorna-Linné, Vegastaden;14;35;0;0;112;114;0;0;250;231;0;0;137;155;0;0;87;141;0;0;1276
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801061;Majorna-Linné, Änggården;38;46;0;0;83;70;0;0;140;141;0;0;137;144;0;0;163;227;0;0;1189
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801071;Majorna-Linné, Haga Västra;25;15;0;0;68;62;0;0;227;229;0;0;183;239;0;0;121;154;0;0;1323
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801072;Majorna-Linné, Haga Östra;17;22;0;0;57;68;0;0;156;198;0;0;109;160;0;0;72;82;0;0;941
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801073;Majorna-Linné, Skansberget;26;29;0;0;51;39;0;0;179;178;0;0;147;180;0;0;105;148;0;0;1082
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801081;Majorna-Linné, Annedal, Norra;12;18;0;0;113;126;0;0;237;198;0;0;97;125;0;0;107;211;0;0;1244
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801082;Majorna-Linné, Annedal, Södra;24;23;0;0;115;115;0;0;203;191;0;0;92;135;0;0;84;174;0;0;1156
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801083;Majorna-Linné, Nilssonsberg;24;24;0;0;93;112;0;0;236;228;0;0;124;136;0;0;166;228;0;0;1371
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801091;Majorna-Linné, Kommendantsängen;15;13;0;0;112;130;0;0;236;226;0;0;161;152;0;0;111;135;0;0;1291
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801092;Majorna-Linné, Linné;20;22;0;0;107;120;0;0;246;222;0;0;153;185;0;0;124;152;0;0;1351
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801093;Majorna-Linné, Linnéplatsen;17;21;0;0;99;113;0;0;240;240;0;0;159;184;0;0;148;182;0;0;1403
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801094;Majorna-Linné, Långgatorna;10;27;0;0;123;173;0;0;236;191;0;0;120;129;0;0;48;63;0;0;1120
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801095;Majorna-Linné, Olivedal;23;18;0;0;79;101;0;0;216;214;0;0;87;123;0;0;90;113;0;0;1064
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801096;Majorna-Linné, Plantagegatan, m fl;19;15;0;0;58;65;0;0;188;168;0;0;138;117;0;0;108;126;0;0;1002
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801097;Majorna-Linné, Risåsen;23;21;0;0;140;164;0;0;226;188;0;0;110;116;0;0;60;107;0;0;1155
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801098;Majorna-Linné, Sveaplan;24;20;0;0;59;81;0;0;217;185;0;0;134;178;0;0;200;246;0;0;1344
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801100;Centrum, Framnäs;17;17;0;0;133;128;0;0;216;224;0;0;93;97;0;0;85;123;0;0;1133
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801101;Centrum, Fredriksdal;19;24;0;0;88;67;0;0;114;121;0;0;87;88;0;0;79;102;0;0;789
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801102;Centrum, Fridkullagatan m fl;28;23;0;0;179;160;0;0;178;191;0;0;94;131;0;0;75;85;0;0;1144
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801103;Centrum, Getebergsäng;27;30;0;0;139;163;0;0;270;226;0;0;145;174;0;0;131;166;0;0;1471
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801104;Centrum, Kristinehöjd, Västra;15;21;0;0;196;238;0;0;267;242;0;0;95;108;0;0;70;103;0;0;1355
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801105;Centrum, Kristinehöjd, Östra;21;26;0;0;123;152;0;0;225;214;0;0;145;157;0;0;131;157;0;0;1351
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801106;Centrum, Krokslätt, Norra;16;30;0;0;175;210;0;0;209;147;0;0;66;64;0;0;56;131;0;0;1104
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801107;Centrum, Krokslätt, Södra;19;14;0;0;102;127;0;0;106;69;0;0;32;38;0;0;20;24;0;0;551
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801108;Centrum, Mossen;92;63;0;0;363;277;0;0;64;34;0;0;2;0;0;0;0;0;0;0;895
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801109;Centrum, Olofshöjd;95;48;0;0;274;207;0;0;81;45;0;0;15;16;0;0;10;8;0;0;799
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801111;Centrum, Eklanda Norra;18;26;0;0;244;226;0;0;222;147;0;0;56;53;0;0;43;67;0;0;1102
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801112;Centrum, Eklanda Södra;19;26;0;0;126;176;0;0;199;181;0;0;92;101;0;0;75;111;0;0;1106
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801113;Centrum, Johanneberg, Nedre;25;35;0;0;137;119;0;0;204;191;0;0;181;204;0;0;169;210;0;0;1475
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801114;Centrum, Johanneberg, Västra;74;35;0;0;348;226;0;0;137;95;0;0;24;31;0;0;22;17;0;0;1009
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801115;Centrum, Johanneberg, Östra;16;15;0;0;148;141;0;0;217;183;0;0;99;114;0;0;69;96;0;0;1098
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801116;Centrum, Johanneberg, Övre;44;49;0;0;220;168;0;0;128;116;0;0;82;95;0;0;62;110;0;0;1074
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801121;Centrum, Landala;33;27;0;0;131;162;0;0;252;248;0;0;145;147;0;0;112;192;0;0;1449
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801122;Centrum, Landalabergen m fl;17;30;0;0;121;126;0;0;249;249;0;0;150;171;0;0;135;243;0;0;1491
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801123;Centrum, Landalagången m fl;29;25;0;0;177;194;0;0;174;143;0;0;102;104;0;0;105;186;0;0;1239
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801131;Centrum, Doktor Forselius Backe m fl;56;43;0;0;174;168;0;0;217;236;0;0;96;101;0;0;62;81;0;0;1234
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801132;Centrum, Guldheden Vattentornet;25;15;0;0;124;115;0;0;282;257;0;0;129;138;0;0;128;167;0;0;1380
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801133;Centrum, Guldheden Östra;23;35;0;0;113;93;0;0;178;163;0;0;97;96;0;0;114;172;0;0;1084
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801134;Centrum, Guldheden, Centrala;26;22;0;0;118;114;0;0;221;228;0;0;120;129;0;0;87;137;0;0;1202
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801135;Centrum, Guldheden, Norra;18;33;0;0;130;132;0;0;233;197;0;0;82;121;0;0;75;107;0;0;1128
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801136;Centrum, Guldheden, Södra;29;30;0;0;115;133;0;0;262;243;0;0;122;140;0;0;112;157;0;0;1343
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801137;Centrum, Landala Egnahem;13;18;0;0;131;166;0;0;246;208;0;0;74;105;0;0;88;109;0;0;1158
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801141;Centrum, Lorensberg;16;28;0;0;91;100;0;0;179;154;0;0;185;200;0;0;210;232;0;0;1395
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801151;Centrum, Fogelbergsparken;21;30;0;0;82;100;0;0;179;173;0;0;128;132;0;0;122;147;0;0;1114
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801152;Centrum, Valand;26;26;0;0;93;132;0;0;199;159;0;0;151;151;0;0;137;147;0;0;1221
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801153;Centrum, Vasastaden, Norra;21;27;0;0;141;143;0;0;232;197;0;0;160;135;0;0;93;115;0;0;1264
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801154;Centrum, Vasastaden, Södra;28;34;0;0;122;133;0;0;214;186;0;0;130;157;0;0;99;120;0;0;1223
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801155;Centrum, Vasastaden, Östra;30;40;0;0;101;115;0;0;202;192;0;0;162;160;0;0;110;113;0;0;1225
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801161;Centrum, Inom Vallgraven;20;27;0;0;120;113;0;0;256;202;0;0;214;189;0;0;129;138;0;0;1408
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801162;Centrum, Nordstan;18;29;0;0;143;148;0;0;195;161;0;0;160;150;0;0;91;101;0;0;1196
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801163;Centrum, Otterhällan;13;16;0;0;82;99;0;0;208;152;0;0;120;110;0;0;111;107;0;0;1018
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801171;Centrum, Friggagatan m fl;11;11;0;0;81;124;0;0;228;195;0;0;131;133;0;0;105;155;0;0;1174
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801172;Centrum, Gårda, Norra;16;14;0;0;100;112;0;0;290;212;0;0;105;112;0;0;74;59;0;0;1094
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801173;Centrum, Odinsgatan m fl;12;16;0;0;126;152;0;0;159;130;0;0;107;121;0;0;153;175;0;0;1151
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801174;Centrum, Stampen;20;26;0;0;150;191;0;0;339;298;0;0;126;101;0;0;69;77;0;0;1397
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801175;Centrum, Svingeln;19;20;0;0;230;279;0;0;239;193;0;0;68;62;0;0;29;23;0;0;1162
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801181;Centrum, Bohusgatan m fl;22;11;0;0;55;45;0;0;130;106;0;0;95;104;0;0;95;112;0;0;775
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801182;Centrum, Gårda, Södra;10;19;0;0;159;147;0;0;173;107;0;0;80;77;0;0;96;155;0;0;1023
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801183;Centrum, Heden;18;23;0;0;85;75;0;0;212;200;0;0;161;185;0;0;149;165;0;0;1273
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801184;Centrum, Hedås;33;29;0;0;104;86;0;0;230;202;0;0;175;207;0;0;168;205;0;0;1439
2018;rd;16;Göteborgs kommun;1480;Göteborg;14801185;Centrum, Sten Sturegatan m fl;25;24;0;0;49;48;0;0;124;129;0;0;127;141;0;0;125;146;0;0;938
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802011;Örgryte-Härlanda, Gubbero;10;17;0;0;156;179;0;0;263;232;0;0;91;119;0;0;64;120;0;0;1251
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802012;Örgryte-Härlanda, Olskroken;31;27;0;0;113;107;0;0;223;214;0;0;155;159;0;0;122;182;0;0;1333
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802013;Örgryte-Härlanda, Redberget;17;19;0;0;155;161;0;0;268;227;0;0;95;94;0;0;54;53;0;0;1143
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802014;Örgryte-Härlanda, Redbergsplatsen;14;15;0;0;113;120;0;0;221;202;0;0;110;124;0;0;95;169;0;0;1183
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802021;Örgryte-Härlanda, Bagaregården;29;19;0;0;94;128;0;0;251;280;0;0;110;159;0;0;51;71;0;0;1192
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802022;Örgryte-Härlanda, Ånäs;20;27;0;0;124;193;0;0;276;212;0;0;117;152;0;0;97;129;0;0;1347
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802031;Örgryte-Härlanda, Strömmensberg, V;21;22;0;0;159;187;0;0;284;243;0;0;109;99;0;0;74;76;0;0;1274
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802032;Örgryte-Härlanda, Strömmensberg, Ö;23;20;0;0;186;199;0;0;254;241;0;0;127;111;0;0;94;154;0;0;1409
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802041;Örgryte-Härlanda, Kallebäck, Norra;17;21;0;0;120;87;0;0;205;176;0;0;84;94;0;0;74;121;0;0;999
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802042;Örgryte-Härlanda, Kallebäck, Västra;36;23;0;0;108;91;0;0;106;109;0;0;55;68;0;0;78;116;0;0;790
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802043;Örgryte-Härlanda, Kallebäck, Östra;9;16;0;0;112;132;0;0;217;164;0;0;102;113;0;0;107;123;0;0;1095
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802051;Örgryte-Härlanda, Jakobsdal;29;28;0;0;104;119;0;0;208;209;0;0;161;200;0;0;143;163;0;0;1364
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802052;Örgryte-Härlanda, Skår, Norra;43;41;0;0;45;72;0;0;140;179;0;0;129;153;0;0;142;135;0;0;1079
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802053;Örgryte-Härlanda, Skår, Södra;50;40;0;0;82;85;0;0;162;175;0;0;171;162;0;0;139;124;0;0;1190
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802061;Örgryte-Härlanda, Bö;22;25;0;0;52;64;0;0;170;176;0;0;126;157;0;0;92;103;0;0;987
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802062;Örgryte-Härlanda, Örgryte;46;16;0;0;69;61;0;0;121;141;0;0;117;132;0;0;128;145;0;0;976
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802071;Örgryte-Härlanda, Stora Torp;9;16;0;0;54;70;0;0;166;163;0;0;112;128;0;0;108;143;0;0;969
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802072;Örgryte-Härlanda, Lilla Torp;34;21;0;0;140;195;0;0;260;246;0;0;144;185;0;0;128;191;0;0;1544
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802081;Örgryte-Härlanda, Danska vägen m fl;20;22;0;0;127;151;0;0;229;219;0;0;90;131;0;0;92;143;0;0;1224
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802082;Örgryte-Härlanda, Kärralund, Norra;46;26;0;0;114;106;0;0;192;200;0;0;137;160;0;0;94;102;0;0;1177
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802083;Örgryte-Härlanda, Kärralund, Södra;37;32;0;0;80;70;0;0;169;180;0;0;152;163;0;0;196;252;0;0;1331
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802084;Örgryte-Härlanda, Lunden, Gamla;15;17;0;0;175;206;0;0;271;209;0;0;110;114;0;0;58;65;0;0;1240
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802085;Örgryte-Härlanda, Lunden, Nya;9;12;0;0;166;201;0;0;306;203;0;0;86;80;0;0;73;58;0;0;1194
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802086;Örgryte-Härlanda, Nobelplatsen;14;20;0;0;174;223;0;0;252;225;0;0;80;80;0;0;43;58;0;0;1169
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802087;Örgryte-Härlanda, Sankt Pauli;30;27;0;0;148;194;0;0;243;260;0;0;95;107;0;0;86;101;0;0;1291
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802088;Örgryte-Härlanda, Överås;21;18;0;0;121;117;0;0;216;183;0;0;97;106;0;0;94;104;0;0;1077
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802091;Örgryte-Härlanda, Härlanda;32;37;0;0;95;125;0;0;242;246;0;0;149;142;0;0;84;98;0;0;1250
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802101;Örgryte-Härlanda, Kålltorp, Norra;31;18;0;0;124;154;0;0;222;213;0;0;117;117;0;0;55;111;0;0;1162
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802102;Örgryte-Härlanda, Kålltorp, Södra;14;20;0;0;126;132;0;0;227;209;0;0;115;146;0;0;96;131;0;0;1216
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802103;Örgryte-Härlanda, Kålltorp, Västra;30;37;0;0;156;185;0;0;227;239;0;0;123;140;0;0;83;100;0;0;1320
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802104;Örgryte-Härlanda, Kålltorp, Östra;18;29;0;0;167;161;0;0;262;285;0;0;113;127;0;0;78;87;0;0;1327
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802105;Örgryte-Härlanda, Munkebäck, Norra;10;22;0;0;156;185;0;0;221;192;0;0;86;84;0;0;60;81;0;0;1097
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802106;Örgryte-Härlanda, Munkebäck, Södra;16;26;0;0;103;133;0;0;156;145;0;0;83;89;0;0;50;92;0;0;893
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802111;Örgryte-Härlanda, Fräntorp;42;27;0;0;71;68;0;0;242;256;0;0;178;186;0;0;157;185;0;0;1412
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802112;Örgryte-Härlanda, Torpa;44;47;0;0;111;140;0;0;265;329;0;0;204;195;0;0;116;160;0;0;1611
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802121;Örgryte-Härlanda, Björkekärr, Norra;12;10;0;0;67;74;0;0;156;171;0;0;79;94;0;0;101;165;0;0;929
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802122;Örgryte-Härlanda, Björkekärr, Södra;46;38;0;0;63;60;0;0;274;313;0;0;172;168;0;0;161;197;0;0;1492
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802123;Örgryte-Härlanda, Björkekärr, Västra;54;56;0;0;231;239;0;0;108;108;0;0;95;92;0;0;83;153;0;0;1219
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802124;Örgryte-Härlanda, Björkekärr, Östra;29;25;0;0;125;133;0;0;202;194;0;0;139;131;0;0;100;183;0;0;1261
2018;rd;16;Göteborgs kommun;1480;Göteborg;14802125;Örgryte-Härlanda, Robertshöjd m fl;22;23;0;0;117;120;0;0;266;249;0;0;128;172;0;0;141;220;0;0;1458
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803011;Östra Göteborg, Bellevue;14;24;0;0;197;238;0;0;250;202;0;0;87;60;0;0;55;69;0;0;1196
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803012;Östra Göteborg, Bellevue Park;8;14;0;0;151;167;0;0;238;208;0;0;64;89;0;0;53;51;0;0;1043
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803013;Östra Göteborg, Gamlestaden, Norra;31;30;0;0;166;166;0;0;305;305;0;0;116;102;0;0;62;59;0;0;1342
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803014;Östra Göteborg, Gamlestaden, Södra;20;21;0;0;146;153;0;0;186;176;0;0;56;61;0;0;37;40;0;0;896
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803015;Östra Göteborg, Kviberg, Västra;21;20;0;0;88;87;0;0;181;183;0;0;96;105;0;0;135;238;0;0;1154
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803016;Östra Göteborg, Kviberg, Östra;44;51;0;0;207;296;0;0;110;104;0;0;34;37;0;0;31;42;0;0;956
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803017;Östra Göteborg, Nylöse;20;18;0;0;81;100;0;0;216;164;0;0;123;83;0;0;77;81;0;0;963
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803021;Östra Göteborg, Fjällbo;52;49;0;0;81;72;0;0;324;364;0;0;194;166;0;0;109;154;0;0;1565
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803022;Östra Göteborg, Utby;64;59;0;0;50;55;0;0;293;332;0;0;193;164;0;0;125;124;0;0;1459
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803023;Östra Göteborg, Utbynäs;48;40;0;0;56;53;0;0;192;203;0;0;171;156;0;0;107;99;0;0;1125
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803031;Östra Göteborg, Förstamajgatan m fl;19;23;0;0;92;119;0;0;198;169;0;0;121;101;0;0;101;155;0;0;1098
