ar;val;kod;namn;parti_kalla;parti;roster;andel
2022;rd;14800000;Uppsamlingsdistrikt;Alternativ för Sverige;AFS;25;0.21
2022;rd;14800000;Uppsamlingsdistrikt;Basinkomstpartiet;BASIP;1;0.01
2022;rd;14800000;Uppsamlingsdistrikt;Centerpartiet;C;863;7.29
2022;rd;14800000;Uppsamlingsdistrikt;Direktdemokraterna;DD;2;0.02
2022;rd;14800000;Uppsamlingsdistrikt;Enhet;ENH;5;0.04
2022;rd;14800000;Uppsamlingsdistrikt;Förenade Demokratiska Partiet;FDP;5;0.04
2022;rd;14800000;Uppsamlingsdistrikt;Feministiskt initiativ;FI;12;0.10
2022;rd;14800000;Uppsamlingsdistrikt;Kalle ankapartiet;KALLE;1;0.01
2022;rd;14800000;Uppsamlingsdistrikt;Kristdemokraterna;KD;457;3.86
2022;rd;14800000;Uppsamlingsdistrikt;Klimatalliansen;KLIMA;8;0.07
2022;rd;14800000;Uppsamlingsdistrikt;Knapptryckarna;KNAPP;20;0.17
2022;rd;14800000;Uppsamlingsdistrikt;Kristna Värdepartiet;KRVP;15;0.13
2022;rd;14800000;Uppsamlingsdistrikt;Liberalerna (tidigare Folkpartiet);L;790;6.67
2022;rd;14800000;Uppsamlingsdistrikt;Landsbygdspartiet Oberoende;LPO;1;0.01
2022;rd;14800000;Uppsamlingsdistrikt;Moderaterna;M;2455;20.73
2022;rd;14800000;Uppsamlingsdistrikt;Medborgerlig Samling;MED;36;0.30
2022;rd;14800000;Uppsamlingsdistrikt;MoD;MOD;8;0.07
2022;rd;14800000;Uppsamlingsdistrikt;Miljöpartiet de gröna;MP;1163;9.82
2022;rd;14800000;Uppsamlingsdistrikt;Nordiska motståndsrörelsen;NMR;1;0.01
2022;rd;14800000;Uppsamlingsdistrikt;Partiet Nyans;NYANS;71;0.60
2022;rd;14800000;Uppsamlingsdistrikt;Piratpartiet;PP;26;0.22
2022;rd;14800000;Uppsamlingsdistrikt;Arbetarepartiet-Socialdemokraterna;S;2807;23.71
2022;rd;14800000;Uppsamlingsdistrikt;Sverigedemokraterna;SD;1559;13.17
2022;rd;14800000;Uppsamlingsdistrikt;SKP;SKP;2;0.02
2022;rd;14800000;Uppsamlingsdistrikt;Stram Kurs Sverige;SKS;2;0.02
2022;rd;14800000;Uppsamlingsdistrikt;Vänsterpartiet;V;1503;12.69
2022;rd;14800000;Uppsamlingsdistrikt;Volt Sverige;VOLT;2;0.02
2022;rd;14800000;Uppsamlingsdistrikt;övriga anmälda partier;ÖVR;0;0.00
2022;rd;14800101;Nordöstra Göteborg, Bergum;Alternativ för Sverige;AFS;2;0.24
2022;rd;14800101;Nordöstra Göteborg, Bergum;Centerpartiet;C;54;6.44
2022;rd;14800101;Nordöstra Göteborg, Bergum;Enhet;ENH;1;0.12
2022;rd;14800101;Nordöstra Göteborg, Bergum;Kristdemokraterna;KD;44;5.25
2022;rd;14800101;Nordöstra Göteborg, Bergum;Klimatalliansen;KLIMA;2;0.24
2022;rd;14800101;Nordöstra Göteborg, Bergum;Knapptryckarna;KNAPP;1;0.12
2022;rd;14800101;Nordöstra Göteborg, Bergum;Liberalerna (tidigare Folkpartiet);L;27;3.22
2022;rd;14800101;Nordöstra Göteborg, Bergum;Moderaterna;M;148;17.66
2022;rd;14800101;Nordöstra Göteborg, Bergum;Medborgerlig Samling;MED;3;0.36
2022;rd;14800101;Nordöstra Göteborg, Bergum;MoD;MOD;4;0.48
2022;rd;14800101;Nordöstra Göteborg, Bergum;Miljöpartiet de gröna;MP;52;6.21
2022;rd;14800101;Nordöstra Göteborg, Bergum;Piratpartiet;PP;1;0.12
2022;rd;14800101;Nordöstra Göteborg, Bergum;Arbetarepartiet-Socialdemokraterna;S;201;23.99
2022;rd;14800101;Nordöstra Göteborg, Bergum;Sverigedemokraterna;SD;222;26.49
2022;rd;14800101;Nordöstra Göteborg, Bergum;Vänsterpartiet;V;76;9.07
2022;rd;14800101;Nordöstra Göteborg, Bergum;övriga anmälda partier;ÖVR;0;0.00
2022;rd;14800102;Nordöstra Göteborg, Olofstorp;Alternativ för Sverige;AFS;3;0.39
2022;rd;14800102;Nordöstra Göteborg, Olofstorp;Centerpartiet;C;52;6.69
2022;rd;14800102;Nordöstra Göteborg, Olofstorp;Direktdemokraterna;DD;1;0.13
2022;rd;14800102;Nordöstra Göteborg, Olofstorp;Feministiskt initiativ;FI;1;0.13
2022;rd;14800102;Nordöstra Göteborg, Olofstorp;Kristdemokraterna;KD;33;4.25
2022;rd;14800102;Nordöstra Göteborg, Olofstorp;Knapptryckarna;KNAPP;1;0.13
