ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2010;kf;14801711;Biskopsgården, Svarte Mosse;Göteborg, Hisingen;893;5;0;5;898;1625;55.26;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801752;Biskopsgården, Svartedalen;Göteborg, Hisingen;980;12;0;12;992;1526;65.01;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801741;Biskopsgården, Södra Biskopsgården;Göteborg, Hisingen;767;6;0;6;773;1183;65.34;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801721;Biskopsgården, Södra Länsmansgården;Göteborg, Hisingen;634;3;0;3;637;1026;62.09;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801743;Biskopsgården, Treröset;Göteborg, Hisingen;993;7;0;7;1000;1556;64.27;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801744;Biskopsgården, Vårväderstorget;Göteborg, Hisingen;1057;10;0;10;1067;1704;62.62;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801742;Biskopsgården, Väderlekstorget;Göteborg, Hisingen;639;4;0;4;643;992;64.82;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800711;Centrum, Burås;Göteborg, Centrum;1189;10;1;11;1200;1469;81.69;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800742;Centrum, Centrala Guldheden;Göteborg, Centrum;938;17;0;17;955;1176;81.21;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800746;Centrum, Doktor Forselius gata m fl;Göteborg, Centrum;971;9;0;9;980;1219;80.39;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800723;Centrum, Eklanda;Göteborg, Centrum;1267;8;0;8;1275;1652;77.18;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800713;Centrum, Framnäs;Göteborg, Centrum;1423;21;0;21;1444;1851;78.01;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800783;Centrum, Friggagatan-Stampen;Göteborg, Centrum;1124;13;3;16;1140;1491;76.46;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800717;Centrum, Getebergsäng;Göteborg, Centrum;915;5;0;5;920;1082;85.03;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800741;Centrum, Guldheden vattentornet;Göteborg, Centrum;1232;20;1;21;1253;1545;81.1;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800782;Centrum, Gullbergsvass-Svingeln;Göteborg, Centrum;1457;18;0;18;1475;1859;79.34;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800791;Centrum, Hedås-Gårda;Göteborg, Centrum;1386;12;0;12;1398;1772;78.89;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800771;Centrum, Inom Vallgraven;Göteborg, Centrum;1340;12;0;12;1352;1678;80.57;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800716;Centrum, Kristinehöjd;Göteborg, Centrum;1032;8;0;8;1040;1354;76.81;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800715;Centrum, Krokslätt;Göteborg, Centrum;1386;26;0;26;1412;1759;80.27;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800732;Centrum, Landala;Göteborg, Centrum;1066;16;0;16;1082;1321;81.91;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800744;Centrum, Landala Egnahem;Göteborg, Centrum;1043;13;0;13;1056;1273;82.95;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800731;Centrum, Landalabergen m fl;Göteborg, Centrum;1377;16;1;17;1394;1747;79.79;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800733;Centrum, Landalagången m fl;Göteborg, Centrum;721;8;1;9;730;1004;72.71;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800751;Centrum, Lorensberg;Göteborg, Centrum;1286;6;1;7;1293;1568;82.46;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800712;Centrum, Mossen;Göteborg, Centrum;1048;14;0;14;1062;1516;70.05;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800721;Centrum, Nedre Johanneberg;Göteborg, Centrum;1542;31;0;31;1573;1900;82.79;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800772;Centrum, Nordstan-Otterhällan;Göteborg, Centrum;1321;17;0;17;1338;1663;80.46;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800743;Centrum, Norra Guldheden;Göteborg, Centrum;1196;17;1;18;1214;1415;85.8;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800793;Centrum, Norra Heden-Gårda;Göteborg, Centrum;1582;13;1;14;1596;1913;83.43;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800762;Centrum, Norra Vasastaden;Göteborg, Centrum;1200;12;0;12;1212;1554;77.99;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800781;Centrum, Odinsgatan-Stampen;Göteborg, Centrum;1255;18;2;20;1275;1589;80.24;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800714;Centrum, Olofshöjd;Göteborg, Centrum;663;35;1;36;699;1177;59.39;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800745;Centrum, Södra Guldheden;Göteborg, Centrum;1068;7;0;7;1075;1296;82.95;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800792;Centrum, Södra Heden;Göteborg, Centrum;1189;12;2;14;1203;1452;82.85;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800724;Centrum, Södra Johanneberg;Göteborg, Centrum;1151;10;0;10;1161;1426;81.42;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800761;Centrum, Södra Vasastaden;Göteborg, Centrum;1353;6;0;6;1359;1648;82.46;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800763;Centrum, Valand;Göteborg, Centrum;884;6;0;6;890;1107;80.4;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800764;Centrum, Östra Vasastaden;Göteborg, Centrum;1207;9;0;9;1216;1497;81.23;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800722;Centrum, Övre Johanneberg;Göteborg, Centrum;1134;15;0;15;1149;1514;75.89;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801243;Frölunda, Frölunda;Göteborg, Väster;766;8;0;8;774;1039;74.49;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801241;Frölunda, Frölunda torg;Göteborg, Väster;751;2;0;2;753;1261;59.71;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801242;Frölunda, Gånglåten m fl;Göteborg, Väster;1242;12;1;13;1255;1939;64.72;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801221;Frölunda, Ruddalen;Göteborg, Väster;1398;9;1;10;1408;1871;75.25;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801212;Frölunda, Spinetten;Göteborg, Väster;672;4;0;4;676;903;74.86;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801211;Frölunda, Tofta;Göteborg, Väster;762;4;0;4;766;1105;69.32;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801231;Frölunda, Västra Järnbrott;Göteborg, Väster;1139;12;2;14;1153;1402;82.24;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801232;Frölunda, Östra Järnbrott;Göteborg, Väster;1070;12;0;12;1082;1369;79.04;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800141;Gunnared, Angereds Centrum;Göteborg, Öster;1044;8;0;8;1052;1493;70.46;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800111;Gunnared, Lövgärdets Centrum;Göteborg, Öster;680;6;1;7;687;1242;55.31;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800113;Gunnared, Nedre Lövgärdet;Göteborg, Öster;1172;11;2;13;1185;2043;58;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800132;Gunnared, Norra Gårdsten;Göteborg, Öster;916;3;0;3;919;1894;48.52;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800122;Gunnared, Norra Rannebergen;Göteborg, Öster;1258;7;0;7;1265;1709;74.02;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800134;Gunnared, Södra Gårdsten;Göteborg, Öster;519;3;0;3;522;958;54.49;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800121;Gunnared, Södra Rannebergen;Göteborg, Öster;996;12;0;12;1008;1609;62.65;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Göteborg, Öster;852;1;0;1;853;1212;70.38;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800131;Gunnared, Västra Gårdsten;Göteborg, Öster;568;4;0;4;572;1200;47.67;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800133;Gunnared, Östra Gårdsten;Göteborg, Öster;824;6;1;7;831;1503;55.29;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800112;Gunnared, Övre Lövgärdet;Göteborg, Öster;978;4;4;8;986;1638;60.2;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800532;Härlanda, Fräntorp;Göteborg, Öster;920;10;0;10;930;1087;85.56;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800511;Härlanda, Härlanda;Göteborg, Öster;1010;6;0;6;1016;1223;83.07;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800525;Härlanda, Munkebäck;Göteborg, Öster;1305;14;1;15;1320;1701;77.6;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800543;Härlanda, Norra Björkekärr;Göteborg, Öster;719;10;0;10;729;859;84.87;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800544;Härlanda, Robertshöjd;Göteborg, Öster;1241;13;0;13;1254;1750;71.66;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800541;Härlanda, Södra Björkekärr;Göteborg, Öster;1611;10;0;10;1621;1842;88;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800521;Härlanda, Södra Kålltorp;Göteborg, Öster;1298;15;0;15;1313;1640;80.06;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800531;Härlanda, Torpa;Göteborg, Öster;1394;16;0;16;1410;1783;79.08;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800524;Härlanda, Vidkärr;Göteborg, Öster;1086;21;0;21;1107;1391;79.58;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800542;Härlanda, Västra Björkekärr;Göteborg, Öster;1309;19;0;19;1328;1774;74.86;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800522;Härlanda, Västra Kålltorp;Göteborg, Öster;869;16;0;16;885;1065;83.1;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800523;Härlanda, Östra Kålltorp;Göteborg, Öster;846;9;0;9;855;1074;79.61;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801041;Högsbo, Högsbo;Göteborg, Väster;980;7;2;9;989;1353;73.1;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801043;Högsbo, Marklandsgatan m fl;Göteborg, Väster;1134;6;0;6;1140;1477;77.18;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801032;Högsbo, Norra Högsbohöjd;Göteborg, Väster;1130;7;0;7;1137;1476;77.03;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801012;Högsbo, Norra Kaverös;Göteborg, Väster;1480;17;0;17;1497;1831;81.76;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801031;Högsbo, Södra Högsbohöjd;Göteborg, Väster;1171;11;1;12;1183;1513;78.19;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801011;Högsbo, Södra Kaverös;Göteborg, Väster;1272;11;2;13;1285;1621;79.27;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801022;Högsbo, Västra Flatås;Göteborg, Väster;1204;23;2;25;1229;1550;79.29;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801042;Högsbo, Västra Högsbotorp;Göteborg, Väster;1109;12;0;12;1121;1396;80.3;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801021;Högsbo, Östra Flatås;Göteborg, Väster;919;18;0;18;937;1265;74.07;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14801044;Högsbo, Östra Högsbotorp;Göteborg, Väster;1084;14;0;14;1098;1348;81.45;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800341;Kortedala, Adventsparken;Göteborg, Öster;976;4;0;4;980;1500;65.33;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800314;Kortedala, Bellevue;Göteborg, Öster;854;11;1;12;866;1209;71.63;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800323;Kortedala, Fjällbo;Göteborg, Öster;1215;11;1;12;1227;1498;81.91;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800311;Kortedala, Gamlestaden;Göteborg, Öster;1266;27;1;28;1294;1824;70.94;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800331;Kortedala, Gregorianska gatan m fl;Göteborg, Öster;844;8;1;9;853;1363;62.58;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800334;Kortedala, Kortedala Centrum;Göteborg, Öster;905;4;0;4;909;1478;61.5;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800313;Kortedala, Kviberg;Göteborg, Öster;1271;11;0;11;1282;1728;74.19;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800343;Kortedala, Månadsgatorna m fl;Göteborg, Öster;1150;7;0;7;1157;1672;69.2;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800342;Kortedala, Norra Kortedala;Göteborg, Öster;1157;12;0;12;1169;1769;66.08;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800312;Kortedala, Nylöse;Göteborg, Öster;999;21;0;21;1020;1607;63.47;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
2010;kf;14800335;Kortedala, Södra Kortedala;Göteborg, Öster;997;7;0;7;1004;1305;76.93;slutligt_valresultat_valdistrikt_K_antal.xls + slutligt_valresultat_valdistrikt_K_procent.xls
