ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2002;rf;ej_raknade_i_vallokal;M;M;521;20.7;2512;2626;
2002;rf;ej_raknade_i_vallokal;C;C;57;2.2;2512;2626;
2002;rf;ej_raknade_i_vallokal;FP;L;428;17.0;2512;2626;
2002;rf;ej_raknade_i_vallokal;KD;KD;199;7.9;2512;2626;
2002;rf;ej_raknade_i_vallokal;S;S;612;24.3;2512;2626;
2002;rf;ej_raknade_i_vallokal;V;V;352;14.0;2512;2626;
2002;rf;ej_raknade_i_vallokal;MP;MP;248;9.8;2512;2626;
2002;rf;ej_raknade_i_vallokal;SFV;SFV;24;0.9;2512;2626;
2002;rf;ej_raknade_i_vallokal;SPI;SPI;10;0.3;2512;2626;
2002;rf;ej_raknade_i_vallokal;SD;SD;24;0.9;2512;2626;
2002;rf;ej_raknade_i_vallokal;ÖVR;ÖVR;37;1.4;2512;2626;
2002;rf;riket;M;M;867804;16.6;5227376;5343961;
2002;rf;riket;C;C;365128;6.9;5227376;5343961;
2002;rf;riket;FP;L;629287;12.0;5227376;5343961;
2002;rf;riket;KD;KD;428804;8.2;5227376;5343961;
2002;rf;riket;S;S;2011334;38.4;5227376;5343961;
2002;rf;riket;V;V;438136;8.3;5227376;5343961;
2002;rf;riket;MP;MP;204169;3.9;5227376;5343961;
2002;rf;riket;ÖVR;ÖVR;282714;5.4;5227376;5343961;
2002;rf;vgregion;M;M;136463;15.6;873945;895445;
2002;rf;vgregion;C;C;54848;6.2;873945;895445;
2002;rf;vgregion;FP;L;114228;13.0;873945;895445;
2002;rf;vgregion;KD;KD;82404;9.4;873945;895445;
2002;rf;vgregion;S;S;310624;35.5;873945;895445;
2002;rf;vgregion;V;V;76254;8.7;873945;895445;
2002;rf;vgregion;MP;MP;35640;4.0;873945;895445;
2002;rf;vgregion;SFV;SFV;33108;3.7;873945;895445;
2002;rf;vgregion;SPI;SPI;5950;0.6;873945;895445;
2002;rf;vgregion;SD;SD;10002;1.1;873945;895445;
2002;rf;vgregion;ÖVR;ÖVR;14424;1.6;873945;895445;
2002;rf;goteborg;M;M;49944;18.5;268882;274125;
2002;rf;goteborg;C;C;4997;1.8;268882;274125;
2002;rf;goteborg;FP;L;43947;16.3;268882;274125;
2002;rf;goteborg;KD;KD;21081;7.8;268882;274125;
2002;rf;goteborg;S;S;87886;32.6;268882;274125;
2002;rf;goteborg;V;V;31237;11.6;268882;274125;
2002;rf;goteborg;MP;MP;15427;5.7;268882;274125;
2002;rf;goteborg;SFV;SFV;4751;1.7;268882;274125;
2002;rf;goteborg;SPI;SPI;1438;0.5;268882;274125;
2002;rf;goteborg;SD;SD;3992;1.4;268882;274125;
2002;rf;goteborg;ÖVR;ÖVR;4182;1.5;268882;274125;
2002;rf;valkrets-Göteborg 1;M;M;9460;14.4;65310;66613;
2002;rf;valkrets-Göteborg 1;C;C;1410;2.1;65310;66613;
2002;rf;valkrets-Göteborg 1;FP;L;8210;12.5;65310;66613;
2002;rf;valkrets-Göteborg 1;KD;KD;4368;6.6;65310;66613;
2002;rf;valkrets-Göteborg 1;S;S;27578;42.2;65310;66613;
2002;rf;valkrets-Göteborg 1;V;V;7428;11.3;65310;66613;
2002;rf;valkrets-Göteborg 1;MP;MP;2900;4.4;65310;66613;
2002;rf;valkrets-Göteborg 1;SFV;SFV;1211;1.8;65310;66613;
2002;rf;valkrets-Göteborg 1;SPI;SPI;415;0.6;65310;66613;
2002;rf;valkrets-Göteborg 1;SD;SD;1282;1.9;65310;66613;
2002;rf;valkrets-Göteborg 1;ÖVR;ÖVR;1048;1.6;65310;66613;
2002;rf;valkrets-Göteborg 2;M;M;8422;14.0;59768;60834;
2002;rf;valkrets-Göteborg 2;C;C;1161;1.9;59768;60834;
2002;rf;valkrets-Göteborg 2;FP;L;7885;13.1;59768;60834;
2002;rf;valkrets-Göteborg 2;KD;KD;4268;7.1;59768;60834;
2002;rf;valkrets-Göteborg 2;S;S;23221;38.8;59768;60834;
2002;rf;valkrets-Göteborg 2;V;V;7585;12.6;59768;60834;
2002;rf;valkrets-Göteborg 2;MP;MP;3538;5.9;59768;60834;
2002;rf;valkrets-Göteborg 2;SFV;SFV;1183;1.9;59768;60834;
2002;rf;valkrets-Göteborg 2;SPI;SPI;258;0.4;59768;60834;
2002;rf;valkrets-Göteborg 2;SD;SD;1018;1.7;59768;60834;
2002;rf;valkrets-Göteborg 2;ÖVR;ÖVR;1229;2.0;59768;60834;
2002;rf;valkrets-Göteborg 3;M;M;15599;22.6;68812;70359;
2002;rf;valkrets-Göteborg 3;C;C;1278;1.8;68812;70359;
2002;rf;valkrets-Göteborg 3;FP;L;14391;20.9;68812;70359;
2002;rf;valkrets-Göteborg 3;KD;KD;4482;6.5;68812;70359;
2002;rf;valkrets-Göteborg 3;S;S;15948;23.1;68812;70359;
2002;rf;valkrets-Göteborg 3;V;V;8965;13.0;68812;70359;
2002;rf;valkrets-Göteborg 3;MP;MP;5108;7.4;68812;70359;
2002;rf;valkrets-Göteborg 3;SFV;SFV;1198;1.7;68812;70359;
2002;rf;valkrets-Göteborg 3;SPI;SPI;227;0.3;68812;70359;
2002;rf;valkrets-Göteborg 3;SD;SD;678;0.9;68812;70359;
2002;rf;valkrets-Göteborg 3;ÖVR;ÖVR;938;1.3;68812;70359;
2002;rf;valkrets-Göteborg 4;M;M;15942;21.9;72480;73693;
2002;rf;valkrets-Göteborg 4;C;C;1091;1.5;72480;73693;
2002;rf;valkrets-Göteborg 4;FP;L;13033;17.9;72480;73693;
2002;rf;valkrets-Göteborg 4;KD;KD;7764;10.7;72480;73693;
2002;rf;valkrets-Göteborg 4;S;S;20527;28.3;72480;73693;
2002;rf;valkrets-Göteborg 4;V;V;6907;9.5;72480;73693;
2002;rf;valkrets-Göteborg 4;MP;MP;3633;5.0;72480;73693;
2002;rf;valkrets-Göteborg 4;SFV;SFV;1135;1.5;72480;73693;
2002;rf;valkrets-Göteborg 4;SPI;SPI;528;0.7;72480;73693;
2002;rf;valkrets-Göteborg 4;SD;SD;990;1.3;72480;73693;
2002;rf;valkrets-Göteborg 4;ÖVR;ÖVR;930;1.2;72480;73693;
