ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2018;kf;vgregion;NU;NU;2820;0.26;1094627;1109261;1317413
2018;kf;vgregion;PP;PP;538;0.05;1094627;1109261;1317413
2018;kf;vgregion;RS;RS;1119;0.10;1094627;1109261;1317413
2018;kf;vgregion;Rättv;RÄTTV;200;0.02;1094627;1109261;1317413
2018;kf;vgregion;SPP;SPP;1217;0.11;1094627;1109261;1317413
2018;kf;vgregion;St;ST;928;0.08;1094627;1109261;1317413
2018;kf;vgregion;ThnF;THNF;1087;0.10;1094627;1109261;1317413
2018;kf;vgregion;TJÖP;TJÖP;1366;0.12;1094627;1109261;1317413
2018;kf;vgregion;TL;TL;164;0.01;1094627;1109261;1317413
2018;kf;vgregion;UddP;UDDP;4516;0.41;1094627;1109261;1317413
2018;kf;vgregion;UtvP;UTVP;3045;0.28;1094627;1109261;1317413
2018;kf;vgregion;Vfp;VFP;893;0.08;1094627;1109261;1317413
2018;kf;vgregion;VägV;VÄGV;6758;0.62;1094627;1109261;1317413
2018;kf;vgregion;ÖVR;ÖVR;1213;0.11;1094627;1109261;1317413
2018;kf;goteborg;M;M;51449;14.53;354160;357569;441183
2018;kf;goteborg;C;C;13989;3.95;354160;357569;441183
2018;kf;goteborg;L;L;25602;7.23;354160;357569;441183
2018;kf;goteborg;KD;KD;11773;3.32;354160;357569;441183
2018;kf;goteborg;S;S;72514;20.47;354160;357569;441183
2018;kf;goteborg;V;V;44499;12.56;354160;357569;441183
2018;kf;goteborg;MP;MP;24576;6.94;354160;357569;441183
2018;kf;goteborg;SD;SD;29354;8.29;354160;357569;441183
2018;kf;goteborg;FI;FI;8152;2.30;354160;357569;441183
2018;kf;goteborg;1397;1397;42;0.01;354160;357569;441183
2018;kf;goteborg;470;470;25;0.01;354160;357569;441183
2018;kf;goteborg;DEM;D;60013;16.95;354160;357569;441183
2018;kf;goteborg;DjuP;DJUP;854;0.24;354160;357569;441183
2018;kf;goteborg;K;K;1722;0.49;354160;357569;441183
2018;kf;goteborg;KrVP;KRVP;224;0.06;354160;357569;441183
2018;kf;goteborg;MED;MED;601;0.17;354160;357569;441183
2018;kf;goteborg;PP;PP;538;0.15;354160;357569;441183
2018;kf;goteborg;RS;RS;1119;0.32;354160;357569;441183
2018;kf;goteborg;VägV;VÄGV;6758;1.91;354160;357569;441183
2018;kf;goteborg;ÖVR;ÖVR;356;0.10;354160;357569;441183
