ar;val;kod;namn;parti_kalla;parti;roster;andel
2014;kf;14800001;Uppsamlingsdistrikt;M;M;350;20.24
2014;kf;14800001;Uppsamlingsdistrikt;C;C;52;3.01
2014;kf;14800001;Uppsamlingsdistrikt;FP;L;89;5.15
2014;kf;14800001;Uppsamlingsdistrikt;KD;KD;50;2.89
2014;kf;14800001;Uppsamlingsdistrikt;S;S;478;27.65
2014;kf;14800001;Uppsamlingsdistrikt;V;V;160;9.25
2014;kf;14800001;Uppsamlingsdistrikt;MP;MP;248;14.34
2014;kf;14800001;Uppsamlingsdistrikt;SD;SD;128;7.40
2014;kf;14800001;Uppsamlingsdistrikt;FI;FI;89;5.15
2014;kf;14800001;Uppsamlingsdistrikt;VägV;VÄGV;40;2.31
2014;kf;14800001;Uppsamlingsdistrikt;1130;1130;9;0.52
2014;kf;14800001;Uppsamlingsdistrikt;PP;PP;7;0.40
2014;kf;14800001;Uppsamlingsdistrikt;RS;RS;4;0.23
2014;kf;14800001;Uppsamlingsdistrikt;SVP;SVP;4;0.23
2014;kf;14800001;Uppsamlingsdistrikt;K;K;3;0.17
2014;kf;14800001;Uppsamlingsdistrikt;KrVP;KRVP;3;0.17
2014;kf;14800001;Uppsamlingsdistrikt;1016;1016;2;0.12
2014;kf;14800001;Uppsamlingsdistrikt;1203;1203;2;0.12
2014;kf;14800001;Uppsamlingsdistrikt;ENH;ENH;2;0.12
2014;kf;14800001;Uppsamlingsdistrikt;ToP;TOP;2;0.12
2014;kf;14800001;Uppsamlingsdistrikt;1124;1124;1;0.06
2014;kf;14800001;Uppsamlingsdistrikt;SOC.P;SOC.P;0;0.00
2014;kf;14800001;Uppsamlingsdistrikt;HANDSKRIVNA;HANDSKRIVNA;6;0.35
2014;kf;14800002;Uppsamlingsdistrikt;M;M;338;17.84
2014;kf;14800002;Uppsamlingsdistrikt;C;C;65;3.43
2014;kf;14800002;Uppsamlingsdistrikt;FP;L;109;5.75
2014;kf;14800002;Uppsamlingsdistrikt;KD;KD;37;1.95
2014;kf;14800002;Uppsamlingsdistrikt;S;S;554;29.23
2014;kf;14800002;Uppsamlingsdistrikt;V;V;198;10.45
2014;kf;14800002;Uppsamlingsdistrikt;MP;MP;318;16.78
2014;kf;14800002;Uppsamlingsdistrikt;SD;SD;114;6.02
2014;kf;14800002;Uppsamlingsdistrikt;FI;FI;81;4.27
2014;kf;14800002;Uppsamlingsdistrikt;VägV;VÄGV;24;1.27
2014;kf;14800002;Uppsamlingsdistrikt;PP;PP;13;0.69
2014;kf;14800002;Uppsamlingsdistrikt;K;K;11;0.58
2014;kf;14800002;Uppsamlingsdistrikt;1130;1130;11;0.58
