kod_2018;namn_2018;kod_2022;namn_2022;overlapp_m2;andel_av_2018;andel_av_2022
14802032;Örgryte-Härlanda, Strömmensberg, Ö;14800345;Östra Centrum, Strömmensberg Västra;54809.2;0.2340;0.4873
14802032;Örgryte-Härlanda, Strömmensberg, Ö;14800342;Östra Centrum, Bagaregården;566.6;0.0024;0.0052
14802032;Örgryte-Härlanda, Strömmensberg, Ö;14800330;Östra Centrum, Härlanda;96.3;0.0004;0.0002
14802032;Örgryte-Härlanda, Strömmensberg, Ö;14800344;Östra Centrum, Ånäs;25.6;0.0001;0.0001
14802032;Örgryte-Härlanda, Strömmensberg, Ö;14800303;Östra Centrum, Munkebäck Norra;14.9;0.0001;0.0001
14802032;Örgryte-Härlanda, Strömmensberg, Ö;14800304;Östra Centrum, Munkebäck Södra;0.1;0.0000;0.0000
14802041;Örgryte-Härlanda, Kallebäck, Norra;14800319;Östra Centrum, Kallebäck Norra;111797.4;0.8927;0.8701
14802041;Örgryte-Härlanda, Kallebäck, Norra;14800320;Östra Centrum, Skår Södra;12027.4;0.0960;0.0064
14802041;Örgryte-Härlanda, Kallebäck, Norra;14800317;Östra Centrum, Kallebäck Östra;1313.7;0.0105;0.0005
14802041;Örgryte-Härlanda, Kallebäck, Norra;14800318;Östra Centrum, Kallebäck Västra;90.6;0.0007;0.0003
14802042;Örgryte-Härlanda, Kallebäck, Västra;14800318;Östra Centrum, Kallebäck Västra;264231.0;0.9158;0.9896
14802042;Örgryte-Härlanda, Kallebäck, Västra;14800319;Östra Centrum, Kallebäck Norra;15003.4;0.0520;0.1168
14802042;Örgryte-Härlanda, Kallebäck, Västra;14800317;Östra Centrum, Kallebäck Östra;8210.2;0.0285;0.0033
14802042;Örgryte-Härlanda, Kallebäck, Västra;14800320;Östra Centrum, Skår Södra;1083.3;0.0038;0.0006
14802042;Örgryte-Härlanda, Kallebäck, Västra;14800427;Centrum, Krokslätt Södra;3.4;0.0000;0.0000
14802042;Örgryte-Härlanda, Kallebäck, Västra;14800424;Centrum, Kristinehöjd Östra;0.0;0.0000;0.0000
14802043;Örgryte-Härlanda, Kallebäck, Östra;14800317;Östra Centrum, Kallebäck Östra;2464882.4;0.9981;0.9961
14802043;Örgryte-Härlanda, Kallebäck, Östra;14800318;Östra Centrum, Kallebäck Västra;2673.8;0.0011;0.0100
14802043;Örgryte-Härlanda, Kallebäck, Östra;14800319;Östra Centrum, Kallebäck Norra;1690.0;0.0007;0.0132
14802043;Örgryte-Härlanda, Kallebäck, Östra;14800320;Östra Centrum, Skår Södra;189.8;0.0001;0.0001
14802043;Örgryte-Härlanda, Kallebäck, Östra;14800316;Östra Centrum, Björkekärr Södra;50.7;0.0000;0.0000
14802051;Örgryte-Härlanda, Jakobsdal;14800321;Östra Centrum, Jakobsdal;150348.3;0.7347;0.9998
14802051;Örgryte-Härlanda, Jakobsdal;14800326;Östra Centrum, Örgryte;41643.3;0.2035;0.0643
14802051;Örgryte-Härlanda, Jakobsdal;14800322;Östra Centrum, Skår Norra;12631.8;0.0617;0.0319
14802051;Örgryte-Härlanda, Jakobsdal;14800410;Centrum, Gårda Södra;2.8;0.0000;0.0000
14802051;Örgryte-Härlanda, Jakobsdal;14800320;Östra Centrum, Skår Södra;1.3;0.0000;0.0000
14802052;Örgryte-Härlanda, Skår, Norra;14800322;Östra Centrum, Skår Norra;383686.5;0.9999;0.9679
14802052;Örgryte-Härlanda, Skår, Norra;14800326;Östra Centrum, Örgryte;25.2;0.0001;0.0000
14802052;Örgryte-Härlanda, Skår, Norra;14800320;Östra Centrum, Skår Södra;18.9;0.0000;0.0000
14802052;Örgryte-Härlanda, Skår, Norra;14800325;Östra Centrum, Bö;9.7;0.0000;0.0000
14802052;Örgryte-Härlanda, Skår, Norra;14800321;Östra Centrum, Jakobsdal;0.0;0.0000;0.0000
14802053;Örgryte-Härlanda, Skår, Södra;14800320;Östra Centrum, Skår Södra;1875721.7;0.9999;0.9929
14802053;Örgryte-Härlanda, Skår, Södra;14800322;Östra Centrum, Skår Norra;58.2;0.0000;0.0001
14802053;Örgryte-Härlanda, Skår, Södra;14800324;Östra Centrum, Lilla Torp;26.5;0.0000;0.0000
14802053;Örgryte-Härlanda, Skår, Södra;14800321;Östra Centrum, Jakobsdal;25.8;0.0000;0.0002
14802053;Örgryte-Härlanda, Skår, Södra;14800317;Östra Centrum, Kallebäck Östra;21.9;0.0000;0.0000
14802053;Örgryte-Härlanda, Skår, Södra;14800323;Östra Centrum, Stora Torp;16.8;0.0000;0.0000
14802053;Örgryte-Härlanda, Skår, Södra;14800424;Centrum, Kristinehöjd Östra;14.9;0.0000;0.0001
14802053;Örgryte-Härlanda, Skår, Södra;14800316;Östra Centrum, Björkekärr Södra;10.3;0.0000;0.0000
14802053;Örgryte-Härlanda, Skår, Södra;14800410;Centrum, Gårda Södra;0.7;0.0000;0.0000
14802061;Örgryte-Härlanda, Bö;14800327;Östra Centrum, Prästgårdsängen m fl;123438.2;0.5526;0.3812
14802061;Örgryte-Härlanda, Bö;14800325;Östra Centrum, Bö;99782.6;0.4467;0.4241
14802061;Örgryte-Härlanda, Bö;14800328;Östra Centrum, Kärralund Södra;152.2;0.0007;0.0005
14802061;Örgryte-Härlanda, Bö;14800326;Östra Centrum, Örgryte;22.9;0.0001;0.0000
14802062;Örgryte-Härlanda, Örgryte;14800326;Östra Centrum, Örgryte;605921.0;0.9999;0.9356
14802062;Örgryte-Härlanda, Örgryte;14800336;Östra Centrum, Överås;21.9;0.0000;0.0002
14802062;Örgryte-Härlanda, Örgryte;14800327;Östra Centrum, Prästgårdsängen m fl;12.7;0.0000;0.0000
14802062;Örgryte-Härlanda, Örgryte;14800338;Östra Centrum, Gubberoparken;11.0;0.0000;0.0001
14802062;Örgryte-Härlanda, Örgryte;14800332;Östra Centrum, Danska Vägen m fl;10.5;0.0000;0.0001
14802062;Örgryte-Härlanda, Örgryte;14800410;Centrum, Gårda Södra;8.1;0.0000;0.0000
14802071;Örgryte-Härlanda, Stora Torp;14800323;Östra Centrum, Stora Torp;475983.1;0.8914;0.9989
14802071;Örgryte-Härlanda, Stora Torp;14800324;Östra Centrum, Lilla Torp;57920.1;0.1085;0.0639
14802071;Örgryte-Härlanda, Stora Torp;14800325;Östra Centrum, Bö;26.8;0.0001;0.0001
14802071;Örgryte-Härlanda, Stora Torp;14800320;Östra Centrum, Skår Södra;21.3;0.0000;0.0000
14802071;Örgryte-Härlanda, Stora Torp;14800322;Östra Centrum, Skår Norra;16.7;0.0000;0.0000
14802072;Örgryte-Härlanda, Lilla Torp;14800324;Östra Centrum, Lilla Torp;847890.8;0.8263;0.9354
14802072;Örgryte-Härlanda, Lilla Torp;14800325;Östra Centrum, Bö;135449.6;0.1320;0.5757
14802072;Örgryte-Härlanda, Lilla Torp;14800328;Östra Centrum, Kärralund Södra;42100.5;0.0410;0.1493
14802072;Örgryte-Härlanda, Lilla Torp;14800323;Östra Centrum, Stora Torp;517.8;0.0005;0.0011
14802072;Örgryte-Härlanda, Lilla Torp;14800327;Östra Centrum, Prästgårdsängen m fl;113.9;0.0001;0.0004
14802072;Örgryte-Härlanda, Lilla Torp;14800315;Östra Centrum, Kålltorp Södra;7.5;0.0000;0.0000
14802072;Örgryte-Härlanda, Lilla Torp;14800329;Östra Centrum, Kärralund Norra;5.0;0.0000;0.0000
14802072;Örgryte-Härlanda, Lilla Torp;14800320;Östra Centrum, Skår Södra;1.4;0.0000;0.0000
14802072;Örgryte-Härlanda, Lilla Torp;14800316;Östra Centrum, Björkekärr Södra;0.0;0.0000;0.0000
14802081;Örgryte-Härlanda, Danska vägen m fl;14800332;Östra Centrum, Danska Vägen m fl;86005.9;0.9244;0.9995
14802081;Örgryte-Härlanda, Danska vägen m fl;14800334;Östra Centrum, Sankt Pauli;6955.1;0.0748;0.0865
14802081;Örgryte-Härlanda, Danska vägen m fl;14800333;Östra Centrum, Nobelplatsen;76.3;0.0008;0.0017
14802081;Örgryte-Härlanda, Danska vägen m fl;14800331;Östra Centrum, Lunden Nya;3.4;0.0000;0.0000
14802081;Örgryte-Härlanda, Danska vägen m fl;14800326;Östra Centrum, Örgryte;2.3;0.0000;0.0000
14802082;Örgryte-Härlanda, Kärralund, Norra;14800329;Östra Centrum, Kärralund Norra;168290.0;0.7231;0.8920
14802082;Örgryte-Härlanda, Kärralund, Norra;14800328;Östra Centrum, Kärralund Södra;58907.7;0.2531;0.2090
14802082;Örgryte-Härlanda, Kärralund, Norra;14800330;Östra Centrum, Härlanda;5530.4;0.0238;0.0098
14802082;Örgryte-Härlanda, Kärralund, Norra;14800331;Östra Centrum, Lunden Nya;19.2;0.0001;0.0001
14802083;Örgryte-Härlanda, Kärralund, Södra;14800327;Östra Centrum, Prästgårdsängen m fl;200245.0;0.5254;0.6184
14802083;Örgryte-Härlanda, Kärralund, Södra;14800328;Östra Centrum, Kärralund Södra;180741.9;0.4743;0.6412
14802083;Örgryte-Härlanda, Kärralund, Södra;14800329;Östra Centrum, Kärralund Norra;103.2;0.0003;0.0005
14802083;Örgryte-Härlanda, Kärralund, Södra;14800326;Östra Centrum, Örgryte;11.0;0.0000;0.0000
14802083;Örgryte-Härlanda, Kärralund, Södra;14800332;Östra Centrum, Danska Vägen m fl;0.7;0.0000;0.0000
14802083;Örgryte-Härlanda, Kärralund, Södra;14800331;Östra Centrum, Lunden Nya;0.3;0.0000;0.0000
14802084;Örgryte-Härlanda, Lunden, Gamla;14800335;Östra Centrum, Lunden Gamla;40511.0;0.6254;0.7483
14802084;Örgryte-Härlanda, Lunden, Gamla;14800337;Östra Centrum, Gubbero;24130.8;0.3725;0.2899
14802084;Örgryte-Härlanda, Lunden, Gamla;14800336;Östra Centrum, Överås;133.1;0.0021;0.0010
14802084;Örgryte-Härlanda, Lunden, Gamla;14800334;Östra Centrum, Sankt Pauli;0.0;0.0000;0.0000
14802085;Örgryte-Härlanda, Lunden, Nya;14800331;Östra Centrum, Lunden Nya;129427.5;0.9998;0.9998
14802085;Örgryte-Härlanda, Lunden, Nya;14800332;Östra Centrum, Danska Vägen m fl;20.3;0.0002;0.0002
14802085;Örgryte-Härlanda, Lunden, Nya;14800330;Östra Centrum, Härlanda;10.8;0.0001;0.0000
14802085;Örgryte-Härlanda, Lunden, Nya;14800333;Östra Centrum, Nobelplatsen;0.2;0.0000;0.0000
14802085;Örgryte-Härlanda, Lunden, Nya;14800327;Östra Centrum, Prästgårdsängen m fl;0.0;0.0000;0.0000
14802086;Örgryte-Härlanda, Nobelplatsen;14800333;Östra Centrum, Nobelplatsen;45918.7;0.9285;0.9981
14802086;Örgryte-Härlanda, Nobelplatsen;14800334;Östra Centrum, Sankt Pauli;3506.6;0.0709;0.0436
14802086;Örgryte-Härlanda, Nobelplatsen;14800330;Östra Centrum, Härlanda;19.3;0.0004;0.0000
14802086;Örgryte-Härlanda, Nobelplatsen;14800332;Östra Centrum, Danska Vägen m fl;12.1;0.0002;0.0001
14802086;Örgryte-Härlanda, Nobelplatsen;14800331;Östra Centrum, Lunden Nya;0.0;0.0000;0.0000
14802087;Örgryte-Härlanda, Sankt Pauli;14800334;Östra Centrum, Sankt Pauli;69968.6;0.8359;0.8699
14802087;Örgryte-Härlanda, Sankt Pauli;14800335;Östra Centrum, Lunden Gamla;13574.0;0.1622;0.2507
14802087;Örgryte-Härlanda, Sankt Pauli;14800336;Östra Centrum, Överås;142.1;0.0017;0.0011
14802087;Örgryte-Härlanda, Sankt Pauli;14800333;Östra Centrum, Nobelplatsen;9.5;0.0001;0.0002
14802087;Örgryte-Härlanda, Sankt Pauli;14800339;Östra Centrum, Redbergsplatsen;6.5;0.0001;0.0001
14802087;Örgryte-Härlanda, Sankt Pauli;14800330;Östra Centrum, Härlanda;1.1;0.0000;0.0000
14802087;Örgryte-Härlanda, Sankt Pauli;14800337;Östra Centrum, Gubbero;0.5;0.0000;0.0000
14802088;Örgryte-Härlanda, Överås;14800336;Östra Centrum, Överås;134242.5;0.9995;0.9974
14802088;Örgryte-Härlanda, Överås;14800335;Östra Centrum, Lunden Gamla;52.2;0.0004;0.0010
14802088;Örgryte-Härlanda, Överås;14800338;Östra Centrum, Gubberoparken;10.8;0.0001;0.0001
14802088;Örgryte-Härlanda, Överås;14800337;Östra Centrum, Gubbero;2.4;0.0000;0.0000
14802088;Örgryte-Härlanda, Överås;14800332;Östra Centrum, Danska Vägen m fl;0.0;0.0000;0.0000
14802088;Örgryte-Härlanda, Överås;14800334;Östra Centrum, Sankt Pauli;0.0;0.0000;0.0000
14802091;Örgryte-Härlanda, Härlanda;14800330;Östra Centrum, Härlanda;556508.3;0.9644;0.9899
14802091;Örgryte-Härlanda, Härlanda;14800329;Östra Centrum, Kärralund Norra;20260.9;0.0351;0.1074
14802091;Örgryte-Härlanda, Härlanda;14800314;Östra Centrum, Kålltorp Västra;174.6;0.0003;0.0013
14802091;Örgryte-Härlanda, Härlanda;14800342;Östra Centrum, Bagaregården;47.1;0.0001;0.0004
14802091;Örgryte-Härlanda, Härlanda;14800346;Östra Centrum, Strömmensberg Östra;26.8;0.0000;0.0001
14802091;Örgryte-Härlanda, Härlanda;14800304;Östra Centrum, Munkebäck Södra;10.7;0.0000;0.0001
14802091;Örgryte-Härlanda, Härlanda;14800339;Östra Centrum, Redbergsplatsen;1.1;0.0000;0.0000
14802091;Örgryte-Härlanda, Härlanda;14800345;Östra Centrum, Strömmensberg Västra;0.1;0.0000;0.0000
14802101;Örgryte-Härlanda, Kålltorp, Norra;14800305;Östra Centrum, Kålltorp Norra;104726.0;0.6234;0.7797
14802101;Örgryte-Härlanda, Kålltorp, Norra;14800306;Östra Centrum, Torpa;39674.2;0.2362;0.0987
14802101;Örgryte-Härlanda, Kålltorp, Norra;14800313;Östra Centrum, Solrosparken;18018.7;0.1073;0.2442
14802101;Örgryte-Härlanda, Kålltorp, Norra;14800302;Östra Centrum, Vidkärr;5555.9;0.0331;0.0223
14802101;Örgryte-Härlanda, Kålltorp, Norra;14800304;Östra Centrum, Munkebäck Södra;18.3;0.0001;0.0001
14802101;Örgryte-Härlanda, Kålltorp, Norra;14800330;Östra Centrum, Härlanda;4.1;0.0000;0.0000
14802102;Örgryte-Härlanda, Kålltorp, Södra;14800315;Östra Centrum, Kålltorp Södra;763930.7;0.9484;0.9999
14802102;Örgryte-Härlanda, Kålltorp, Södra;14800314;Östra Centrum, Kålltorp Västra;36543.5;0.0454;0.2756
14802102;Örgryte-Härlanda, Kålltorp, Södra;14800312;Östra Centrum, Kålltorp Östra;4255.3;0.0053;0.0297
14802102;Örgryte-Härlanda, Kålltorp, Södra;14800311;Östra Centrum, Björkekärr Västra;783.8;0.0010;0.0029
14802102;Örgryte-Härlanda, Kålltorp, Södra;14800329;Östra Centrum, Kärralund Norra;15.4;0.0000;0.0001
14802102;Örgryte-Härlanda, Kålltorp, Södra;14800324;Östra Centrum, Lilla Torp;5.6;0.0000;0.0000
14802102;Örgryte-Härlanda, Kålltorp, Södra;14800316;Östra Centrum, Björkekärr Södra;0.2;0.0000;0.0000
14802103;Örgryte-Härlanda, Kålltorp, Västra;14800314;Östra Centrum, Kålltorp Västra;95879.9;0.6952;0.7231
14802103;Örgryte-Härlanda, Kålltorp, Västra;14800313;Östra Centrum, Solrosparken;33194.9;0.2407;0.4500
14802103;Örgryte-Härlanda, Kålltorp, Västra;14800312;Östra Centrum, Kålltorp Östra;8691.1;0.0630;0.0606
14802103;Örgryte-Härlanda, Kålltorp, Västra;14800305;Östra Centrum, Kålltorp Norra;145.4;0.0011;0.0011
14802103;Örgryte-Härlanda, Kålltorp, Västra;14800330;Östra Centrum, Härlanda;10.3;0.0001;0.0000
14802103;Örgryte-Härlanda, Kålltorp, Västra;14800329;Östra Centrum, Kärralund Norra;0.4;0.0000;0.0000
14802103;Örgryte-Härlanda, Kålltorp, Västra;14800315;Östra Centrum, Kålltorp Södra;0.0;0.0000;0.0000
14802104;Örgryte-Härlanda, Kålltorp, Östra;14800312;Östra Centrum, Kålltorp Östra;121275.5;0.8431;0.8462
14802104;Örgryte-Härlanda, Kålltorp, Östra;14800313;Östra Centrum, Solrosparken;22558.0;0.1568;0.3058
14802104;Örgryte-Härlanda, Kålltorp, Östra;14800306;Östra Centrum, Torpa;15.2;0.0001;0.0000
14802104;Örgryte-Härlanda, Kålltorp, Östra;14800315;Östra Centrum, Kålltorp Södra;1.4;0.0000;0.0000
14802104;Örgryte-Härlanda, Kålltorp, Östra;14800311;Östra Centrum, Björkekärr Västra;1.3;0.0000;0.0000
14802104;Örgryte-Härlanda, Kålltorp, Östra;14800305;Östra Centrum, Kålltorp Norra;0.0;0.0000;0.0000
14802105;Örgryte-Härlanda, Munkebäck, Norra;14800303;Östra Centrum, Munkebäck Norra;226174.6;0.9939;0.9999
14802105;Örgryte-Härlanda, Munkebäck, Norra;14800302;Östra Centrum, Vidkärr;1317.3;0.0058;0.0053
14802105;Örgryte-Härlanda, Munkebäck, Norra;14800301;Östra Centrum, Fräntorp;51.2;0.0002;0.0000
14802105;Örgryte-Härlanda, Munkebäck, Norra;14800304;Östra Centrum, Munkebäck Södra;22.4;0.0001;0.0002
14802105;Örgryte-Härlanda, Munkebäck, Norra;14800344;Östra Centrum, Ånäs;7.7;0.0000;0.0000
14802105;Örgryte-Härlanda, Munkebäck, Norra;14800346;Östra Centrum, Strömmensberg Östra;0.3;0.0000;0.0000
14802106;Örgryte-Härlanda, Munkebäck, Södra;14800304;Östra Centrum, Munkebäck Södra;126623.2;0.8097;0.9996
14802106;Örgryte-Härlanda, Munkebäck, Södra;14800305;Östra Centrum, Kålltorp Norra;29433.1;0.1882;0.2191
14802106;Örgryte-Härlanda, Munkebäck, Södra;14800302;Östra Centrum, Vidkärr;297.2;0.0019;0.0012
14802106;Örgryte-Härlanda, Munkebäck, Södra;14800346;Östra Centrum, Strömmensberg Östra;15.5;0.0001;0.0001
14802106;Örgryte-Härlanda, Munkebäck, Södra;14800303;Östra Centrum, Munkebäck Norra;4.7;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800301;Östra Centrum, Fräntorp;2079368.8;0.9335;0.9999
14802111;Örgryte-Härlanda, Fräntorp;14800302;Östra Centrum, Vidkärr;147599.4;0.0663;0.5926
14802111;Örgryte-Härlanda, Fräntorp;14800218;Östra Göteborg, Bellevue Park;287.6;0.0001;0.0011
14802111;Örgryte-Härlanda, Fräntorp;14800221;Östra Göteborg, Gamlestaden Södra;73.0;0.0000;0.0003
14802111;Örgryte-Härlanda, Fräntorp;14800307;Östra Centrum, Björkekärr Norra;30.0;0.0000;0.0001
14802111;Örgryte-Härlanda, Fräntorp;14800217;Östra Göteborg, Kvibergsnäs;26.9;0.0000;0.0001
14802111;Örgryte-Härlanda, Fräntorp;14800213;Östra Göteborg, Utbynäs;14.3;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800340;Östra Centrum, Olskroken;8.2;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800222;Östra Göteborg, Nylöse;2.7;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800303;Östra Centrum, Munkebäck Norra;1.3;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800306;Östra Centrum, Torpa;1.3;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800308;Östra Centrum, Smörslätten;1.2;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800304;Östra Centrum, Munkebäck Södra;0.3;0.0000;0.0000
14802111;Örgryte-Härlanda, Fräntorp;14800344;Östra Centrum, Ånäs;0.1;0.0000;0.0000
14802112;Örgryte-Härlanda, Torpa;14800306;Östra Centrum, Torpa;291492.5;0.7555;0.7255
14802112;Örgryte-Härlanda, Torpa;14800302;Östra Centrum, Vidkärr;94302.6;0.2444;0.3786
14802112;Örgryte-Härlanda, Torpa;14800305;Östra Centrum, Kålltorp Norra;7.7;0.0000;0.0001
14802112;Örgryte-Härlanda, Torpa;14800307;Östra Centrum, Björkekärr Norra;0.5;0.0000;0.0000
14802121;Örgryte-Härlanda, Björkekärr, Norra;14800307;Östra Centrum, Björkekärr Norra;506269.1;0.9285;0.9660
14802121;Örgryte-Härlanda, Björkekärr, Norra;14800306;Östra Centrum, Torpa;38990.5;0.0715;0.0970
14802121;Örgryte-Härlanda, Björkekärr, Norra;14800316;Östra Centrum, Björkekärr Södra;6.6;0.0000;0.0000
14802121;Örgryte-Härlanda, Björkekärr, Norra;14800311;Östra Centrum, Björkekärr Västra;0.8;0.0000;0.0000
14802121;Örgryte-Härlanda, Björkekärr, Norra;14800301;Östra Centrum, Fräntorp;0.1;0.0000;0.0000
14802121;Örgryte-Härlanda, Björkekärr, Norra;14800309;Östra Centrum, Björkekärr Östra;0.0;0.0000;0.0000
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800316;Östra Centrum, Björkekärr Södra;8797063.4;0.9946;0.9981
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800310;Östra Centrum, Robertshöjd m fl;23749.0;0.0027;0.1294
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800311;Östra Centrum, Björkekärr Västra;23355.5;0.0026;0.0850
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800324;Östra Centrum, Lilla Torp;592.0;0.0001;0.0007
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800315;Östra Centrum, Kålltorp Södra;24.7;0.0000;0.0000
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800320;Östra Centrum, Skår Södra;19.2;0.0000;0.0000
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800309;Östra Centrum, Björkekärr Östra;11.7;0.0000;0.0001
14802122;Örgryte-Härlanda, Björkekärr, Södra;14800317;Östra Centrum, Kallebäck Östra;1.3;0.0000;0.0000
14802123;Örgryte-Härlanda, Björkekärr, Västra;14800311;Östra Centrum, Björkekärr Västra;250580.6;0.8254;0.9121
14802123;Örgryte-Härlanda, Björkekärr, Västra;14800306;Östra Centrum, Torpa;31623.7;0.1042;0.0787
14802123;Örgryte-Härlanda, Björkekärr, Västra;14800307;Östra Centrum, Björkekärr Norra;12266.9;0.0404;0.0234
14802123;Örgryte-Härlanda, Björkekärr, Västra;14800312;Östra Centrum, Kålltorp Östra;9090.3;0.0299;0.0634
14802123;Örgryte-Härlanda, Björkekärr, Västra;14800315;Östra Centrum, Kålltorp Södra;12.2;0.0000;0.0000
14802123;Örgryte-Härlanda, Björkekärr, Västra;14800316;Östra Centrum, Björkekärr Södra;0.3;0.0000;0.0000
14802124;Örgryte-Härlanda, Björkekärr, Östra;14800309;Östra Centrum, Björkekärr Östra;123951.5;0.5516;0.7281
14802124;Örgryte-Härlanda, Björkekärr, Östra;14800308;Östra Centrum, Smörslätten;95229.3;0.4238;1.0000
14802124;Örgryte-Härlanda, Björkekärr, Östra;14800307;Östra Centrum, Björkekärr Norra;5519.8;0.0246;0.0105
14802124;Örgryte-Härlanda, Björkekärr, Östra;14800301;Östra Centrum, Fräntorp;5.0;0.0000;0.0000
14802124;Örgryte-Härlanda, Björkekärr, Östra;14800310;Östra Centrum, Robertshöjd m fl;4.3;0.0000;0.0000
14802124;Örgryte-Härlanda, Björkekärr, Östra;14800316;Östra Centrum, Björkekärr Södra;2.4;0.0000;0.0000
14802125;Örgryte-Härlanda, Robertshöjd m fl;14800310;Östra Centrum, Robertshöjd m fl;159727.1;0.7169;0.8705
14802125;Örgryte-Härlanda, Robertshöjd m fl;14800309;Östra Centrum, Björkekärr Östra;46266.7;0.2077;0.2718
14802125;Örgryte-Härlanda, Robertshöjd m fl;14800316;Östra Centrum, Björkekärr Södra;16800.0;0.0754;0.0019
14803011;Östra Göteborg, Bellevue;14800219;Östra Göteborg, Bellevue;157124.1;0.5272;0.8414
14803011;Östra Göteborg, Bellevue;14800218;Östra Göteborg, Bellevue Park;137099.1;0.4600;0.5473
14803011;Östra Göteborg, Bellevue;14800221;Östra Göteborg, Gamlestaden Södra;3786.3;0.0127;0.0158
14803011;Östra Göteborg, Bellevue;14800223;Östra Göteborg, Kviberg Västra;20.4;0.0001;0.0000
14803011;Östra Göteborg, Bellevue;14800301;Östra Centrum, Fräntorp;5.6;0.0000;0.0000
14803011;Östra Göteborg, Bellevue;14800222;Östra Göteborg, Nylöse;5.2;0.0000;0.0000
14803012;Östra Göteborg, Bellevue Park;14800218;Östra Göteborg, Bellevue Park;70853.0;0.5930;0.2828
14803012;Östra Göteborg, Bellevue Park;14800217;Östra Göteborg, Kvibergsnäs;48628.9;0.4070;0.1891
14803012;Östra Göteborg, Bellevue Park;14800216;Östra Göteborg, Kviberg Östra;0.2;0.0000;0.0000
14803013;Östra Göteborg, Gamlestaden, Norra;14800220;Östra Göteborg, Gamlestaden Norra;105304.8;0.7804;0.9998
14803013;Östra Göteborg, Gamlestaden, Norra;14800219;Östra Göteborg, Bellevue;29605.0;0.2194;0.1585
14803013;Östra Göteborg, Gamlestaden, Norra;14800222;Östra Göteborg, Nylöse;29.3;0.0002;0.0000
14803013;Östra Göteborg, Gamlestaden, Norra;14800221;Östra Göteborg, Gamlestaden Södra;0.3;0.0000;0.0000
14803014;Östra Göteborg, Gamlestaden, Södra;14800221;Östra Göteborg, Gamlestaden Södra;235082.7;0.9998;0.9838
14803014;Östra Göteborg, Gamlestaden, Södra;14800220;Östra Göteborg, Gamlestaden Norra;19.6;0.0001;0.0002
14803014;Östra Göteborg, Gamlestaden, Södra;14800218;Östra Göteborg, Bellevue Park;7.4;0.0000;0.0000
14803014;Östra Göteborg, Gamlestaden, Södra;14800222;Östra Göteborg, Nylöse;5.8;0.0000;0.0000
14803014;Östra Göteborg, Gamlestaden, Södra;14800219;Östra Göteborg, Bellevue;4.4;0.0000;0.0000
14803015;Östra Göteborg, Kviberg, Västra;14800223;Östra Göteborg, Kviberg Västra;893972.0;0.9458;1.0000
14803015;Östra Göteborg, Kviberg, Västra;14800218;Östra Göteborg, Bellevue Park;38659.3;0.0409;0.1543
14803015;Östra Göteborg, Kviberg, Västra;14800216;Östra Göteborg, Kviberg Östra;12314.4;0.0130;0.0102
14803015;Östra Göteborg, Kviberg, Västra;14800226;Östra Göteborg, Gregorianska G. m fl;210.0;0.0002;0.0008
14803015;Östra Göteborg, Kviberg, Västra;14800222;Östra Göteborg, Nylöse;53.1;0.0001;0.0000
14803015;Östra Göteborg, Kviberg, Västra;14800227;Östra Göteborg, Kortedala Västra;4.2;0.0000;0.0000
14803015;Östra Göteborg, Kviberg, Västra;14800224;Östra Göteborg, Kortedala Södra;2.6;0.0000;0.0000
14803015;Östra Göteborg, Kviberg, Västra;14800219;Östra Göteborg, Bellevue;0.0;0.0000;0.0000
14803016;Östra Göteborg, Kviberg, Östra;14800216;Östra Göteborg, Kviberg Östra;1190678.7;0.8476;0.9897
14803016;Östra Göteborg, Kviberg, Östra;14800217;Östra Göteborg, Kvibergsnäs;206552.3;0.1470;0.8032
14803016;Östra Göteborg, Kviberg, Östra;14800218;Östra Göteborg, Bellevue Park;3605.7;0.0026;0.0144
14803016;Östra Göteborg, Kviberg, Östra;14800214;Östra Göteborg, Utby;1946.8;0.0014;0.0041
14803016;Östra Göteborg, Kviberg, Östra;14800215;Östra Göteborg, Kamgatan m fl;1839.0;0.0013;0.0055
14803016;Östra Göteborg, Kviberg, Östra;14800213;Östra Göteborg, Utbynäs;66.7;0.0000;0.0001
14803016;Östra Göteborg, Kviberg, Östra;14800224;Östra Göteborg, Kortedala Södra;30.8;0.0000;0.0001
14803016;Östra Göteborg, Kviberg, Östra;14800230;Östra Göteborg, Kortedala Östra;27.9;0.0000;0.0000
14803016;Östra Göteborg, Kviberg, Östra;14800223;Östra Göteborg, Kviberg Västra;0.0;0.0000;0.0000
