ar;val;kod;namn;kon;medborgarskap;aldersgrupp;antal
2010;kf;14800134;Gunnared, Södra Gårdsten;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;17
2010;kf;14800134;Gunnared, Södra Gårdsten;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;18
2010;kf;14800134;Gunnared, Södra Gårdsten;Män;Svenska medborgare;30-49;188
2010;kf;14800134;Gunnared, Södra Gårdsten;Kvinnor;Svenska medborgare;30-49;155
2010;kf;14800134;Gunnared, Södra Gårdsten;Män;Ej svenska medborgare;30-49;66
2010;kf;14800134;Gunnared, Södra Gårdsten;Kvinnor;Ej svenska medborgare;30-49;34
2010;kf;14800134;Gunnared, Södra Gårdsten;Män;Svenska medborgare;50-64;79
2010;kf;14800134;Gunnared, Södra Gårdsten;Kvinnor;Svenska medborgare;50-64;59
2010;kf;14800134;Gunnared, Södra Gårdsten;Män;Ej svenska medborgare;50-64;26
2010;kf;14800134;Gunnared, Södra Gårdsten;Kvinnor;Ej svenska medborgare;50-64;14
2010;kf;14800134;Gunnared, Södra Gårdsten;Män;Svenska medborgare;65-;49
2010;kf;14800134;Gunnared, Södra Gårdsten;Kvinnor;Svenska medborgare;65-;46
2010;kf;14800134;Gunnared, Södra Gårdsten;Män;Ej svenska medborgare;65-;3
2010;kf;14800134;Gunnared, Södra Gårdsten;Kvinnor;Ej svenska medborgare;65-;7
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Svenska medborgare;18-29 förstagångsväljare;75
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;69
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Ej svenska medborgare;18-29 förstagångsväljare;4
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;6
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Svenska medborgare;18-29 ej förstagångsväljare;81
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;81
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;16
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;12
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Svenska medborgare;30-49;204
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Svenska medborgare;30-49;233
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Ej svenska medborgare;30-49;22
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Ej svenska medborgare;30-49;17
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Svenska medborgare;50-64;172
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Svenska medborgare;50-64;206
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Ej svenska medborgare;50-64;24
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Ej svenska medborgare;50-64;20
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Svenska medborgare;65-;103
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Svenska medborgare;65-;128
2010;kf;14800141;Gunnared, Angereds Centrum;Män;Ej svenska medborgare;65-;10
2010;kf;14800141;Gunnared, Angereds Centrum;Kvinnor;Ej svenska medborgare;65-;10
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Svenska medborgare;18-29 förstagångsväljare;51
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;55
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Ej svenska medborgare;18-29 förstagångsväljare;4
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;2
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Svenska medborgare;18-29 ej förstagångsväljare;83
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;79
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;12
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;10
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Svenska medborgare;30-49;140
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Svenska medborgare;30-49;192
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Ej svenska medborgare;30-49;22
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Ej svenska medborgare;30-49;20
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Svenska medborgare;50-64;157
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Svenska medborgare;50-64;173
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Ej svenska medborgare;50-64;14
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Ej svenska medborgare;50-64;21
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Svenska medborgare;65-;80
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Svenska medborgare;65-;79
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Män;Ej svenska medborgare;65-;11
2010;kf;14800142;Gunnared, Trädgårdsgärdet;Kvinnor;Ej svenska medborgare;65-;7
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Svenska medborgare;18-29 förstagångsväljare;22
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;29
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;2
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Svenska medborgare;18-29 ej förstagångsväljare;45
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;37
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;8
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;10
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Svenska medborgare;30-49;107
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Svenska medborgare;30-49;78
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Ej svenska medborgare;30-49;21
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Ej svenska medborgare;30-49;14
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Svenska medborgare;50-64;109
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Svenska medborgare;50-64;100
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Ej svenska medborgare;50-64;15
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Ej svenska medborgare;50-64;11
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Svenska medborgare;65-;81
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Svenska medborgare;65-;89
2010;kf;14800211;Lärjedalen, Agnesberg;Män;Ej svenska medborgare;65-;8
2010;kf;14800211;Lärjedalen, Agnesberg;Kvinnor;Ej svenska medborgare;65-;15
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Svenska medborgare;18-29 förstagångsväljare;78
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;79
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Ej svenska medborgare;18-29 förstagångsväljare;16
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;14
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Svenska medborgare;18-29 ej förstagångsväljare;106
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;124
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;31
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;31
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Svenska medborgare;30-49;240
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Svenska medborgare;30-49;288
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Ej svenska medborgare;30-49;98
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Ej svenska medborgare;30-49;79
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Svenska medborgare;50-64;152
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Svenska medborgare;50-64;161
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Ej svenska medborgare;50-64;26
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Ej svenska medborgare;50-64;23
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Svenska medborgare;65-;81
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Svenska medborgare;65-;89
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Män;Ej svenska medborgare;65-;18
2010;kf;14800221;Lärjedalen, Västra Hammarkullen;Kvinnor;Ej svenska medborgare;65-;14
2010;kf;14800222;Lärjedalen, Östra Hammarkullen;Män;Svenska medborgare;18-29 förstagångsväljare;67
