ar_fg;val;kod_2018;namn_2018;giltiga_2018;giltiga_fgval;rostande_2018;rostande_fgval;rostberattigade_2018;rostberattigade_fgval;valdeltagande_2018;valdeltagande_fgval;indelning
2014;kf;14801108;Centrum, Mossen;770;;790;;1015;;77.83;;Modifierad
2014;kf;14801109;Centrum, Olofshöjd;694;642;707;654;1120;1125;63.13;58.13;
2014;kf;14801111;Centrum, Eklanda Norra;958;;967;;1107;;87.35;;Modifierad
2014;kf;14801112;Centrum, Eklanda Södra;954;;964;;1135;;84.93;;Modifierad
2014;kf;14801113;Centrum, Johanneberg, Nedre;1280;;1289;;1444;;89.27;;Modifierad
2014;kf;14801114;Centrum, Johanneberg, Västra;900;;910;;1041;;87.42;;Modifierad
2014;kf;14801115;Centrum, Johanneberg, Östra;942;;951;;1118;;85.06;;Modifierad
2014;kf;14801116;Centrum, Johanneberg, Övre;895;;908;;1106;;82.10;;Modifierad
2014;kf;14801121;Centrum, Landala;1219;1124;1227;1130;1415;1334;86.71;84.71;
2014;kf;14801122;Centrum, Landalabergen m fl;1211;1213;1229;1222;1516;1522;81.07;80.29;
2014;kf;14801123;Centrum, Landalagången m fl;1018;895;1030;900;1302;1182;79.11;76.14;
2014;kf;14801131;Centrum, Doktor Forselius Backe m fl;1028;;1034;;1303;;79.36;;Modifierad
2014;kf;14801132;Centrum, Guldheden Vattentornet;1170;;1182;;1395;;84.73;;Modifierad
2014;kf;14801133;Centrum, Guldheden Östra;941;;954;;1121;;85.10;;Modifierad
2014;kf;14801134;Centrum, Guldheden, Centrala;1002;983;1016;988;1217;1205;83.48;81.99;
2014;kf;14801135;Centrum, Guldheden, Norra;1028;;1033;;1156;;89.36;;Modifierad
2014;kf;14801136;Centrum, Guldheden, Södra;1139;1106;1148;1112;1344;1323;85.42;84.05;
2014;kf;14801137;Centrum, Landala Egnahem;1088;;1095;;1190;;92.02;;Modifierad
2014;kf;14801141;Centrum, Lorensberg;1174;;1184;;1357;;87.25;;Modifierad
2014;kf;14801151;Centrum, Fogelbergsparken;987;;995;;1118;;89.00;;Modifierad
2014;kf;14801152;Centrum, Valand;941;967;948;975;1168;1169;81.16;83.40;
2014;kf;14801153;Centrum, Vasastaden, Norra;1043;;1056;;1289;;81.92;;Modifierad
2014;kf;14801154;Centrum, Vasastaden, Södra;1067;;1072;;1228;;87.30;;Modifierad
2014;kf;14801155;Centrum, Vasastaden, Östra;1032;;1036;;1226;;84.50;;Modifierad
2014;kf;14801161;Centrum, Inom Vallgraven;1131;;1139;;1377;;82.72;;Modifierad
2014;kf;14801162;Centrum, Nordstan;954;;960;;1246;;77.05;;Modifierad
2014;kf;14801163;Centrum, Otterhällan;875;;887;;1043;;85.04;;Modifierad
2014;kf;14801171;Centrum, Friggagatan m fl;969;;978;;1176;;83.16;;Modifierad
2014;kf;14801172;Centrum, Gårda, Norra;956;982;962;987;1120;1152;85.89;85.68;
2014;kf;14801173;Centrum, Odinsgatan m fl;970;;977;;1171;;83.43;;Modifierad
2014;kf;14801174;Centrum, Stampen;1184;;1202;;1414;;85.01;;Modifierad
2014;kf;14801175;Centrum, Svingeln;976;;988;;1199;;82.40;;Modifierad
2014;kf;14801181;Centrum, Bohusgatan m fl;687;;698;;789;;88.47;;Modifierad
2014;kf;14801182;Centrum, Gårda, Södra;813;;821;;1017;;80.73;;Modifierad
2014;kf;14801183;Centrum, Heden;1089;;1095;;1264;;86.63;;Modifierad
2014;kf;14801184;Centrum, Hedås;1203;;1210;;1432;;84.50;;Modifierad
2014;kf;14801185;Centrum, Sten Sturegatan m fl;762;;769;;950;;80.95;;Modifierad
2014;kf;14802011;Örgryte-Härlanda, Gubbero;1031;979;1040;992;1284;1240;81.00;80.00;
2014;kf;14802012;Örgryte-Härlanda, Olskroken;1086;1045;1093;1054;1375;1377;79.49;76.54;
2014;kf;14802013;Örgryte-Härlanda, Redberget;1006;963;1018;976;1192;1189;85.40;82.09;
2014;kf;14802014;Örgryte-Härlanda, Redbergsplatsen;988;953;996;964;1199;1171;83.07;82.32;
2014;kf;14802021;Örgryte-Härlanda, Bagaregården;1050;;1059;;1205;;87.88;;Modifierad
2014;kf;14802022;Örgryte-Härlanda, Ånäs;1178;;1186;;1364;;86.95;;Modifierad
2014;kf;14802031;Örgryte-Härlanda, Strömmensberg, V;1114;;1125;;1333;;84.40;;Modifierad
2014;kf;14802032;Örgryte-Härlanda, Strömmensberg, Ö;1205;1084;1212;1102;1439;1404;84.23;78.49;
2014;kf;14802041;Örgryte-Härlanda, Kallebäck, Norra;799;;810;;1028;;78.79;;Modifierad
2014;kf;14802042;Örgryte-Härlanda, Kallebäck, Västra;678;;681;;962;;70.79;;Modifierad
2014;kf;14802043;Örgryte-Härlanda, Kallebäck, Östra;901;;911;;1138;;80.05;;Modifierad
2014;kf;14802051;Örgryte-Härlanda, Jakobsdal;1205;1162;1211;1174;1374;1377;88.14;85.26;
2014;kf;14802052;Örgryte-Härlanda, Skår, Norra;972;954;977;956;1095;1082;89.22;88.35;
2014;kf;14802053;Örgryte-Härlanda, Skår, Södra;1125;1062;1132;1069;1239;1226;91.36;87.19;
2014;kf;14802061;Örgryte-Härlanda, Bö;872;868;881;877;986;983;89.35;89.22;
2014;kf;14802062;Örgryte-Härlanda, Örgryte;842;839;848;843;1033;1003;82.09;84.05;
2014;kf;14802071;Örgryte-Härlanda, Stora Torp;895;;901;;996;;90.46;;Modifierad
2014;kf;14802072;Örgryte-Härlanda, Lilla Torp;1413;;1419;;1583;;89.64;;Modifierad
2014;kf;14802081;Örgryte-Härlanda, Danska vägen m fl;1040;;1051;;1255;;83.75;;Modifierad
2014;kf;14802082;Örgryte-Härlanda, Kärralund, Norra;1024;;1031;;1223;;84.30;;Modifierad
2014;kf;14802083;Örgryte-Härlanda, Kärralund, Södra;1112;;1125;;1301;;86.47;;Modifierad
2014;kf;14802084;Örgryte-Härlanda, Lunden, Gamla;1061;;1074;;1263;;85.04;;Modifierad
2014;kf;14802085;Örgryte-Härlanda, Lunden, Nya;970;;985;;1152;;85.50;;Modifierad
2014;kf;14802086;Örgryte-Härlanda, Nobelplatsen;982;;994;;1174;;84.67;;Modifierad
2014;kf;14802087;Örgryte-Härlanda, Sankt Pauli;1112;;1124;;1296;;86.73;;Modifierad
2014;kf;14802088;Örgryte-Härlanda, Överås;900;;911;;1090;;83.58;;Modifierad
2014;kf;14802091;Örgryte-Härlanda, Härlanda;1133;1100;1145;1112;1277;1276;89.66;87.15;
2014;kf;14802101;Örgryte-Härlanda, Kålltorp, Norra;961;;975;;1194;;81.66;;Modifierad
2014;kf;14802102;Örgryte-Härlanda, Kålltorp, Södra;1081;1019;1088;1036;1245;1220;87.39;84.92;
2014;kf;14802103;Örgryte-Härlanda, Kålltorp, Västra;1153;;1162;;1351;;86.01;;Modifierad
2014;kf;14802104;Örgryte-Härlanda, Kålltorp, Östra;1126;;1138;;1356;;83.92;;Modifierad
2014;kf;14802105;Örgryte-Härlanda, Munkebäck, Norra;932;917;951;928;1120;1158;84.91;80.14;
2014;kf;14802106;Örgryte-Härlanda, Munkebäck, Södra;780;;789;;915;;86.23;;Modifierad
2014;kf;14802111;Örgryte-Härlanda, Fräntorp;1261;;1277;;1440;;88.68;;Modifierad
2014;kf;14802112;Örgryte-Härlanda, Torpa;1281;;1293;;1605;;80.56;;Modifierad
2014;kf;14802121;Örgryte-Härlanda, Björkekärr, Norra;820;752;829;767;954;904;86.90;84.85;
2014;kf;14802122;Örgryte-Härlanda, Björkekärr, Södra;1309;1245;1320;1255;1451;1397;90.97;89.84;
2014;kf;14802123;Örgryte-Härlanda, Björkekärr, Västra;1036;1006;1042;1014;1361;1375;76.56;73.75;
2014;kf;14802124;Örgryte-Härlanda, Björkekärr, Östra;1018;;1026;;1352;;75.89;;Modifierad
2014;kf;14802125;Örgryte-Härlanda, Robertshöjd m fl;1180;;1189;;1496;;79.48;;Modifierad
2014;kf;14803011;Östra Göteborg, Bellevue;905;;909;;1222;;74.39;;Modifierad
2014;kf;14803012;Östra Göteborg, Bellevue Park;945;;955;;1095;;87.21;;Modifierad
2014;kf;14803013;Östra Göteborg, Gamlestaden, Norra;1082;;1088;;1439;;75.61;;Modifierad
2014;kf;14803014;Östra Göteborg, Gamlestaden, Södra;687;;702;;957;;73.35;;Modifierad
2014;kf;14803015;Östra Göteborg, Kviberg, Västra;885;;902;;1219;;74.00;;Modifierad
2014;kf;14803016;Östra Göteborg, Kviberg, Östra;894;;900;;1062;;84.75;;Modifierad
2014;kf;14803017;Östra Göteborg, Nylöse;670;;674;;1060;;63.58;;Modifierad
2014;kf;14803021;Östra Göteborg, Fjällbo;1303;1212;1312;1234;1568;1539;83.67;80.18;
2014;kf;14803022;Östra Göteborg, Utby;1357;1304;1367;1316;1495;1476;91.44;89.16;
2014;kf;14803023;Östra Göteborg, Utbynäs;992;933;1005;951;1172;1131;85.75;84.08;
2014;kf;14803031;Östra Göteborg, Förstamajgatan m fl;772;;777;;1197;;64.91;;Modifierad
2014;kf;14803032;Östra Göteborg, Gregorianska g. m fl;917;879;923;884;1427;1503;64.68;58.82;
2014;kf;14803033;Östra Göteborg, Kortedala Centrum;748;;755;;1220;;61.89;;Modifierad
2014;kf;14803034;Östra Göteborg, Kortedala, Södra;988;979;994;988;1310;1339;75.88;73.79;
2014;kf;14803035;Östra Göteborg, Kortedala, Västra;956;;971;;1363;;71.24;;Modifierad
2014;kf;14803036;Östra Göteborg, Kortedala, Östra;836;;848;;1337;;63.43;;Modifierad
2014;kf;14803041;Östra Göteborg, Adventsparken, V;902;;915;;1358;;67.38;;Modifierad
2014;kf;14803042;Östra Göteborg, Adventsparken, Ö;704;;712;;1165;;61.12;;Modifierad
2014;kf;14803043;Östra Göteborg, Kortedala, Norra;796;;810;;1164;;69.59;;Modifierad
2014;kf;14803044;Östra Göteborg, Månadsgatorna m fl;940;;952;;1446;;65.84;;Modifierad
2014;kf;14803051;Östra Göteborg, Bergsjön, Norra;748;735;761;743;1126;1105;67.58;67.24;
2014;kf;14803052;Östra Göteborg, Gärdsmosse;776;660;781;664;1517;1442;51.48;46.05;
2014;kf;14803053;Östra Göteborg, Gärdsås;709;722;717;729;1039;1035;69.01;70.43;
2014;kf;14803054;Östra Göteborg, Siriusgatan;1122;1024;1132;1028;2005;1900;56.46;54.11;
2014;kf;14803061;Östra Göteborg, Bergsjön, Södra;911;806;912;810;1643;1614;55.51;50.19;
2014;kf;14803062;Östra Göteborg, Bergsjön, Östra;870;761;874;763;1669;1518;52.37;50.26;
2014;kf;14803063;Östra Göteborg, Komettorget;634;;642;;1124;;57.12;;Modifierad
2014;kf;14803064;Östra Göteborg, Rymdtorget;818;;824;;1636;;50.37;;Modifierad
2014;kf;14804021;Lundby, Bjurslätt, Södra;1005;;1016;;1441;;70.51;;Modifierad
2014;kf;14804022;Lundby, Flunsås;1065;1082;1080;1096;1455;1530;74.23;71.63;
2014;kf;14804023;Lundby, Kvillebäcken, Norra;1072;1049;1096;1061;1478;1487;74.15;71.35;
2014;kf;14804024;Lundby, Kvillebäcken, Södra;1029;;1045;;1369;;76.33;;Modifierad
2014;kf;14804025;Lundby, Kvillebäcken, Östra;957;;968;;1244;;77.81;;Modifierad
2014;kf;14804026;Lundby, Penselgatan m fl;1059;;1072;;1341;;79.94;;Modifierad
2014;kf;14804027;Lundby, Wieselgrensplatsen;1143;;1166;;1687;;69.12;;Modifierad
2014;kf;14804028;Lundby, Vågmästarplatsen;377;;380;;458;;82.97;;Ny
2014;kf;14804031;Lundby, Bjurslätt, Norra;847;;861;;1155;;74.55;;Modifierad
2014;kf;14804032;Lundby, Hilldedal;1087;;1100;;1317;;83.52;;Modifierad
2014;kf;14804033;Lundby, Slätta Damm;765;;773;;966;;80.02;;Modifierad
2014;kf;14804041;Lundby, Kärrdalen;1305;1208;1316;1213;1496;1423;87.97;85.24;
2014;kf;14804042;Lundby, Tolered, Norra;998;975;1002;978;1186;1210;84.49;80.83;
2014;kf;14804043;Lundby, Tolered, Södra;1007;971;1013;983;1163;1162;87.10;84.60;
2014;kf;14804051;Norra Hisingen, Glöstorp;1097;984;1117;993;1425;1296;78.39;76.62;
2014;kf;14804052;Norra Hisingen, Gunnestorp;1022;;1035;;1198;;86.39;;Modifierad
2014;kf;14804053;Norra Hisingen, Norumshöjd;941;;954;;1463;;65.21;;Modifierad
2014;kf;14804054;Norra Hisingen, Tuve, Norra;641;;649;;777;;83.53;;Modifierad
2014;kf;14804055;Norra Hisingen, Tuve, Södra;1159;;1174;;1427;;82.27;;Modifierad
2014;kf;14804056;Norra Hisingen, Tången;1097;1117;1106;1130;1283;1270;86.20;88.98;
2014;kf;14804061;Norra Hisingen, Säve;1192;;1204;;1392;;86.49;;Modifierad
2014;kf;14804071;Norra Hisingen, Gerrebacka-Ingebäck;1259;1214;1267;1228;1442;1425;87.86;86.18;
2014;kf;14804072;Norra Hisingen, Kärra, Norra;909;942;917;946;1118;1144;82.02;82.69;
2014;kf;14804073;Norra Hisingen, Kärra, Södra;1125;1077;1138;1089;1360;1312;83.68;83.00;
2014;kf;14804074;Norra Hisingen, Kärra, Västra;1043;1010;1054;1022;1264;1249;83.39;81.83;
2014;kf;14804075;Norra Hisingen, Kärra, Östra;1080;1063;1093;1078;1351;1353;80.90;79.67;
2014;kf;14804076;Norra Hisingen, Mysterna-Svankälla;1287;1207;1306;1225;1422;1357;91.84;90.27;
2014;kf;14804081;Norra Hisingen, Rödbo;884;;896;;1070;;83.74;;Modifierad
2014;kf;14804091;Norra Hisingen, Sankt Jörgen;948;;951;;1083;;87.81;;Modifierad
2014;kf;14804092;Norra Hisingen, Skogome;747;;755;;957;;78.89;;Modifierad
2014;kf;14804101;Norra Hisingen, Aröd;978;;986;;1224;;80.56;;Modifierad
2014;kf;14804102;Norra Hisingen, Brunnsbo, Norra;1045;;1057;;1342;;78.76;;Modifierad
2014;kf;14804103;Norra Hisingen, Brunnsbo, Södra;1077;;1085;;1536;;70.64;;Modifierad
2014;kf;14804104;Norra Hisingen, Tingstad;951;;960;;1403;;68.42;;Modifierad
2014;kf;14804121;Norra Hisingen, Backa Röd;823;778;835;789;1179;1250;70.82;63.12;
2014;kf;14804122;Norra Hisingen, Backa, Norra;921;;929;;1205;;77.10;;Modifierad
2014;kf;14804123;Norra Hisingen, Backa, Södra;778;;790;;1100;;71.82;;Modifierad
2014;kf;14804124;Norra Hisingen, Bällskär;1037;;1044;;1273;;82.01;;Modifierad
2014;kf;14804125;Norra Hisingen, Wadköpingsgatan m fl;865;;872;;1383;;63.05;;Modifierad
2014;kf;14804131;Norra Hisingen, Backadalen;886;;902;;1422;;63.43;;Modifierad
2014;kf;14804132;Norra Hisingen, Bäckebol;1030;;1044;;1543;;67.66;;Modifierad
2014;kf;14804133;Norra Hisingen, Selma Lagerlöfs torg;929;;939;;1299;;72.29;;Modifierad
2014;kf;14804134;Norra Hisingen, Skälltorp;1164;;1180;;1520;;77.63;;Modifierad
2014;kf;14804135;Norra Hisingen, Åketorp;1126;;1136;;1287;;88.27;;Modifierad
2014;kf;14804141;Lundby, Bräcke, Norra;1137;1115;1147;1125;1393;1365;82.34;82.42;
2014;kf;14804142;Lundby, Bräcke, Södra;939;912;953;922;1197;1188;79.62;77.61;
2014;kf;14804143;Lundby, Kyrkbyn;1192;1074;1212;1083;1580;1438;76.71;75.31;
2014;kf;14804144;Lundby, Lundby, Norra;947;890;957;904;1296;1221;73.84;74.04;
2014;kf;14804145;Lundby, Lundby, Södra;849;799;865;810;1113;1098;77.72;73.77;
2014;kf;14804151;Lundby, Brämaregården, Norra;1193;;1210;;1573;;76.92;;Modifierad
2014;kf;14804152;Lundby, Brämaregården, Södra;801;;810;;1112;;72.84;;Modifierad
2014;kf;14804153;Lundby, Porslinsfabriken;984;983;994;996;1261;1285;78.83;77.51;
2014;kf;14804154;Lundby, Rambergsstaden, Norra;924;937;945;949;1211;1247;78.03;76.10;
2014;kf;14804155;Lundby, Rambergsstaden, Södra;828;844;844;850;1364;1367;61.88;62.18;
2014;kf;14804156;Lundby, Rambergsstaden, Östra;1135;1106;1152;1121;1500;1488;76.80;75.34;
2014;kf;14804161;Lundby, Eriksberg, Västra;1224;;1234;;1442;;85.58;;Modifierad
2014;kf;14804162;Lundby, Eriksberg, Östra;1273;;1281;;1439;;89.02;;Modifierad
2014;kf;14804163;Lundby, Färjenäs;654;;660;;733;;90.04;;Modifierad
2014;kf;14804164;Lundby, Pölsebo-Bratterås;1337;;1348;;1532;;87.99;;Modifierad
2014;kf;14804165;Lundby, Sannegården, Västra;1313;1296;1321;1303;1494;1450;88.42;89.86;
2014;kf;14804166;Lundby, Södhallsberget;1128;1105;1132;1113;1296;1281;87.35;86.89;
2014;kf;14804171;Lundby, Lindholmen;965;;975;;1114;;87.52;;Modifierad
2014;kf;14804172;Lundby, Lundbyvassen;827;;834;;988;;84.41;;Modifierad
2014;kf;14804173;Lundby, Sannegården, Östra;973;;976;;1090;;89.54;;Modifierad
2014;kf;14805011;Västra Göteborg, Björnekulla;973;;980;;1062;;92.28;;Modifierad
2014;kf;14805012;Västra Göteborg, Fiskebäck,;1038;;1041;;1167;;89.20;;Modifierad
2014;kf;14805013;Västra Göteborg, Källängen;1181;;1185;;1265;;93.68;;Modifierad
2014;kf;14805014;Västra Göteborg, Osberget;1000;;1004;;1077;;93.22;;Modifierad
2014;kf;14805015;Västra Göteborg, Påvelund;1026;;1032;;1135;;90.93;;Modifierad
2014;kf;14805021;Västra Göteborg, Långedrag;1447;1390;1452;1395;1568;1529;92.60;91.24;
2014;kf;14805031;Västra Göteborg, Hagen;1370;1362;1379;1365;1496;1490;92.18;91.61;
2014;kf;14805032;Västra Göteborg, Nya Varvet;1371;;1380;;1528;;90.31;;Modifierad
2014;kf;14805033;Västra Göteborg, Tångudden;1194;1192;1200;1201;1304;1317;92.02;91.19;
2014;kf;14805041;Västra Göteborg, Ekebäck;1118;;1123;;1218;;92.20;;Modifierad
2014;kf;14805042;Västra Göteborg, Grimmered;1018;;1022;;1109;;92.16;;Modifierad
2014;kf;14805043;Västra Göteborg, Kungsten;973;;977;;1099;;88.90;;Modifierad
2014;kf;14805051;Västra Göteborg, Brännö-Asperö;621;887;623;889;1062;1015;58.66;87.59;
2014;kf;14805052;Västra Göteborg, Donsö-Vrångö;902;1172;909;1184;1427;1354;63.70;87.44;
2014;kf;14805053;Västra Göteborg, Styrsö-Köpstadsö;562;959;565;962;1159;1140;48.75;84.39;
2014;kf;14805061;Västra Göteborg, Bratthammar;1242;;1256;;1364;;92.08;;Modifierad
2014;kf;14805071;Västra Göteborg, Guldringen m fl;971;;992;;1196;;82.94;;Modifierad
2014;kf;14805072;Västra Göteborg, Tynnered, Norra;913;;935;;1126;;83.04;;Modifierad
2014;kf;14805081;Västra Göteborg, Tynnered Södra;609;;620;;750;;82.67;;Modifierad
2014;kf;14805082;Västra Göteborg, Tynnered, Östra;1084;;1103;;1463;;75.39;;Modifierad
2014;kf;14805091;Askim-Frölunda-Högsbo, Kaverös, N;1008;984;1017;993;1274;1241;79.83;80.02;
2014;kf;14805092;Askim-Frölunda-Högsbo, Kaverös, S;956;903;965;912;1189;1172;81.16;77.82;
2014;kf;14805093;Askim-Frölunda-Högsbo, Kavås;1066;1051;1081;1065;1265;1233;85.45;86.37;
2014;kf;14805101;Askim-Frölunda-Högsbo, Flatås, S;1009;;1018;;1241;;82.03;;Modifierad
2014;kf;14805102;Askim-Frölunda-Högsbo, Flatås, V;506;;513;;636;;80.66;;Modifierad
2014;kf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;896;;913;;1167;;78.23;;Modifierad
2014;kf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;1063;;1082;;1422;;76.09;;Modifierad
2014;kf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;1221;;1235;;1512;;81.68;;Modifierad
2014;kf;14805121;Askim-Frölunda-Högsbo, Högsbo;816;;822;;1079;;76.18;;Modifierad
2014;kf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;891;;903;;1186;;76.14;;Modifierad
2014;kf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;903;;912;;1108;;82.31;;Modifierad
2014;kf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;1178;;1190;;1443;;82.47;;Modifierad
2014;kf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;964;;968;;1196;;80.94;;Modifierad
2014;kf;14805131;Askim-Frölunda-Högsbo, Spinetten;656;681;666;688;926;954;71.92;72.12;
2014;kf;14805132;Askim-Frölunda-Högsbo, Tofta;951;;962;;1257;;76.53;;Modifierad
2014;kf;14805141;Askim-Frölunda-Högsbo, Altplatsen;734;;741;;913;;81.16;;Modifierad
2014;kf;14805142;Askim-Frölunda-Högsbo, Ruddalen;766;;781;;1018;;76.72;;Modifierad
2014;kf;14805151;Askim-Frölunda-Högsbo, Järnbrott, S;1038;;1045;;1195;;87.45;;Modifierad
2014;kf;14805152;Askim-Frölunda-Högsbo, Järnbrott, V;822;;827;;1021;;81.00;;Modifierad
2014;kf;14805153;Askim-Frölunda-Högsbo, Järnbrott, Ö;868;;874;;1136;;76.94;;Modifierad
2014;kf;14805171;Askim-Frölunda-Högsbo, Frölunda;635;534;642;538;1031;971;62.27;55.41;
2014;kf;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;998;814;1009;824;1548;1381;65.18;59.67;
2014;kf;14805173;Askim-Frölunda-Högsbo, Gånglåten;817;709;826;719;1200;1080;68.83;66.57;
2014;kf;14805174;Askim-Frölunda-Högsbo, Mandolingatan;821;779;831;785;1147;1112;72.45;70.59;
2014;kf;14805181;Västra Göteborg, Korsåsen;1162;1062;1173;1073;1530;1492;76.67;71.92;
2014;kf;14805182;Västra Göteborg, Ängås;956;855;975;863;1444;1397;67.52;61.78;
2014;kf;14805191;Västra Göteborg, Önnered, Västra;1215;1232;1224;1238;1388;1396;88.18;88.68;
2014;kf;14805192;Västra Göteborg, Önnered, Östra;1347;1359;1353;1365;1504;1523;89.96;89.63;
2014;kf;14805201;Västra Göteborg, Grevegården;877;877;891;887;1357;1362;65.66;65.12;
2014;kf;14805202;Västra Göteborg, Skattegården;1073;1002;1089;1003;1604;1578;67.89;63.56;
