ar;lokal;adress;antal_distrikt;koder;distriktnamn;latitud;longitud;antal_koordinater
2018;Hammarkulleskolan;Gropens gård 36;2;14806061 14806063;Angered, Hammarkullen, Centrum | Angered, Hammarkullen, Östra;57.782074;12.035683;2
2018;Hammarkullesskolan;Gropens Gård 36;1;14806051;Angered, Agnesberg;57.782287;12.033331;1
2018;Handelshögskolan;Vasagatan 1;7;14801071 14801072 14801073 14801083 14801091 14801097 14801151;Majorna-Linné, Haga Västra | Majorna-Linné, Haga Östra | Majorna-Linné, Skansberget | Majorna-Linné, Nilssonsberg | Majorna-Linné, Kommendantsängen | Majorna-Linné, Risåsen | Centrum, Fogelbergsparken;57.697349;11.961456;4
2018;Herrgårdsskolan;Ceresgatan 16;5;14804165 14804166 14804171 14804172 14804173;Lundby, Sannegården, Västra | Lundby, Södhallsberget | Lundby, Lindholmen | Lundby, Lundbyvassen | Lundby, Sannegården, Östra;57.707731;11.930509;4
2018;Hjuviksgården;Hjuviks Bryggväg 22;1;14807043;Västra Hisingen, Hjuvik;57.705936;11.713014;1
2018;Hotell Kusten;Kustgatan 10;1;14801012;Majorna-Linné, Klippan;57.693789;11.918709;1
2018;Hovåsskolan;Askims Kyrkväg 10-12;2;14805241 14805242;Askim-Frölunda-Högsbo, Hovås, Södra | Askim-Frölunda-Högsbo, Trollåsen;57.619524;11.940781;1
2018;Hultskolan;Hults gata 26;1;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;57.635834;11.925133;1
2018;Hultskolan;Hults gata 28;1;14805233;Askim-Frölunda-Högsbo, Hult;57.636544;11.925446;1
2018;Humlelyckan;Brunstorpsvägen 41;1;14804061;Norra Hisingen, Säve;57.804296;11.906632;1
2018;Hvitfeldtska Gymansiet;Rektorsgatan 2;1;14801113;Centrum, Johanneberg, Nedre;57.695456;11.974840;1
2018;Hvitfeldtska Gymnasiet;Rektorsgatan 2;1;14801114;Centrum, Johanneberg, Västra;57.695456;11.974840;1
2018;Hvitfeldtska gymnasiet;Rektorsgatan 2;2;14801121 14801141;Centrum, Landala | Centrum, Lorensberg;57.695980;11.974375;1
2018;Hyresgästför. Kvibergshuset;Beväringsgatan 9;1;14803015;Östra Göteborg, Kviberg, Västra;57.739762;12.027454;1
2018;Hyresgästförening Kastanjen;Bondegatan 1;1;14802012;Örgryte-Härlanda, Olskroken;57.715310;11.997521;1
2018;Härlanda församlingshem;Härlandavägen 23;1;14802106;Örgryte-Härlanda, Munkebäck, Södra;57.718727;12.022905;1
2018;Högsbo bibliotek;Axel Dahlströms torg 3;2;14805122 14805123;Askim-Frölunda-Högsbo, Högsbotorp, S | Askim-Frölunda-Högsbo, Högsbotorp, V;57.670835;11.927012;2
2018;Högsbotorpshemmet;Markmyntsgatan 14;1;14805121;Askim-Frölunda-Högsbo, Högsbo;57.670357;11.928136;1
2018;Hökegården;Rimfrostgatan 2;2;14807023 14807031;Västra Hisingen, Länsmansgården, S | Västra Hisingen, Länsmansgården, Ö;57.730157;11.892882;2
2018;Idrottsgården Kvarnevi;Rödbo Idrottsgata 9;1;14804081;Norra Hisingen, Rödbo;57.851485;11.994193;1
2018;Johannebergsskolan;Olof Rudbecksgatan 4;4;14801111 14801112 14801115 14801116;Centrum, Eklanda Norra | Centrum, Eklanda Södra | Centrum, Johanneberg, Östra | Centrum, Johanneberg, Övre;57.690181;11.984497;2
2018;Jättestensskolan;Norrviksgatan 1;2;14807091 14807092;Västra Hisingen, Jättesten | Västra Hisingen, Kärrmossen;57.719449;11.901798;1
2018;Kallebäcks Träffpunkt;Omvägen 13;1;14802041;Örgryte-Härlanda, Kallebäck, Norra;57.685691;12.008956;1
2018;Kalvhagsskolan Styrsö;Styrsö Tångenväg 51;1;14805053;Västra Göteborg, Styrsö-Köpstadsö;57.617377;11.777548;1
2018;Kannebäcksskolan;Bronsåldersgatan 82;2;14805221 14805222;Västra Göteborg, Opaltorget, Norra | Västra Göteborg, Opaltorget, Södra;57.641345;11.903880;2
2018;Karl Johansskolan;Amiralitetsgatan 22;1;14801045;Majorna-Linné, Söderlingska ängen;57.695060;11.929393;1
2018;Karl Johansskolan;Koopmansgatan 14-16;2;14801041 14801044;Majorna-Linné, Djurgårdsgatan m fl | Majorna-Linné, Klareborgsgatan m fl;57.694911;11.929873;1
2018;Katrinelundsgymnasiet;Skåneg 14;2;14801172 14801174;Centrum, Gårda, Norra | Centrum, Stampen;57.703188;11.985650;1
2018;Katrinelundsgymnasiet;Skåneg 14, entré vid Ullevi;2;14801171 14801181;Centrum, Friggagatan m fl | Centrum, Bohusgatan m fl;57.703188;11.985650;1
2018;Katrinelundsgymnasiet;Skånegatan 14;3;14801173 14801175 14801185;Centrum, Odinsgatan m fl | Centrum, Svingeln | Centrum, Sten Sturegatan m fl;57.703188;11.985650;2
2018;Klarebergsskolan;Kärra C/Lillekärr N 193;1;14804072;Norra Hisingen, Kärra, Norra;57.795062;11.988884;1
2018;Klarebergsskolan;Kärra Centr/Lillekärr N 193;1;14804074;Norra Hisingen, Kärra, Västra;57.795053;11.988792;1
2018;Kortedala Forum;Kortedala torg 1;3;14803031 14803036 14803041;Östra Göteborg, Förstamajgatan m fl | Östra Göteborg, Kortedala, Östra | Östra Göteborg, Adventsparken, V;57.752198;12.032347;3
2018;Krokslätts äldreboende;Fredriksdalsgatan 3 A;2;14801101 14801107;Centrum, Fredriksdal | Centrum, Krokslätt, Södra;57.682312;11.996606;2
2018;Krokslätts äldreboende;Fredriksdalsgatan 3A;1;14801106;Centrum, Krokslätt, Norra;57.682312;11.996770;1
2018;Kronhusgatan konf center;Kronhusgatan 2 F;1;14801163;Centrum, Otterhällan;57.708034;11.963618;1
2018;Kulturhuset Blå Stället;Angereds Torg 13;1;14806041;Angered, Angereds Centrum;57.795894;12.050878;1
2018;Kulturhuset Blå stället;Angereds Torg 13;1;14806042;Angered, Trägårdsgärdet;57.795894;12.050878;1
2018;Kulturhuset Kåken;Kålltorpsgatan 2;2;14802032 14802091;Örgryte-Härlanda, Strömmensberg, Ö | Örgryte-Härlanda, Härlanda;57.716527;12.014957;2
2018;Kungsladugårdsskolan;Birger Jarlsgat. 1, entré B;1;14801016;Majorna-Linné, Skytteskogen;57.685070;11.921109;1
2018;Kungsladugårdsskolan;Birger Jarlsgatan 1;4;14801013 14801014 14801017 14801038;Majorna-Linné, Kungsladugård, Västra | Majorna-Linné, Kungsladugård, Östra | Majorna-Linné, Svalebo | Majorna-Linné, Slottsskogsgatan m fl;57.684927;11.921067;3
2018;Kyrkbyns bibliotek;Kyrkbytorget 4;1;14804141;Lundby, Bräcke, Norra;57.712251;11.907446;1
2018;Kärrahus äldreboende;Lillekärr Södra 55;1;14804075;Norra Hisingen, Kärra, Östra;57.793970;11.992854;1
2018;Kärrahus äldreboende;Lillekärr södra 55;1;14804073;Norra Hisingen, Kärra, Södra;57.794167;11.993094;1
2018;Kärralundsskolan;Birkagatan 61;2;14802071 14802072;Örgryte-Härlanda, Stora Torp | Örgryte-Härlanda, Lilla Torp;57.703526;12.022616;1
2018;Kärrdalsskolan;Myrekärrsvägen 45;1;14804041;Lundby, Kärrdalen;57.744142;11.918061;1
2018;Kålltorpsskolan;Intagsgatan 14;4;14802101 14802102 14802103 14802104;Örgryte-Härlanda, Kålltorp, Norra | Örgryte-Härlanda, Kålltorp, Södra | Örgryte-Härlanda, Kålltorp, Västra | Örgryte-Härlanda, Kålltorp, Östra;57.715603;12.031726;3
2018;Landalahus, dagcentralen;Aschebergsgatan 49;1;14801123;Centrum, Landalagången m fl;57.692740;11.973022;1
2018;Landalaskolan;Södra Viktoriagatan 48-52;1;14801122;Centrum, Landalabergen m fl;57.693577;11.967160;1
2018;Lerlyckeskolan;Hemmansägaregatan 11;1;14804043;Lundby, Tolered, Södra;57.729367;11.915146;1
2018;Lindåsskolan;Billdals Bokväg;1;14805251;Askim-Frölunda-Högsbo, Billdal, N;57.565574;11.944417;1
2018;Lindåsskolan;Billdals Bokväg 1;2;14805252 14805254;Askim-Frölunda-Högsbo, Billdal, S | Askim-Frölunda-Högsbo, Lindås;57.565781;11.944799;2
2018;Lundby församlingshem;Gamla Lundbygatan 35;1;14804144;Lundby, Lundby, Norra;57.712399;11.915491;1
2018;Lundby stadsdelshus;Vågmästaregatan 1;1;14804151;Lundby, Brämaregården, Norra;57.720135;11.948452;1
2018;Långmosseskolan;Salviagatan 56;2;14806032 14806033;Angered, Gårdsten, Södra | Angered, Gårdsten, Västra;57.800134;12.029970;1
2018;Lövgärdesskolan;Vaniljgatan 23;3;14806011 14806012 14806013;Angered, Lövgärdet, Nedre | Angered, Lövgärdet, Övre | Angered, Lövgärdets Centrum;57.816492;12.041608;2
2018;Majornas samverkansförening;Klareborgsgatan 10;1;14801043;Majorna-Linné, Karl Johans torg;57.694573;11.928835;1
2018;Majornas vuxengymnasium;Styrmansgatan 21;2;14801036 14801037;Majorna-Linné, Majorna | Majorna-Linné, Marieberg;57.695571;11.927934;1
2018;Majorns vuxengymnasium;Styrmansgatan 21;1;14801035;Majorna-Linné, Hängmattan;57.695460;11.928438;1
2018;Masthuggets hus;Klingners plats 1;3;14801053 14801055 14801058;Majorna-Linné, Masthuggstorget | Majorna-Linné, Sjömansgatan m fl | Majorna-Linné, Vegastaden;57.696322;11.940905;2
2018;Morängatans äldreboende;Morängatan;1;14802031;Örgryte-Härlanda, Strömmensberg, V;57.721684;12.017713;1
2018;Mossebergsskolan;Doktor Håléns gata 9;2;14801132 14801136;Centrum, Guldheden Vattentornet | Centrum, Guldheden, Södra;57.681866;11.972762;1
2018;Mossebergsskolan;Dr Håléns gata 9;2;14801131 14801133;Centrum, Doktor Forselius Backe m fl | Centrum, Guldheden Östra;57.681693;11.972544;2
2018;Mötesplats Lundby;Blackevägen 1;4;14804022 14804027 14804155 14804156;Lundby, Flunsås | Lundby, Wieselgrensplatsen | Lundby, Rambergsstaden, Södra | Lundby, Rambergsstaden, Östra;57.720057;11.926346;2
2018;Noleredsskolan;Noleredsvägen;2;14807053 14807055;Västra Hisingen, Nolered | Västra Hisingen, Torslanda Torg;57.721882;11.765621;2
2018;Nordengården;Stockholmsgatan 16 A;2;14802021 14802022;Örgryte-Härlanda, Bagaregården | Örgryte-Härlanda, Ånäs;57.718544;12.010031;1
2018;Nya Lundenskolan;Kärralundsgatan 3;6;14802081 14802082 14802083 14802084 14802085 14802088;Örgryte-Härlanda, Danska vägen m fl | Örgryte-Härlanda, Kärralund, Norra | Örgryte-Härlanda, Kärralund, Södra | Örgryte-Härlanda, Lunden, Gamla | Örgryte-Härlanda, Lunden, Nya | Örgryte-Härlanda, Överås;57.708018;12.010242;2
2018;Nya Varvets skola;Finnjollegatan 1;1;14805032;Västra Göteborg, Nya Varvet;57.679454;11.891443;1
2018;Nygårdsskolan;Äsebackevägen 2;5;14805253 14805255 14805256 14805257 14805258;Askim-Frölunda-Högsbo, Brottkärr | Askim-Frölunda-Högsbo, Lyckhem | Askim-Frölunda-Högsbo, Nygård | Askim-Frölunda-Högsbo, Skintebo | Askim-Frölunda-Högsbo, Uggleberget;57.590912;11.945645;3
2018;Näsetskolan;Norra Breviksvägen 15;3;14805211 14805212 14805213;Västra Göteborg, Näset, Norra | Västra Göteborg, Näset, Södra | Västra Göteborg, Välen;57.624041;11.892563;2
2018;Oscar Fredriks församlhem;Oscar Fredriks kyrkogata 3;2;14801092 14801094;Majorna-Linné, Linné | Majorna-Linné, Långgatorna;57.696786;11.946816;2
2018;Oscar Fredriksskolan;Oscar Fredriks kyrkogata 5;2;14801095 14801096;Majorna-Linné, Olivedal | Majorna-Linné, Plantagegatan, m fl;57.696465;11.945872;1
2018;Påvelundsskolan;Ängkärrsvägen 22;3;14805011 14805014 14805015;Västra Göteborg, Björnekulla | Västra Göteborg, Osberget | Västra Göteborg, Påvelund;57.666330;11.873152;1
2018;Ramsdalsskolan;Hundraårsgatan 1;3;14803032 14803033 14803034;Östra Göteborg, Gregorianska g. m fl | Östra Göteborg, Kortedala Centrum | Östra Göteborg, Kortedala, Södra;57.749208;12.028916;2
2018;Rannebergsskolan;Fjällblomman 7;2;14806021 14806022;Angered, Rannebergen, Norra | Angered, Rannebergen, Södra;57.803269;12.068090;1
2018;Repslagargården;Repslagargatan 5;1;14801054;Majorna-Linné, Oscar Fredrik;57.695754;11.938308;1
2018;Restaurang Eken;Lillhagsparken 17 A;1;14804092;Norra Hisingen, Skogome;57.760738;11.950357;1
2018;Rosendalsskolan;Sörensens gata 2;5;14802121 14802122 14802123 14802124 14802125;Örgryte-Härlanda, Björkekärr, Norra | Örgryte-Härlanda, Björkekärr, Södra | Örgryte-Härlanda, Björkekärr, Västra | Örgryte-Härlanda, Björkekärr, Östra | Örgryte-Härlanda, Robertshöjd m fl;57.714237;12.047845;2
2018;Ryaskolan;Snövädersgatan 2;4;14807081 14807082 14807083 14807084;Västra Hisingen, Biskopsgården, S | Västra Hisingen, Treröset | Västra Hisingen, Vårväderstorget | Västra Hisingen, Väderlekstorget;57.713696;11.887947;2
2018;SK Argo klubbhus;Ekedalsgatan 26;1;14801032;Majorna-Linné, Godhem;57.687279;11.931496;1
2018;Sandeklevsskolan;Kvadrantgatan 86;1;14803051;Östra Göteborg, Bergsjön, Norra;57.758203;12.059115;1
2018;Sandeklevsskolan;Kvadrantgatan 86,;1;14803053;Östra Göteborg, Gärdsås;57.758203;12.059115;1
2018;Sankt Jörgens äldreboende;S:t Jörgens väg 22;1;14804091;Norra Hisingen, Sankt Jörgen;57.765551;11.946266;1
2018;Sannaskolan;Jordhyttegatan 5;2;14801011 14801015;Majorna-Linné, Gröna Vallen | Majorna-Linné, Mariaplan;57.684904;11.914115;2
2018;Sannaskolan;Jordhyttegatan 5, ingång C;2;14801021 14801022;Majorna-Linné, Sandarne | Majorna-Linné, Silverkällan;57.684498;11.913636;2
2018;Sjumilaskolan;Friskväderstorget 13;3;14807011 14807012 14807094;Västra Hisingen, Biskopsgården, N | Västra Hisingen, Svarte Mosse | Västra Hisingen, Önskevädersg. m fl;57.725311;11.891477;2
2018;Sjömansgården;Amerikagatan 2;2;14801042 14801057;Majorna-Linné, Gatenhielmska | Majorna-Linné, Stigberget;57.699624;11.934532;2
2018;Skutehagens skola;Skutehagsvägen 100-102;1;14807041;Västra Hisingen, Andalen;57.707112;11.761912;1
2018;Skutehagens skola;Skutehagsvägen100-102;1;14807042;Västra Hisingen, Gossbydal-Trånget;57.707112;11.761912;1
2018;Skytteskolan;Marklandsgatan 21;2;14805124 14805125;Askim-Frölunda-Högsbo, Högsbotorp, Ö | Askim-Frölunda-Högsbo, Marklandsgat.;57.671223;11.934617;2
2018;Skälltorpskolan;Selma Lagerlöfs torg 20;1;14804121;Norra Hisingen, Backa Röd;57.749410;11.984260;1
2018;Skälltorpsskolan;Selma Lagerlöfs torg 20;2;14804131 14804133;Norra Hisingen, Backadalen | Norra Hisingen, Selma Lagerlöfs torg;57.749578;11.984381;1
2018;Skårskolan;Snöskategatan 1;1;14802051;Örgryte-Härlanda, Jakobsdal;57.689510;12.007465;1
2018;Skårsskolan;Snöskategatan 1;2;14802052 14802053;Örgryte-Härlanda, Skår, Norra | Örgryte-Härlanda, Skår, Södra;57.689510;12.007465;1
2018;Stiftelsen Vegahusen;Vegagatan 55;3;14801056 14801093 14801098;Majorna-Linné, Slottsskogen | Majorna-Linné, Linnéplatsen | Majorna-Linné, Sveaplan;57.690236;11.947458;3
2018;Svartedalens äldrecentrum;Svartedalsgatan 2;2;14807032 14807093;Västra Hisingen, Svartedalen, Norra | Västra Hisingen, Svartedalen, Södra;57.730489;11.901444;2
2018;Taklöksvägens förskola;Taklöksvägen 1;1;14804032;Lundby, Hilldedal;57.730713;11.938577;1
2018;Taubeskolan;Astris gata 5;3;14804161 14804163 14804164;Lundby, Eriksberg, Västra | Lundby, Färjenäs | Lundby, Pölsebo-Bratterås;57.699051;11.901755;2
2018;Toleredskolan;Vinlandsgatan1;1;14804033;Lundby, Slätta Damm;57.731366;11.919973;1
2018;Toleredsskolan;Vinlandsgatan 1;3;14804021 14804031 14804042;Lundby, Bjurslätt, Södra | Lundby, Bjurslätt, Norra | Lundby, Tolered, Norra;57.731366;11.919709;3
2018;Torpaskolan;Billerudgatan 1-3;1;14802105;Örgryte-Härlanda, Munkebäck, Norra;57.725331;12.036800;1
2018;Torpaskolan;Billerudsgatan 1-3;2;14802111 14802112;Örgryte-Härlanda, Fräntorp | Örgryte-Härlanda, Torpa;57.725331;12.036800;2
2018;Torslandaskolan;Hembygdsgatan 2;3;14807052 14807054 14807056;Västra Hisingen, Domarringen m fl | Västra Hisingen, Torslanda | Västra Hisingen, Tumlehed;57.726955;11.770349;2
2018;Traktören;Köpmansgatan 20;1;14801161;Centrum, Inom Vallgraven;57.707385;11.964907;1
2018;Trollängsskolan;Solgärdesvägen;1;14805231;Askim-Frölunda-Högsbo, Askim;57.632436;11.938905;1
2018;Trollängsskolan;Solgärdesvägen 25;1;14805236;Askim-Frölunda-Högsbo, Sisjön, S;57.631032;11.939435;1
2018;Trulsegårdsskolan;Emelie Lejmans väg 4;2;14807062 14807063;Västra Hisingen, Kvisljungeby | Västra Hisingen, Lilleby;57.749659;11.833117;2
2018;Träffpunkten Kyrkbytorget;Kyrkbytorget 6;1;14804143;Lundby, Kyrkbyn;57.712068;11.907699;1
2018;Tuve sporthall;Glöstorpsvägen 26;5;14804051 14804052 14804053 14804054 14804055;Norra Hisingen, Glöstorp | Norra Hisingen, Gunnestorp | Norra Hisingen, Norumshöjd | Norra Hisingen, Tuve, Norra | Norra Hisingen, Tuve, Södra;57.752721;11.927276;4
2018;Tynneredsskolan;Safirgatan 14;2;14805181 14805182;Västra Göteborg, Korsåsen | Västra Göteborg, Ängås;57.645005;11.904578;1
2018;Tångenskolan;Tångenvägen 11;1;14804056;Norra Hisingen, Tången;57.759914;11.932869;1
2018;Ungdomens Hus 1200 kvadrat;Mandolingatan 47;1;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;57.653306;11.911164;1
