ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2010;rf;Göteborg, Centrum;V;V;7548;9.70;77854;79078;96553
2010;rf;Göteborg, Centrum;MP;MP;10890;13.99;77854;79078;96553
2010;rf;Göteborg, Centrum;SPVG;SPVG;2072;2.66;77854;79078;96553
2010;rf;Göteborg, Centrum;SD;SD;2224;2.86;77854;79078;96553
2010;rf;Göteborg, Centrum;PP;PP;566;0.73;77854;79078;96553
2010;rf;Göteborg, Centrum;K;K;464;0.60;77854;79078;96553
2010;rf;Göteborg, Centrum;RS;RS;72;0.09;77854;79078;96553
2010;rf;Göteborg, Centrum;SPI;SPI;5;0.01;77854;79078;96553
2010;rf;Göteborg, Centrum;ND;ND;0;0.00;77854;79078;96553
2010;rf;Göteborg, Centrum;HANDSKRIVNA;HANDSKRIVNA;301;0.39;77854;79078;96553
2010;rf;Göteborg, Centrum;BLANK;BLANK;1210;1.53;77854;79078;96553
2010;rf;Göteborg, Centrum;OG;OG;14;0.02;77854;79078;96553
2010;rf;Göteborg, Hisingen;M;M;20396;25.28;80690;81807;107751
2010;rf;Göteborg, Hisingen;C;C;2012;2.49;80690;81807;107751
2010;rf;Göteborg, Hisingen;FP;L;5958;7.38;80690;81807;107751
2010;rf;Göteborg, Hisingen;KD;KD;2992;3.71;80690;81807;107751
2010;rf;Göteborg, Hisingen;S;S;26990;33.45;80690;81807;107751
2010;rf;Göteborg, Hisingen;V;V;6115;7.58;80690;81807;107751
2010;rf;Göteborg, Hisingen;MP;MP;6301;7.81;80690;81807;107751
2010;rf;Göteborg, Hisingen;SPVG;SPVG;3875;4.80;80690;81807;107751
2010;rf;Göteborg, Hisingen;SD;SD;4502;5.58;80690;81807;107751
2010;rf;Göteborg, Hisingen;PP;PP;725;0.90;80690;81807;107751
2010;rf;Göteborg, Hisingen;K;K;461;0.57;80690;81807;107751
2010;rf;Göteborg, Hisingen;RS;RS;173;0.21;80690;81807;107751
2010;rf;Göteborg, Hisingen;SPI;SPI;3;0.00;80690;81807;107751
2010;rf;Göteborg, Hisingen;ND;ND;0;0.00;80690;81807;107751
2010;rf;Göteborg, Hisingen;HANDSKRIVNA;HANDSKRIVNA;187;0.23;80690;81807;107751
2010;rf;Göteborg, Hisingen;BLANK;BLANK;1081;1.32;80690;81807;107751
2010;rf;Göteborg, Hisingen;OG;OG;36;0.04;80690;81807;107751
2010;rf;Göteborg, Väster;M;M;26379;32.05;82301;83285;101341
2010;rf;Göteborg, Väster;C;C;2150;2.61;82301;83285;101341
2010;rf;Göteborg, Väster;FP;L;7925;9.63;82301;83285;101341
2010;rf;Göteborg, Väster;KD;KD;5392;6.55;82301;83285;101341
2010;rf;Göteborg, Väster;S;S;19218;23.35;82301;83285;101341
2010;rf;Göteborg, Väster;V;V;6481;7.87;82301;83285;101341
2010;rf;Göteborg, Väster;MP;MP;7953;9.66;82301;83285;101341
2010;rf;Göteborg, Väster;SPVG;SPVG;2341;2.84;82301;83285;101341
2010;rf;Göteborg, Väster;SD;SD;3248;3.95;82301;83285;101341
2010;rf;Göteborg, Väster;PP;PP;468;0.57;82301;83285;101341
2010;rf;Göteborg, Väster;K;K;467;0.57;82301;83285;101341
2010;rf;Göteborg, Väster;RS;RS;61;0.07;82301;83285;101341
2010;rf;Göteborg, Väster;ND;ND;0;0.00;82301;83285;101341
2010;rf;Göteborg, Väster;SPI;SPI;0;0.00;82301;83285;101341
2010;rf;Göteborg, Väster;HANDSKRIVNA;HANDSKRIVNA;218;0.26;82301;83285;101341
2010;rf;Göteborg, Väster;BLANK;BLANK;960;1.15;82301;83285;101341
2010;rf;Göteborg, Väster;OG;OG;24;0.03;82301;83285;101341
2010;rf;Göteborg, Öster;M;M;13485;19.37;69621;70555;99388
2010;rf;Göteborg, Öster;C;C;1480;2.13;69621;70555;99388
2010;rf;Göteborg, Öster;FP;L;4638;6.66;69621;70555;99388
2010;rf;Göteborg, Öster;KD;KD;2910;4.18;69621;70555;99388
2010;rf;Göteborg, Öster;S;S;26558;38.15;69621;70555;99388
2010;rf;Göteborg, Öster;V;V;6368;9.15;69621;70555;99388
2010;rf;Göteborg, Öster;MP;MP;7123;10.23;69621;70555;99388
2010;rf;Göteborg, Öster;SPVG;SPVG;2298;3.30;69621;70555;99388
2010;rf;Göteborg, Öster;SD;SD;3086;4.43;69621;70555;99388
2010;rf;Göteborg, Öster;K;K;570;0.82;69621;70555;99388
2010;rf;Göteborg, Öster;PP;PP;532;0.76;69621;70555;99388
2010;rf;Göteborg, Öster;RS;RS;400;0.57;69621;70555;99388
2010;rf;Göteborg, Öster;SPI;SPI;2;0.00;69621;70555;99388
2010;rf;Göteborg, Öster;ND;ND;0;0.00;69621;70555;99388
2010;rf;Göteborg, Öster;HANDSKRIVNA;HANDSKRIVNA;171;0.25;69621;70555;99388
2010;rf;Göteborg, Öster;BLANK;BLANK;906;1.28;69621;70555;99388
2010;rf;Göteborg, Öster;OG;OG;28;0.04;69621;70555;99388
