ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2018;rf;14801051;Majorna-Linné, Masthugget, Nedre;Göteborgs kommun;886;18;0;18;904;1017;88.89;slutresultat_1480L.xml
2018;rf;14801052;Majorna-Linné, Masthugget, Övre;Göteborgs kommun;1196;11;2;13;1209;1340;90.22;slutresultat_1480L.xml
2018;rf;14801053;Majorna-Linné, Masthuggstorget;Göteborgs kommun;1028;9;2;11;1039;1300;79.92;slutresultat_1480L.xml
2018;rf;14801054;Majorna-Linné, Oscar Fredrik;Göteborgs kommun;961;13;3;16;977;1093;89.39;slutresultat_1480L.xml
2018;rf;14801055;Majorna-Linné, Sjömansgatan m fl;Göteborgs kommun;973;12;0;12;985;1136;86.71;slutresultat_1480L.xml
2018;rf;14801056;Majorna-Linné, Slottsskogen;Göteborgs kommun;901;7;3;10;911;1123;81.12;slutresultat_1480L.xml
2018;rf;14801057;Majorna-Linné, Stigberget;Göteborgs kommun;964;12;4;16;980;1161;84.41;slutresultat_1480L.xml
2018;rf;14801058;Majorna-Linné, Vegastaden;Göteborgs kommun;1115;9;2;11;1126;1310;85.95;slutresultat_1480L.xml
2018;rf;14801061;Majorna-Linné, Änggården;Göteborgs kommun;980;7;1;8;988;1264;78.16;slutresultat_1480L.xml
2018;rf;14801071;Majorna-Linné, Haga Västra;Göteborgs kommun;1059;15;5;20;1079;1290;83.64;slutresultat_1480L.xml
2018;rf;14801072;Majorna-Linné, Haga Östra;Göteborgs kommun;827;8;0;8;835;952;87.71;slutresultat_1480L.xml
2018;rf;14801073;Majorna-Linné, Skansberget;Göteborgs kommun;911;11;0;11;922;1095;84.20;slutresultat_1480L.xml
2018;rf;14801081;Majorna-Linné, Annedal, Norra;Göteborgs kommun;1041;9;0;9;1050;1257;83.53;slutresultat_1480L.xml
2018;rf;14801082;Majorna-Linné, Annedal, Södra;Göteborgs kommun;965;15;0;15;980;1158;84.63;slutresultat_1480L.xml
2018;rf;14801083;Majorna-Linné, Nilssonsberg;Göteborgs kommun;1154;12;0;12;1166;1366;85.36;slutresultat_1480L.xml
2018;rf;14801091;Majorna-Linné, Kommendantsängen;Göteborgs kommun;1072;8;1;9;1081;1267;85.32;slutresultat_1480L.xml
2018;rf;14801092;Majorna-Linné, Linné;Göteborgs kommun;1189;12;2;14;1203;1381;87.11;slutresultat_1480L.xml
2018;rf;14801093;Majorna-Linné, Linnéplatsen;Göteborgs kommun;1205;15;3;18;1223;1386;88.24;slutresultat_1480L.xml
2018;rf;14801094;Majorna-Linné, Långgatorna;Göteborgs kommun;897;10;0;10;907;1095;82.83;slutresultat_1480L.xml
2018;rf;14801095;Majorna-Linné, Olivedal;Göteborgs kommun;917;9;0;9;926;1093;84.72;slutresultat_1480L.xml
2018;rf;14801096;Majorna-Linné, Plantagegatan, m fl;Göteborgs kommun;879;5;1;6;885;1017;87.02;slutresultat_1480L.xml
2018;rf;14801097;Majorna-Linné, Risåsen;Göteborgs kommun;1013;9;2;11;1024;1168;87.67;slutresultat_1480L.xml
2018;rf;14801098;Majorna-Linné, Sveaplan;Göteborgs kommun;1201;10;1;11;1212;1357;89.31;slutresultat_1480L.xml
2018;rf;14801100;Centrum, Framnäs;Göteborgs kommun;915;21;4;25;940;1159;81.10;slutresultat_1480L.xml
2018;rf;14801101;Centrum, Fredriksdal;Göteborgs kommun;675;6;3;9;684;818;83.62;slutresultat_1480L.xml
2018;rf;14801102;Centrum, Fridkullagatan m fl;Göteborgs kommun;1015;5;0;5;1020;1180;86.44;slutresultat_1480L.xml
2018;rf;14801103;Centrum, Getebergsäng;Göteborgs kommun;1241;10;2;12;1253;1469;85.30;slutresultat_1480L.xml
2018;rf;14801104;Centrum, Kristinehöjd, Västra;Göteborgs kommun;1095;14;2;16;1111;1364;81.45;slutresultat_1480L.xml
2018;rf;14801105;Centrum, Kristinehöjd, Östra;Göteborgs kommun;1178;11;0;11;1189;1392;85.42;slutresultat_1480L.xml
2018;rf;14801106;Centrum, Krokslätt, Norra;Göteborgs kommun;885;6;3;9;894;1175;76.09;slutresultat_1480L.xml
2018;rf;14801107;Centrum, Krokslätt, Södra;Göteborgs kommun;480;7;0;7;487;587;82.96;slutresultat_1480L.xml
2018;rf;14801108;Centrum, Mossen;Göteborgs kommun;772;18;3;21;793;1015;78.13;slutresultat_1480L.xml
2018;rf;14801109;Centrum, Olofshöjd;Göteborgs kommun;687;14;2;16;703;1120;62.77;slutresultat_1480L.xml
2018;rf;14801111;Centrum, Eklanda Norra;Göteborgs kommun;942;10;2;12;954;1107;86.18;slutresultat_1480L.xml
2018;rf;14801112;Centrum, Eklanda Södra;Göteborgs kommun;951;12;0;12;963;1135;84.85;slutresultat_1480L.xml
2018;rf;14801113;Centrum, Johanneberg, Nedre;Göteborgs kommun;1264;14;1;15;1279;1444;88.57;slutresultat_1480L.xml
2018;rf;14801114;Centrum, Johanneberg, Västra;Göteborgs kommun;885;10;1;11;896;1041;86.07;slutresultat_1480L.xml
2018;rf;14801115;Centrum, Johanneberg, Östra;Göteborgs kommun;937;8;1;9;946;1118;84.62;slutresultat_1480L.xml
2018;rf;14801116;Centrum, Johanneberg, Övre;Göteborgs kommun;891;10;1;11;902;1106;81.56;slutresultat_1480L.xml
2018;rf;14801121;Centrum, Landala;Göteborgs kommun;1198;10;4;14;1212;1415;85.65;slutresultat_1480L.xml
2018;rf;14801122;Centrum, Landalabergen m fl;Göteborgs kommun;1194;21;2;23;1217;1516;80.28;slutresultat_1480L.xml
2018;rf;14801123;Centrum, Landalagången m fl;Göteborgs kommun;1023;10;2;12;1035;1302;79.49;slutresultat_1480L.xml
2018;rf;14801131;Centrum, Doktor Forselius Backe m fl;Göteborgs kommun;1023;7;0;7;1030;1303;79.05;slutresultat_1480L.xml
2018;rf;14801132;Centrum, Guldheden Vattentornet;Göteborgs kommun;1150;14;5;19;1169;1395;83.80;slutresultat_1480L.xml
2018;rf;14801133;Centrum, Guldheden Östra;Göteborgs kommun;935;10;4;14;949;1121;84.66;slutresultat_1480L.xml
2018;rf;14801134;Centrum, Guldheden, Centrala;Göteborgs kommun;990;17;4;21;1011;1217;83.07;slutresultat_1480L.xml
2018;rf;14801135;Centrum, Guldheden, Norra;Göteborgs kommun;1020;8;2;10;1030;1156;89.10;slutresultat_1480L.xml
2018;rf;14801136;Centrum, Guldheden, Södra;Göteborgs kommun;1126;13;0;13;1139;1344;84.75;slutresultat_1480L.xml
2018;rf;14801137;Centrum, Landala Egnahem;Göteborgs kommun;1082;9;0;9;1091;1190;91.68;slutresultat_1480L.xml
2018;rf;14801141;Centrum, Lorensberg;Göteborgs kommun;1169;7;4;11;1180;1357;86.96;slutresultat_1480L.xml
2018;rf;14801151;Centrum, Fogelbergsparken;Göteborgs kommun;983;7;2;9;992;1118;88.73;slutresultat_1480L.xml
2018;rf;14801152;Centrum, Valand;Göteborgs kommun;941;3;1;4;945;1168;80.91;slutresultat_1480L.xml
