kod_2010;namn_2010;kod_2022;namn_2022;overlapp_m2;andel_av_2010;andel_av_2022
14800334;Kortedala, Kortedala Centrum;14800224;Östra Göteborg, Kortedala Södra;1.6;0.0000;0.0000
14800334;Kortedala, Kortedala Centrum;14800226;Östra Göteborg, Gregorianska G. m fl;0.4;0.0000;0.0000
14800335;Kortedala, Södra Kortedala;14800224;Östra Göteborg, Kortedala Södra;321416.9;0.8801;0.9991
14800335;Kortedala, Södra Kortedala;14800226;Östra Göteborg, Gregorianska G. m fl;43748.8;0.1198;0.1697
14800335;Kortedala, Södra Kortedala;14800225;Östra Göteborg, Månadsparken;18.4;0.0001;0.0001
14800335;Kortedala, Södra Kortedala;14800230;Östra Göteborg, Kortedala Östra;8.1;0.0000;0.0000
14800335;Kortedala, Södra Kortedala;14800216;Östra Göteborg, Kviberg Östra;4.9;0.0000;0.0000
14800335;Kortedala, Södra Kortedala;14800223;Östra Göteborg, Kviberg Västra;2.2;0.0000;0.0000
14800341;Kortedala, Adventsparken;14800234;Östra Göteborg, Söndagsgatan m fl;110900.0;0.4793;0.6101
14800341;Kortedala, Adventsparken;14800233;Östra Göteborg, Adventsparken Västra;103291.9;0.4464;0.9715
14800341;Kortedala, Adventsparken;14800232;Östra Göteborg, Adventsparken Östra;16688.8;0.0721;0.1823
14800341;Kortedala, Adventsparken;14800235;Östra Göteborg, Kortedala Norra;489.2;0.0021;0.0005
14800341;Kortedala, Adventsparken;14800229;Östra Göteborg, Förstamajgatan m fl;1.9;0.0000;0.0000
14800341;Kortedala, Adventsparken;14800231;Östra Göteborg, Månadsgatorna m fl;1.7;0.0000;0.0000
14800341;Kortedala, Adventsparken;14800227;Östra Göteborg, Kortedala Västra;0.2;0.0000;0.0000
14800342;Kortedala, Norra Kortedala;14800235;Östra Göteborg, Kortedala Norra;927451.8;0.9037;0.9514
14800342;Kortedala, Norra Kortedala;14800232;Östra Göteborg, Adventsparken Östra;74855.6;0.0729;0.8177
14800342;Kortedala, Norra Kortedala;14800231;Östra Göteborg, Månadsgatorna m fl;16180.3;0.0158;0.0440
14800342;Kortedala, Norra Kortedala;14800234;Östra Göteborg, Söndagsgatan m fl;5147.3;0.0050;0.0283
14800342;Kortedala, Norra Kortedala;14800233;Östra Göteborg, Adventsparken Västra;2465.4;0.0024;0.0232
14800342;Kortedala, Norra Kortedala;14800113;Nordöstra Göteborg, Eriksbo Västra;60.0;0.0001;0.0001
14800342;Kortedala, Norra Kortedala;14800114;Nordöstra Göteborg, Bläsebo;46.8;0.0000;0.0001
14800342;Kortedala, Norra Kortedala;14800108;Nordöstra Göteborg, Eriksbo Östra;39.4;0.0000;0.0001
14800342;Kortedala, Norra Kortedala;14800222;Östra Göteborg, Nylöse;30.6;0.0000;0.0000
14800342;Kortedala, Norra Kortedala;14800202;Östra Göteborg, Gärdsmosse;20.7;0.0000;0.0000
14800342;Kortedala, Norra Kortedala;14800117;Nordöstra Göteborg, Hjällbo Södra;7.5;0.0000;0.0000
14800342;Kortedala, Norra Kortedala;14800227;Östra Göteborg, Kortedala Västra;2.3;0.0000;0.0000
14800343;Kortedala, Månadsgatorna m fl;14800231;Östra Göteborg, Månadsgatorna m fl;331026.9;0.7180;0.9002
14800343;Kortedala, Månadsgatorna m fl;14800230;Östra Göteborg, Kortedala Östra;73638.4;0.1597;0.1177
14800343;Kortedala, Månadsgatorna m fl;14800235;Östra Göteborg, Kortedala Norra;46909.1;0.1017;0.0481
14800343;Kortedala, Månadsgatorna m fl;14800202;Östra Göteborg, Gärdsmosse;8927.5;0.0194;0.0068
14800343;Kortedala, Månadsgatorna m fl;14800233;Östra Göteborg, Adventsparken Västra;545.1;0.0012;0.0051
14800343;Kortedala, Månadsgatorna m fl;14800232;Östra Göteborg, Adventsparken Östra;0.0;0.0000;0.0000
14800411;Bergsjön, Gärdsås;14800208;Östra Göteborg, Gärdsås;543009.5;0.9992;0.9956
14800411;Bergsjön, Gärdsås;14800206;Östra Göteborg, Siriusgatan Östra;346.9;0.0006;0.0032
14800411;Bergsjön, Gärdsås;14800205;Östra Göteborg, Bergsjön Norra;27.9;0.0001;0.0001
14800411;Bergsjön, Gärdsås;14800209;Östra Göteborg, Bergsjön Södra;24.5;0.0000;0.0000
14800411;Bergsjön, Gärdsås;14800207;Östra Göteborg, Siriusgatan Västra;24.5;0.0000;0.0002
14800411;Bergsjön, Gärdsås;14800230;Östra Göteborg, Kortedala Östra;13.0;0.0000;0.0000
14800411;Bergsjön, Gärdsås;14800202;Östra Göteborg, Gärdsmosse;5.1;0.0000;0.0000
14800412;Bergsjön, Siriusgatan;14800207;Östra Göteborg, Siriusgatan Västra;102489.6;0.6259;0.9998
14800412;Bergsjön, Siriusgatan;14800206;Östra Göteborg, Siriusgatan Östra;60369.6;0.3687;0.5593
14800412;Bergsjön, Siriusgatan;14800208;Östra Göteborg, Gärdsås;860.1;0.0053;0.0016
14800412;Bergsjön, Siriusgatan;14800202;Östra Göteborg, Gärdsmosse;34.0;0.0002;0.0000
14800413;Bergsjön, Gärdsmosse;14800202;Östra Göteborg, Gärdsmosse;1312511.1;0.9647;0.9931
14800413;Bergsjön, Gärdsmosse;14800206;Östra Göteborg, Siriusgatan Östra;47224.7;0.0347;0.4375
14800413;Bergsjön, Gärdsmosse;14800230;Östra Göteborg, Kortedala Östra;605.5;0.0004;0.0010
14800413;Bergsjön, Gärdsmosse;14800105;Nordöstra Göteborg, Linnarhult;68.0;0.0001;0.0000
14800413;Bergsjön, Gärdsmosse;14800205;Östra Göteborg, Bergsjön Norra;49.6;0.0000;0.0002
14800413;Bergsjön, Gärdsmosse;14800108;Nordöstra Göteborg, Eriksbo Östra;47.4;0.0000;0.0001
14800413;Bergsjön, Gärdsmosse;14800208;Östra Göteborg, Gärdsås;40.7;0.0000;0.0001
14800413;Bergsjön, Gärdsmosse;14800201;Östra Göteborg, Rymdtorget;37.1;0.0000;0.0000
14800413;Bergsjön, Gärdsmosse;14800231;Östra Göteborg, Månadsgatorna m fl;14.3;0.0000;0.0000
14800413;Bergsjön, Gärdsmosse;14800207;Östra Göteborg, Siriusgatan Västra;0.3;0.0000;0.0000
14800414;Bergsjön, Norra Bergsjön;14800205;Östra Göteborg, Bergsjön Norra;199146.3;0.9965;0.9995
14800414;Bergsjön, Norra Bergsjön;14800208;Östra Göteborg, Gärdsås;615.6;0.0031;0.0011
14800414;Bergsjön, Norra Bergsjön;14800202;Östra Göteborg, Gärdsmosse;62.6;0.0003;0.0000
14800414;Bergsjön, Norra Bergsjön;14800209;Östra Göteborg, Bergsjön Södra;14.4;0.0001;0.0000
14800414;Bergsjön, Norra Bergsjön;14800204;Östra Göteborg, Bergsjön Östra;9.4;0.0000;0.0000
14800414;Bergsjön, Norra Bergsjön;14800206;Östra Göteborg, Siriusgatan Östra;6.1;0.0000;0.0001
14800421;Bergsjön, Södra Bergsjön;14800209;Östra Göteborg, Bergsjön Södra;1373298.8;0.9262;0.9972
14800421;Bergsjön, Södra Bergsjön;14800211;Östra Göteborg, Zenitgatan m fl;82899.7;0.0559;0.3833
14800421;Bergsjön, Södra Bergsjön;14800204;Östra Göteborg, Bergsjön Östra;19737.9;0.0133;0.0858
14800421;Bergsjön, Södra Bergsjön;14800210;Östra Göteborg, Komettorget;5346.9;0.0036;0.0141
14800421;Bergsjön, Södra Bergsjön;14800208;Östra Göteborg, Gärdsås;818.3;0.0006;0.0015
14800421;Bergsjön, Södra Bergsjön;14800201;Östra Göteborg, Rymdtorget;634.4;0.0004;0.0004
14800421;Bergsjön, Södra Bergsjön;14800215;Östra Göteborg, Kamgatan m fl;6.8;0.0000;0.0000
14800421;Bergsjön, Södra Bergsjön;14800212;Östra Göteborg, Fjällbo;3.5;0.0000;0.0000
14800421;Bergsjön, Södra Bergsjön;14800205;Östra Göteborg, Bergsjön Norra;1.9;0.0000;0.0000
14800422;Bergsjön, Östra Bergsjön;14800204;Östra Göteborg, Bergsjön Östra;210133.3;0.6121;0.9138
14800422;Bergsjön, Östra Bergsjön;14800203;Östra Göteborg, Tellusgatan m fl;129769.0;0.3780;0.8984
14800422;Bergsjön, Östra Bergsjön;14800201;Östra Göteborg, Rymdtorget;3303.0;0.0096;0.0023
14800422;Bergsjön, Östra Bergsjön;14800202;Östra Göteborg, Gärdsmosse;88.4;0.0003;0.0001
14800422;Bergsjön, Östra Bergsjön;14800205;Östra Göteborg, Bergsjön Norra;21.0;0.0001;0.0001
14800422;Bergsjön, Östra Bergsjön;14800209;Östra Göteborg, Bergsjön Södra;0.0;0.0000;0.0000
14800423;Bergsjön, Rymdtorget;14800201;Östra Göteborg, Rymdtorget;1333330.0;0.9893;0.9239
14800423;Bergsjön, Rymdtorget;14800203;Östra Göteborg, Tellusgatan m fl;14235.8;0.0106;0.0986
14800423;Bergsjön, Rymdtorget;14800204;Östra Göteborg, Bergsjön Östra;87.1;0.0001;0.0004
14800423;Bergsjön, Rymdtorget;14800105;Nordöstra Göteborg, Linnarhult;61.5;0.0000;0.0000
14800423;Bergsjön, Rymdtorget;14800104;Nordöstra Göteborg, Gunnilse;36.4;0.0000;0.0000
14800423;Bergsjön, Rymdtorget;14800209;Östra Göteborg, Bergsjön Södra;18.1;0.0000;0.0000
14800423;Bergsjön, Rymdtorget;14800202;Östra Göteborg, Gärdsmosse;16.2;0.0000;0.0000
14800424;Bergsjön, Komettorget;14800210;Östra Göteborg, Komettorget;374933.9;0.6066;0.9859
14800424;Bergsjön, Komettorget;14800211;Östra Göteborg, Zenitgatan m fl;133393.2;0.2158;0.6167
14800424;Bergsjön, Komettorget;14800201;Östra Göteborg, Rymdtorget;105768.4;0.1711;0.0733
14800424;Bergsjön, Komettorget;14800209;Östra Göteborg, Bergsjön Södra;3585.0;0.0058;0.0026
14800424;Bergsjön, Komettorget;14800203;Östra Göteborg, Tellusgatan m fl;447.0;0.0007;0.0031
14800511;Härlanda, Härlanda;14800330;Östra Centrum, Härlanda;556508.4;0.9644;0.9899
14800511;Härlanda, Härlanda;14800329;Östra Centrum, Kärralund Norra;20260.9;0.0351;0.1074
14800511;Härlanda, Härlanda;14800314;Östra Centrum, Kålltorp Västra;174.6;0.0003;0.0013
14800511;Härlanda, Härlanda;14800342;Östra Centrum, Bagaregården;47.1;0.0001;0.0004
14800511;Härlanda, Härlanda;14800346;Östra Centrum, Strömmensberg Östra;26.8;0.0000;0.0001
14800511;Härlanda, Härlanda;14800304;Östra Centrum, Munkebäck Södra;10.7;0.0000;0.0001
14800511;Härlanda, Härlanda;14800339;Östra Centrum, Redbergsplatsen;1.1;0.0000;0.0000
14800511;Härlanda, Härlanda;14800345;Östra Centrum, Strömmensberg Västra;0.1;0.0000;0.0000
14800521;Härlanda, Södra Kålltorp;14800315;Östra Centrum, Kålltorp Södra;763930.7;0.8741;0.9999
14800521;Härlanda, Södra Kålltorp;14800314;Östra Centrum, Kålltorp Västra;96195.7;0.1101;0.7255
14800521;Härlanda, Södra Kålltorp;14800312;Östra Centrum, Kålltorp Östra;12983.1;0.0149;0.0906
14800521;Härlanda, Södra Kålltorp;14800311;Östra Centrum, Björkekärr Västra;783.8;0.0009;0.0029
14800521;Härlanda, Södra Kålltorp;14800329;Östra Centrum, Kärralund Norra;15.8;0.0000;0.0001
14800521;Härlanda, Södra Kålltorp;14800324;Östra Centrum, Lilla Torp;5.6;0.0000;0.0000
14800521;Härlanda, Södra Kålltorp;14800330;Östra Centrum, Härlanda;0.2;0.0000;0.0000
14800521;Härlanda, Södra Kålltorp;14800316;Östra Centrum, Björkekärr Södra;0.2;0.0000;0.0000
14800522;Härlanda, Västra Kålltorp;14800313;Östra Centrum, Solrosparken;43535.4;0.3674;0.5901
14800522;Härlanda, Västra Kålltorp;14800312;Östra Centrum, Kålltorp Östra;38593.1;0.3257;0.2693
14800522;Härlanda, Västra Kålltorp;14800314;Östra Centrum, Kålltorp Västra;36227.7;0.3057;0.2732
14800522;Härlanda, Västra Kålltorp;14800305;Östra Centrum, Kålltorp Norra;127.3;0.0011;0.0009
14800522;Härlanda, Västra Kålltorp;14800330;Östra Centrum, Härlanda;10.1;0.0001;0.0000
14800522;Härlanda, Västra Kålltorp;14800315;Östra Centrum, Kålltorp Södra;0.3;0.0000;0.0000
14800523;Härlanda, Östra Kålltorp;14800312;Östra Centrum, Kålltorp Östra;82645.8;0.8708;0.5767
14800523;Härlanda, Östra Kålltorp;14800313;Östra Centrum, Solrosparken;12241.6;0.1290;0.1659
14800523;Härlanda, Östra Kålltorp;14800306;Östra Centrum, Torpa;15.2;0.0002;0.0000
14800523;Härlanda, Östra Kålltorp;14800311;Östra Centrum, Björkekärr Västra;1.3;0.0000;0.0000
14800523;Härlanda, Östra Kålltorp;14800315;Östra Centrum, Kålltorp Södra;1.1;0.0000;0.0000
14800523;Härlanda, Östra Kålltorp;14800305;Östra Centrum, Kålltorp Norra;0.0;0.0000;0.0000
14800524;Härlanda, Vidkärr;14800305;Östra Centrum, Kålltorp Norra;132400.6;0.6765;0.9858
14800524;Härlanda, Vidkärr;14800306;Östra Centrum, Torpa;39674.2;0.2027;0.0987
14800524;Härlanda, Vidkärr;14800313;Östra Centrum, Solrosparken;17994.6;0.0919;0.2439
14800524;Härlanda, Vidkärr;14800302;Östra Centrum, Vidkärr;5557.0;0.0284;0.0223
14800524;Härlanda, Vidkärr;14800304;Östra Centrum, Munkebäck Södra;85.1;0.0004;0.0007
14800524;Härlanda, Vidkärr;14800330;Östra Centrum, Härlanda;4.1;0.0000;0.0000
14800525;Härlanda, Munkebäck;14800303;Östra Centrum, Munkebäck Norra;226179.4;0.6349;0.9999
14800525;Härlanda, Munkebäck;14800304;Östra Centrum, Munkebäck Södra;126578.9;0.3553;0.9992
14800525;Härlanda, Munkebäck;14800305;Östra Centrum, Kålltorp Norra;1776.6;0.0050;0.0132
14800525;Härlanda, Munkebäck;14800302;Östra Centrum, Vidkärr;1613.3;0.0045;0.0065
14800525;Härlanda, Munkebäck;14800301;Östra Centrum, Fräntorp;51.2;0.0001;0.0000
14800525;Härlanda, Munkebäck;14800346;Östra Centrum, Strömmensberg Östra;15.7;0.0000;0.0001
14800525;Härlanda, Munkebäck;14800344;Östra Centrum, Ånäs;7.7;0.0000;0.0000
14800531;Härlanda, Torpa;14800306;Östra Centrum, Torpa;291492.6;0.5085;0.7255
14800531;Härlanda, Torpa;14800302;Östra Centrum, Vidkärr;240612.3;0.4197;0.9660
14800531;Härlanda, Torpa;14800301;Östra Centrum, Fräntorp;41164.8;0.0718;0.0198
14800531;Härlanda, Torpa;14800305;Östra Centrum, Kålltorp Norra;7.7;0.0000;0.0001
14800531;Härlanda, Torpa;14800303;Östra Centrum, Munkebäck Norra;1.3;0.0000;0.0000
14800531;Härlanda, Torpa;14800307;Östra Centrum, Björkekärr Norra;0.5;0.0000;0.0000
14800531;Härlanda, Torpa;14800304;Östra Centrum, Munkebäck Södra;0.3;0.0000;0.0000
14800532;Härlanda, Fräntorp;14800301;Östra Centrum, Fräntorp;2038204.1;0.9991;0.9801
14800532;Härlanda, Fräntorp;14800302;Östra Centrum, Vidkärr;1289.8;0.0006;0.0052
14800532;Härlanda, Fräntorp;14800218;Östra Göteborg, Bellevue Park;287.6;0.0001;0.0011
14800532;Härlanda, Fräntorp;14800221;Östra Göteborg, Gamlestaden Södra;72.9;0.0000;0.0003
14800532;Härlanda, Fräntorp;14800307;Östra Centrum, Björkekärr Norra;30.0;0.0000;0.0001
14800532;Härlanda, Fräntorp;14800217;Östra Göteborg, Kvibergsnäs;26.9;0.0000;0.0001
14800532;Härlanda, Fräntorp;14800213;Östra Göteborg, Utbynäs;14.3;0.0000;0.0000
14800532;Härlanda, Fräntorp;14800340;Östra Centrum, Olskroken;8.2;0.0000;0.0000
14800532;Härlanda, Fräntorp;14800222;Östra Göteborg, Nylöse;2.7;0.0000;0.0000
14800532;Härlanda, Fräntorp;14800306;Östra Centrum, Torpa;1.3;0.0000;0.0000
14800532;Härlanda, Fräntorp;14800308;Östra Centrum, Smörslätten;1.2;0.0000;0.0000
14800532;Härlanda, Fräntorp;14800344;Östra Centrum, Ånäs;0.1;0.0000;0.0000
14800541;Härlanda, Södra Björkekärr;14800316;Östra Centrum, Björkekärr Södra;8797063.4;0.9821;0.9981
14800541;Härlanda, Södra Björkekärr;14800310;Östra Centrum, Robertshöjd m fl;122419.4;0.0137;0.6672
14800541;Härlanda, Södra Björkekärr;14800311;Östra Centrum, Björkekärr Västra;23355.5;0.0026;0.0850
14800541;Härlanda, Södra Björkekärr;14800324;Östra Centrum, Lilla Torp;14239.8;0.0016;0.0157
14800541;Härlanda, Södra Björkekärr;14800315;Östra Centrum, Kålltorp Södra;24.7;0.0000;0.0000
14800541;Härlanda, Södra Björkekärr;14800320;Östra Centrum, Skår Södra;19.2;0.0000;0.0000
14800541;Härlanda, Södra Björkekärr;14800309;Östra Centrum, Björkekärr Östra;12.3;0.0000;0.0001
14800541;Härlanda, Södra Björkekärr;14800317;Östra Centrum, Kallebäck Östra;1.3;0.0000;0.0000
14800542;Härlanda, Västra Björkekärr;14800311;Östra Centrum, Björkekärr Västra;250581.4;0.6686;0.9121
14800542;Härlanda, Västra Björkekärr;14800307;Östra Centrum, Björkekärr Norra;83476.7;0.2227;0.1593
14800542;Härlanda, Västra Björkekärr;14800306;Östra Centrum, Torpa;31623.7;0.0844;0.0787
14800542;Härlanda, Västra Björkekärr;14800312;Östra Centrum, Kålltorp Östra;9090.3;0.0243;0.0634
14800542;Härlanda, Västra Björkekärr;14800315;Östra Centrum, Kålltorp Södra;12.2;0.0000;0.0000
14800542;Härlanda, Västra Björkekärr;14800316;Östra Centrum, Björkekärr Södra;6.9;0.0000;0.0000
14800543;Härlanda, Norra Björkekärr;14800307;Östra Centrum, Björkekärr Norra;436952.5;0.8042;0.8337
14800543;Härlanda, Norra Björkekärr;14800309;Östra Centrum, Björkekärr Östra;67375.0;0.1240;0.3958
14800543;Härlanda, Norra Björkekärr;14800306;Östra Centrum, Torpa;38990.5;0.0718;0.0970
14800543;Härlanda, Norra Björkekärr;14800310;Östra Centrum, Robertshöjd m fl;4.3;0.0000;0.0000
14800543;Härlanda, Norra Björkekärr;14800316;Östra Centrum, Björkekärr Södra;2.4;0.0000;0.0000
14800543;Härlanda, Norra Björkekärr;14800301;Östra Centrum, Fräntorp;0.1;0.0000;0.0000
14800544;Härlanda, Robertshöjd;14800309;Östra Centrum, Björkekärr Östra;102842.6;0.3679;0.6041
14800544;Härlanda, Robertshöjd;14800308;Östra Centrum, Smörslätten;95229.3;0.3406;1.0000
14800544;Härlanda, Robertshöjd;14800310;Östra Centrum, Robertshöjd m fl;61056.8;0.2184;0.3328
14800544;Härlanda, Robertshöjd;14800316;Östra Centrum, Björkekärr Södra;16800.0;0.0601;0.0019
14800544;Härlanda, Robertshöjd;14800307;Östra Centrum, Björkekärr Norra;3626.7;0.0130;0.0069
14800544;Härlanda, Robertshöjd;14800301;Östra Centrum, Fräntorp;5.0;0.0000;0.0000
14800611;Örgryte, Gubbero;14800338;Östra Centrum, Gubberoparken;127859.9;0.6320;0.7981
14800611;Örgryte, Gubbero;14800337;Östra Centrum, Gubbero;58639.0;0.2899;0.7045
14800611;Örgryte, Gubbero;14800339;Östra Centrum, Redbergsplatsen;15715.3;0.0777;0.2177
14800611;Örgryte, Gubbero;14800336;Östra Centrum, Överås;54.2;0.0003;0.0004
14800611;Örgryte, Gubbero;14800409;Centrum, Gårda Norra;15.3;0.0001;0.0001
14800611;Örgryte, Gubbero;14800340;Östra Centrum, Olskroken;13.7;0.0001;0.0000
14800611;Örgryte, Gubbero;14800334;Östra Centrum, Sankt Pauli;3.8;0.0000;0.0000
14800611;Örgryte, Gubbero;14800410;Centrum, Gårda Södra;3.6;0.0000;0.0000
14800611;Örgryte, Gubbero;14800326;Östra Centrum, Örgryte;1.8;0.0000;0.0000
14800612;Örgryte, Olskroken;14800340;Östra Centrum, Olskroken;714802.0;0.9558;0.9999
14800612;Örgryte, Olskroken;14800338;Östra Centrum, Gubberoparken;32323.1;0.0432;0.2018
14800612;Örgryte, Olskroken;14800341;Östra Centrum, Redberget;298.6;0.0004;0.0024
14800612;Örgryte, Olskroken;14800344;Östra Centrum, Ånäs;284.5;0.0004;0.0013
14800612;Örgryte, Olskroken;14800222;Östra Göteborg, Nylöse;106.8;0.0001;0.0000
14800612;Örgryte, Olskroken;14800343;Östra Centrum, Redbergslid;12.8;0.0000;0.0001
14800612;Örgryte, Olskroken;14800405;Centrum, Odinsgatan m fl;8.7;0.0000;0.0000
14800612;Örgryte, Olskroken;14800408;Centrum, Svingeln;5.2;0.0000;0.0000
14800612;Örgryte, Olskroken;14800301;Östra Centrum, Fräntorp;1.6;0.0000;0.0000
14800612;Örgryte, Olskroken;14800339;Östra Centrum, Redbergsplatsen;0.4;0.0000;0.0000
14800613;Örgryte, Redberget;14800341;Östra Centrum, Redberget;126506.2;0.6591;0.9975
14800613;Örgryte, Redberget;14800339;Östra Centrum, Redbergsplatsen;56445.1;0.2941;0.7821
14800613;Örgryte, Redberget;14800343;Östra Centrum, Redbergslid;8479.2;0.0442;0.0879
14800613;Örgryte, Redberget;14800337;Östra Centrum, Gubbero;457.3;0.0024;0.0055
14800613;Örgryte, Redberget;14800340;Östra Centrum, Olskroken;47.9;0.0002;0.0001
14800613;Örgryte, Redberget;14800342;Östra Centrum, Bagaregården;0.7;0.0000;0.0000
14800613;Örgryte, Redberget;14800330;Östra Centrum, Härlanda;0.6;0.0000;0.0000
14800621;Örgryte, Bagaregården;14800342;Östra Centrum, Bagaregården;97165.9;0.8465;0.8968
14800621;Örgryte, Bagaregården;14800344;Östra Centrum, Ånäs;17195.8;0.1498;0.0810
14800621;Örgryte, Bagaregården;14800345;Östra Centrum, Strömmensberg Västra;414.1;0.0036;0.0037
14800621;Örgryte, Bagaregården;14800339;Östra Centrum, Redbergsplatsen;5.7;0.0000;0.0001
14800621;Örgryte, Bagaregården;14800341;Östra Centrum, Redberget;3.4;0.0000;0.0000
14800621;Örgryte, Bagaregården;14800343;Östra Centrum, Redbergslid;0.1;0.0000;0.0000
14800622;Örgryte, Ånäs;14800343;Östra Centrum, Redbergslid;87819.5;0.7825;0.9109
14800622;Örgryte, Ånäs;14800344;Östra Centrum, Ånäs;13806.7;0.1230;0.0650
14800622;Örgryte, Ånäs;14800342;Östra Centrum, Bagaregården;10562.4;0.0941;0.0975
14800622;Örgryte, Ånäs;14800340;Östra Centrum, Olskroken;13.1;0.0001;0.0000
14800622;Örgryte, Ånäs;14800341;Östra Centrum, Redberget;11.6;0.0001;0.0001
14800622;Örgryte, Ånäs;14800301;Östra Centrum, Fräntorp;11.0;0.0001;0.0000
14800631;Örgryte, Strömmensberg;14800346;Östra Centrum, Strömmensberg Östra;178699.5;0.7630;0.9996
14800631;Örgryte, Strömmensberg;14800345;Östra Centrum, Strömmensberg Västra;54809.2;0.2340;0.4873
14800631;Örgryte, Strömmensberg;14800342;Östra Centrum, Bagaregården;566.6;0.0024;0.0052
14800631;Örgryte, Strömmensberg;14800330;Östra Centrum, Härlanda;96.3;0.0004;0.0002
14800631;Örgryte, Strömmensberg;14800344;Östra Centrum, Ånäs;25.6;0.0001;0.0001
14800631;Örgryte, Strömmensberg;14800303;Östra Centrum, Munkebäck Norra;14.9;0.0001;0.0001
14800631;Örgryte, Strömmensberg;14800304;Östra Centrum, Munkebäck Södra;0.1;0.0000;0.0000
14800632;Örgryte, Redbergslid;14800344;Östra Centrum, Ånäs;181083.7;0.7593;0.8525
14800632;Örgryte, Redbergslid;14800345;Östra Centrum, Strömmensberg Västra;57242.9;0.2400;0.5090
14800632;Örgryte, Redbergslid;14800343;Östra Centrum, Redbergslid;100.7;0.0004;0.0010
14800632;Örgryte, Redbergslid;14800301;Östra Centrum, Fräntorp;38.1;0.0002;0.0000
14800632;Örgryte, Redbergslid;14800346;Östra Centrum, Strömmensberg Östra;24.0;0.0001;0.0001
14800641;Örgryte, Västra Kallebäck;14800318;Östra Centrum, Kallebäck Västra;233058.1;0.6164;0.8729
14800641;Örgryte, Västra Kallebäck;14800319;Östra Centrum, Kallebäck Norra;126786.9;0.3353;0.9867
14800641;Örgryte, Västra Kallebäck;14800320;Östra Centrum, Skår Södra;13110.7;0.0347;0.0069
14800641;Örgryte, Västra Kallebäck;14800317;Östra Centrum, Kallebäck Östra;5147.2;0.0136;0.0021
14800641;Örgryte, Västra Kallebäck;14800427;Centrum, Krokslätt Södra;3.4;0.0000;0.0000
14800641;Örgryte, Västra Kallebäck;14800424;Centrum, Kristinehöjd Östra;0.0;0.0000;0.0000
14800642;Örgryte, Östra Kallebäck;14800317;Östra Centrum, Kallebäck Östra;2469259.1;0.9836;0.9979
14800642;Örgryte, Östra Kallebäck;14800318;Östra Centrum, Kallebäck Västra;33937.2;0.0135;0.1271
14800642;Örgryte, Östra Kallebäck;14800319;Östra Centrum, Kallebäck Norra;1703.8;0.0007;0.0133
14800642;Örgryte, Östra Kallebäck;14800320;Östra Centrum, Skår Södra;189.9;0.0001;0.0001
14800642;Örgryte, Östra Kallebäck;14800316;Östra Centrum, Björkekärr Södra;50.7;0.0000;0.0000
14800651;Örgryte, Södra Skår;14800320;Östra Centrum, Skår Södra;1875721.7;0.9999;0.9929
14800651;Örgryte, Södra Skår;14800322;Östra Centrum, Skår Norra;58.2;0.0000;0.0001
14800651;Örgryte, Södra Skår;14800324;Östra Centrum, Lilla Torp;26.5;0.0000;0.0000
14800651;Örgryte, Södra Skår;14800321;Östra Centrum, Jakobsdal;25.8;0.0000;0.0002
14800651;Örgryte, Södra Skår;14800317;Östra Centrum, Kallebäck Östra;21.9;0.0000;0.0000
14800651;Örgryte, Södra Skår;14800323;Östra Centrum, Stora Torp;16.8;0.0000;0.0000
14800651;Örgryte, Södra Skår;14800424;Centrum, Kristinehöjd Östra;14.9;0.0000;0.0001
14800651;Örgryte, Södra Skår;14800316;Östra Centrum, Björkekärr Södra;10.3;0.0000;0.0000
14800651;Örgryte, Södra Skår;14800410;Centrum, Gårda Södra;0.7;0.0000;0.0000
14800652;Örgryte, Jakobsdal;14800321;Östra Centrum, Jakobsdal;150348.3;0.7347;0.9998
14800652;Örgryte, Jakobsdal;14800326;Östra Centrum, Örgryte;41643.3;0.2035;0.0643
14800652;Örgryte, Jakobsdal;14800322;Östra Centrum, Skår Norra;12631.8;0.0617;0.0319
14800652;Örgryte, Jakobsdal;14800410;Centrum, Gårda Södra;2.8;0.0000;0.0000
14800652;Örgryte, Jakobsdal;14800320;Östra Centrum, Skår Södra;1.3;0.0000;0.0000
14800653;Örgryte, Norra Skår;14800322;Östra Centrum, Skår Norra;383686.5;0.9999;0.9679
14800653;Örgryte, Norra Skår;14800326;Östra Centrum, Örgryte;25.2;0.0001;0.0000
14800653;Örgryte, Norra Skår;14800320;Östra Centrum, Skår Södra;18.9;0.0000;0.0000
14800653;Örgryte, Norra Skår;14800325;Östra Centrum, Bö;9.7;0.0000;0.0000
14800653;Örgryte, Norra Skår;14800321;Östra Centrum, Jakobsdal;0.0;0.0000;0.0000
14800661;Örgryte, Örgryte;14800326;Östra Centrum, Örgryte;605921.0;0.9999;0.9356
14800661;Örgryte, Örgryte;14800336;Östra Centrum, Överås;21.9;0.0000;0.0002
14800661;Örgryte, Örgryte;14800327;Östra Centrum, Prästgårdsängen m fl;12.6;0.0000;0.0000
14800661;Örgryte, Örgryte;14800338;Östra Centrum, Gubberoparken;11.0;0.0000;0.0001
14800661;Örgryte, Örgryte;14800332;Östra Centrum, Danska Vägen m fl;10.5;0.0000;0.0001
14800661;Örgryte, Örgryte;14800410;Centrum, Gårda Södra;8.1;0.0000;0.0000
14800662;Örgryte, Bö;14800327;Östra Centrum, Prästgårdsängen m fl;122363.0;0.5507;0.3779
