ar;kod;namn;kommunvalkrets_kod;kommunvalkrets;lokal;adress1;adress2;adress3;postort;tillganglighet;status;x_rt90;y_rt90;latitud;longitud;koord_kalla;valdag;dag;oppetpass;aktiv_rd;aktiv_rf;aktiv_kf;aktiv_eu;valdag_eu;kommun_klar;lokal_klar;valnamnd;hemsida;telnr;kalla_fil
2018;14801033;Majorna-Linné, Gråberget, Västra;148000;Göteborg;Gråbergets äldreboende;Restaurangen;Stortoppsgatan 2-8;;;;E;;;57.689676;11.922526;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801034;Majorna-Linné, Gråberget, Östra;148000;Göteborg;Gråbergets äldreboende;Restaurangen;Stortoppsgatan 2-8;;;;E;;;57.689676;11.922569;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801035;Majorna-Linné, Hängmattan;148000;Göteborg;Majorns vuxengymnasium;Kaféet;Styrmansgatan 21;;;;E;;;57.695460;11.928438;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801036;Majorna-Linné, Majorna;148000;Göteborg;Majornas vuxengymnasium;Källarplan;Styrmansgatan 21;;;;E;;;57.695571;11.927934;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801037;Majorna-Linné, Marieberg;148000;Göteborg;Majornas vuxengymnasium;Kafét;Styrmansgatan 21;;;;E;;;57.695571;11.927934;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801038;Majorna-Linné, Slottsskogsgatan m fl;148000;Göteborg;Kungsladugårdsskolan;Matsalen;Birger Jarlsgatan 1;;;;E;;;57.684927;11.921110;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801041;Majorna-Linné, Djurgårdsgatan m fl;148000;Göteborg;Karl Johansskolan;Matsal våning  1;Koopmansgatan 14-16;;;;E;;;57.694911;11.929873;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801042;Majorna-Linné, Gatenhielmska;148000;Göteborg;Sjömansgården;;Amerikagatan 2;;;;E;;;57.699624;11.934532;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801043;Majorna-Linné, Karl Johans torg;148000;Göteborg;Majornas samverkansförening;Aktivitetshus, samlingssal;Klareborgsgatan 10;;;;E;;;57.694573;11.928835;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801044;Majorna-Linné, Klareborgsgatan m fl;148000;Göteborg;Karl Johansskolan;Matsal våning 1;Koopmansgatan 14-16;;;;E;;;57.694911;11.929873;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801045;Majorna-Linné, Söderlingska ängen;148000;Göteborg;Karl Johansskolan;Matsal våning 1;Amiralitetsgatan 22;;;;E;;;57.695060;11.929393;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801051;Majorna-Linné, Masthugget, Nedre;148000;Göteborg;Fjällskolan;Matsal;Fjällgatan 40;;;;E;;;57.695033;11.939143;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801052;Majorna-Linné, Masthugget, Övre;148000;Göteborg;Fjällskolan;Matsal;Fjällgatan 40;;;;E;;;57.695033;11.939143;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801053;Majorna-Linné, Masthuggstorget;148000;Göteborg;Masthuggets hus;;Klingners plats 1;;;;E;;;57.696442;11.940937;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801054;Majorna-Linné, Oscar Fredrik;148000;Göteborg;Repslagargården;;Repslagargatan 5;;;;E;;;57.695754;11.938308;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801055;Majorna-Linné, Sjömansgatan m fl;148000;Göteborg;Masthuggets hus;Stora salen;Klingners plats 1;;;;E;;;57.696322;11.940905;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801056;Majorna-Linné, Slottsskogen;148000;Göteborg;Stiftelsen Vegahusen;Vegasalen;Vegagatan 55;;;;E;;;57.690639;11.947846;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801057;Majorna-Linné, Stigberget;148000;Göteborg;Sjömansgården;Matsalen;Amerikagatan 2;;;;E;;;57.699653;11.934843;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801058;Majorna-Linné, Vegastaden;148000;Göteborg;Masthuggets hus;Stora salen;Klingners plats 1;;;;E;;;57.696322;11.940905;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801061;Majorna-Linné, Änggården;148000;Göteborg;Botanhuset;C-husets entré;Carl Skottbergsgatan 22 B;;;;E;;;57.682056;11.950359;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801071;Majorna-Linné, Haga Västra;148000;Göteborg;Handelshögskolan;C 32;Vasagatan 1;;;;E;;;57.697349;11.961456;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801072;Majorna-Linné, Haga Östra;148000;Göteborg;Handelshögskolan;B 41;Vasagatan 1;;;;E;;;57.697349;11.961456;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801073;Majorna-Linné, Skansberget;148000;Göteborg;Handelshögskolan;B 24;Vasagatan 1;;;;E;;;57.697349;11.961456;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801081;Majorna-Linné, Annedal, Norra;148000;Göteborg;Annedalsskolan;Klassrum;Spekebergsgatan 3;;;;E;;;57.693896;11.961086;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801082;Majorna-Linné, Annedal, Södra;148000;Göteborg;Annedalsskolan;Rörelserummet;Spekebergsgatan 3;;;;E;;;57.693782;11.961193;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801083;Majorna-Linné, Nilssonsberg;148000;Göteborg;Handelshögskolan;B 21;Vasagatan 1;;;;E;;;57.697428;11.961708;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801091;Majorna-Linné, Kommendantsängen;148000;Göteborg;Handelshögskolan;C 33;Vasagatan 1;;;;E;;;57.697622;11.961544;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801092;Majorna-Linné, Linné;148000;Göteborg;Oscar Fredriks församlhem;;Oscar Fredriks kyrkogata 3;;;;E;;;57.696861;11.946827;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801093;Majorna-Linné, Linnéplatsen;148000;Göteborg;Stiftelsen Vegahusen;Vegasalen;Vegagatan 55;;;;E;;;57.690236;11.947458;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801094;Majorna-Linné, Långgatorna;148000;Göteborg;Oscar Fredriks församlhem;Stora salen;Oscar Fredriks kyrkogata 3;;;;E;;;57.696786;11.946816;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801095;Majorna-Linné, Olivedal;148000;Göteborg;Oscar Fredriksskolan;Stora matsalen;Oscar Fredriks kyrkogata 5;;;;E;;;57.696465;11.945872;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801096;Majorna-Linné, Plantagegatan, m fl;148000;Göteborg;Oscar Fredriksskolan;Matsalen;Oscar Fredriks kyrkogata 5;;;;E;;;57.696465;11.945872;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801097;Majorna-Linné, Risåsen;148000;Göteborg;Handelshögskolan;B 34;Vasagatan 1;;;;E;;;57.697360;11.961708;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801098;Majorna-Linné, Sveaplan;148000;Göteborg;Stiftelsen Vegahusen;Vegasalen;Vegagatan 55;;;;E;;;57.690456;11.947889;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801100;Centrum, Framnäs;148000;Göteborg;Buråsskolan/IES;Gymnastiksalen;Framnäsgatan 25;;;;E;;;57.683884;11.993530;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801101;Centrum, Fredriksdal;148000;Göteborg;Krokslätts äldreboende;;Fredriksdalsgatan 3 A;;;;E;;;57.682811;11.996606;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801102;Centrum, Fridkullagatan m fl;148000;Göteborg;Buråsskolan/IES;Klassrum;Framnäsgatan 25;;;;E;;;57.683711;11.993294;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801103;Centrum, Getebergsäng;148000;Göteborg;Burgårdens gymnasium;Elevmatsalen;Skånegatan 20;;;;E;;;57.683582;11.991776;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801104;Centrum, Kristinehöjd, Västra;148000;Göteborg;Burgårdens gymnasium;Restaurangen;Skånegatan 20;;;;E;;;57.700229;11.986482;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801105;Centrum, Kristinehöjd, Östra;148000;Göteborg;Buråsskolan/IES;Klassrum;Framnäsgatan 25;;;;E;;;57.683643;11.993294;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801106;Centrum, Krokslätt, Norra;148000;Göteborg;Krokslätts äldreboende;Samlingssalen;Fredriksdalsgatan 3A;;;;E;;;57.682312;11.996770;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801107;Centrum, Krokslätt, Södra;148000;Göteborg;Krokslätts äldreboende;Samlingssalen;Fredriksdalsgatan 3 A;;;;E;;;57.682312;11.996770;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801108;Centrum, Mossen;148000;Göteborg;Buråsskolan/IES;Matsalen;Framnäsgatan 25;;;;E;;;57.683597;11.993122;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801109;Centrum, Olofshöjd;148000;Göteborg;Buråsskolan/IES;Matsalen;Framnäsgatan 25;;;;E;;;57.683597;11.993122;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801111;Centrum, Eklanda Norra;148000;Göteborg;Johannebergsskolan;Gymnastiksalen;Olof Rudbecksgatan 4;;;;E;;;57.690561;11.984497;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801112;Centrum, Eklanda Södra;148000;Göteborg;Johannebergsskolan;Matsalen;Olof Rudbecksgatan 4;;;;E;;;57.690181;11.984754;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801113;Centrum, Johanneberg, Nedre;148000;Göteborg;Hvitfeldtska Gymansiet;Sal 06;Rektorsgatan 2;;;;E;;;57.695456;11.974840;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801114;Centrum, Johanneberg, Västra;148000;Göteborg;Hvitfeldtska Gymnasiet;Matsalen;Rektorsgatan 2;;;;E;;;57.695456;11.974840;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801115;Centrum, Johanneberg, Östra;148000;Göteborg;Johannebergsskolan;Matsalen;Olof Rudbecksgatan 4;;;;E;;;57.690181;11.984754;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801116;Centrum, Johanneberg, Övre;148000;Göteborg;Johannebergsskolan;Gymnastiksalen;Olof Rudbecksgatan 4;;;;E;;;57.690181;11.984754;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801121;Centrum, Landala;148000;Göteborg;Hvitfeldtska gymnasiet;Matsalen;Rektorsgatan 2;;;;E;;;57.695980;11.974375;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801122;Centrum, Landalabergen m fl;148000;Göteborg;Landalaskolan;Klassrum;Södra Viktoriagatan 48-52;;;;E;;;57.693577;11.967160;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801123;Centrum, Landalagången m fl;148000;Göteborg;Landalahus, dagcentralen;Kajutan;Aschebergsgatan 49;;;;E;;;57.692740;11.973022;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801131;Centrum, Doktor Forselius Backe m fl;148000;Göteborg;Mossebergsskolan;Klassrum;Dr Håléns gata 9;;;;E;;;57.681693;11.972823;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801132;Centrum, Guldheden Vattentornet;148000;Göteborg;Mossebergsskolan;Sal 202;Doktor Håléns gata 9;;;;E;;;57.681866;11.972762;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801133;Centrum, Guldheden Östra;148000;Göteborg;Mossebergsskolan;Matsalen;Dr Håléns gata 9;;;;E;;;57.682002;11.972544;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801134;Centrum, Guldheden, Centrala;148000;Göteborg;Guldhedsskolan;Matsalen;Doktor Heymans gata 1;;;;E;;;57.686850;11.969668;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801135;Centrum, Guldheden, Norra;148000;Göteborg;Guldhedsskolan;Matsalen;Doktor Heymans gata 1;;;;E;;;57.687474;11.969647;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801136;Centrum, Guldheden, Södra;148000;Göteborg;Mossebergsskolan;Sal 204;Doktor Håléns gata 9;;;;E;;;57.681866;11.972762;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801137;Centrum, Landala Egnahem;148000;Göteborg;Guldhedsskolan;Matsalen;Doktor Heymans gata 1;;;;E;;;57.686850;11.969668;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801141;Centrum, Lorensberg;148000;Göteborg;Hvitfeldtska gymnasiet;Huvudentrén sal 04;Rektorsgatan 2;;;;E;;;57.695980;11.974375;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801151;Centrum, Fogelbergsparken;148000;Göteborg;Handelshögskolan;Sal C 34;Vasagatan 1;;;;E;;;57.697360;11.961536;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801152;Centrum, Valand;148000;Göteborg;Göteborgs Universitet;Huvudbyggnad/Aulan;Vasaparken;;;;E;;;57.698938;11.970839;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
2018;14801153;Centrum, Vasastaden, Norra;148000;Göteborg;Göteborgs Universitet;Aulan;Vasaparken;;;;E;;;57.698644;11.971149;WGS84 (LATITUD, LONGITUD i källan);2018-09-09;2018-09-09;08:00-20:00;J;J;J;N;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 365 0000;2018_vallokal.xlsx
